"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Cer-NS","[M+H]+","[M-H2O+H]+","[M-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","RT at Max Intensity","Cer-NS","[M+H]+","[M-H2O+H]+","[M-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Number of Scans","Cer-NS","[M+H]+","[M-H2O+H]+","[M-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Max Intensity","Cer-NS","[M+H]+","[M-H2O+H]+","[M-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Average m/z","Cer-NS","[M+H]+","[M-H2O+H]+","[M-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Cer-NS","[M+H]+","[M-H2O+H]+","[M-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment"
"","Cer-NS(d28:2/16:0)+H",0,0,0,0,0,0,0,"11.2191861111111","11.5191861111111","3355","","Cer-NS(d28:2/16:0)+H",0,0,0,0,0,0,0,"11.2191861111111","11.5191861111111","3355","","Cer-NS(d28:2/16:0)+H",0,0,0,0,0,0,0,"11.2191861111111","11.5191861111111","3355","","Cer-NS(d28:2/16:0)+H",0,0,0,0,0,0,0,"11.2191861111111","11.5191861111111","3355","","Cer-NS(d28:2/16:0)+H",0,0,0,0,0,0,0,"11.2191861111111","11.5191861111111","3355","","Cer-NS(d28:2/16:0)+H","676.6602","658.6497","640.6391","420.42","402.4094","256.2635","390.4094","11.2191861111111","11.5191861111111","3355"
"","Cer-NS(d28:2/16:0)+H",0,0,0,0,0,0,0,"10.8477722222222","11.1477722222222","7911","","Cer-NS(d28:2/16:0)+H",0,0,0,0,0,0,0,"10.8477722222222","11.1477722222222","7911","","Cer-NS(d28:2/16:0)+H",0,0,0,0,0,0,0,"10.8477722222222","11.1477722222222","7911","","Cer-NS(d28:2/16:0)+H",0,0,0,0,0,0,0,"10.8477722222222","11.1477722222222","7911","","Cer-NS(d28:2/16:0)+H",0,0,0,0,0,0,0,"10.8477722222222","11.1477722222222","7911","","Cer-NS(d28:2/16:0)+H","676.6602","658.6497","640.6391","420.42","402.4094","256.2635","390.4094","10.8477722222222","11.1477722222222","7911"
"","Cer-NS(d28:2/16:0)+H",0,0,0,0,0,0,0,"11.2112666666667","11.5112666666667","17694","","Cer-NS(d28:2/16:0)+H",0,0,0,0,0,0,0,"11.2112666666667","11.5112666666667","17694","","Cer-NS(d28:2/16:0)+H",0,0,0,0,0,0,0,"11.2112666666667","11.5112666666667","17694","","Cer-NS(d28:2/16:0)+H",0,0,0,0,0,0,0,"11.2112666666667","11.5112666666667","17694","","Cer-NS(d28:2/16:0)+H",0,0,0,0,0,0,0,"11.2112666666667","11.5112666666667","17694","","Cer-NS(d28:2/16:0)+H","676.6602","658.6497","640.6391","420.42","402.4094","256.2635","390.4094","11.2112666666667","11.5112666666667","17694"
"","Cer-NS(d28:2/16:1)+H",0,0,0,0,0,0,0,"10.5010166666667","10.8010166666667","10540","","Cer-NS(d28:2/16:1)+H",0,0,0,0,0,0,0,"10.5010166666667","10.8010166666667","10540","","Cer-NS(d28:2/16:1)+H",0,0,0,0,0,0,0,"10.5010166666667","10.8010166666667","10540","","Cer-NS(d28:2/16:1)+H",0,0,0,0,0,0,0,"10.5010166666667","10.8010166666667","10540","","Cer-NS(d28:2/16:1)+H",0,0,0,0,0,0,0,"10.5010166666667","10.8010166666667","10540","","Cer-NS(d28:2/16:1)+H","674.6446","656.634","638.6234","420.42","402.4094","254.2478","390.4094","10.5010166666667","10.8010166666667","10540"
"","Cer-NS(d28:2/16:2)+H",1,0,0,0,0,0,0,"11.3103458333333","11.6103458333333","456","","Cer-NS(d28:2/16:2)+H",11.41494,11.41494,0,0,0,0,0,"11.3103458333333","11.6103458333333","456","","Cer-NS(d28:2/16:2)+H",2,1,0,0,0,0,0,"11.3103458333333","11.6103458333333","456","","Cer-NS(d28:2/16:2)+H",1552507,895.1381,0,0,0,0,0,"11.3103458333333","11.6103458333333","456","","Cer-NS(d28:2/16:2)+H",672.62775,654.6158,0,0,0,0,0,"11.3103458333333","11.6103458333333","456","","Cer-NS(d28:2/16:2)+H","672.6289","654.6183","636.6078","420.42","402.4094","252.2322","390.4094","11.3103458333333","11.6103458333333","456"
"","Cer-NS(d28:2/18:0)+H",0,0,0,0,0,0,0,"11.6771583333333","11.9771583333333","6271","","Cer-NS(d28:2/18:0)+H",0,0,0,0,0,0,0,"11.6771583333333","11.9771583333333","6271","","Cer-NS(d28:2/18:0)+H",0,0,0,0,0,0,0,"11.6771583333333","11.9771583333333","6271","","Cer-NS(d28:2/18:0)+H",0,0,0,0,0,0,0,"11.6771583333333","11.9771583333333","6271","","Cer-NS(d28:2/18:0)+H",0,0,0,0,0,0,0,"11.6771583333333","11.9771583333333","6271","","Cer-NS(d28:2/18:0)+H","704.6915","686.681","668.6704","420.42","402.4094","284.2948","390.4094","11.6771583333333","11.9771583333333","6271"
"","Cer-NS(d28:2/18:2)+H",0,0,0,0,0,0,0,"12.0986208333333","12.3986208333333","4642","","Cer-NS(d28:2/18:2)+H",0,0,0,0,0,0,0,"12.0986208333333","12.3986208333333","4642","","Cer-NS(d28:2/18:2)+H",0,0,0,0,0,0,0,"12.0986208333333","12.3986208333333","4642","","Cer-NS(d28:2/18:2)+H",0,0,0,0,0,0,0,"12.0986208333333","12.3986208333333","4642","","Cer-NS(d28:2/18:2)+H",0,0,0,0,0,0,0,"12.0986208333333","12.3986208333333","4642","","Cer-NS(d28:2/18:2)+H","700.6602","682.6497","664.6391","420.42","402.4094","280.2635","390.4094","12.0986208333333","12.3986208333333","4642"
"","Cer-NS(d28:2/20:0)+H",0,0,0,0,0,0,0,"12.4224513888889","12.7224513888889","10246","","Cer-NS(d28:2/20:0)+H",0,0,0,0,0,0,0,"12.4224513888889","12.7224513888889","10246","","Cer-NS(d28:2/20:0)+H",0,0,0,0,0,0,0,"12.4224513888889","12.7224513888889","10246","","Cer-NS(d28:2/20:0)+H",0,0,0,0,0,0,0,"12.4224513888889","12.7224513888889","10246","","Cer-NS(d28:2/20:0)+H",0,0,0,0,0,0,0,"12.4224513888889","12.7224513888889","10246","","Cer-NS(d28:2/20:0)+H","732.7228","714.7123","696.7017","420.42","402.4094","312.3261","390.4094","12.4224513888889","12.7224513888889","10246"
"","Cer-NS(d28:2/20:0)+H",0,0,0,0,0,0,0,"12.4253027777778","12.7253027777778","17432","","Cer-NS(d28:2/20:0)+H",0,0,0,0,0,0,0,"12.4253027777778","12.7253027777778","17432","","Cer-NS(d28:2/20:0)+H",0,0,0,0,0,0,0,"12.4253027777778","12.7253027777778","17432","","Cer-NS(d28:2/20:0)+H",0,0,0,0,0,0,0,"12.4253027777778","12.7253027777778","17432","","Cer-NS(d28:2/20:0)+H",0,0,0,0,0,0,0,"12.4253027777778","12.7253027777778","17432","","Cer-NS(d28:2/20:0)+H","732.7228","714.7123","696.7017","420.42","402.4094","312.3261","390.4094","12.4253027777778","12.7253027777778","17432"
"","Cer-NS(d28:3/12:0)+H",0,0,0,0,0,0,0,"8.55392777777778","8.85392777777778","10517","","Cer-NS(d28:3/12:0)+H",0,0,0,0,0,0,0,"8.55392777777778","8.85392777777778","10517","","Cer-NS(d28:3/12:0)+H",0,0,0,0,0,0,0,"8.55392777777778","8.85392777777778","10517","","Cer-NS(d28:3/12:0)+H",0,0,0,0,0,0,0,"8.55392777777778","8.85392777777778","10517","","Cer-NS(d28:3/12:0)+H",0,0,0,0,0,0,0,"8.55392777777778","8.85392777777778","10517","","Cer-NS(d28:3/12:0)+H","618.582","600.5714","582.5609","418.4044","400.3938","200.2009","388.3938","8.55392777777778","8.85392777777778","10517"
"","Cer-NS(d28:3/12:1)+H",0,0,0,0,0,0,0,"9.49427638888889","9.79427638888889","10744","","Cer-NS(d28:3/12:1)+H",0,0,0,0,0,0,0,"9.49427638888889","9.79427638888889","10744","","Cer-NS(d28:3/12:1)+H",0,0,0,0,0,0,0,"9.49427638888889","9.79427638888889","10744","","Cer-NS(d28:3/12:1)+H",0,0,0,0,0,0,0,"9.49427638888889","9.79427638888889","10744","","Cer-NS(d28:3/12:1)+H",0,0,0,0,0,0,0,"9.49427638888889","9.79427638888889","10744","","Cer-NS(d28:3/12:1)+H","616.5663","598.5557","580.5452","418.4044","400.3938","198.1853","388.3938","9.49427638888889","9.79427638888889","10744"
"","Cer-NS(d28:3/12:1)+H",0,0,0,0,0,0,0,"9.49429027777778","9.79429027777778","13800","","Cer-NS(d28:3/12:1)+H",0,0,0,0,0,0,0,"9.49429027777778","9.79429027777778","13800","","Cer-NS(d28:3/12:1)+H",0,0,0,0,0,0,0,"9.49429027777778","9.79429027777778","13800","","Cer-NS(d28:3/12:1)+H",0,0,0,0,0,0,0,"9.49429027777778","9.79429027777778","13800","","Cer-NS(d28:3/12:1)+H",0,0,0,0,0,0,0,"9.49429027777778","9.79429027777778","13800","","Cer-NS(d28:3/12:1)+H","616.5663","598.5557","580.5452","418.4044","400.3938","198.1853","388.3938","9.49429027777778","9.79429027777778","13800"
"","Cer-NS(d28:3/13:1)+H",0,0,0,0,0,0,0,"9.9613416666667","10.2613416666667","3167","","Cer-NS(d28:3/13:1)+H",0,0,0,0,0,0,0,"9.9613416666667","10.2613416666667","3167","","Cer-NS(d28:3/13:1)+H",0,0,0,0,0,0,0,"9.9613416666667","10.2613416666667","3167","","Cer-NS(d28:3/13:1)+H",0,0,0,0,0,0,0,"9.9613416666667","10.2613416666667","3167","","Cer-NS(d28:3/13:1)+H",0,0,0,0,0,0,0,"9.9613416666667","10.2613416666667","3167","","Cer-NS(d28:3/13:1)+H","630.582","612.5714","594.5609","418.4044","400.3938","212.2009","388.3938","9.9613416666667","10.2613416666667","3167"
"","Cer-NS(d28:3/14:0)+H",0,1,1,0,0,0,0,"9.4889875","9.7889875","1340","","Cer-NS(d28:3/14:0)+H",0,9.655471,9.655471,0,0,0,0,"9.4889875","9.7889875","1340","","Cer-NS(d28:3/14:0)+H",0,1,1,0,0,0,0,"9.4889875","9.7889875","1340","","Cer-NS(d28:3/14:0)+H",0,136597.3,35508.75,0,0,0,0,"9.4889875","9.7889875","1340","","Cer-NS(d28:3/14:0)+H",0,628.6038,610.5933,0,0,0,0,"9.4889875","9.7889875","1340","","Cer-NS(d28:3/14:0)+H","646.6133","628.6027","610.5921","418.4044","400.3938","228.2322","388.3938","9.4889875","9.7889875","1340"
"","Cer-NS(d28:3/14:0)+H",0,0,0,0,0,0,0,"10.7468944444444","11.0468944444444","3439","","Cer-NS(d28:3/14:0)+H",0,0,0,0,0,0,0,"10.7468944444444","11.0468944444444","3439","","Cer-NS(d28:3/14:0)+H",0,0,0,0,0,0,0,"10.7468944444444","11.0468944444444","3439","","Cer-NS(d28:3/14:0)+H",0,0,0,0,0,0,0,"10.7468944444444","11.0468944444444","3439","","Cer-NS(d28:3/14:0)+H",0,0,0,0,0,0,0,"10.7468944444444","11.0468944444444","3439","","Cer-NS(d28:3/14:0)+H","646.6133","628.6027","610.5921","418.4044","400.3938","228.2322","388.3938","10.7468944444444","11.0468944444444","3439"
"","Cer-NS(d28:3/14:1)+H",1,0,0,0,0,0,0,"10.4680666666667","10.7680666666667","1380","","Cer-NS(d28:3/14:1)+H",10.66874,0,0,0,0,0,0,"10.4680666666667","10.7680666666667","1380","","Cer-NS(d28:3/14:1)+H",1,0,0,0,0,0,0,"10.4680666666667","10.7680666666667","1380","","Cer-NS(d28:3/14:1)+H",256041.1,0,0,0,0,0,0,"10.4680666666667","10.7680666666667","1380","","Cer-NS(d28:3/14:1)+H",644.597,0,0,0,0,0,0,"10.4680666666667","10.7680666666667","1380","","Cer-NS(d28:3/14:1)+H","644.5976","626.587","608.5765","418.4044","400.3938","226.2166","388.3938","10.4680666666667","10.7680666666667","1380"
"","Cer-NS(d28:3/14:1)+H",0,0,0,0,0,0,0,"8.61473888888889","8.91473888888889","6757","","Cer-NS(d28:3/14:1)+H",0,0,0,0,0,0,0,"8.61473888888889","8.91473888888889","6757","","Cer-NS(d28:3/14:1)+H",0,0,0,0,0,0,0,"8.61473888888889","8.91473888888889","6757","","Cer-NS(d28:3/14:1)+H",0,0,0,0,0,0,0,"8.61473888888889","8.91473888888889","6757","","Cer-NS(d28:3/14:1)+H",0,0,0,0,0,0,0,"8.61473888888889","8.91473888888889","6757","","Cer-NS(d28:3/14:1)+H","644.5976","626.587","608.5765","418.4044","400.3938","226.2166","388.3938","8.61473888888889","8.91473888888889","6757"
"","Cer-NS(d28:3/14:1)+H",0,0,0,0,0,0,0,"8.6131696969697","8.9131696969697","17447","","Cer-NS(d28:3/14:1)+H",0,0,0,0,0,0,0,"8.6131696969697","8.9131696969697","17447","","Cer-NS(d28:3/14:1)+H",0,0,0,0,0,0,0,"8.6131696969697","8.9131696969697","17447","","Cer-NS(d28:3/14:1)+H",0,0,0,0,0,0,0,"8.6131696969697","8.9131696969697","17447","","Cer-NS(d28:3/14:1)+H",0,0,0,0,0,0,0,"8.6131696969697","8.9131696969697","17447","","Cer-NS(d28:3/14:1)+H","644.5976","626.587","608.5765","418.4044","400.3938","226.2166","388.3938","8.6131696969697","8.9131696969697","17447"
"","Cer-NS(d28:3/15:0)+H",0,0,0,0,0,0,0,"11.1775875","11.4775875","3922","","Cer-NS(d28:3/15:0)+H",0,0,0,0,0,0,0,"11.1775875","11.4775875","3922","","Cer-NS(d28:3/15:0)+H",0,0,0,0,0,0,0,"11.1775875","11.4775875","3922","","Cer-NS(d28:3/15:0)+H",0,0,0,0,0,0,0,"11.1775875","11.4775875","3922","","Cer-NS(d28:3/15:0)+H",0,0,0,0,0,0,0,"11.1775875","11.4775875","3922","","Cer-NS(d28:3/15:0)+H","660.6289","642.6183","624.6078","418.4044","400.3938","242.2478","388.3938","11.1775875","11.4775875","3922"
"","Cer-NS(d28:3/15:1)+H",0,0,0,0,0,0,0,"10.6758791666667","10.9758791666667","4531","","Cer-NS(d28:3/15:1)+H",0,0,0,0,0,0,0,"10.6758791666667","10.9758791666667","4531","","Cer-NS(d28:3/15:1)+H",0,0,0,0,0,0,0,"10.6758791666667","10.9758791666667","4531","","Cer-NS(d28:3/15:1)+H",0,0,0,0,0,0,0,"10.6758791666667","10.9758791666667","4531","","Cer-NS(d28:3/15:1)+H",0,0,0,0,0,0,0,"10.6758791666667","10.9758791666667","4531","","Cer-NS(d28:3/15:1)+H","658.6133","640.6027","622.5921","418.4044","400.3938","240.2322","388.3938","10.6758791666667","10.9758791666667","4531"
"","Cer-NS(d28:3/15:1)+H",0,0,0,0,0,0,0,"12.4133166666667","12.7133166666667","17789","","Cer-NS(d28:3/15:1)+H",0,0,0,0,0,0,0,"12.4133166666667","12.7133166666667","17789","","Cer-NS(d28:3/15:1)+H",0,0,0,0,0,0,0,"12.4133166666667","12.7133166666667","17789","","Cer-NS(d28:3/15:1)+H",0,0,0,0,0,0,0,"12.4133166666667","12.7133166666667","17789","","Cer-NS(d28:3/15:1)+H",0,0,0,0,0,0,0,"12.4133166666667","12.7133166666667","17789","","Cer-NS(d28:3/15:1)+H","658.6133","640.6027","622.5921","418.4044","400.3938","240.2322","388.3938","12.4133166666667","12.7133166666667","17789"
"","Cer-NS(d28:3/16:0)+H",0,0,0,0,0,0,0,"10.5010166666667","10.8010166666667","10540","","Cer-NS(d28:3/16:0)+H",0,0,0,0,0,0,0,"10.5010166666667","10.8010166666667","10540","","Cer-NS(d28:3/16:0)+H",0,0,0,0,0,0,0,"10.5010166666667","10.8010166666667","10540","","Cer-NS(d28:3/16:0)+H",0,0,0,0,0,0,0,"10.5010166666667","10.8010166666667","10540","","Cer-NS(d28:3/16:0)+H",0,0,0,0,0,0,0,"10.5010166666667","10.8010166666667","10540","","Cer-NS(d28:3/16:0)+H","674.6446","656.634","638.6234","418.4044","400.3938","256.2635","388.3938","10.5010166666667","10.8010166666667","10540"
"","Cer-NS(d28:3/16:1)+H",1,0,0,0,0,1,0,"11.3103458333333","11.6103458333333","456","","Cer-NS(d28:3/16:1)+H",11.41494,11.41494,0,0,0,11.55437,0,"11.3103458333333","11.6103458333333","456","","Cer-NS(d28:3/16:1)+H",2,1,0,0,0,1,0,"11.3103458333333","11.6103458333333","456","","Cer-NS(d28:3/16:1)+H",1552507,895.1381,0,0,0,1020.991,0,"11.3103458333333","11.6103458333333","456","","Cer-NS(d28:3/16:1)+H",672.62775,654.6158,0,0,0,254.2484,0,"11.3103458333333","11.6103458333333","456","","Cer-NS(d28:3/16:1)+H","672.6289","654.6183","636.6078","418.4044","400.3938","254.2478","388.3938","11.3103458333333","11.6103458333333","456"
"","Cer-NS(d28:3/16:2)+H",1,0,0,0,0,0,0,"10.5105486111111","10.8105486111111","944","","Cer-NS(d28:3/16:2)+H",10.65779,0,0,0,0,0,0,"10.5105486111111","10.8105486111111","944","","Cer-NS(d28:3/16:2)+H",1,0,0,0,0,0,0,"10.5105486111111","10.8105486111111","944","","Cer-NS(d28:3/16:2)+H",819180.9,0,0,0,0,0,0,"10.5105486111111","10.8105486111111","944","","Cer-NS(d28:3/16:2)+H",670.6113,0,0,0,0,0,0,"10.5105486111111","10.8105486111111","944","","Cer-NS(d28:3/16:2)+H","670.6133","652.6027","634.5921","418.4044","400.3938","252.2322","388.3938","10.5105486111111","10.8105486111111","944"
"","Cer-NS(d28:3/18:1)+H",0,0,0,0,0,0,0,"12.0986208333333","12.3986208333333","4642","","Cer-NS(d28:3/18:1)+H",0,0,0,0,0,0,0,"12.0986208333333","12.3986208333333","4642","","Cer-NS(d28:3/18:1)+H",0,0,0,0,0,0,0,"12.0986208333333","12.3986208333333","4642","","Cer-NS(d28:3/18:1)+H",0,0,0,0,0,0,0,"12.0986208333333","12.3986208333333","4642","","Cer-NS(d28:3/18:1)+H",0,0,0,0,0,0,0,"12.0986208333333","12.3986208333333","4642","","Cer-NS(d28:3/18:1)+H","700.6602","682.6497","664.6391","418.4044","400.3938","282.2791","388.3938","12.0986208333333","12.3986208333333","4642"
"","Cer-NS(d28:3/20:2)+H",0,0,0,0,0,0,0,"11.0118847222222","11.3118847222222","3322","","Cer-NS(d28:3/20:2)+H",0,0,0,0,0,0,0,"11.0118847222222","11.3118847222222","3322","","Cer-NS(d28:3/20:2)+H",0,0,0,0,0,0,0,"11.0118847222222","11.3118847222222","3322","","Cer-NS(d28:3/20:2)+H",0,0,0,0,0,0,0,"11.0118847222222","11.3118847222222","3322","","Cer-NS(d28:3/20:2)+H",0,0,0,0,0,0,0,"11.0118847222222","11.3118847222222","3322","","Cer-NS(d28:3/20:2)+H","726.6758","708.6653","690.6547","418.4044","400.3938","308.2948","388.3938","11.0118847222222","11.3118847222222","3322"
"","Cer-NS(d29:1/12:0)+H",1,1,1,0,0,0,0,"10.8764486111111","11.1764486111111","438","","Cer-NS(d29:1/12:0)+H",10.98649,10.98649,10.98649,0,0,0,0,"10.8764486111111","11.1764486111111","438","","Cer-NS(d29:1/12:0)+H",1,2,2,0,0,0,0,"10.8764486111111","11.1764486111111","438","","Cer-NS(d29:1/12:0)+H",2483.619,413020.9,93169.66,0,0,0,0,"10.8764486111111","11.1764486111111","438","","Cer-NS(d29:1/12:0)+H",636.6304,618.61985,600.60925,0,0,0,0,"10.8764486111111","11.1764486111111","438","","Cer-NS(d29:1/12:0)+H","636.6289","618.6183","600.6078","436.4513","418.4407","200.2009","406.4407","10.8764486111111","11.1764486111111","438"
"","Cer-NS(d29:1/12:0)+H",0,0,0,0,0,0,0,"10.6758791666667","10.9758791666667","2314","","Cer-NS(d29:1/12:0)+H",0,0,0,0,0,0,0,"10.6758791666667","10.9758791666667","2314","","Cer-NS(d29:1/12:0)+H",0,0,0,0,0,0,0,"10.6758791666667","10.9758791666667","2314","","Cer-NS(d29:1/12:0)+H",0,0,0,0,0,0,0,"10.6758791666667","10.9758791666667","2314","","Cer-NS(d29:1/12:0)+H",0,0,0,0,0,0,0,"10.6758791666667","10.9758791666667","2314","","Cer-NS(d29:1/12:0)+H","636.6289","618.6183","600.6078","436.4513","418.4407","200.2009","406.4407","10.6758791666667","10.9758791666667","2314"
"","Cer-NS(d29:1/12:1)+H",0,1,1,0,0,0,0,"10.0310402777778","10.3310402777778","1142","","Cer-NS(d29:1/12:1)+H",0,10.20027,10.20027,0,0,0,0,"10.0310402777778","10.3310402777778","1142","","Cer-NS(d29:1/12:1)+H",0,1,1,0,0,0,0,"10.0310402777778","10.3310402777778","1142","","Cer-NS(d29:1/12:1)+H",0,170842.6,38676.83,0,0,0,0,"10.0310402777778","10.3310402777778","1142","","Cer-NS(d29:1/12:1)+H",0,616.6035,598.5928,0,0,0,0,"10.0310402777778","10.3310402777778","1142","","Cer-NS(d29:1/12:1)+H","634.6133","616.6027","598.5921","436.4513","418.4407","198.1853","406.4407","10.0310402777778","10.3310402777778","1142"
"","Cer-NS(d29:1/12:1)+H",0,0,0,0,0,0,0,"10.5078916666667","10.8078916666667","8255","","Cer-NS(d29:1/12:1)+H",0,0,0,0,0,0,0,"10.5078916666667","10.8078916666667","8255","","Cer-NS(d29:1/12:1)+H",0,0,0,0,0,0,0,"10.5078916666667","10.8078916666667","8255","","Cer-NS(d29:1/12:1)+H",0,0,0,0,0,0,0,"10.5078916666667","10.8078916666667","8255","","Cer-NS(d29:1/12:1)+H",0,0,0,0,0,0,0,"10.5078916666667","10.8078916666667","8255","","Cer-NS(d29:1/12:1)+H","634.6133","616.6027","598.5921","436.4513","418.4407","198.1853","406.4407","10.5078916666667","10.8078916666667","8255"
"","Cer-NS(d29:1/13:0)+H",1,1,1,0,0,0,0,"11.3082560606061","11.6082560606061","148","","Cer-NS(d29:1/13:0)+H",11.44406,11.44406,11.44406,0,0,0,0,"11.3082560606061","11.6082560606061","148","","Cer-NS(d29:1/13:0)+H",3,3,3,0,0,0,0,"11.3082560606061","11.6082560606061","148","","Cer-NS(d29:1/13:0)+H",15923.22,2796524,620834.2,0,0,0,0,"11.3082560606061","11.6082560606061","148","","Cer-NS(d29:1/13:0)+H",650.645066666667,632.635033333333,614.6246,0,0,0,0,"11.3082560606061","11.6082560606061","148","","Cer-NS(d29:1/13:0)+H","650.6446","632.634","614.6234","436.4513","418.4407","214.2166","406.4407","11.3082560606061","11.6082560606061","148"
"","Cer-NS(d29:1/13:0)+H",0,1,1,0,0,0,0,"11.140325","11.440325","1404","","Cer-NS(d29:1/13:0)+H",11.31532,11.31532,11.31532,0,0,0,0,"11.140325","11.440325","1404","","Cer-NS(d29:1/13:0)+H",1,1,1,0,0,0,0,"11.140325","11.440325","1404","","Cer-NS(d29:1/13:0)+H",734.6305,227217.7,49396.18,0,0,0,0,"11.140325","11.440325","1404","","Cer-NS(d29:1/13:0)+H",650.6444,632.6354,614.6249,0,0,0,0,"11.140325","11.440325","1404","","Cer-NS(d29:1/13:0)+H","650.6446","632.634","614.6234","436.4513","418.4407","214.2166","406.4407","11.140325","11.440325","1404"
"","Cer-NS(d29:1/13:0)+H",0,0,0,0,0,0,0,"10.6758791666667","10.9758791666667","1832","","Cer-NS(d29:1/13:0)+H",0,0,0,0,0,0,0,"10.6758791666667","10.9758791666667","1832","","Cer-NS(d29:1/13:0)+H",0,0,0,0,0,0,0,"10.6758791666667","10.9758791666667","1832","","Cer-NS(d29:1/13:0)+H",0,0,0,0,0,0,0,"10.6758791666667","10.9758791666667","1832","","Cer-NS(d29:1/13:0)+H",0,0,0,0,0,0,0,"10.6758791666667","10.9758791666667","1832","","Cer-NS(d29:1/13:0)+H","650.6446","632.634","614.6234","436.4513","418.4407","214.2166","406.4407","10.6758791666667","10.9758791666667","1832"
"","Cer-NS(d29:1/13:0)+H",0,0,0,0,0,0,0,"13.1762027777778","13.4762027777778","2269","","Cer-NS(d29:1/13:0)+H",0,0,0,0,0,0,0,"13.1762027777778","13.4762027777778","2269","","Cer-NS(d29:1/13:0)+H",0,0,0,0,0,0,0,"13.1762027777778","13.4762027777778","2269","","Cer-NS(d29:1/13:0)+H",0,0,0,0,0,0,0,"13.1762027777778","13.4762027777778","2269","","Cer-NS(d29:1/13:0)+H",0,0,0,0,0,0,0,"13.1762027777778","13.4762027777778","2269","","Cer-NS(d29:1/13:0)+H","650.6446","632.634","614.6234","436.4513","418.4407","214.2166","406.4407","13.1762027777778","13.4762027777778","2269"
"","Cer-NS(d29:1/13:1)+H",0,1,1,0,0,0,0,"10.3596444444444","10.6596444444444","494","","Cer-NS(d29:1/13:1)+H",0,10.46025,10.46025,0,0,0,0,"10.3596444444444","10.6596444444444","494","","Cer-NS(d29:1/13:1)+H",0,2,2,0,0,0,0,"10.3596444444444","10.6596444444444","494","","Cer-NS(d29:1/13:1)+H",0,334557.6,90379.96,0,0,0,0,"10.3596444444444","10.6596444444444","494","","Cer-NS(d29:1/13:1)+H",0,630.6192,612.6087,0,0,0,0,"10.3596444444444","10.6596444444444","494","","Cer-NS(d29:1/13:1)+H","648.6289","630.6183","612.6078","436.4513","418.4407","212.2009","406.4407","10.3596444444444","10.6596444444444","494"
"","Cer-NS(d29:1/13:1)+H",0,0,0,0,0,0,0,"9.9483513888889","10.2483513888889","4351","","Cer-NS(d29:1/13:1)+H",0,0,0,0,0,0,0,"9.9483513888889","10.2483513888889","4351","","Cer-NS(d29:1/13:1)+H",0,0,0,0,0,0,0,"9.9483513888889","10.2483513888889","4351","","Cer-NS(d29:1/13:1)+H",0,0,0,0,0,0,0,"9.9483513888889","10.2483513888889","4351","","Cer-NS(d29:1/13:1)+H",0,0,0,0,0,0,0,"9.9483513888889","10.2483513888889","4351","","Cer-NS(d29:1/13:1)+H","648.6289","630.6183","612.6078","436.4513","418.4407","212.2009","406.4407","9.9483513888889","10.2483513888889","4351"
"","Cer-NS(d29:1/13:1)+H",0,0,0,0,0,0,0,"10.9531944444444","11.2531944444444","4405","","Cer-NS(d29:1/13:1)+H",0,0,0,0,0,0,0,"10.9531944444444","11.2531944444444","4405","","Cer-NS(d29:1/13:1)+H",0,0,0,0,0,0,0,"10.9531944444444","11.2531944444444","4405","","Cer-NS(d29:1/13:1)+H",0,0,0,0,0,0,0,"10.9531944444444","11.2531944444444","4405","","Cer-NS(d29:1/13:1)+H",0,0,0,0,0,0,0,"10.9531944444444","11.2531944444444","4405","","Cer-NS(d29:1/13:1)+H","648.6289","630.6183","612.6078","436.4513","418.4407","212.2009","406.4407","10.9531944444444","11.2531944444444","4405"
"","Cer-NS(d29:1/13:1)+H",0,1,1,0,0,0,0,"10.2047847222222","10.5047847222222","4758","","Cer-NS(d29:1/13:1)+H",0,10.46025,10.46025,0,0,0,0,"10.2047847222222","10.5047847222222","4758","","Cer-NS(d29:1/13:1)+H",0,1,1,0,0,0,0,"10.2047847222222","10.5047847222222","4758","","Cer-NS(d29:1/13:1)+H",0,334557.6,90379.96,0,0,0,0,"10.2047847222222","10.5047847222222","4758","","Cer-NS(d29:1/13:1)+H",0,630.6191,612.6087,0,0,0,0,"10.2047847222222","10.5047847222222","4758","","Cer-NS(d29:1/13:1)+H","648.6289","630.6183","612.6078","436.4513","418.4407","212.2009","406.4407","10.2047847222222","10.5047847222222","4758"
