"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","SQDG","[M+NH4]+","[M-SN1+H]+","[M-SN2+H]+","[M-C6H10O7S+H]+","[M-C6H10O7S-H2O+H]+","[M-C6H10O7S-SN1+H]+","[M-C6H10O7S-SN2+H]+","SN2","SN1","RT_min","RT_max","Comment","RT at Max Intensity","SQDG","[M+NH4]+","[M-SN1+H]+","[M-SN2+H]+","[M-C6H10O7S+H]+","[M-C6H10O7S-H2O+H]+","[M-C6H10O7S-SN1+H]+","[M-C6H10O7S-SN2+H]+","SN2","SN1","RT_min","RT_max","Comment","Number of Scans","SQDG","[M+NH4]+","[M-SN1+H]+","[M-SN2+H]+","[M-C6H10O7S+H]+","[M-C6H10O7S-H2O+H]+","[M-C6H10O7S-SN1+H]+","[M-C6H10O7S-SN2+H]+","SN2","SN1","RT_min","RT_max","Comment","Max Intensity","SQDG","[M+NH4]+","[M-SN1+H]+","[M-SN2+H]+","[M-C6H10O7S+H]+","[M-C6H10O7S-H2O+H]+","[M-C6H10O7S-SN1+H]+","[M-C6H10O7S-SN2+H]+","SN2","SN1","RT_min","RT_max","Comment","Average m/z","SQDG","[M+NH4]+","[M-SN1+H]+","[M-SN2+H]+","[M-C6H10O7S+H]+","[M-C6H10O7S-H2O+H]+","[M-C6H10O7S-SN1+H]+","[M-C6H10O7S-SN2+H]+","SN2","SN1","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","SQDG","[M+NH4]+","[M-SN1+H]+","[M-SN2+H]+","[M-C6H10O7S+H]+","[M-C6H10O7S-H2O+H]+","[M-C6H10O7S-SN1+H]+","[M-C6H10O7S-SN2+H]+","SN2","SN1","RT_min","RT_max","Comment"
"","SQDG(19:2_16:3)+NH4",0,0,0,0,0,0,0,0,0,"5.83603333333333","6.13603333333333","2995","","SQDG(19:2_16:3)+NH4",0,0,0,0,0,0,0,0,0,"5.83603333333333","6.13603333333333","2995","","SQDG(19:2_16:3)+NH4",0,0,0,0,0,0,0,0,0,"5.83603333333333","6.13603333333333","2995","","SQDG(19:2_16:3)+NH4",0,0,0,0,0,0,0,0,0,"5.83603333333333","6.13603333333333","2995","","SQDG(19:2_16:3)+NH4",0,0,0,0,0,0,0,0,0,"5.83603333333333","6.13603333333333","2995","","SQDG(19:2_16:3)+NH4","844.5245","533.2415","577.3041","601.4827","583.4721","307.2267","351.2894","233.19","277.2526","5.83603333333333","6.13603333333333","2995"
"","SQDG(19:2_16:3)+NH4",0,0,0,0,0,0,0,0,0,"5.30555138888889","5.60555138888889","4398","","SQDG(19:2_16:3)+NH4",0,0,0,0,0,0,0,0,0,"5.30555138888889","5.60555138888889","4398","","SQDG(19:2_16:3)+NH4",0,0,0,0,0,0,0,0,0,"5.30555138888889","5.60555138888889","4398","","SQDG(19:2_16:3)+NH4",0,0,0,0,0,0,0,0,0,"5.30555138888889","5.60555138888889","4398","","SQDG(19:2_16:3)+NH4",0,0,0,0,0,0,0,0,0,"5.30555138888889","5.60555138888889","4398","","SQDG(19:2_16:3)+NH4","844.5245","533.2415","577.3041","601.4827","583.4721","307.2267","351.2894","233.19","277.2526","5.30555138888889","5.60555138888889","4398"
"","SQDG(21:0_16:3)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(21:0_16:3)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(21:0_16:3)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(21:0_16:3)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(21:0_16:3)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(21:0_16:3)+NH4","876.5871","533.2415","609.3667","633.5452","615.5347","307.2267","383.352","233.19","309.3152","8.17715555555555","8.47715555555555","15561"
"","SQDG(26:2_16:3)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(26:2_16:3)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(26:2_16:3)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(26:2_16:3)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(26:2_16:3)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(26:2_16:3)+NH4","942.634","533.2415","675.4136","699.5922","681.5816","307.2267","449.3989","233.19","375.3622","0.536128787878788","0.836128787878788","6924"
"","SQDG(17:0_16:4)+NH4",0,0,0,0,0,0,0,0,0,"4.94600277777778","5.24600277777778","2949","","SQDG(17:0_16:4)+NH4",0,0,0,0,0,0,0,0,0,"4.94600277777778","5.24600277777778","2949","","SQDG(17:0_16:4)+NH4",0,0,0,0,0,0,0,0,0,"4.94600277777778","5.24600277777778","2949","","SQDG(17:0_16:4)+NH4",0,0,0,0,0,0,0,0,0,"4.94600277777778","5.24600277777778","2949","","SQDG(17:0_16:4)+NH4",0,0,0,0,0,0,0,0,0,"4.94600277777778","5.24600277777778","2949","","SQDG(17:0_16:4)+NH4","818.5089","531.2258","553.3041","575.467","557.4564","305.2111","327.2894","231.1743","253.2526","4.94600277777778","5.24600277777778","2949"
"","SQDG(17:0_16:4)+NH4",0,0,0,0,0,0,0,0,0,"5.38028055555556","5.68028055555556","3691","","SQDG(17:0_16:4)+NH4",0,0,0,0,0,0,0,0,0,"5.38028055555556","5.68028055555556","3691","","SQDG(17:0_16:4)+NH4",0,0,0,0,0,0,0,0,0,"5.38028055555556","5.68028055555556","3691","","SQDG(17:0_16:4)+NH4",0,0,0,0,0,0,0,0,0,"5.38028055555556","5.68028055555556","3691","","SQDG(17:0_16:4)+NH4",0,0,0,0,0,0,0,0,0,"5.38028055555556","5.68028055555556","3691","","SQDG(17:0_16:4)+NH4","818.5089","531.2258","553.3041","575.467","557.4564","305.2111","327.2894","231.1743","253.2526","5.38028055555556","5.68028055555556","3691"
"","SQDG(19:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"5.83603333333333","6.13603333333333","2995","","SQDG(19:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"5.83603333333333","6.13603333333333","2995","","SQDG(19:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"5.83603333333333","6.13603333333333","2995","","SQDG(19:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"5.83603333333333","6.13603333333333","2995","","SQDG(19:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"5.83603333333333","6.13603333333333","2995","","SQDG(19:1_16:4)+NH4","844.5245","531.2258","579.3197","601.4827","583.4721","305.2111","353.305","231.1743","279.2682","5.83603333333333","6.13603333333333","2995"
"","SQDG(19:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"5.30555138888889","5.60555138888889","4398","","SQDG(19:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"5.30555138888889","5.60555138888889","4398","","SQDG(19:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"5.30555138888889","5.60555138888889","4398","","SQDG(19:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"5.30555138888889","5.60555138888889","4398","","SQDG(19:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"5.30555138888889","5.60555138888889","4398","","SQDG(19:1_16:4)+NH4","844.5245","531.2258","579.3197","601.4827","583.4721","305.2111","353.305","231.1743","279.2682","5.30555138888889","5.60555138888889","4398"
"","SQDG(26:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(26:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(26:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(26:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(26:1_16:4)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(26:1_16:4)+NH4","942.634","531.2258","677.4293","699.5922","681.5816","305.2111","451.4146","231.1743","377.3778","0.536128787878788","0.836128787878788","6924"
"","SQDG(17:0_17:0)+NH4",0,0,0,0,0,0,0,0,0,"6.8432303030303","7.1432303030303","7080","","SQDG(17:0_17:0)+NH4",0,0,0,0,0,0,0,0,0,"6.8432303030303","7.1432303030303","7080","","SQDG(17:0_17:0)+NH4",0,0,0,0,0,0,0,0,0,"6.8432303030303","7.1432303030303","7080","","SQDG(17:0_17:0)+NH4",0,0,0,0,0,0,0,0,0,"6.8432303030303","7.1432303030303","7080","","SQDG(17:0_17:0)+NH4",0,0,0,0,0,0,0,0,0,"6.8432303030303","7.1432303030303","7080","","SQDG(17:0_17:0)+NH4","840.5871","553.3041","553.3041","597.5452","579.5347","327.2894","327.2894","253.2526","253.2526","6.8432303030303","7.1432303030303","7080"
"","SQDG(17:0_18:1)+NH4",0,0,0,0,0,0,0,0,0,"8.58094027777778","8.88094027777778","14718","","SQDG(17:0_18:1)+NH4",0,0,0,0,0,0,0,0,0,"8.58094027777778","8.88094027777778","14718","","SQDG(17:0_18:1)+NH4",0,0,0,0,0,0,0,0,0,"8.58094027777778","8.88094027777778","14718","","SQDG(17:0_18:1)+NH4",0,0,0,0,0,0,0,0,0,"8.58094027777778","8.88094027777778","14718","","SQDG(17:0_18:1)+NH4",0,0,0,0,0,0,0,0,0,"8.58094027777778","8.88094027777778","14718","","SQDG(17:0_18:1)+NH4","852.5871","565.3041","553.3041","609.5452","591.5347","339.2894","327.2894","265.2526","253.2526","8.58094027777778","8.88094027777778","14718"
"","SQDG(17:0_18:3)+NH4",0,0,0,0,0,0,0,0,0,"7.43965555555556","7.73965555555556","14412","","SQDG(17:0_18:3)+NH4",0,0,0,0,0,0,0,0,0,"7.43965555555556","7.73965555555556","14412","","SQDG(17:0_18:3)+NH4",0,0,0,0,0,0,0,0,0,"7.43965555555556","7.73965555555556","14412","","SQDG(17:0_18:3)+NH4",0,0,0,0,0,0,0,0,0,"7.43965555555556","7.73965555555556","14412","","SQDG(17:0_18:3)+NH4",0,0,0,0,0,0,0,0,0,"7.43965555555556","7.73965555555556","14412","","SQDG(17:0_18:3)+NH4","848.5558","561.2728","553.3041","605.514","587.5034","335.2581","327.2894","261.2213","253.2526","7.43965555555556","7.73965555555556","14412"
"","SQDG(17:0_18:5)+NH4",0,0,0,0,0,0,0,0,0,"5.83603333333333","6.13603333333333","2995","","SQDG(17:0_18:5)+NH4",0,0,0,0,0,0,0,0,0,"5.83603333333333","6.13603333333333","2995","","SQDG(17:0_18:5)+NH4",0,0,0,0,0,0,0,0,0,"5.83603333333333","6.13603333333333","2995","","SQDG(17:0_18:5)+NH4",0,0,0,0,0,0,0,0,0,"5.83603333333333","6.13603333333333","2995","","SQDG(17:0_18:5)+NH4",0,0,0,0,0,0,0,0,0,"5.83603333333333","6.13603333333333","2995","","SQDG(17:0_18:5)+NH4","844.5245","557.2415","553.3041","601.4827","583.4721","331.2267","327.2894","257.19","253.2526","5.83603333333333","6.13603333333333","2995"
"","SQDG(17:0_18:5)+NH4",0,0,0,0,0,0,0,0,0,"5.30555138888889","5.60555138888889","4398","","SQDG(17:0_18:5)+NH4",0,0,0,0,0,0,0,0,0,"5.30555138888889","5.60555138888889","4398","","SQDG(17:0_18:5)+NH4",0,0,0,0,0,0,0,0,0,"5.30555138888889","5.60555138888889","4398","","SQDG(17:0_18:5)+NH4",0,0,0,0,0,0,0,0,0,"5.30555138888889","5.60555138888889","4398","","SQDG(17:0_18:5)+NH4",0,0,0,0,0,0,0,0,0,"5.30555138888889","5.60555138888889","4398","","SQDG(17:0_18:5)+NH4","844.5245","557.2415","553.3041","601.4827","583.4721","331.2267","327.2894","257.19","253.2526","5.30555138888889","5.60555138888889","4398"
"","SQDG(17:0_20:3)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(17:0_20:3)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(17:0_20:3)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(17:0_20:3)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(17:0_20:3)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(17:0_20:3)+NH4","876.5871","589.3041","553.3041","633.5452","615.5347","363.2894","327.2894","289.2526","253.2526","8.17715555555555","8.47715555555555","15561"
"","SQDG(17:0_21:0)+NH4",0,0,0,0,0,0,0,0,0,"8.70818611111111","9.00818611111111","10225","","SQDG(17:0_21:0)+NH4",0,0,0,0,0,0,0,0,0,"8.70818611111111","9.00818611111111","10225","","SQDG(17:0_21:0)+NH4",0,0,0,0,0,0,0,0,0,"8.70818611111111","9.00818611111111","10225","","SQDG(17:0_21:0)+NH4",0,0,0,0,0,0,0,0,0,"8.70818611111111","9.00818611111111","10225","","SQDG(17:0_21:0)+NH4",0,0,0,0,0,0,0,0,0,"8.70818611111111","9.00818611111111","10225","","SQDG(17:0_21:0)+NH4","896.6497","609.3667","553.3041","653.6078","635.5973","383.352","327.2894","309.3152","253.2526","8.70818611111111","9.00818611111111","10225"
"","SQDG(17:0_21:0)+NH4",0,0,0,0,0,0,0,0,0,"8.97857638888889","9.27857638888889","11731","","SQDG(17:0_21:0)+NH4",0,0,0,0,0,0,0,0,0,"8.97857638888889","9.27857638888889","11731","","SQDG(17:0_21:0)+NH4",0,0,0,0,0,0,0,0,0,"8.97857638888889","9.27857638888889","11731","","SQDG(17:0_21:0)+NH4",0,0,0,0,0,0,0,0,0,"8.97857638888889","9.27857638888889","11731","","SQDG(17:0_21:0)+NH4",0,0,0,0,0,0,0,0,0,"8.97857638888889","9.27857638888889","11731","","SQDG(17:0_21:0)+NH4","896.6497","609.3667","553.3041","653.6078","635.5973","383.352","327.2894","309.3152","253.2526","8.97857638888889","9.27857638888889","11731"
"","SQDG(17:0_23:0)+NH4",0,0,0,0,0,0,0,0,0,"9.67896527777778","9.97896527777778","6609","","SQDG(17:0_23:0)+NH4",0,0,0,0,0,0,0,0,0,"9.67896527777778","9.97896527777778","6609","","SQDG(17:0_23:0)+NH4",0,0,0,0,0,0,0,0,0,"9.67896527777778","9.97896527777778","6609","","SQDG(17:0_23:0)+NH4",0,0,0,0,0,0,0,0,0,"9.67896527777778","9.97896527777778","6609","","SQDG(17:0_23:0)+NH4",0,0,0,0,0,0,0,0,0,"9.67896527777778","9.97896527777778","6609","","SQDG(17:0_23:0)+NH4","924.681","637.398","553.3041","681.6392","663.6286","411.3833","327.2894","337.3465","253.2526","9.67896527777778","9.97896527777778","6609"
"","SQDG(18:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"8.58094027777778","8.88094027777778","14718","","SQDG(18:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"8.58094027777778","8.88094027777778","14718","","SQDG(18:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"8.58094027777778","8.88094027777778","14718","","SQDG(18:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"8.58094027777778","8.88094027777778","14718","","SQDG(18:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"8.58094027777778","8.88094027777778","14718","","SQDG(18:0_17:1)+NH4","852.5871","551.2885","567.3198","609.5452","591.5347","325.2737","341.305","251.237","267.2682","8.58094027777778","8.88094027777778","14718"
"","SQDG(17:1_18:2)+NH4",0,0,0,0,0,0,0,0,0,"7.43965555555556","7.73965555555556","14412","","SQDG(17:1_18:2)+NH4",0,0,0,0,0,0,0,0,0,"7.43965555555556","7.73965555555556","14412","","SQDG(17:1_18:2)+NH4",0,0,0,0,0,0,0,0,0,"7.43965555555556","7.73965555555556","14412","","SQDG(17:1_18:2)+NH4",0,0,0,0,0,0,0,0,0,"7.43965555555556","7.73965555555556","14412","","SQDG(17:1_18:2)+NH4",0,0,0,0,0,0,0,0,0,"7.43965555555556","7.73965555555556","14412","","SQDG(17:1_18:2)+NH4","848.5558","563.2885","551.2885","605.514","587.5034","337.2737","325.2737","263.2369","251.237","7.43965555555556","7.73965555555556","14412"
"","SQDG(17:1_18:4)+NH4",0,0,0,0,0,0,0,0,0,"5.83603333333333","6.13603333333333","2995","","SQDG(17:1_18:4)+NH4",0,0,0,0,0,0,0,0,0,"5.83603333333333","6.13603333333333","2995","","SQDG(17:1_18:4)+NH4",0,0,0,0,0,0,0,0,0,"5.83603333333333","6.13603333333333","2995","","SQDG(17:1_18:4)+NH4",0,0,0,0,0,0,0,0,0,"5.83603333333333","6.13603333333333","2995","","SQDG(17:1_18:4)+NH4",0,0,0,0,0,0,0,0,0,"5.83603333333333","6.13603333333333","2995","","SQDG(17:1_18:4)+NH4","844.5245","559.2571","551.2885","601.4827","583.4721","333.2424","325.2737","259.2057","251.237","5.83603333333333","6.13603333333333","2995"
"","SQDG(17:1_18:4)+NH4",0,0,0,0,0,0,0,0,0,"5.30555138888889","5.60555138888889","4398","","SQDG(17:1_18:4)+NH4",0,0,0,0,0,0,0,0,0,"5.30555138888889","5.60555138888889","4398","","SQDG(17:1_18:4)+NH4",0,0,0,0,0,0,0,0,0,"5.30555138888889","5.60555138888889","4398","","SQDG(17:1_18:4)+NH4",0,0,0,0,0,0,0,0,0,"5.30555138888889","5.60555138888889","4398","","SQDG(17:1_18:4)+NH4",0,0,0,0,0,0,0,0,0,"5.30555138888889","5.60555138888889","4398","","SQDG(17:1_18:4)+NH4","844.5245","559.2571","551.2885","601.4827","583.4721","333.2424","325.2737","259.2057","251.237","5.30555138888889","5.60555138888889","4398"
"","SQDG(17:1_20:2)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(17:1_20:2)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(17:1_20:2)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(17:1_20:2)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(17:1_20:2)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(17:1_20:2)+NH4","876.5871","591.3198","551.2885","633.5452","615.5347","365.305","325.2737","291.2682","251.237","8.17715555555555","8.47715555555555","15561"
"","SQDG(23:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","6542","","SQDG(23:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","6542","","SQDG(23:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","6542","","SQDG(23:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","6542","","SQDG(23:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","6542","","SQDG(23:0_17:1)+NH4","922.6653","551.2885","637.398","679.6235","661.6129","325.2737","411.3833","251.237","337.3465","8.84209444444445","9.14209444444445","6542"
"","SQDG(18:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"7.43965555555556","7.73965555555556","14412","","SQDG(18:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"7.43965555555556","7.73965555555556","14412","","SQDG(18:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"7.43965555555556","7.73965555555556","14412","","SQDG(18:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"7.43965555555556","7.73965555555556","14412","","SQDG(18:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"7.43965555555556","7.73965555555556","14412","","SQDG(18:1_17:2)+NH4","848.5558","549.2728","565.3041","605.514","587.5034","323.2581","339.2894","249.2213","265.2526","7.43965555555556","7.73965555555556","14412"
"","SQDG(17:2_18:3)+NH4",0,0,0,0,0,0,0,0,0,"5.83603333333333","6.13603333333333","2995","","SQDG(17:2_18:3)+NH4",0,0,0,0,0,0,0,0,0,"5.83603333333333","6.13603333333333","2995","","SQDG(17:2_18:3)+NH4",0,0,0,0,0,0,0,0,0,"5.83603333333333","6.13603333333333","2995","","SQDG(17:2_18:3)+NH4",0,0,0,0,0,0,0,0,0,"5.83603333333333","6.13603333333333","2995","","SQDG(17:2_18:3)+NH4",0,0,0,0,0,0,0,0,0,"5.83603333333333","6.13603333333333","2995","","SQDG(17:2_18:3)+NH4","844.5245","561.2728","549.2728","601.4827","583.4721","335.2581","323.2581","261.2213","249.2213","5.83603333333333","6.13603333333333","2995"
"","SQDG(17:2_18:3)+NH4",0,0,0,0,0,0,0,0,0,"5.30555138888889","5.60555138888889","4398","","SQDG(17:2_18:3)+NH4",0,0,0,0,0,0,0,0,0,"5.30555138888889","5.60555138888889","4398","","SQDG(17:2_18:3)+NH4",0,0,0,0,0,0,0,0,0,"5.30555138888889","5.60555138888889","4398","","SQDG(17:2_18:3)+NH4",0,0,0,0,0,0,0,0,0,"5.30555138888889","5.60555138888889","4398","","SQDG(17:2_18:3)+NH4",0,0,0,0,0,0,0,0,0,"5.30555138888889","5.60555138888889","4398","","SQDG(17:2_18:3)+NH4","844.5245","561.2728","549.2728","601.4827","583.4721","335.2581","323.2581","261.2213","249.2213","5.30555138888889","5.60555138888889","4398"
"","SQDG(17:2_18:5)+NH4",0,0,0,0,0,0,0,0,0,"4.94340138888889","5.24340138888889","3277","","SQDG(17:2_18:5)+NH4",0,0,0,0,0,0,0,0,0,"4.94340138888889","5.24340138888889","3277","","SQDG(17:2_18:5)+NH4",0,0,0,0,0,0,0,0,0,"4.94340138888889","5.24340138888889","3277","","SQDG(17:2_18:5)+NH4",0,0,0,0,0,0,0,0,0,"4.94340138888889","5.24340138888889","3277","","SQDG(17:2_18:5)+NH4",0,0,0,0,0,0,0,0,0,"4.94340138888889","5.24340138888889","3277","","SQDG(17:2_18:5)+NH4","840.4932","557.2415","549.2728","597.4514","579.4408","331.2267","323.2581","257.19","249.2213","4.94340138888889","5.24340138888889","3277"
"","SQDG(20:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(20:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(20:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(20:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(20:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(20:1_17:2)+NH4","876.5871","549.2728","593.3354","633.5452","615.5347","323.2581","367.3206","249.2213","293.2839","8.17715555555555","8.47715555555555","15561"
"","SQDG(17:2_22:6)+NH4",0,0,0,0,0,0,0,0,0,"1.55964583333333","1.85964583333333","17312","","SQDG(17:2_22:6)+NH4",0,0,0,0,0,0,0,0,0,"1.55964583333333","1.85964583333333","17312","","SQDG(17:2_22:6)+NH4",0,0,0,0,0,0,0,0,0,"1.55964583333333","1.85964583333333","17312","","SQDG(17:2_22:6)+NH4",0,0,0,0,0,0,0,0,0,"1.55964583333333","1.85964583333333","17312","","SQDG(17:2_22:6)+NH4",0,0,0,0,0,0,0,0,0,"1.55964583333333","1.85964583333333","17312","","SQDG(17:2_22:6)+NH4","894.5401","611.2885","549.2728","651.4983","633.4877","385.2737","323.2581","311.2369","249.2213","1.55964583333333","1.85964583333333","17312"
"","SQDG(18:0_20:0)+NH4",0,0,0,0,0,0,0,0,0,"8.70818611111111","9.00818611111111","10225","","SQDG(18:0_20:0)+NH4",0,0,0,0,0,0,0,0,0,"8.70818611111111","9.00818611111111","10225","","SQDG(18:0_20:0)+NH4",0,0,0,0,0,0,0,0,0,"8.70818611111111","9.00818611111111","10225","","SQDG(18:0_20:0)+NH4",0,0,0,0,0,0,0,0,0,"8.70818611111111","9.00818611111111","10225","","SQDG(18:0_20:0)+NH4",0,0,0,0,0,0,0,0,0,"8.70818611111111","9.00818611111111","10225","","SQDG(18:0_20:0)+NH4","896.6497","595.351","567.3198","653.6078","635.5973","369.3363","341.305","295.2996","267.2682","8.70818611111111","9.00818611111111","10225"
"","SQDG(18:0_20:0)+NH4",0,0,0,0,0,0,0,0,0,"8.97857638888889","9.27857638888889","11731","","SQDG(18:0_20:0)+NH4",0,0,0,0,0,0,0,0,0,"8.97857638888889","9.27857638888889","11731","","SQDG(18:0_20:0)+NH4",0,0,0,0,0,0,0,0,0,"8.97857638888889","9.27857638888889","11731","","SQDG(18:0_20:0)+NH4",0,0,0,0,0,0,0,0,0,"8.97857638888889","9.27857638888889","11731","","SQDG(18:0_20:0)+NH4",0,0,0,0,0,0,0,0,0,"8.97857638888889","9.27857638888889","11731","","SQDG(18:0_20:0)+NH4","896.6497","595.351","567.3198","653.6078","635.5973","369.3363","341.305","295.2996","267.2682","8.97857638888889","9.27857638888889","11731"
"","SQDG(18:0_22:0)+NH4",0,0,0,0,0,0,0,0,0,"9.67896527777778","9.97896527777778","6609","","SQDG(18:0_22:0)+NH4",0,0,0,0,0,0,0,0,0,"9.67896527777778","9.97896527777778","6609","","SQDG(18:0_22:0)+NH4",0,0,0,0,0,0,0,0,0,"9.67896527777778","9.97896527777778","6609","","SQDG(18:0_22:0)+NH4",0,0,0,0,0,0,0,0,0,"9.67896527777778","9.97896527777778","6609","","SQDG(18:0_22:0)+NH4",0,0,0,0,0,0,0,0,0,"9.67896527777778","9.97896527777778","6609","","SQDG(18:0_22:0)+NH4","924.681","623.3823","567.3198","681.6392","663.6286","397.3676","341.305","323.3308","267.2682","9.67896527777778","9.97896527777778","6609"
"","SQDG(18:0_22:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","6542","","SQDG(18:0_22:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","6542","","SQDG(18:0_22:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","6542","","SQDG(18:0_22:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","6542","","SQDG(18:0_22:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","6542","","SQDG(18:0_22:1)+NH4","922.6653","621.3667","567.3198","679.6235","661.6129","395.352","341.305","321.3152","267.2682","8.84209444444445","9.14209444444445","6542"
"","SQDG(18:1_19:2)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(18:1_19:2)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(18:1_19:2)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(18:1_19:2)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(18:1_19:2)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(18:1_19:2)+NH4","876.5871","577.3041","565.3041","633.5452","615.5347","351.2894","339.2894","277.2526","265.2526","8.17715555555555","8.47715555555555","15561"
