"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PMeOH","[M+NH4]+","[M-CH5O4P+H]+","NL of SN1+H2O","NL of SN2+H2O","[M-SN1-112+H]+","[M-SN2-112+H]+","SN2-H2O","SN1-H2O","[C4H9O5P+H]+","RT_min","RT_max","Comment","RT at Max Intensity","PMeOH","[M+NH4]+","[M-CH5O4P+H]+","NL of SN1+H2O","NL of SN2+H2O","[M-SN1-112+H]+","[M-SN2-112+H]+","SN2-H2O","SN1-H2O","[C4H9O5P+H]+","RT_min","RT_max","Comment","Number of Scans","PMeOH","[M+NH4]+","[M-CH5O4P+H]+","NL of SN1+H2O","NL of SN2+H2O","[M-SN1-112+H]+","[M-SN2-112+H]+","SN2-H2O","SN1-H2O","[C4H9O5P+H]+","RT_min","RT_max","Comment","Max Intensity","PMeOH","[M+NH4]+","[M-CH5O4P+H]+","NL of SN1+H2O","NL of SN2+H2O","[M-SN1-112+H]+","[M-SN2-112+H]+","SN2-H2O","SN1-H2O","[C4H9O5P+H]+","RT_min","RT_max","Comment","Average m/z","PMeOH","[M+NH4]+","[M-CH5O4P+H]+","NL of SN1+H2O","NL of SN2+H2O","[M-SN1-112+H]+","[M-SN2-112+H]+","SN2-H2O","SN1-H2O","[C4H9O5P+H]+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PMeOH","[M+NH4]+","[M-CH5O4P+H]+","NL of SN1+H2O","NL of SN2+H2O","[M-SN1-112+H]+","[M-SN2-112+H]+","SN2-H2O","SN1-H2O","[C4H9O5P+H]+","RT_min","RT_max","Comment"
"","PMeOH(12:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"6.77939583333333","7.07939583333333","18813","","PMeOH(12:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"6.77939583333333","7.07939583333333","18813","","PMeOH(12:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"6.77939583333333","7.07939583333333","18813","","PMeOH(12:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"6.77939583333333","7.07939583333333","18813","","PMeOH(12:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"6.77939583333333","7.07939583333333","18813","","PMeOH(12:0_24:1)+NH4","734.56952","605.5504","517.3654","351.1933","423.3834","257.2113","349.3463","183.1742","169.026","6.77939583333333","7.07939583333333","18813"
"","PMeOH(12:0_24:2)+NH4",1,0,0,0,0,0,0,0,0,"6.12905972222222","6.42905972222222","86","","PMeOH(12:0_24:2)+NH4",6.312529,0,0,0,0,0,0,0,0,"6.12905972222222","6.42905972222222","86","","PMeOH(12:0_24:2)+NH4",2,0,0,0,0,0,0,0,0,"6.12905972222222","6.42905972222222","86","","PMeOH(12:0_24:2)+NH4",3831567,0,0,0,0,0,0,0,0,"6.12905972222222","6.42905972222222","86","","PMeOH(12:0_24:2)+NH4",732.5542,0,0,0,0,0,0,0,0,"6.12905972222222","6.42905972222222","86","","PMeOH(12:0_24:2)+NH4","732.55382","603.5347","515.3497","351.1934","421.3678","257.2114","347.3306","183.1742","169.026","6.12905972222222","6.42905972222222","86"
"","PMeOH(12:0_24:2)+NH4",1,0,0,0,0,0,0,0,0,"6.504625","6.804625","1076","","PMeOH(12:0_24:2)+NH4",6.566255,0,0,0,0,0,0,0,0,"6.504625","6.804625","1076","","PMeOH(12:0_24:2)+NH4",2,0,0,0,0,0,0,0,0,"6.504625","6.804625","1076","","PMeOH(12:0_24:2)+NH4",130463.9,0,0,0,0,0,0,0,0,"6.504625","6.804625","1076","","PMeOH(12:0_24:2)+NH4",732.55515,0,0,0,0,0,0,0,0,"6.504625","6.804625","1076","","PMeOH(12:0_24:2)+NH4","732.55382","603.5347","515.3497","351.1934","421.3678","257.2114","347.3306","183.1742","169.026","6.504625","6.804625","1076"
"","PMeOH(12:0_24:2)+NH4",1,0,0,0,0,0,0,0,0,"6.50722222222222","6.80722222222222","17141","","PMeOH(12:0_24:2)+NH4",6.566255,0,0,0,0,0,0,0,0,"6.50722222222222","6.80722222222222","17141","","PMeOH(12:0_24:2)+NH4",2,0,0,0,0,0,0,0,0,"6.50722222222222","6.80722222222222","17141","","PMeOH(12:0_24:2)+NH4",130463.9,0,0,0,0,0,0,0,0,"6.50722222222222","6.80722222222222","17141","","PMeOH(12:0_24:2)+NH4",732.55515,0,0,0,0,0,0,0,0,"6.50722222222222","6.80722222222222","17141","","PMeOH(12:0_24:2)+NH4","732.55382","603.5347","515.3497","351.1934","421.3678","257.2114","347.3306","183.1742","169.026","6.50722222222222","6.80722222222222","17141"
"","PMeOH(12:0_24:4)+NH4",0,0,0,0,0,0,0,0,0,"4.89671944444444","5.19671944444444","2343","","PMeOH(12:0_24:4)+NH4",0,0,0,0,0,0,0,0,0,"4.89671944444444","5.19671944444444","2343","","PMeOH(12:0_24:4)+NH4",0,0,0,0,0,0,0,0,0,"4.89671944444444","5.19671944444444","2343","","PMeOH(12:0_24:4)+NH4",0,0,0,0,0,0,0,0,0,"4.89671944444444","5.19671944444444","2343","","PMeOH(12:0_24:4)+NH4",0,0,0,0,0,0,0,0,0,"4.89671944444444","5.19671944444444","2343","","PMeOH(12:0_24:4)+NH4","728.52252","599.5034","511.3184","351.1932","417.3364","257.2112","343.2993","183.1742","169.026","4.89671944444444","5.19671944444444","2343"
"","PMeOH(12:0_24:4)+NH4",0,0,0,0,0,0,0,0,0,"4.13304027777778","4.43304027777778","2406","","PMeOH(12:0_24:4)+NH4",0,0,0,0,0,0,0,0,0,"4.13304027777778","4.43304027777778","2406","","PMeOH(12:0_24:4)+NH4",0,0,0,0,0,0,0,0,0,"4.13304027777778","4.43304027777778","2406","","PMeOH(12:0_24:4)+NH4",0,0,0,0,0,0,0,0,0,"4.13304027777778","4.43304027777778","2406","","PMeOH(12:0_24:4)+NH4",0,0,0,0,0,0,0,0,0,"4.13304027777778","4.43304027777778","2406","","PMeOH(12:0_24:4)+NH4","728.52252","599.5034","511.3184","351.1932","417.3364","257.2112","343.2993","183.1742","169.026","4.13304027777778","4.43304027777778","2406"
"","PMeOH(12:0_24:4)+NH4",0,0,0,0,0,0,0,0,0,"5.25916060606061","5.55916060606061","10785","","PMeOH(12:0_24:4)+NH4",0,0,0,0,0,0,0,0,0,"5.25916060606061","5.55916060606061","10785","","PMeOH(12:0_24:4)+NH4",0,0,0,0,0,0,0,0,0,"5.25916060606061","5.55916060606061","10785","","PMeOH(12:0_24:4)+NH4",0,0,0,0,0,0,0,0,0,"5.25916060606061","5.55916060606061","10785","","PMeOH(12:0_24:4)+NH4",0,0,0,0,0,0,0,0,0,"5.25916060606061","5.55916060606061","10785","","PMeOH(12:0_24:4)+NH4","728.52252","599.5034","511.3184","351.1932","417.3364","257.2112","343.2993","183.1742","169.026","5.25916060606061","5.55916060606061","10785"
"","PMeOH(12:0_24:4)+NH4",0,0,0,0,0,0,0,0,0,"4.37494090909091","4.67494090909091","13143","","PMeOH(12:0_24:4)+NH4",0,0,0,0,0,0,0,0,0,"4.37494090909091","4.67494090909091","13143","","PMeOH(12:0_24:4)+NH4",0,0,0,0,0,0,0,0,0,"4.37494090909091","4.67494090909091","13143","","PMeOH(12:0_24:4)+NH4",0,0,0,0,0,0,0,0,0,"4.37494090909091","4.67494090909091","13143","","PMeOH(12:0_24:4)+NH4",0,0,0,0,0,0,0,0,0,"4.37494090909091","4.67494090909091","13143","","PMeOH(12:0_24:4)+NH4","728.52252","599.5034","511.3184","351.1932","417.3364","257.2112","343.2993","183.1742","169.026","4.37494090909091","4.67494090909091","13143"
"","PMeOH(12:0_24:4)+NH4",0,0,0,0,0,0,0,0,0,"4.71662407407407","5.01662407407407","13552","","PMeOH(12:0_24:4)+NH4",0,0,0,0,0,0,0,0,0,"4.71662407407407","5.01662407407407","13552","","PMeOH(12:0_24:4)+NH4",0,0,0,0,0,0,0,0,0,"4.71662407407407","5.01662407407407","13552","","PMeOH(12:0_24:4)+NH4",0,0,0,0,0,0,0,0,0,"4.71662407407407","5.01662407407407","13552","","PMeOH(12:0_24:4)+NH4",0,0,0,0,0,0,0,0,0,"4.71662407407407","5.01662407407407","13552","","PMeOH(12:0_24:4)+NH4","728.52252","599.5034","511.3184","351.1932","417.3364","257.2112","343.2993","183.1742","169.026","4.71662407407407","5.01662407407407","13552"
"","PMeOH(12:0_24:4)+NH4",0,0,0,0,0,0,0,0,0,"5.27255757575758","5.57255757575758","14056","","PMeOH(12:0_24:4)+NH4",0,0,0,0,0,0,0,0,0,"5.27255757575758","5.57255757575758","14056","","PMeOH(12:0_24:4)+NH4",0,0,0,0,0,0,0,0,0,"5.27255757575758","5.57255757575758","14056","","PMeOH(12:0_24:4)+NH4",0,0,0,0,0,0,0,0,0,"5.27255757575758","5.57255757575758","14056","","PMeOH(12:0_24:4)+NH4",0,0,0,0,0,0,0,0,0,"5.27255757575758","5.57255757575758","14056","","PMeOH(12:0_24:4)+NH4","728.52252","599.5034","511.3184","351.1932","417.3364","257.2112","343.2993","183.1742","169.026","5.27255757575758","5.57255757575758","14056"
"","PMeOH(12:0_26:1)+NH4",1,0,0,0,0,0,0,0,0,"8.38228472222222","8.68228472222222","37","","PMeOH(12:0_26:1)+NH4",8.523543,0,0,0,0,0,0,0,0,"8.38228472222222","8.68228472222222","37","","PMeOH(12:0_26:1)+NH4",2,0,0,0,0,0,0,0,0,"8.38228472222222","8.68228472222222","37","","PMeOH(12:0_26:1)+NH4",13663840,0,0,0,0,0,0,0,0,"8.38228472222222","8.68228472222222","37","","PMeOH(12:0_26:1)+NH4",762.60045,0,0,0,0,0,0,0,0,"8.38228472222222","8.68228472222222","37","","PMeOH(12:0_26:1)+NH4","762.60072","633.5816","545.3967","351.1933","451.4147","257.2114","377.3776","183.1742","169.026","8.38228472222222","8.68228472222222","37"
"","PMeOH(12:0_26:2)+NH4",1,0,0,0,0,0,0,0,0,"7.32078888888889","7.62078888888889","5","","PMeOH(12:0_26:2)+NH4",7.474944,0,0,0,0,0,0,0,0,"7.32078888888889","7.62078888888889","5","","PMeOH(12:0_26:2)+NH4",3,0,0,0,0,0,0,0,0,"7.32078888888889","7.62078888888889","5","","PMeOH(12:0_26:2)+NH4",52416060,0,0,0,0,0,0,0,0,"7.32078888888889","7.62078888888889","5","","PMeOH(12:0_26:2)+NH4",760.584733333333,0,0,0,0,0,0,0,0,"7.32078888888889","7.62078888888889","5","","PMeOH(12:0_26:2)+NH4","760.58512","631.566","543.381","351.1934","449.3991","257.2114","375.3619","183.1742","169.026","7.32078888888889","7.62078888888889","5"
"","PMeOH(12:0_26:2)+NH4",0,0,0,0,0,0,0,0,0,"11.3210166666667","11.6210166666667","10004","","PMeOH(12:0_26:2)+NH4",0,0,0,0,0,0,0,0,0,"11.3210166666667","11.6210166666667","10004","","PMeOH(12:0_26:2)+NH4",0,0,0,0,0,0,0,0,0,"11.3210166666667","11.6210166666667","10004","","PMeOH(12:0_26:2)+NH4",0,0,0,0,0,0,0,0,0,"11.3210166666667","11.6210166666667","10004","","PMeOH(12:0_26:2)+NH4",0,0,0,0,0,0,0,0,0,"11.3210166666667","11.6210166666667","10004","","PMeOH(12:0_26:2)+NH4","760.58512","631.566","543.381","351.1934","449.3991","257.2114","375.3619","183.1742","169.026","11.3210166666667","11.6210166666667","10004"
"","PMeOH(12:0_26:2)+NH4",0,0,0,0,0,0,0,0,0,"15.3130347222222","15.6130347222222","15516","","PMeOH(12:0_26:2)+NH4",0,0,0,0,0,0,0,0,0,"15.3130347222222","15.6130347222222","15516","","PMeOH(12:0_26:2)+NH4",0,0,0,0,0,0,0,0,0,"15.3130347222222","15.6130347222222","15516","","PMeOH(12:0_26:2)+NH4",0,0,0,0,0,0,0,0,0,"15.3130347222222","15.6130347222222","15516","","PMeOH(12:0_26:2)+NH4",0,0,0,0,0,0,0,0,0,"15.3130347222222","15.6130347222222","15516","","PMeOH(12:0_26:2)+NH4","760.58512","631.566","543.381","351.1934","449.3991","257.2114","375.3619","183.1742","169.026","15.3130347222222","15.6130347222222","15516"
"","PMeOH(12:0_26:2)+NH4",0,0,0,0,0,0,0,0,0,"15.033275","15.333275","16771","","PMeOH(12:0_26:2)+NH4",0,0,0,0,0,0,0,0,0,"15.033275","15.333275","16771","","PMeOH(12:0_26:2)+NH4",0,0,0,0,0,0,0,0,0,"15.033275","15.333275","16771","","PMeOH(12:0_26:2)+NH4",0,0,0,0,0,0,0,0,0,"15.033275","15.333275","16771","","PMeOH(12:0_26:2)+NH4",0,0,0,0,0,0,0,0,0,"15.033275","15.333275","16771","","PMeOH(12:0_26:2)+NH4","760.58512","631.566","543.381","351.1934","449.3991","257.2114","375.3619","183.1742","169.026","15.033275","15.333275","16771"
"","PMeOH(12:0_26:4)+NH4",1,0,0,0,0,0,0,0,0,"5.52218333333333","5.82218333333333","118","","PMeOH(12:0_26:4)+NH4",5.629702,0,0,0,0,0,0,0,0,"5.52218333333333","5.82218333333333","118","","PMeOH(12:0_26:4)+NH4",2,0,0,0,0,0,0,0,0,"5.52218333333333","5.82218333333333","118","","PMeOH(12:0_26:4)+NH4",1925215,0,0,0,0,0,0,0,0,"5.52218333333333","5.82218333333333","118","","PMeOH(12:0_26:4)+NH4",756.5541,0,0,0,0,0,0,0,0,"5.52218333333333","5.82218333333333","118","","PMeOH(12:0_26:4)+NH4","756.55382","627.5347","539.3497","351.1934","445.3678","257.2114","371.3306","183.1742","169.026","5.52218333333333","5.82218333333333","118"
"","PMeOH(12:0_26:4)+NH4",1,0,0,0,0,0,0,0,0,"5.27282638888889","5.57282638888889","126","","PMeOH(12:0_26:4)+NH4",5.493016,0,0,0,0,0,0,0,0,"5.27282638888889","5.57282638888889","126","","PMeOH(12:0_26:4)+NH4",2,0,0,0,0,0,0,0,0,"5.27282638888889","5.57282638888889","126","","PMeOH(12:0_26:4)+NH4",1492379,0,0,0,0,0,0,0,0,"5.27282638888889","5.57282638888889","126","","PMeOH(12:0_26:4)+NH4",756.5548,0,0,0,0,0,0,0,0,"5.27282638888889","5.57282638888889","126","","PMeOH(12:0_26:4)+NH4","756.55382","627.5347","539.3497","351.1934","445.3678","257.2114","371.3306","183.1742","169.026","5.27282638888889","5.57282638888889","126"
"","PMeOH(12:0_26:4)+NH4",0,0,0,0,0,0,0,0,0,"7.21744861111111","7.51744861111111","1128","","PMeOH(12:0_26:4)+NH4",0,0,0,0,0,0,0,0,0,"7.21744861111111","7.51744861111111","1128","","PMeOH(12:0_26:4)+NH4",0,0,0,0,0,0,0,0,0,"7.21744861111111","7.51744861111111","1128","","PMeOH(12:0_26:4)+NH4",0,0,0,0,0,0,0,0,0,"7.21744861111111","7.51744861111111","1128","","PMeOH(12:0_26:4)+NH4",0,0,0,0,0,0,0,0,0,"7.21744861111111","7.51744861111111","1128","","PMeOH(12:0_26:4)+NH4","756.55382","627.5347","539.3497","351.1934","445.3678","257.2114","371.3306","183.1742","169.026","7.21744861111111","7.51744861111111","1128"
"","PMeOH(13:0_14:0)+NH4",0,0,0,0,0,0,0,0,0,"4.9153","5.2153","2875","","PMeOH(13:0_14:0)+NH4",0,0,0,0,0,0,0,0,0,"4.9153","5.2153","2875","","PMeOH(13:0_14:0)+NH4",0,0,0,0,0,0,0,0,0,"4.9153","5.2153","2875","","PMeOH(13:0_14:0)+NH4",0,0,0,0,0,0,0,0,0,"4.9153","5.2153","2875","","PMeOH(13:0_14:0)+NH4",0,0,0,0,0,0,0,0,0,"4.9153","5.2153","2875","","PMeOH(13:0_14:0)+NH4","610.44422","481.4251","379.2245","365.2089","285.2425","271.2269","211.2055","197.1899","169.026","4.9153","5.2153","2875"
"","PMeOH(13:0_14:0)+NH4",0,0,0,0,0,0,0,0,0,"4.53159242424242","4.83159242424242","6564","","PMeOH(13:0_14:0)+NH4",0,0,0,0,0,0,0,0,0,"4.53159242424242","4.83159242424242","6564","","PMeOH(13:0_14:0)+NH4",0,0,0,0,0,0,0,0,0,"4.53159242424242","4.83159242424242","6564","","PMeOH(13:0_14:0)+NH4",0,0,0,0,0,0,0,0,0,"4.53159242424242","4.83159242424242","6564","","PMeOH(13:0_14:0)+NH4",0,0,0,0,0,0,0,0,0,"4.53159242424242","4.83159242424242","6564","","PMeOH(13:0_14:0)+NH4","610.44422","481.4251","379.2245","365.2089","285.2425","271.2269","211.2055","197.1899","169.026","4.53159242424242","4.83159242424242","6564"
"","PMeOH(13:0_14:0)+NH4",0,0,0,0,0,0,0,0,0,"4.53747777777778","4.83747777777778","13327","","PMeOH(13:0_14:0)+NH4",0,0,0,0,0,0,0,0,0,"4.53747777777778","4.83747777777778","13327","","PMeOH(13:0_14:0)+NH4",0,0,0,0,0,0,0,0,0,"4.53747777777778","4.83747777777778","13327","","PMeOH(13:0_14:0)+NH4",0,0,0,0,0,0,0,0,0,"4.53747777777778","4.83747777777778","13327","","PMeOH(13:0_14:0)+NH4",0,0,0,0,0,0,0,0,0,"4.53747777777778","4.83747777777778","13327","","PMeOH(13:0_14:0)+NH4","610.44422","481.4251","379.2245","365.2089","285.2425","271.2269","211.2055","197.1899","169.026","4.53747777777778","4.83747777777778","13327"
"","PMeOH(13:0_16:1)+NH4",0,0,0,0,0,0,0,0,0,"4.97676527777778","5.27676527777778","3409","","PMeOH(13:0_16:1)+NH4",0,0,0,0,0,0,0,0,0,"4.97676527777778","5.27676527777778","3409","","PMeOH(13:0_16:1)+NH4",0,0,0,0,0,0,0,0,0,"4.97676527777778","5.27676527777778","3409","","PMeOH(13:0_16:1)+NH4",0,0,0,0,0,0,0,0,0,"4.97676527777778","5.27676527777778","3409","","PMeOH(13:0_16:1)+NH4",0,0,0,0,0,0,0,0,0,"4.97676527777778","5.27676527777778","3409","","PMeOH(13:0_16:1)+NH4","636.45992","507.4408","405.2402","365.2089","311.2582","271.227","237.2211","197.1899","169.026","4.97676527777778","5.27676527777778","3409"
"","PMeOH(13:0_16:1)+NH4",0,0,0,0,0,0,0,0,0,"1.39863194444444","1.69863194444444","14975","","PMeOH(13:0_16:1)+NH4",0,0,0,0,0,0,0,0,0,"1.39863194444444","1.69863194444444","14975","","PMeOH(13:0_16:1)+NH4",0,0,0,0,0,0,0,0,0,"1.39863194444444","1.69863194444444","14975","","PMeOH(13:0_16:1)+NH4",0,0,0,0,0,0,0,0,0,"1.39863194444444","1.69863194444444","14975","","PMeOH(13:0_16:1)+NH4",0,0,0,0,0,0,0,0,0,"1.39863194444444","1.69863194444444","14975","","PMeOH(13:0_16:1)+NH4","636.45992","507.4408","405.2402","365.2089","311.2582","271.227","237.2211","197.1899","169.026","1.39863194444444","1.69863194444444","14975"
"","PMeOH(13:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"3.33079861111111","3.63079861111111","5401","","PMeOH(13:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"3.33079861111111","3.63079861111111","5401","","PMeOH(13:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"3.33079861111111","3.63079861111111","5401","","PMeOH(13:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"3.33079861111111","3.63079861111111","5401","","PMeOH(13:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"3.33079861111111","3.63079861111111","5401","","PMeOH(13:0_17:1)+NH4","650.47552","521.4564","419.2558","365.2089","325.2738","271.2269","251.2368","197.1899","169.026","3.33079861111111","3.63079861111111","5401"
"","PMeOH(13:0_18:1)+NH4",1,0,0,0,0,0,0,0,0,"6.30153194444444","6.60153194444444","97","","PMeOH(13:0_18:1)+NH4",6.479667,0,0,0,0,0,0,0,0,"6.30153194444444","6.60153194444444","97","","PMeOH(13:0_18:1)+NH4",2,0,0,0,0,0,0,0,0,"6.30153194444444","6.60153194444444","97","","PMeOH(13:0_18:1)+NH4",69924.22,0,0,0,0,0,0,0,0,"6.30153194444444","6.60153194444444","97","","PMeOH(13:0_18:1)+NH4",664.49195,0,0,0,0,0,0,0,0,"6.30153194444444","6.60153194444444","97","","PMeOH(13:0_18:1)+NH4","664.49112","535.472","433.2714","365.2089","339.2894","271.2269","265.2524","197.1899","169.026","6.30153194444444","6.60153194444444","97"
"","PMeOH(13:0_18:1)+NH4",1,0,0,0,0,0,0,0,0,"6.48472083333333","6.78472083333333","15124","","PMeOH(13:0_18:1)+NH4",6.597385,0,0,0,0,0,0,0,0,"6.48472083333333","6.78472083333333","15124","","PMeOH(13:0_18:1)+NH4",1,0,0,0,0,0,0,0,0,"6.48472083333333","6.78472083333333","15124","","PMeOH(13:0_18:1)+NH4",6324.5,0,0,0,0,0,0,0,0,"6.48472083333333","6.78472083333333","15124","","PMeOH(13:0_18:1)+NH4",664.4921,0,0,0,0,0,0,0,0,"6.48472083333333","6.78472083333333","15124","","PMeOH(13:0_18:1)+NH4","664.49112","535.472","433.2714","365.2089","339.2894","271.2269","265.2524","197.1899","169.026","6.48472083333333","6.78472083333333","15124"
"","PMeOH(13:0_19:1)+NH4",1,0,0,0,0,0,0,0,0,"4.68950454545455","4.98950454545455","1155","","PMeOH(13:0_19:1)+NH4",4.868633,0,0,0,0,0,0,0,0,"4.68950454545455","4.98950454545455","1155","","PMeOH(13:0_19:1)+NH4",1,0,0,0,0,0,0,0,0,"4.68950454545455","4.98950454545455","1155","","PMeOH(13:0_19:1)+NH4",122538.7,0,0,0,0,0,0,0,0,"4.68950454545455","4.98950454545455","1155","","PMeOH(13:0_19:1)+NH4",678.509,0,0,0,0,0,0,0,0,"4.68950454545455","4.98950454545455","1155","","PMeOH(13:0_19:1)+NH4","678.50682","549.4877","447.2871","365.2089","353.3051","271.2269","279.2681","197.1899","169.026","4.68950454545455","4.98950454545455","1155"
"","PMeOH(13:0_19:1)+NH4",1,0,0,0,0,0,0,0,0,"4.69344722222222","4.99344722222222","12687","","PMeOH(13:0_19:1)+NH4",4.868633,0,0,0,0,0,0,0,0,"4.69344722222222","4.99344722222222","12687","","PMeOH(13:0_19:1)+NH4",1,0,0,0,0,0,0,0,0,"4.69344722222222","4.99344722222222","12687","","PMeOH(13:0_19:1)+NH4",122538.7,0,0,0,0,0,0,0,0,"4.69344722222222","4.99344722222222","12687","","PMeOH(13:0_19:1)+NH4",678.509,0,0,0,0,0,0,0,0,"4.69344722222222","4.99344722222222","12687","","PMeOH(13:0_19:1)+NH4","678.50682","549.4877","447.2871","365.2089","353.3051","271.2269","279.2681","197.1899","169.026","4.69344722222222","4.99344722222222","12687"
"","PMeOH(13:0_19:2)+NH4",0,0,0,0,0,0,0,0,0,"3.4817375","3.7817375","10871","","PMeOH(13:0_19:2)+NH4",0,0,0,0,0,0,0,0,0,"3.4817375","3.7817375","10871","","PMeOH(13:0_19:2)+NH4",0,0,0,0,0,0,0,0,0,"3.4817375","3.7817375","10871","","PMeOH(13:0_19:2)+NH4",0,0,0,0,0,0,0,0,0,"3.4817375","3.7817375","10871","","PMeOH(13:0_19:2)+NH4",0,0,0,0,0,0,0,0,0,"3.4817375","3.7817375","10871","","PMeOH(13:0_19:2)+NH4","676.49112","547.472","445.2714","365.2089","351.2894","271.2269","277.2524","197.1899","169.026","3.4817375","3.7817375","10871"
"","PMeOH(13:0_20:0)+NH4",0,0,0,0,0,0,0,0,0,"8.26794583333333","8.56794583333333","5174","","PMeOH(13:0_20:0)+NH4",0,0,0,0,0,0,0,0,0,"8.26794583333333","8.56794583333333","5174","","PMeOH(13:0_20:0)+NH4",0,0,0,0,0,0,0,0,0,"8.26794583333333","8.56794583333333","5174","","PMeOH(13:0_20:0)+NH4",0,0,0,0,0,0,0,0,0,"8.26794583333333","8.56794583333333","5174","","PMeOH(13:0_20:0)+NH4",0,0,0,0,0,0,0,0,0,"8.26794583333333","8.56794583333333","5174","","PMeOH(13:0_20:0)+NH4","694.53812","565.519","463.3184","365.2089","369.3364","271.227","295.2993","197.1899","169.026","8.26794583333333","8.56794583333333","5174"
"","PMeOH(13:0_20:1)+NH4",0,0,0,0,0,0,0,0,0,"5.37767361111111","5.67767361111111","2266","","PMeOH(13:0_20:1)+NH4",0,0,0,0,0,0,0,0,0,"5.37767361111111","5.67767361111111","2266","","PMeOH(13:0_20:1)+NH4",0,0,0,0,0,0,0,0,0,"5.37767361111111","5.67767361111111","2266","","PMeOH(13:0_20:1)+NH4",0,0,0,0,0,0,0,0,0,"5.37767361111111","5.67767361111111","2266","","PMeOH(13:0_20:1)+NH4",0,0,0,0,0,0,0,0,0,"5.37767361111111","5.67767361111111","2266","","PMeOH(13:0_20:1)+NH4","692.52252","563.5034","461.3027","365.2089","367.3207","271.2269","293.2837","197.1899","169.026","5.37767361111111","5.67767361111111","2266"
"","PMeOH(13:0_20:1)+NH4",0,0,0,0,0,0,0,0,0,"5.64302916666667","5.94302916666667","3402","","PMeOH(13:0_20:1)+NH4",0,0,0,0,0,0,0,0,0,"5.64302916666667","5.94302916666667","3402","","PMeOH(13:0_20:1)+NH4",0,0,0,0,0,0,0,0,0,"5.64302916666667","5.94302916666667","3402","","PMeOH(13:0_20:1)+NH4",0,0,0,0,0,0,0,0,0,"5.64302916666667","5.94302916666667","3402","","PMeOH(13:0_20:1)+NH4",0,0,0,0,0,0,0,0,0,"5.64302916666667","5.94302916666667","3402","","PMeOH(13:0_20:1)+NH4","692.52252","563.5034","461.3027","365.2089","367.3207","271.2269","293.2837","197.1899","169.026","5.64302916666667","5.94302916666667","3402"
"","PMeOH(13:0_20:1)+NH4",0,0,0,0,0,0,0,0,0,"5.12018472222222","5.42018472222222","4596","","PMeOH(13:0_20:1)+NH4",0,0,0,0,0,0,0,0,0,"5.12018472222222","5.42018472222222","4596","","PMeOH(13:0_20:1)+NH4",0,0,0,0,0,0,0,0,0,"5.12018472222222","5.42018472222222","4596","","PMeOH(13:0_20:1)+NH4",0,0,0,0,0,0,0,0,0,"5.12018472222222","5.42018472222222","4596","","PMeOH(13:0_20:1)+NH4",0,0,0,0,0,0,0,0,0,"5.12018472222222","5.42018472222222","4596","","PMeOH(13:0_20:1)+NH4","692.52252","563.5034","461.3027","365.2089","367.3207","271.2269","293.2837","197.1899","169.026","5.12018472222222","5.42018472222222","4596"
"","PMeOH(13:0_20:1)+NH4",0,0,0,0,0,0,0,0,0,"12.1199472222222","12.4199472222222","7285","","PMeOH(13:0_20:1)+NH4",0,0,0,0,0,0,0,0,0,"12.1199472222222","12.4199472222222","7285","","PMeOH(13:0_20:1)+NH4",0,0,0,0,0,0,0,0,0,"12.1199472222222","12.4199472222222","7285","","PMeOH(13:0_20:1)+NH4",0,0,0,0,0,0,0,0,0,"12.1199472222222","12.4199472222222","7285","","PMeOH(13:0_20:1)+NH4",0,0,0,0,0,0,0,0,0,"12.1199472222222","12.4199472222222","7285","","PMeOH(13:0_20:1)+NH4","692.52252","563.5034","461.3027","365.2089","367.3207","271.2269","293.2837","197.1899","169.026","12.1199472222222","12.4199472222222","7285"
"","PMeOH(13:0_20:2)+NH4",0,0,0,0,0,0,0,0,0,"12.0874060606061","12.3874060606061","9023","","PMeOH(13:0_20:2)+NH4",0,0,0,0,0,0,0,0,0,"12.0874060606061","12.3874060606061","9023","","PMeOH(13:0_20:2)+NH4",0,0,0,0,0,0,0,0,0,"12.0874060606061","12.3874060606061","9023","","PMeOH(13:0_20:2)+NH4",0,0,0,0,0,0,0,0,0,"12.0874060606061","12.3874060606061","9023","","PMeOH(13:0_20:2)+NH4",0,0,0,0,0,0,0,0,0,"12.0874060606061","12.3874060606061","9023","","PMeOH(13:0_20:2)+NH4","690.50682","561.4877","459.2871","365.2089","365.3051","271.2269","291.2681","197.1899","169.026","12.0874060606061","12.3874060606061","9023"
