"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","HexCer-NS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","RT at Max Intensity","HexCer-NS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Number of Scans","HexCer-NS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Max Intensity","HexCer-NS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Average m/z","HexCer-NS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","HexCer-NS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment"
"","HexCer-NS(d15:1/25:0)+H",0,0,0,0,0,0,0,0,"9.75355416666667","10.0535541666667","782","","HexCer-NS(d15:1/25:0)+H",0,0,0,0,0,0,0,0,"9.75355416666667","10.0535541666667","782","","HexCer-NS(d15:1/25:0)+H",0,0,0,0,0,0,0,0,"9.75355416666667","10.0535541666667","782","","HexCer-NS(d15:1/25:0)+H",0,0,0,0,0,0,0,0,"9.75355416666667","10.0535541666667","782","","HexCer-NS(d15:1/25:0)+H",0,0,0,0,0,0,0,0,"9.75355416666667","10.0535541666667","782","","HexCer-NS(d15:1/25:0)+H","784.6666","622.6138","604.6032","586.5927","240.2322","222.2216","382.4044","210.2216","9.75355416666667","10.0535541666667","782"
"","HexCer-NS(d15:1/25:0)+H",0,0,0,0,0,0,0,0,"10.1036152777778","10.4036152777778","5567","","HexCer-NS(d15:1/25:0)+H",0,0,0,0,0,0,0,0,"10.1036152777778","10.4036152777778","5567","","HexCer-NS(d15:1/25:0)+H",0,0,0,0,0,0,0,0,"10.1036152777778","10.4036152777778","5567","","HexCer-NS(d15:1/25:0)+H",0,0,0,0,0,0,0,0,"10.1036152777778","10.4036152777778","5567","","HexCer-NS(d15:1/25:0)+H",0,0,0,0,0,0,0,0,"10.1036152777778","10.4036152777778","5567","","HexCer-NS(d15:1/25:0)+H","784.6666","622.6138","604.6032","586.5927","240.2322","222.2216","382.4044","210.2216","10.1036152777778","10.4036152777778","5567"
"","HexCer-NS(d15:1/25:0)+H",0,0,0,0,0,0,0,0,"10.02995","10.32995","18396","","HexCer-NS(d15:1/25:0)+H",0,0,0,0,0,0,0,0,"10.02995","10.32995","18396","","HexCer-NS(d15:1/25:0)+H",0,0,0,0,0,0,0,0,"10.02995","10.32995","18396","","HexCer-NS(d15:1/25:0)+H",0,0,0,0,0,0,0,0,"10.02995","10.32995","18396","","HexCer-NS(d15:1/25:0)+H",0,0,0,0,0,0,0,0,"10.02995","10.32995","18396","","HexCer-NS(d15:1/25:0)+H","784.6666","622.6138","604.6032","586.5927","240.2322","222.2216","382.4044","210.2216","10.02995","10.32995","18396"
"","HexCer-NS(d15:1/25:1)+H",0,0,0,0,0,0,0,0,"8.83116388888889","9.13116388888889","2968","","HexCer-NS(d15:1/25:1)+H",0,0,0,0,0,0,0,0,"8.83116388888889","9.13116388888889","2968","","HexCer-NS(d15:1/25:1)+H",0,0,0,0,0,0,0,0,"8.83116388888889","9.13116388888889","2968","","HexCer-NS(d15:1/25:1)+H",0,0,0,0,0,0,0,0,"8.83116388888889","9.13116388888889","2968","","HexCer-NS(d15:1/25:1)+H",0,0,0,0,0,0,0,0,"8.83116388888889","9.13116388888889","2968","","HexCer-NS(d15:1/25:1)+H","782.651","620.5981","602.5876","584.577","240.2322","222.2216","380.3887","210.2216","8.83116388888889","9.13116388888889","2968"
"","HexCer-NS(d15:1/25:1)+H",0,0,0,0,0,0,0,0,"9.52148787878788","9.82148787878788","11986","","HexCer-NS(d15:1/25:1)+H",0,0,0,0,0,0,0,0,"9.52148787878788","9.82148787878788","11986","","HexCer-NS(d15:1/25:1)+H",0,0,0,0,0,0,0,0,"9.52148787878788","9.82148787878788","11986","","HexCer-NS(d15:1/25:1)+H",0,0,0,0,0,0,0,0,"9.52148787878788","9.82148787878788","11986","","HexCer-NS(d15:1/25:1)+H",0,0,0,0,0,0,0,0,"9.52148787878788","9.82148787878788","11986","","HexCer-NS(d15:1/25:1)+H","782.651","620.5981","602.5876","584.577","240.2322","222.2216","380.3887","210.2216","9.52148787878788","9.82148787878788","11986"
"","HexCer-NS(d15:1/26:0)+H",0,0,1,1,0,0,0,0,"10.2331319444444","10.5331319444444","1201","","HexCer-NS(d15:1/26:0)+H",0,0,10.37288,10.37288,0,0,0,0,"10.2331319444444","10.5331319444444","1201","","HexCer-NS(d15:1/26:0)+H",0,0,1,1,0,0,0,0,"10.2331319444444","10.5331319444444","1201","","HexCer-NS(d15:1/26:0)+H",0,0,192178.5,81155.23,0,0,0,0,"10.2331319444444","10.5331319444444","1201","","HexCer-NS(d15:1/26:0)+H",0,0,618.6198,600.6093,0,0,0,0,"10.2331319444444","10.5331319444444","1201","","HexCer-NS(d15:1/26:0)+H","798.6823","636.6295","618.6189","600.6083","240.2322","222.2216","396.42","210.2216","10.2331319444444","10.5331319444444","1201"
"","HexCer-NS(d15:1/26:1)+H",0,0,0,0,0,0,0,0,"9.34955833333333","9.64955833333333","3672","","HexCer-NS(d15:1/26:1)+H",0,0,0,0,0,0,0,0,"9.34955833333333","9.64955833333333","3672","","HexCer-NS(d15:1/26:1)+H",0,0,0,0,0,0,0,0,"9.34955833333333","9.64955833333333","3672","","HexCer-NS(d15:1/26:1)+H",0,0,0,0,0,0,0,0,"9.34955833333333","9.64955833333333","3672","","HexCer-NS(d15:1/26:1)+H",0,0,0,0,0,0,0,0,"9.34955833333333","9.64955833333333","3672","","HexCer-NS(d15:1/26:1)+H","796.6666","634.6138","616.6032","598.5927","240.2322","222.2216","394.4044","210.2216","9.34955833333333","9.64955833333333","3672"
"","HexCer-NS(d15:1/26:1)+H",0,0,0,0,0,0,0,0,"9.16937083333333","9.46937083333333","5621","","HexCer-NS(d15:1/26:1)+H",0,0,0,0,0,0,0,0,"9.16937083333333","9.46937083333333","5621","","HexCer-NS(d15:1/26:1)+H",0,0,0,0,0,0,0,0,"9.16937083333333","9.46937083333333","5621","","HexCer-NS(d15:1/26:1)+H",0,0,0,0,0,0,0,0,"9.16937083333333","9.46937083333333","5621","","HexCer-NS(d15:1/26:1)+H",0,0,0,0,0,0,0,0,"9.16937083333333","9.46937083333333","5621","","HexCer-NS(d15:1/26:1)+H","796.6666","634.6138","616.6032","598.5927","240.2322","222.2216","394.4044","210.2216","9.16937083333333","9.46937083333333","5621"
"","HexCer-NS(d15:1/27:0)+H",0,0,1,1,0,0,0,0,"10.6725680555556","10.9725680555556","626","","HexCer-NS(d15:1/27:0)+H",0,0,10.88786,10.88786,0,0,0,0,"10.6725680555556","10.9725680555556","626","","HexCer-NS(d15:1/27:0)+H",0,0,1,1,0,0,0,0,"10.6725680555556","10.9725680555556","626","","HexCer-NS(d15:1/27:0)+H",0,0,266860.5,111445.8,0,0,0,0,"10.6725680555556","10.9725680555556","626","","HexCer-NS(d15:1/27:0)+H",0,0,632.6361,614.6255,0,0,0,0,"10.6725680555556","10.9725680555556","626","","HexCer-NS(d15:1/27:0)+H","812.6979","650.6451","632.6345","614.624","240.2322","222.2216","410.4356","210.2216","10.6725680555556","10.9725680555556","626"
"","HexCer-NS(d15:1/27:1)+H",0,0,1,1,0,0,0,0,"9.66834305555556","9.96834305555556","878","","HexCer-NS(d15:1/27:1)+H",0,0,9.849982,9.849982,0,0,0,0,"9.66834305555556","9.96834305555556","878","","HexCer-NS(d15:1/27:1)+H",0,0,1,1,0,0,0,0,"9.66834305555556","9.96834305555556","878","","HexCer-NS(d15:1/27:1)+H",0,0,292159.4,123581.2,0,0,0,0,"9.66834305555556","9.96834305555556","878","","HexCer-NS(d15:1/27:1)+H",0,0,630.6201,612.6096,0,0,0,0,"9.66834305555556","9.96834305555556","878","","HexCer-NS(d15:1/27:1)+H","810.6823","648.6295","630.6189","612.6083","240.2322","222.2216","408.42","210.2216","9.66834305555556","9.96834305555556","878"
"","HexCer-NS(d15:1/27:1)+H",0,0,0,0,0,0,0,0,"10.4424116666667","10.7424116666667","10097","","HexCer-NS(d15:1/27:1)+H",0,0,0,0,0,0,0,0,"10.4424116666667","10.7424116666667","10097","","HexCer-NS(d15:1/27:1)+H",0,0,0,0,0,0,0,0,"10.4424116666667","10.7424116666667","10097","","HexCer-NS(d15:1/27:1)+H",0,0,0,0,0,0,0,0,"10.4424116666667","10.7424116666667","10097","","HexCer-NS(d15:1/27:1)+H",0,0,0,0,0,0,0,0,"10.4424116666667","10.7424116666667","10097","","HexCer-NS(d15:1/27:1)+H","810.6823","648.6295","630.6189","612.6083","240.2322","222.2216","408.42","210.2216","10.4424116666667","10.7424116666667","10097"
"","HexCer-NS(d15:1/27:1)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","HexCer-NS(d15:1/27:1)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","HexCer-NS(d15:1/27:1)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","HexCer-NS(d15:1/27:1)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","HexCer-NS(d15:1/27:1)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","HexCer-NS(d15:1/27:1)+H","810.6823","648.6295","630.6189","612.6083","240.2322","222.2216","408.42","210.2216","10.5081333333333","10.8081333333333","17348"
"","HexCer-NS(d15:1/28:0)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","HexCer-NS(d15:1/28:0)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","HexCer-NS(d15:1/28:0)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","HexCer-NS(d15:1/28:0)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","HexCer-NS(d15:1/28:0)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","HexCer-NS(d15:1/28:0)+H","826.7136","664.6608","646.6502","628.6396","240.2322","222.2216","424.4513","210.2216","11.1021833333333","11.4021833333333","4741"
"","HexCer-NS(d15:1/32:2)+H",0,0,0,0,0,0,0,0,"10.8061847222222","11.1061847222222","5632","","HexCer-NS(d15:1/32:2)+H",0,0,0,0,0,0,0,0,"10.8061847222222","11.1061847222222","5632","","HexCer-NS(d15:1/32:2)+H",0,0,0,0,0,0,0,0,"10.8061847222222","11.1061847222222","5632","","HexCer-NS(d15:1/32:2)+H",0,0,0,0,0,0,0,0,"10.8061847222222","11.1061847222222","5632","","HexCer-NS(d15:1/32:2)+H",0,0,0,0,0,0,0,0,"10.8061847222222","11.1061847222222","5632","","HexCer-NS(d15:1/32:2)+H","878.7449","716.6921","698.6815","680.6709","240.2322","222.2216","476.4826","210.2216","10.8061847222222","11.1061847222222","5632"
"","HexCer-NS(d15:1/32:2)+H",0,0,0,0,0,0,0,0,"10.8201083333333","11.1201083333333","17983","","HexCer-NS(d15:1/32:2)+H",0,0,0,0,0,0,0,0,"10.8201083333333","11.1201083333333","17983","","HexCer-NS(d15:1/32:2)+H",0,0,0,0,0,0,0,0,"10.8201083333333","11.1201083333333","17983","","HexCer-NS(d15:1/32:2)+H",0,0,0,0,0,0,0,0,"10.8201083333333","11.1201083333333","17983","","HexCer-NS(d15:1/32:2)+H",0,0,0,0,0,0,0,0,"10.8201083333333","11.1201083333333","17983","","HexCer-NS(d15:1/32:2)+H","878.7449","716.6921","698.6815","680.6709","240.2322","222.2216","476.4826","210.2216","10.8201083333333","11.1201083333333","17983"
"","HexCer-NS(d15:1/34:1)+H",0,0,0,0,0,0,0,0,"12.1439555555556","12.4439555555556","6370","","HexCer-NS(d15:1/34:1)+H",0,0,0,0,0,0,0,0,"12.1439555555556","12.4439555555556","6370","","HexCer-NS(d15:1/34:1)+H",0,0,0,0,0,0,0,0,"12.1439555555556","12.4439555555556","6370","","HexCer-NS(d15:1/34:1)+H",0,0,0,0,0,0,0,0,"12.1439555555556","12.4439555555556","6370","","HexCer-NS(d15:1/34:1)+H",0,0,0,0,0,0,0,0,"12.1439555555556","12.4439555555556","6370","","HexCer-NS(d15:1/34:1)+H","908.7919","746.739","728.7285","710.7179","240.2322","222.2216","506.5295","210.2216","12.1439555555556","12.4439555555556","6370"
"","HexCer-NS(d15:1/34:2)+H",0,0,0,0,0,0,0,0,"11.4980319444444","11.7980319444444","1489","","HexCer-NS(d15:1/34:2)+H",0,0,0,0,0,0,0,0,"11.4980319444444","11.7980319444444","1489","","HexCer-NS(d15:1/34:2)+H",0,0,0,0,0,0,0,0,"11.4980319444444","11.7980319444444","1489","","HexCer-NS(d15:1/34:2)+H",0,0,0,0,0,0,0,0,"11.4980319444444","11.7980319444444","1489","","HexCer-NS(d15:1/34:2)+H",0,0,0,0,0,0,0,0,"11.4980319444444","11.7980319444444","1489","","HexCer-NS(d15:1/34:2)+H","906.7762","744.7234","726.7128","708.7022","240.2322","222.2216","504.5139","210.2216","11.4980319444444","11.7980319444444","1489"
"","HexCer-NS(d15:1/42:1)+H",0,0,0,0,0,0,0,0,"14.7082939393939","15.0082939393939","3381","","HexCer-NS(d15:1/42:1)+H",0,0,0,0,0,0,0,0,"14.7082939393939","15.0082939393939","3381","","HexCer-NS(d15:1/42:1)+H",0,0,0,0,0,0,0,0,"14.7082939393939","15.0082939393939","3381","","HexCer-NS(d15:1/42:1)+H",0,0,0,0,0,0,0,0,"14.7082939393939","15.0082939393939","3381","","HexCer-NS(d15:1/42:1)+H",0,0,0,0,0,0,0,0,"14.7082939393939","15.0082939393939","3381","","HexCer-NS(d15:1/42:1)+H","1020.917","858.8642","840.8536","822.8431","240.2322","222.2216","618.6547","210.2216","14.7082939393939","15.0082939393939","3381"
"","HexCer-NS(d15:2/18:0)+H",0,0,0,0,0,0,0,0,"6.78201944444445","7.08201944444445","14661","","HexCer-NS(d15:2/18:0)+H",0,0,0,0,0,0,0,0,"6.78201944444445","7.08201944444445","14661","","HexCer-NS(d15:2/18:0)+H",0,0,0,0,0,0,0,0,"6.78201944444445","7.08201944444445","14661","","HexCer-NS(d15:2/18:0)+H",0,0,0,0,0,0,0,0,"6.78201944444445","7.08201944444445","14661","","HexCer-NS(d15:2/18:0)+H",0,0,0,0,0,0,0,0,"6.78201944444445","7.08201944444445","14661","","HexCer-NS(d15:2/18:0)+H","684.5414","522.4886","504.478","486.4675","238.2166","220.206","284.2948","208.206","6.78201944444445","7.08201944444445","14661"
"","HexCer-NS(d15:2/19:0)+H",0,0,0,0,0,0,0,0,"4.94340138888889","5.24340138888889","2663","","HexCer-NS(d15:2/19:0)+H",0,0,0,0,0,0,0,0,"4.94340138888889","5.24340138888889","2663","","HexCer-NS(d15:2/19:0)+H",0,0,0,0,0,0,0,0,"4.94340138888889","5.24340138888889","2663","","HexCer-NS(d15:2/19:0)+H",0,0,0,0,0,0,0,0,"4.94340138888889","5.24340138888889","2663","","HexCer-NS(d15:2/19:0)+H",0,0,0,0,0,0,0,0,"4.94340138888889","5.24340138888889","2663","","HexCer-NS(d15:2/19:0)+H","698.5571","536.5043","518.4937","500.4831","238.2166","220.206","298.3105","208.206","4.94340138888889","5.24340138888889","2663"
"","HexCer-NS(d15:2/19:0)+H",0,0,0,0,0,0,0,0,"5.1868696969697","5.4868696969697","5264","","HexCer-NS(d15:2/19:0)+H",0,0,0,0,0,0,0,0,"5.1868696969697","5.4868696969697","5264","","HexCer-NS(d15:2/19:0)+H",0,0,0,0,0,0,0,0,"5.1868696969697","5.4868696969697","5264","","HexCer-NS(d15:2/19:0)+H",0,0,0,0,0,0,0,0,"5.1868696969697","5.4868696969697","5264","","HexCer-NS(d15:2/19:0)+H",0,0,0,0,0,0,0,0,"5.1868696969697","5.4868696969697","5264","","HexCer-NS(d15:2/19:0)+H","698.5571","536.5043","518.4937","500.4831","238.2166","220.206","298.3105","208.206","5.1868696969697","5.4868696969697","5264"
"","HexCer-NS(d15:2/19:0)+H",0,0,0,0,0,0,0,0,"5.19360416666667","5.49360416666667","13084","","HexCer-NS(d15:2/19:0)+H",0,0,0,0,0,0,0,0,"5.19360416666667","5.49360416666667","13084","","HexCer-NS(d15:2/19:0)+H",0,0,0,0,0,0,0,0,"5.19360416666667","5.49360416666667","13084","","HexCer-NS(d15:2/19:0)+H",0,0,0,0,0,0,0,0,"5.19360416666667","5.49360416666667","13084","","HexCer-NS(d15:2/19:0)+H",0,0,0,0,0,0,0,0,"5.19360416666667","5.49360416666667","13084","","HexCer-NS(d15:2/19:0)+H","698.5571","536.5043","518.4937","500.4831","238.2166","220.206","298.3105","208.206","5.19360416666667","5.49360416666667","13084"
"","HexCer-NS(d15:2/23:0)+H",0,0,0,0,0,0,0,0,"7.74322222222222","8.04322222222222","9868","","HexCer-NS(d15:2/23:0)+H",0,0,0,0,0,0,0,0,"7.74322222222222","8.04322222222222","9868","","HexCer-NS(d15:2/23:0)+H",0,0,0,0,0,0,0,0,"7.74322222222222","8.04322222222222","9868","","HexCer-NS(d15:2/23:0)+H",0,0,0,0,0,0,0,0,"7.74322222222222","8.04322222222222","9868","","HexCer-NS(d15:2/23:0)+H",0,0,0,0,0,0,0,0,"7.74322222222222","8.04322222222222","9868","","HexCer-NS(d15:2/23:0)+H","754.6197","592.5668","574.5563","556.5457","238.2166","220.206","354.373","208.206","7.74322222222222","8.04322222222222","9868"
"","HexCer-NS(d15:2/23:0)+H",0,0,0,0,0,0,0,0,"6.96971944444444","7.26971944444444","11887","","HexCer-NS(d15:2/23:0)+H",0,0,0,0,0,0,0,0,"6.96971944444444","7.26971944444444","11887","","HexCer-NS(d15:2/23:0)+H",0,0,0,0,0,0,0,0,"6.96971944444444","7.26971944444444","11887","","HexCer-NS(d15:2/23:0)+H",0,0,0,0,0,0,0,0,"6.96971944444444","7.26971944444444","11887","","HexCer-NS(d15:2/23:0)+H",0,0,0,0,0,0,0,0,"6.96971944444444","7.26971944444444","11887","","HexCer-NS(d15:2/23:0)+H","754.6197","592.5668","574.5563","556.5457","238.2166","220.206","354.373","208.206","6.96971944444444","7.26971944444444","11887"
"","HexCer-NS(d15:2/23:0)+H",0,0,0,0,0,0,0,0,"6.79748055555556","7.09748055555556","16139","","HexCer-NS(d15:2/23:0)+H",0,0,0,0,0,0,0,0,"6.79748055555556","7.09748055555556","16139","","HexCer-NS(d15:2/23:0)+H",0,0,0,0,0,0,0,0,"6.79748055555556","7.09748055555556","16139","","HexCer-NS(d15:2/23:0)+H",0,0,0,0,0,0,0,0,"6.79748055555556","7.09748055555556","16139","","HexCer-NS(d15:2/23:0)+H",0,0,0,0,0,0,0,0,"6.79748055555556","7.09748055555556","16139","","HexCer-NS(d15:2/23:0)+H","754.6197","592.5668","574.5563","556.5457","238.2166","220.206","354.373","208.206","6.79748055555556","7.09748055555556","16139"
"","HexCer-NS(d15:2/25:0)+H",0,0,0,0,0,0,0,0,"8.83116388888889","9.13116388888889","2968","","HexCer-NS(d15:2/25:0)+H",0,0,0,0,0,0,0,0,"8.83116388888889","9.13116388888889","2968","","HexCer-NS(d15:2/25:0)+H",0,0,0,0,0,0,0,0,"8.83116388888889","9.13116388888889","2968","","HexCer-NS(d15:2/25:0)+H",0,0,0,0,0,0,0,0,"8.83116388888889","9.13116388888889","2968","","HexCer-NS(d15:2/25:0)+H",0,0,0,0,0,0,0,0,"8.83116388888889","9.13116388888889","2968","","HexCer-NS(d15:2/25:0)+H","782.651","620.5981","602.5876","584.577","238.2166","220.206","382.4044","208.206","8.83116388888889","9.13116388888889","2968"
"","HexCer-NS(d15:2/25:0)+H",0,0,0,0,0,0,0,0,"9.52148787878788","9.82148787878788","11986","","HexCer-NS(d15:2/25:0)+H",0,0,0,0,0,0,0,0,"9.52148787878788","9.82148787878788","11986","","HexCer-NS(d15:2/25:0)+H",0,0,0,0,0,0,0,0,"9.52148787878788","9.82148787878788","11986","","HexCer-NS(d15:2/25:0)+H",0,0,0,0,0,0,0,0,"9.52148787878788","9.82148787878788","11986","","HexCer-NS(d15:2/25:0)+H",0,0,0,0,0,0,0,0,"9.52148787878788","9.82148787878788","11986","","HexCer-NS(d15:2/25:0)+H","782.651","620.5981","602.5876","584.577","238.2166","220.206","382.4044","208.206","9.52148787878788","9.82148787878788","11986"
"","HexCer-NS(d15:2/25:1)+H",0,0,0,0,0,0,0,0,"6.99380277777778","7.29380277777778","3274","","HexCer-NS(d15:2/25:1)+H",0,0,0,0,0,0,0,0,"6.99380277777778","7.29380277777778","3274","","HexCer-NS(d15:2/25:1)+H",0,0,0,0,0,0,0,0,"6.99380277777778","7.29380277777778","3274","","HexCer-NS(d15:2/25:1)+H",0,0,0,0,0,0,0,0,"6.99380277777778","7.29380277777778","3274","","HexCer-NS(d15:2/25:1)+H",0,0,0,0,0,0,0,0,"6.99380277777778","7.29380277777778","3274","","HexCer-NS(d15:2/25:1)+H","780.6353","618.5825","600.572","582.5613","238.2166","220.206","380.3887","208.206","6.99380277777778","7.29380277777778","3274"
"","HexCer-NS(d15:2/25:1)+H",0,0,0,0,0,0,0,0,"6.99165555555556","7.29165555555556","9400","","HexCer-NS(d15:2/25:1)+H",0,0,0,0,0,0,0,0,"6.99165555555556","7.29165555555556","9400","","HexCer-NS(d15:2/25:1)+H",0,0,0,0,0,0,0,0,"6.99165555555556","7.29165555555556","9400","","HexCer-NS(d15:2/25:1)+H",0,0,0,0,0,0,0,0,"6.99165555555556","7.29165555555556","9400","","HexCer-NS(d15:2/25:1)+H",0,0,0,0,0,0,0,0,"6.99165555555556","7.29165555555556","9400","","HexCer-NS(d15:2/25:1)+H","780.6353","618.5825","600.572","582.5613","238.2166","220.206","380.3887","208.206","6.99165555555556","7.29165555555556","9400"
"","HexCer-NS(d15:2/25:1)+H",0,0,0,0,0,0,0,0,"7.74566388888889","8.04566388888889","9988","","HexCer-NS(d15:2/25:1)+H",0,0,0,0,0,0,0,0,"7.74566388888889","8.04566388888889","9988","","HexCer-NS(d15:2/25:1)+H",0,0,0,0,0,0,0,0,"7.74566388888889","8.04566388888889","9988","","HexCer-NS(d15:2/25:1)+H",0,0,0,0,0,0,0,0,"7.74566388888889","8.04566388888889","9988","","HexCer-NS(d15:2/25:1)+H",0,0,0,0,0,0,0,0,"7.74566388888889","8.04566388888889","9988","","HexCer-NS(d15:2/25:1)+H","780.6353","618.5825","600.572","582.5613","238.2166","220.206","380.3887","208.206","7.74566388888889","8.04566388888889","9988"
"","HexCer-NS(d15:2/25:1)+H",0,0,0,0,0,0,0,0,"8.26756666666667","8.56756666666667","10782","","HexCer-NS(d15:2/25:1)+H",0,0,0,0,0,0,0,0,"8.26756666666667","8.56756666666667","10782","","HexCer-NS(d15:2/25:1)+H",0,0,0,0,0,0,0,0,"8.26756666666667","8.56756666666667","10782","","HexCer-NS(d15:2/25:1)+H",0,0,0,0,0,0,0,0,"8.26756666666667","8.56756666666667","10782","","HexCer-NS(d15:2/25:1)+H",0,0,0,0,0,0,0,0,"8.26756666666667","8.56756666666667","10782","","HexCer-NS(d15:2/25:1)+H","780.6353","618.5825","600.572","582.5613","238.2166","220.206","380.3887","208.206","8.26756666666667","8.56756666666667","10782"
"","HexCer-NS(d15:2/25:1)+H",0,0,0,0,0,0,0,0,"6.98041527777778","7.28041527777778","11431","","HexCer-NS(d15:2/25:1)+H",0,0,0,0,0,0,0,0,"6.98041527777778","7.28041527777778","11431","","HexCer-NS(d15:2/25:1)+H",0,0,0,0,0,0,0,0,"6.98041527777778","7.28041527777778","11431","","HexCer-NS(d15:2/25:1)+H",0,0,0,0,0,0,0,0,"6.98041527777778","7.28041527777778","11431","","HexCer-NS(d15:2/25:1)+H",0,0,0,0,0,0,0,0,"6.98041527777778","7.28041527777778","11431","","HexCer-NS(d15:2/25:1)+H","780.6353","618.5825","600.572","582.5613","238.2166","220.206","380.3887","208.206","6.98041527777778","7.28041527777778","11431"
"","HexCer-NS(d15:2/25:1)+H",0,0,0,0,0,0,0,0,"7.74826666666667","8.04826666666667","15445","","HexCer-NS(d15:2/25:1)+H",0,0,0,0,0,0,0,0,"7.74826666666667","8.04826666666667","15445","","HexCer-NS(d15:2/25:1)+H",0,0,0,0,0,0,0,0,"7.74826666666667","8.04826666666667","15445","","HexCer-NS(d15:2/25:1)+H",0,0,0,0,0,0,0,0,"7.74826666666667","8.04826666666667","15445","","HexCer-NS(d15:2/25:1)+H",0,0,0,0,0,0,0,0,"7.74826666666667","8.04826666666667","15445","","HexCer-NS(d15:2/25:1)+H","780.6353","618.5825","600.572","582.5613","238.2166","220.206","380.3887","208.206","7.74826666666667","8.04826666666667","15445"
"","HexCer-NS(d15:2/25:1)+H",0,0,0,0,0,0,0,0,"8.28143484848485","8.58143484848485","18231","","HexCer-NS(d15:2/25:1)+H",0,0,0,0,0,0,0,0,"8.28143484848485","8.58143484848485","18231","","HexCer-NS(d15:2/25:1)+H",0,0,0,0,0,0,0,0,"8.28143484848485","8.58143484848485","18231","","HexCer-NS(d15:2/25:1)+H",0,0,0,0,0,0,0,0,"8.28143484848485","8.58143484848485","18231","","HexCer-NS(d15:2/25:1)+H",0,0,0,0,0,0,0,0,"8.28143484848485","8.58143484848485","18231","","HexCer-NS(d15:2/25:1)+H","780.6353","618.5825","600.572","582.5613","238.2166","220.206","380.3887","208.206","8.28143484848485","8.58143484848485","18231"
"","HexCer-NS(d15:2/25:1)+H",0,0,0,0,0,0,0,0,"7.16717638888889","7.46717638888889","18764","","HexCer-NS(d15:2/25:1)+H",0,0,0,0,0,0,0,0,"7.16717638888889","7.46717638888889","18764","","HexCer-NS(d15:2/25:1)+H",0,0,0,0,0,0,0,0,"7.16717638888889","7.46717638888889","18764","","HexCer-NS(d15:2/25:1)+H",0,0,0,0,0,0,0,0,"7.16717638888889","7.46717638888889","18764","","HexCer-NS(d15:2/25:1)+H",0,0,0,0,0,0,0,0,"7.16717638888889","7.46717638888889","18764","","HexCer-NS(d15:2/25:1)+H","780.6353","618.5825","600.572","582.5613","238.2166","220.206","380.3887","208.206","7.16717638888889","7.46717638888889","18764"
"","HexCer-NS(d15:2/26:0)+H",0,0,0,0,0,0,0,0,"9.34955833333333","9.64955833333333","3672","","HexCer-NS(d15:2/26:0)+H",0,0,0,0,0,0,0,0,"9.34955833333333","9.64955833333333","3672","","HexCer-NS(d15:2/26:0)+H",0,0,0,0,0,0,0,0,"9.34955833333333","9.64955833333333","3672","","HexCer-NS(d15:2/26:0)+H",0,0,0,0,0,0,0,0,"9.34955833333333","9.64955833333333","3672","","HexCer-NS(d15:2/26:0)+H",0,0,0,0,0,0,0,0,"9.34955833333333","9.64955833333333","3672","","HexCer-NS(d15:2/26:0)+H","796.6666","634.6138","616.6032","598.5927","238.2166","220.206","396.42","208.206","9.34955833333333","9.64955833333333","3672"
