"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","HBMP","[M+NH4]+","[M-SN3-H3O4P]+","[SN2+C3H4O2+H]+","[SN3+C3H4O2+H]+","[SN1+C3H4O2+H]+","RT_min","RT_max","Comment","RT at Max Intensity","HBMP","[M+NH4]+","[M-SN3-H3O4P]+","[SN2+C3H4O2+H]+","[SN3+C3H4O2+H]+","[SN1+C3H4O2+H]+","RT_min","RT_max","Comment","Number of Scans","HBMP","[M+NH4]+","[M-SN3-H3O4P]+","[SN2+C3H4O2+H]+","[SN3+C3H4O2+H]+","[SN1+C3H4O2+H]+","RT_min","RT_max","Comment","Max Intensity","HBMP","[M+NH4]+","[M-SN3-H3O4P]+","[SN2+C3H4O2+H]+","[SN3+C3H4O2+H]+","[SN1+C3H4O2+H]+","RT_min","RT_max","Comment","Average m/z","HBMP","[M+NH4]+","[M-SN3-H3O4P]+","[SN2+C3H4O2+H]+","[SN3+C3H4O2+H]+","[SN1+C3H4O2+H]+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","HBMP","[M+NH4]+","[M-SN3-H3O4P]+","[SN2+C3H4O2+H]+","[SN3+C3H4O2+H]+","[SN1+C3H4O2+H]+","RT_min","RT_max","Comment"
"","HBMP(16:3_22:5_18:4)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:3_22:5_18:4)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:3_22:5_18:4)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:3_22:5_18:4)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:3_22:5_18:4)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:3_22:5_18:4)+NH4","1066.711","619.4726","387.2894","333.2424","307.2268","1.25755694444444","1.55755694444444","12868"
"","HBMP(16:3_22:6_18:3)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:3_22:6_18:3)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:3_22:6_18:3)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:3_22:6_18:3)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:3_22:6_18:3)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:3_22:6_18:3)+NH4","1066.711","617.457","385.2737","335.2581","307.2268","1.25755694444444","1.55755694444444","12868"
"","HBMP(16:4_18:0_12:0)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(16:4_18:0_12:0)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(16:4_18:0_12:0)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(16:4_18:0_12:0)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(16:4_18:0_12:0)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(16:4_18:0_12:0)+NH4","942.6799","571.4726","341.3051","257.2112","305.2112","9.19669166666667","9.49669166666667","6142"
"","HBMP(16:4_18:0_18:0)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(16:4_18:0_18:0)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(16:4_18:0_18:0)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(16:4_18:0_18:0)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(16:4_18:0_18:0)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(16:4_18:0_18:0)+NH4","1026.774","571.4726","341.3051","341.3051","305.2112","11.5779791666667","11.8779791666667","5808"
"","HBMP(16:4_18:2_22:6)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_18:2_22:6)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_18:2_22:6)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_18:2_22:6)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_18:2_22:6)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_18:2_22:6)+NH4","1066.711","567.4413","337.2737","385.2737","305.2112","1.25755694444444","1.55755694444444","12868"
"","HBMP(16:4_18:3_22:5)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_18:3_22:5)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_18:3_22:5)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_18:3_22:5)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_18:3_22:5)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_18:3_22:5)+NH4","1066.711","565.4257","335.2581","387.2894","305.2112","1.25755694444444","1.55755694444444","12868"
"","HBMP(16:4_18:4_22:4)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_18:4_22:4)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_18:4_22:4)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_18:4_22:4)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_18:4_22:4)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_18:4_22:4)+NH4","1066.711","563.41","333.2424","389.3051","305.2112","1.25755694444444","1.55755694444444","12868"
"","HBMP(16:4_18:5_22:3)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_18:5_22:3)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_18:5_22:3)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_18:5_22:3)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_18:5_22:3)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_18:5_22:3)+NH4","1066.711","561.3943","331.2268","391.3207","305.2112","1.25755694444444","1.55755694444444","12868"
"","HBMP(16:4_20:0_16:0)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(16:4_20:0_16:0)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(16:4_20:0_16:0)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(16:4_20:0_16:0)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(16:4_20:0_16:0)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(16:4_20:0_16:0)+NH4","1026.774","599.5039","369.3363","313.2737","305.2112","11.5779791666667","11.8779791666667","5808"
"","HBMP(16:4_20:3_20:5)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_20:3_20:5)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_20:3_20:5)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_20:3_20:5)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_20:3_20:5)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_20:3_20:5)+NH4","1066.711","593.457","363.2894","359.2581","305.2112","1.25755694444444","1.55755694444444","12868"
"","HBMP(16:4_20:4_20:4)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_20:4_20:4)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_20:4_20:4)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_20:4_20:4)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_20:4_20:4)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_20:4_20:4)+NH4","1066.711","591.4413","361.2737","361.2737","305.2112","1.25755694444444","1.55755694444444","12868"
"","HBMP(16:4_20:5_20:3)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_20:5_20:3)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_20:5_20:3)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_20:5_20:3)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_20:5_20:3)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_20:5_20:3)+NH4","1066.711","589.4257","359.2581","363.2894","305.2112","1.25755694444444","1.55755694444444","12868"
"","HBMP(16:4_22:0_14:0)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(16:4_22:0_14:0)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(16:4_22:0_14:0)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(16:4_22:0_14:0)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(16:4_22:0_14:0)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(16:4_22:0_14:0)+NH4","1026.774","627.5352","397.3676","285.2424","305.2112","11.5779791666667","11.8779791666667","5808"
"","HBMP(16:4_22:3_18:5)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_22:3_18:5)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_22:3_18:5)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_22:3_18:5)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_22:3_18:5)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_22:3_18:5)+NH4","1066.711","621.4883","391.3207","331.2268","305.2112","1.25755694444444","1.55755694444444","12868"
"","HBMP(16:4_22:4_18:4)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_22:4_18:4)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_22:4_18:4)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_22:4_18:4)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_22:4_18:4)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_22:4_18:4)+NH4","1066.711","619.4726","389.3051","333.2424","305.2112","1.25755694444444","1.55755694444444","12868"
"","HBMP(16:4_22:5_18:3)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_22:5_18:3)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_22:5_18:3)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_22:5_18:3)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_22:5_18:3)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_22:5_18:3)+NH4","1066.711","617.457","387.2894","335.2581","305.2112","1.25755694444444","1.55755694444444","12868"
"","HBMP(16:4_22:6_18:2)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_22:6_18:2)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_22:6_18:2)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_22:6_18:2)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_22:6_18:2)+NH4",0,0,0,0,0,"1.25755694444444","1.55755694444444","12868","","HBMP(16:4_22:6_18:2)+NH4","1066.711","615.4413","385.2737","337.2737","305.2112","1.25755694444444","1.55755694444444","12868"
"","HBMP(18:0_18:0_12:0)+NH4",0,0,0,0,0,"10.8824257575758","11.1824257575758","7711","","HBMP(18:0_18:0_12:0)+NH4",0,0,0,0,0,"10.8824257575758","11.1824257575758","7711","","HBMP(18:0_18:0_12:0)+NH4",0,0,0,0,0,"10.8824257575758","11.1824257575758","7711","","HBMP(18:0_18:0_12:0)+NH4",0,0,0,0,0,"10.8824257575758","11.1824257575758","7711","","HBMP(18:0_18:0_12:0)+NH4",0,0,0,0,0,"10.8824257575758","11.1824257575758","7711","","HBMP(18:0_18:0_12:0)+NH4","978.7738","607.5665","341.3051","257.2112","341.3051","10.8824257575758","11.1824257575758","7711"
"","HBMP(18:0_18:0_16:2)+NH4",0,0,0,0,0,"12.6779097222222","12.9779097222222","2632","","HBMP(18:0_18:0_16:2)+NH4",0,0,0,0,0,"12.6779097222222","12.9779097222222","2632","","HBMP(18:0_18:0_16:2)+NH4",0,0,0,0,0,"12.6779097222222","12.9779097222222","2632","","HBMP(18:0_18:0_16:2)+NH4",0,0,0,0,0,"12.6779097222222","12.9779097222222","2632","","HBMP(18:0_18:0_16:2)+NH4",0,0,0,0,0,"12.6779097222222","12.9779097222222","2632","","HBMP(18:0_18:0_16:2)+NH4","1030.805","607.5665","341.3051","309.2424","341.3051","12.6779097222222","12.9779097222222","2632"
"","HBMP(18:0_18:0_16:2)+NH4",0,0,0,0,0,"10.8570590909091","11.1570590909091","18417","","HBMP(18:0_18:0_16:2)+NH4",0,0,0,0,0,"10.8570590909091","11.1570590909091","18417","","HBMP(18:0_18:0_16:2)+NH4",0,0,0,0,0,"10.8570590909091","11.1570590909091","18417","","HBMP(18:0_18:0_16:2)+NH4",0,0,0,0,0,"10.8570590909091","11.1570590909091","18417","","HBMP(18:0_18:0_16:2)+NH4",0,0,0,0,0,"10.8570590909091","11.1570590909091","18417","","HBMP(18:0_18:0_16:2)+NH4","1030.805","607.5665","341.3051","309.2424","341.3051","10.8570590909091","11.1570590909091","18417"
"","HBMP(18:0_18:0_16:3)+NH4",0,0,0,0,0,"12.1038722222222","12.4038722222222","3010","","HBMP(18:0_18:0_16:3)+NH4",0,0,0,0,0,"12.1038722222222","12.4038722222222","3010","","HBMP(18:0_18:0_16:3)+NH4",0,0,0,0,0,"12.1038722222222","12.4038722222222","3010","","HBMP(18:0_18:0_16:3)+NH4",0,0,0,0,0,"12.1038722222222","12.4038722222222","3010","","HBMP(18:0_18:0_16:3)+NH4",0,0,0,0,0,"12.1038722222222","12.4038722222222","3010","","HBMP(18:0_18:0_16:3)+NH4","1028.789","607.5665","341.3051","307.2268","341.3051","12.1038722222222","12.4038722222222","3010"
"","HBMP(18:0_18:0_16:4)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(18:0_18:0_16:4)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(18:0_18:0_16:4)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(18:0_18:0_16:4)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(18:0_18:0_16:4)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(18:0_18:0_16:4)+NH4","1026.774","607.5665","341.3051","305.2112","341.3051","11.5779791666667","11.8779791666667","5808"
"","HBMP(18:0_18:1_14:1)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(18:0_18:1_14:1)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(18:0_18:1_14:1)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(18:0_18:1_14:1)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(18:0_18:1_14:1)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(18:0_18:1_14:1)+NH4","1002.774","605.5508","339.2894","283.2268","341.3051","12.0416597222222","12.3416597222222","2297"
"","HBMP(18:0_18:1_16:1)+NH4",0,0,0,0,0,"12.6779097222222","12.9779097222222","2632","","HBMP(18:0_18:1_16:1)+NH4",0,0,0,0,0,"12.6779097222222","12.9779097222222","2632","","HBMP(18:0_18:1_16:1)+NH4",0,0,0,0,0,"12.6779097222222","12.9779097222222","2632","","HBMP(18:0_18:1_16:1)+NH4",0,0,0,0,0,"12.6779097222222","12.9779097222222","2632","","HBMP(18:0_18:1_16:1)+NH4",0,0,0,0,0,"12.6779097222222","12.9779097222222","2632","","HBMP(18:0_18:1_16:1)+NH4","1030.805","605.5508","339.2894","311.2581","341.3051","12.6779097222222","12.9779097222222","2632"
"","HBMP(18:0_18:1_16:1)+NH4",0,0,0,0,0,"10.8570590909091","11.1570590909091","18417","","HBMP(18:0_18:1_16:1)+NH4",0,0,0,0,0,"10.8570590909091","11.1570590909091","18417","","HBMP(18:0_18:1_16:1)+NH4",0,0,0,0,0,"10.8570590909091","11.1570590909091","18417","","HBMP(18:0_18:1_16:1)+NH4",0,0,0,0,0,"10.8570590909091","11.1570590909091","18417","","HBMP(18:0_18:1_16:1)+NH4",0,0,0,0,0,"10.8570590909091","11.1570590909091","18417","","HBMP(18:0_18:1_16:1)+NH4","1030.805","605.5508","339.2894","311.2581","341.3051","10.8570590909091","11.1570590909091","18417"
"","HBMP(18:0_18:1_16:2)+NH4",0,0,0,0,0,"12.1038722222222","12.4038722222222","3010","","HBMP(18:0_18:1_16:2)+NH4",0,0,0,0,0,"12.1038722222222","12.4038722222222","3010","","HBMP(18:0_18:1_16:2)+NH4",0,0,0,0,0,"12.1038722222222","12.4038722222222","3010","","HBMP(18:0_18:1_16:2)+NH4",0,0,0,0,0,"12.1038722222222","12.4038722222222","3010","","HBMP(18:0_18:1_16:2)+NH4",0,0,0,0,0,"12.1038722222222","12.4038722222222","3010","","HBMP(18:0_18:1_16:2)+NH4","1028.789","605.5508","339.2894","309.2424","341.3051","12.1038722222222","12.4038722222222","3010"
"","HBMP(18:0_18:1_16:3)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(18:0_18:1_16:3)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(18:0_18:1_16:3)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(18:0_18:1_16:3)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(18:0_18:1_16:3)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(18:0_18:1_16:3)+NH4","1026.774","605.5508","339.2894","307.2268","341.3051","11.5779791666667","11.8779791666667","5808"
"","HBMP(18:0_18:2_14:0)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(18:0_18:2_14:0)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(18:0_18:2_14:0)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(18:0_18:2_14:0)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(18:0_18:2_14:0)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(18:0_18:2_14:0)+NH4","1002.774","603.5352","337.2737","285.2424","341.3051","12.0416597222222","12.3416597222222","2297"
"","HBMP(18:0_18:2_16:0)+NH4",0,0,0,0,0,"12.6779097222222","12.9779097222222","2632","","HBMP(18:0_18:2_16:0)+NH4",0,0,0,0,0,"12.6779097222222","12.9779097222222","2632","","HBMP(18:0_18:2_16:0)+NH4",0,0,0,0,0,"12.6779097222222","12.9779097222222","2632","","HBMP(18:0_18:2_16:0)+NH4",0,0,0,0,0,"12.6779097222222","12.9779097222222","2632","","HBMP(18:0_18:2_16:0)+NH4",0,0,0,0,0,"12.6779097222222","12.9779097222222","2632","","HBMP(18:0_18:2_16:0)+NH4","1030.805","603.5352","337.2737","313.2737","341.3051","12.6779097222222","12.9779097222222","2632"
"","HBMP(18:0_18:2_16:0)+NH4",0,0,0,0,0,"10.8570590909091","11.1570590909091","18417","","HBMP(18:0_18:2_16:0)+NH4",0,0,0,0,0,"10.8570590909091","11.1570590909091","18417","","HBMP(18:0_18:2_16:0)+NH4",0,0,0,0,0,"10.8570590909091","11.1570590909091","18417","","HBMP(18:0_18:2_16:0)+NH4",0,0,0,0,0,"10.8570590909091","11.1570590909091","18417","","HBMP(18:0_18:2_16:0)+NH4",0,0,0,0,0,"10.8570590909091","11.1570590909091","18417","","HBMP(18:0_18:2_16:0)+NH4","1030.805","603.5352","337.2737","313.2737","341.3051","10.8570590909091","11.1570590909091","18417"
"","HBMP(18:0_18:2_16:1)+NH4",0,0,0,0,0,"12.1038722222222","12.4038722222222","3010","","HBMP(18:0_18:2_16:1)+NH4",0,0,0,0,0,"12.1038722222222","12.4038722222222","3010","","HBMP(18:0_18:2_16:1)+NH4",0,0,0,0,0,"12.1038722222222","12.4038722222222","3010","","HBMP(18:0_18:2_16:1)+NH4",0,0,0,0,0,"12.1038722222222","12.4038722222222","3010","","HBMP(18:0_18:2_16:1)+NH4",0,0,0,0,0,"12.1038722222222","12.4038722222222","3010","","HBMP(18:0_18:2_16:1)+NH4","1028.789","603.5352","337.2737","311.2581","341.3051","12.1038722222222","12.4038722222222","3010"
"","HBMP(18:0_18:2_16:2)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(18:0_18:2_16:2)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(18:0_18:2_16:2)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(18:0_18:2_16:2)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(18:0_18:2_16:2)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(18:0_18:2_16:2)+NH4","1026.774","603.5352","337.2737","309.2424","341.3051","11.5779791666667","11.8779791666667","5808"
"","HBMP(18:0_18:3_16:0)+NH4",0,0,0,0,0,"12.1038722222222","12.4038722222222","3010","","HBMP(18:0_18:3_16:0)+NH4",0,0,0,0,0,"12.1038722222222","12.4038722222222","3010","","HBMP(18:0_18:3_16:0)+NH4",0,0,0,0,0,"12.1038722222222","12.4038722222222","3010","","HBMP(18:0_18:3_16:0)+NH4",0,0,0,0,0,"12.1038722222222","12.4038722222222","3010","","HBMP(18:0_18:3_16:0)+NH4",0,0,0,0,0,"12.1038722222222","12.4038722222222","3010","","HBMP(18:0_18:3_16:0)+NH4","1028.789","601.5196","335.2581","313.2737","341.3051","12.1038722222222","12.4038722222222","3010"
"","HBMP(18:0_18:3_16:1)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(18:0_18:3_16:1)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(18:0_18:3_16:1)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(18:0_18:3_16:1)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(18:0_18:3_16:1)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(18:0_18:3_16:1)+NH4","1026.774","601.5196","335.2581","311.2581","341.3051","11.5779791666667","11.8779791666667","5808"
"","HBMP(18:0_18:4_16:0)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(18:0_18:4_16:0)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(18:0_18:4_16:0)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(18:0_18:4_16:0)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(18:0_18:4_16:0)+NH4",0,0,0,0,0,"11.5779791666667","11.8779791666667","5808","","HBMP(18:0_18:4_16:0)+NH4","1026.774","599.5039","333.2424","313.2737","341.3051","11.5779791666667","11.8779791666667","5808"
"","HBMP(18:0_20:1_14:1)+NH4",0,0,0,0,0,"12.6779097222222","12.9779097222222","2632","","HBMP(18:0_20:1_14:1)+NH4",0,0,0,0,0,"12.6779097222222","12.9779097222222","2632","","HBMP(18:0_20:1_14:1)+NH4",0,0,0,0,0,"12.6779097222222","12.9779097222222","2632","","HBMP(18:0_20:1_14:1)+NH4",0,0,0,0,0,"12.6779097222222","12.9779097222222","2632","","HBMP(18:0_20:1_14:1)+NH4",0,0,0,0,0,"12.6779097222222","12.9779097222222","2632","","HBMP(18:0_20:1_14:1)+NH4","1030.805","633.5822","367.3207","283.2268","341.3051","12.6779097222222","12.9779097222222","2632"
"","HBMP(18:0_20:1_14:1)+NH4",0,0,0,0,0,"10.8570590909091","11.1570590909091","18417","","HBMP(18:0_20:1_14:1)+NH4",0,0,0,0,0,"10.8570590909091","11.1570590909091","18417","","HBMP(18:0_20:1_14:1)+NH4",0,0,0,0,0,"10.8570590909091","11.1570590909091","18417","","HBMP(18:0_20:1_14:1)+NH4",0,0,0,0,0,"10.8570590909091","11.1570590909091","18417","","HBMP(18:0_20:1_14:1)+NH4",0,0,0,0,0,"10.8570590909091","11.1570590909091","18417","","HBMP(18:0_20:1_14:1)+NH4","1030.805","633.5822","367.3207","283.2268","341.3051","10.8570590909091","11.1570590909091","18417"
"","HBMP(18:0_20:2_12:0)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(18:0_20:2_12:0)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(18:0_20:2_12:0)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(18:0_20:2_12:0)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(18:0_20:2_12:0)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(18:0_20:2_12:0)+NH4","1002.774","631.5665","365.3051","257.2112","341.3051","12.0416597222222","12.3416597222222","2297"
"","HBMP(18:0_20:2_14:0)+NH4",0,0,0,0,0,"12.6779097222222","12.9779097222222","2632","","HBMP(18:0_20:2_14:0)+NH4",0,0,0,0,0,"12.6779097222222","12.9779097222222","2632","","HBMP(18:0_20:2_14:0)+NH4",0,0,0,0,0,"12.6779097222222","12.9779097222222","2632","","HBMP(18:0_20:2_14:0)+NH4",0,0,0,0,0,"12.6779097222222","12.9779097222222","2632","","HBMP(18:0_20:2_14:0)+NH4",0,0,0,0,0,"12.6779097222222","12.9779097222222","2632","","HBMP(18:0_20:2_14:0)+NH4","1030.805","631.5665","365.3051","285.2424","341.3051","12.6779097222222","12.9779097222222","2632"
"","HBMP(18:0_20:2_14:0)+NH4",0,0,0,0,0,"10.8570590909091","11.1570590909091","18417","","HBMP(18:0_20:2_14:0)+NH4",0,0,0,0,0,"10.8570590909091","11.1570590909091","18417","","HBMP(18:0_20:2_14:0)+NH4",0,0,0,0,0,"10.8570590909091","11.1570590909091","18417","","HBMP(18:0_20:2_14:0)+NH4",0,0,0,0,0,"10.8570590909091","11.1570590909091","18417","","HBMP(18:0_20:2_14:0)+NH4",0,0,0,0,0,"10.8570590909091","11.1570590909091","18417","","HBMP(18:0_20:2_14:0)+NH4","1030.805","631.5665","365.3051","285.2424","341.3051","10.8570590909091","11.1570590909091","18417"
