"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PG","[M+NH4]+","NL Head","NL_head&H2O","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","T1RCOO+58","T2RCOO+58","RT_min","RT_max","Comment","RT at Max Intensity","PG","[M+NH4]+","NL Head","NL_head&H2O","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","T1RCOO+58","T2RCOO+58","RT_min","RT_max","Comment","Number of Scans","PG","[M+NH4]+","NL Head","NL_head&H2O","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","T1RCOO+58","T2RCOO+58","RT_min","RT_max","Comment","Max Intensity","PG","[M+NH4]+","NL Head","NL_head&H2O","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","T1RCOO+58","T2RCOO+58","RT_min","RT_max","Comment","Average m/z","PG","[M+NH4]+","NL Head","NL_head&H2O","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","T1RCOO+58","T2RCOO+58","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PG","[M+NH4]+","NL Head","NL_head&H2O","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","T1RCOO+58","T2RCOO+58","RT_min","RT_max","Comment"
"","PG(15:0_20:2)+NH4",0,0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PG(15:0_20:2)+NH4",0,0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PG(15:0_20:2)+NH4",0,0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PG(15:0_20:2)+NH4",0,0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PG(15:0_20:2)+NH4",0,0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PG(15:0_20:2)+NH4","778.55936","607.55346","589.519127","519.308186","453.261286","225.22135","291.26825","299.25813","365.30503","8.01333333333333","8.31333333333333","14247"
"","PG(15:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PG(15:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PG(15:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PG(15:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PG(15:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PG(15:0_22:4)+NH4","802.55936","631.55346","613.519127","543.308186","453.261286","225.22135","315.26825","299.25813","389.30503","7.225625","7.525625","9320"
"","PG(15:0_25:0)+NH4",0,0,0,0,0,0,0,0,0,"7.81433472222222","8.11433472222222","5309","","PG(15:0_25:0)+NH4",0,0,0,0,0,0,0,0,0,"7.81433472222222","8.11433472222222","5309","","PG(15:0_25:0)+NH4",0,0,0,0,0,0,0,0,0,"7.81433472222222","8.11433472222222","5309","","PG(15:0_25:0)+NH4",0,0,0,0,0,0,0,0,0,"7.81433472222222","8.11433472222222","5309","","PG(15:0_25:0)+NH4",0,0,0,0,0,0,0,0,0,"7.81433472222222","8.11433472222222","5309","","PG(15:0_25:0)+NH4","852.66896","681.66306","663.628727","593.417786","453.261286","225.22135","365.37785","299.25813","439.41463","7.81433472222222","8.11433472222222","5309"
"","PG(15:1_16:1)+NH4",0,0,0,0,0,0,0,0,0,"5.71002361111111","6.01002361111111","952","","PG(15:1_16:1)+NH4",0,0,0,0,0,0,0,0,0,"5.71002361111111","6.01002361111111","952","","PG(15:1_16:1)+NH4",0,0,0,0,0,0,0,0,0,"5.71002361111111","6.01002361111111","952","","PG(15:1_16:1)+NH4",0,0,0,0,0,0,0,0,0,"5.71002361111111","6.01002361111111","952","","PG(15:1_16:1)+NH4",0,0,0,0,0,0,0,0,0,"5.71002361111111","6.01002361111111","952","","PG(15:1_16:1)+NH4","722.49676","551.49086","533.456527","465.261286","451.245586","223.20565","237.22135","297.24243","311.25813","5.71002361111111","6.01002361111111","952"
"","PG(15:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"1.86179583333333","2.16179583333333","9016","","PG(15:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"1.86179583333333","2.16179583333333","9016","","PG(15:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"1.86179583333333","2.16179583333333","9016","","PG(15:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"1.86179583333333","2.16179583333333","9016","","PG(15:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"1.86179583333333","2.16179583333333","9016","","PG(15:1_17:2)+NH4","734.49676","563.49086","545.456527","477.261286","451.245586","223.20565","249.22135","297.24243","323.25813","1.86179583333333","2.16179583333333","9016"
"","PG(15:1_20:1)+NH4",0,0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PG(15:1_20:1)+NH4",0,0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PG(15:1_20:1)+NH4",0,0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PG(15:1_20:1)+NH4",0,0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PG(15:1_20:1)+NH4",0,0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PG(15:1_20:1)+NH4","778.55936","607.55346","589.519127","521.323886","451.245586","223.20565","293.28395","297.24243","367.32073","8.01333333333333","8.31333333333333","14247"
"","PG(15:1_22:3)+NH4",0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PG(15:1_22:3)+NH4",0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PG(15:1_22:3)+NH4",0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PG(15:1_22:3)+NH4",0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PG(15:1_22:3)+NH4",0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PG(15:1_22:3)+NH4","802.55936","631.55346","613.519127","545.323886","451.245586","223.20565","317.28395","297.24243","391.32073","7.225625","7.525625","9320"
"","PG(15:1_23:0)+NH4",0,0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(15:1_23:0)+NH4",0,0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(15:1_23:0)+NH4",0,0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(15:1_23:0)+NH4",0,0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(15:1_23:0)+NH4",0,0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(15:1_23:0)+NH4","822.62196","651.61606","633.581727","565.386486","451.245586","223.20565","337.34655","297.24243","411.38333","9.82033333333333","10.1203333333333","7206"
"","PG(16:0_17:0)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3023","","PG(16:0_17:0)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3023","","PG(16:0_17:0)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3023","","PG(16:0_17:0)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3023","","PG(16:0_17:0)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3023","","PG(16:0_17:0)+NH4","754.55936","583.55346","565.519127","481.292586","467.276886","239.23695","253.25265","313.27373","327.28943","4.10132083333333","4.40132083333333","3023"
"","PG(16:0_18:2)+NH4",1,0,0,0,0,0,0,0,0,"7.68959027777778","7.98959027777778","200","","PG(16:0_18:2)+NH4",7.867475,0,0,0,0,0,0,0,0,"7.68959027777778","7.98959027777778","200","","PG(16:0_18:2)+NH4",1,0,0,0,0,0,0,0,0,"7.68959027777778","7.98959027777778","200","","PG(16:0_18:2)+NH4",4952.251,0,0,0,0,0,0,0,0,"7.68959027777778","7.98959027777778","200","","PG(16:0_18:2)+NH4",764.5439,0,0,0,0,0,0,0,0,"7.68959027777778","7.98959027777778","200","","PG(16:0_18:2)+NH4","764.54366","593.53776","575.503427","491.276886","467.276886","239.23695","263.23695","313.27373","337.27373","7.68959027777778","7.98959027777778","200"
"","PG(16:0_18:4)+NH4",0,0,0,0,0,0,0,0,0,"1.78840833333333","2.08840833333333","8216","","PG(16:0_18:4)+NH4",0,0,0,0,0,0,0,0,0,"1.78840833333333","2.08840833333333","8216","","PG(16:0_18:4)+NH4",0,0,0,0,0,0,0,0,0,"1.78840833333333","2.08840833333333","8216","","PG(16:0_18:4)+NH4",0,0,0,0,0,0,0,0,0,"1.78840833333333","2.08840833333333","8216","","PG(16:0_18:4)+NH4",0,0,0,0,0,0,0,0,0,"1.78840833333333","2.08840833333333","8216","","PG(16:0_18:4)+NH4","760.51236","589.50646","571.472127","487.245586","467.276886","239.23695","259.20565","313.27373","333.24243","1.78840833333333","2.08840833333333","8216"
"","PG(16:0_20:3)+NH4",0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PG(16:0_20:3)+NH4",0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PG(16:0_20:3)+NH4",0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PG(16:0_20:3)+NH4",0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PG(16:0_20:3)+NH4",0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PG(16:0_20:3)+NH4","790.55936","619.55346","601.519127","517.292586","467.276886","239.23695","289.25265","313.27373","363.28943","3.00620416666667","3.30620416666667","4995"
"","PG(16:0_22:1)+NH4",0,0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(16:0_22:1)+NH4",0,0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(16:0_22:1)+NH4",0,0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(16:0_22:1)+NH4",0,0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(16:0_22:1)+NH4",0,0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(16:0_22:1)+NH4","822.62196","651.61606","633.581727","549.355186","467.276886","239.23695","321.31525","313.27373","395.35203","9.82033333333333","10.1203333333333","7206"
"","PG(16:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PG(16:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PG(16:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PG(16:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PG(16:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PG(16:0_22:3)+NH4","818.59066","647.58476","629.550427","545.323886","467.276886","239.23695","317.28395","313.27373","391.32073","4.10132083333333","4.40132083333333","3848"
"","PG(16:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PG(16:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PG(16:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PG(16:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PG(16:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PG(16:0_22:4)+NH4","816.57496","645.56906","627.534727","543.308186","467.276886","239.23695","315.26825","313.27373","389.30503","5.10691818181818","5.40691818181818","10241"
"","PG(16:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PG(16:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PG(16:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PG(16:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PG(16:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PG(16:0_22:5)+NH4","814.55936","643.55346","625.519127","541.292586","467.276886","239.23695","313.25265","313.27373","387.28943","4.12318888888889","4.42318888888889","6221"
"","PG(16:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PG(16:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PG(16:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PG(16:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PG(16:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PG(16:0_22:5)+NH4","814.55936","643.55346","625.519127","541.292586","467.276886","239.23695","313.25265","313.27373","387.28943","3.10427638888889","3.40427638888889","8057"
"","PG(16:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PG(16:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PG(16:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PG(16:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PG(16:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PG(16:0_22:5)+NH4","814.55936","643.55346","625.519127","541.292586","467.276886","239.23695","313.25265","313.27373","387.28943","3.79138333333333","4.09138333333333","8066"
"","PG(16:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","PG(16:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","PG(16:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","PG(16:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","PG(16:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","PG(16:0_22:5)+NH4","814.55936","643.55346","625.519127","541.292586","467.276886","239.23695","313.25265","313.27373","387.28943","3.39136944444444","3.69136944444444","8265"
"","PG(16:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PG(16:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PG(16:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PG(16:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PG(16:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PG(16:0_22:5)+NH4","814.55936","643.55346","625.519127","541.292586","467.276886","239.23695","313.25265","313.27373","387.28943","4.12585277777778","4.42585277777778","13405"
"","PG(16:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PG(16:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PG(16:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PG(16:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PG(16:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PG(16:0_22:5)+NH4","814.55936","643.55346","625.519127","541.292586","467.276886","239.23695","313.25265","313.27373","387.28943","1.83709444444444","2.13709444444444","15859"
"","PG(16:0_22:6)+NH4",0,0,0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","PG(16:0_22:6)+NH4",0,0,0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","PG(16:0_22:6)+NH4",0,0,0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","PG(16:0_22:6)+NH4",0,0,0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","PG(16:0_22:6)+NH4",0,0,0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","PG(16:0_22:6)+NH4","812.54366","641.53776","623.503427","539.276886","467.276886","239.23695","311.23695","313.27373","385.27373","1.86782083333333","2.16782083333333","11159"
"","PG(16:0_24:0)+NH4",0,0,0,0,0,0,0,0,0,"7.81433472222222","8.11433472222222","5309","","PG(16:0_24:0)+NH4",0,0,0,0,0,0,0,0,0,"7.81433472222222","8.11433472222222","5309","","PG(16:0_24:0)+NH4",0,0,0,0,0,0,0,0,0,"7.81433472222222","8.11433472222222","5309","","PG(16:0_24:0)+NH4",0,0,0,0,0,0,0,0,0,"7.81433472222222","8.11433472222222","5309","","PG(16:0_24:0)+NH4",0,0,0,0,0,0,0,0,0,"7.81433472222222","8.11433472222222","5309","","PG(16:0_24:0)+NH4","852.66886","681.66296","663.628627","579.402086","467.276886","239.23695","351.36215","313.27373","425.39893","7.81433472222222","8.11433472222222","5309"
"","PG(16:1_18:1)+NH4",1,0,0,0,0,0,0,0,0,"7.68959027777778","7.98959027777778","200","","PG(16:1_18:1)+NH4",7.867475,0,0,0,0,0,0,0,0,"7.68959027777778","7.98959027777778","200","","PG(16:1_18:1)+NH4",1,0,0,0,0,0,0,0,0,"7.68959027777778","7.98959027777778","200","","PG(16:1_18:1)+NH4",4952.251,0,0,0,0,0,0,0,0,"7.68959027777778","7.98959027777778","200","","PG(16:1_18:1)+NH4",764.5439,0,0,0,0,0,0,0,0,"7.68959027777778","7.98959027777778","200","","PG(16:1_18:1)+NH4","764.54376","593.53786","575.503527","493.292586","465.261286","237.22135","265.25265","311.25813","339.28943","7.68959027777778","7.98959027777778","200"
"","PG(16:1_20:2)+NH4",0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PG(16:1_20:2)+NH4",0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PG(16:1_20:2)+NH4",0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PG(16:1_20:2)+NH4",0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PG(16:1_20:2)+NH4",0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PG(16:1_20:2)+NH4","790.55936","619.55346","601.519127","519.308186","465.261286","237.22135","291.26825","311.25813","365.30503","3.00620416666667","3.30620416666667","4995"
"","PG(16:1_22:0)+NH4",0,0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(16:1_22:0)+NH4",0,0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(16:1_22:0)+NH4",0,0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(16:1_22:0)+NH4",0,0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(16:1_22:0)+NH4",0,0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(16:1_22:0)+NH4","822.62196","651.61606","633.581727","551.370786","465.261286","237.22135","323.33085","311.25813","397.36763","9.82033333333333","10.1203333333333","7206"
"","PG(16:1_22:2)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PG(16:1_22:2)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PG(16:1_22:2)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PG(16:1_22:2)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PG(16:1_22:2)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PG(16:1_22:2)+NH4","818.59066","647.58476","629.550427","547.339486","465.261286","237.22135","319.29955","311.25813","393.33633","4.10132083333333","4.40132083333333","3848"
"","PG(16:1_22:3)+NH4",0,0,0,0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PG(16:1_22:3)+NH4",0,0,0,0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PG(16:1_22:3)+NH4",0,0,0,0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PG(16:1_22:3)+NH4",0,0,0,0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PG(16:1_22:3)+NH4",0,0,0,0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PG(16:1_22:3)+NH4","816.57506","645.56916","627.534827","545.323886","465.261286","237.22135","317.28395","311.25813","391.32073","5.10691818181818","5.40691818181818","10241"
"","PG(16:1_22:4)+NH4",0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PG(16:1_22:4)+NH4",0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PG(16:1_22:4)+NH4",0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PG(16:1_22:4)+NH4",0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PG(16:1_22:4)+NH4",0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PG(16:1_22:4)+NH4","814.55936","643.55346","625.519127","543.308186","465.261286","237.22135","315.26825","311.25813","389.30503","4.12318888888889","4.42318888888889","6221"
"","PG(16:1_22:4)+NH4",0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PG(16:1_22:4)+NH4",0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PG(16:1_22:4)+NH4",0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PG(16:1_22:4)+NH4",0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PG(16:1_22:4)+NH4",0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PG(16:1_22:4)+NH4","814.55936","643.55346","625.519127","543.308186","465.261286","237.22135","315.26825","311.25813","389.30503","3.10427638888889","3.40427638888889","8057"
"","PG(16:1_22:4)+NH4",0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PG(16:1_22:4)+NH4",0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PG(16:1_22:4)+NH4",0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PG(16:1_22:4)+NH4",0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PG(16:1_22:4)+NH4",0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PG(16:1_22:4)+NH4","814.55936","643.55346","625.519127","543.308186","465.261286","237.22135","315.26825","311.25813","389.30503","3.79138333333333","4.09138333333333","8066"
"","PG(16:1_22:4)+NH4",0,0,0,0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","PG(16:1_22:4)+NH4",0,0,0,0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","PG(16:1_22:4)+NH4",0,0,0,0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","PG(16:1_22:4)+NH4",0,0,0,0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","PG(16:1_22:4)+NH4",0,0,0,0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","PG(16:1_22:4)+NH4","814.55936","643.55346","625.519127","543.308186","465.261286","237.22135","315.26825","311.25813","389.30503","3.39136944444444","3.69136944444444","8265"
"","PG(16:1_22:4)+NH4",0,0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PG(16:1_22:4)+NH4",0,0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PG(16:1_22:4)+NH4",0,0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PG(16:1_22:4)+NH4",0,0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PG(16:1_22:4)+NH4",0,0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PG(16:1_22:4)+NH4","814.55936","643.55346","625.519127","543.308186","465.261286","237.22135","315.26825","311.25813","389.30503","4.12585277777778","4.42585277777778","13405"
"","PG(16:1_22:4)+NH4",0,0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PG(16:1_22:4)+NH4",0,0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PG(16:1_22:4)+NH4",0,0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PG(16:1_22:4)+NH4",0,0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PG(16:1_22:4)+NH4",0,0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PG(16:1_22:4)+NH4","814.55936","643.55346","625.519127","543.308186","465.261286","237.22135","315.26825","311.25813","389.30503","1.83709444444444","2.13709444444444","15859"
"","PG(17:0_17:2)+NH4",1,0,0,0,0,1,0,1,0,"7.68959027777778","7.98959027777778","200","","PG(17:0_17:2)+NH4",7.867475,0,0,0,0,7.867475,0,7.867475,0,"7.68959027777778","7.98959027777778","200","","PG(17:0_17:2)+NH4",1,0,0,0,0,1,0,1,0,"7.68959027777778","7.98959027777778","200","","PG(17:0_17:2)+NH4",4952.251,0,0,0,0,338716.7,0,278877.5,0,"7.68959027777778","7.98959027777778","200","","PG(17:0_17:2)+NH4",764.5439,0,0,0,0,253.2527,0,327.2895,0,"7.68959027777778","7.98959027777778","200","","PG(17:0_17:2)+NH4","764.54376","593.53786","575.503527","477.261286","481.292586","253.25265","249.22135","327.28943","323.25813","7.68959027777778","7.98959027777778","200"
"","PG(17:0_18:2)+NH4",0,0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PG(17:0_18:2)+NH4",0,0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PG(17:0_18:2)+NH4",0,0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PG(17:0_18:2)+NH4",0,0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PG(17:0_18:2)+NH4",0,0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PG(17:0_18:2)+NH4","778.55936","607.55346","589.519127","491.276886","481.292586","253.25265","263.23695","327.28943","337.27373","8.01333333333333","8.31333333333333","14247"
"","PG(17:0_20:4)+NH4",0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PG(17:0_20:4)+NH4",0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PG(17:0_20:4)+NH4",0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PG(17:0_20:4)+NH4",0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PG(17:0_20:4)+NH4",0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PG(17:0_20:4)+NH4","802.55936","631.55346","613.519127","515.276886","481.292586","253.25265","287.23695","327.28943","361.27373","7.225625","7.525625","9320"
