"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PEtOH","[M-H]-","NL of SN1","NL of SN2","FA SN2","FA SN1","[C5H11O5P-H]-","RT_min","RT_max","Comment","RT at Max Intensity","PEtOH","[M-H]-","NL of SN1","NL of SN2","FA SN2","FA SN1","[C5H11O5P-H]-","RT_min","RT_max","Comment","Number of Scans","PEtOH","[M-H]-","NL of SN1","NL of SN2","FA SN2","FA SN1","[C5H11O5P-H]-","RT_min","RT_max","Comment","Max Intensity","PEtOH","[M-H]-","NL of SN1","NL of SN2","FA SN2","FA SN1","[C5H11O5P-H]-","RT_min","RT_max","Comment","Average m/z","PEtOH","[M-H]-","NL of SN1","NL of SN2","FA SN2","FA SN1","[C5H11O5P-H]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PEtOH","[M-H]-","NL of SN1","NL of SN2","FA SN2","FA SN1","[C5H11O5P-H]-","RT_min","RT_max","Comment"
"","PEtOH(25:0_20:1)-H",0,0,0,0,0,0,"13.6513791666667","13.9513791666667","18419","","PEtOH(25:0_20:1)-H",0,0,0,0,0,0,"13.6513791666667","13.9513791666667","18419","","PEtOH(25:0_20:1)-H",0,0,0,0,0,0,"13.6513791666667","13.9513791666667","18419","","PEtOH(25:0_20:1)-H",0,0,0,0,0,0,"13.6513791666667","13.9513791666667","18419","","PEtOH(25:0_20:1)-H",0,0,0,0,0,0,"13.6513791666667","13.9513791666667","18419","","PEtOH(25:0_20:1)-H","855.6848","491.3145","563.4084","309.2792","381.373","181.0271","13.6513791666667","13.9513791666667","18419"
"","PEtOH(26:0_20:1)-H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PEtOH(26:0_20:1)-H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PEtOH(26:0_20:1)-H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PEtOH(26:0_20:1)-H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PEtOH(26:0_20:1)-H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PEtOH(26:0_20:1)-H","869.7005","491.3146","577.4241","309.2792","395.3887","181.0271","13.8415402777778","14.1415402777778","1860"
"","PEtOH(26:0_20:1)-H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PEtOH(26:0_20:1)-H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PEtOH(26:0_20:1)-H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PEtOH(26:0_20:1)-H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PEtOH(26:0_20:1)-H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PEtOH(26:0_20:1)-H","869.7005","491.3146","577.4241","309.2792","395.3887","181.0271","13.9612472222222","14.2612472222222","15200"
"","PEtOH(20:1_26:1)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PEtOH(20:1_26:1)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PEtOH(20:1_26:1)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PEtOH(20:1_26:1)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PEtOH(20:1_26:1)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PEtOH(20:1_26:1)-H","867.6848","575.4084","491.3145","393.373","309.2792","181.0271","13.3318611111111","13.6318611111111","1446"
"","PEtOH(20:1_26:1)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PEtOH(20:1_26:1)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PEtOH(20:1_26:1)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PEtOH(20:1_26:1)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PEtOH(20:1_26:1)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PEtOH(20:1_26:1)-H","867.6848","575.4084","491.3145","393.373","309.2792","181.0271","13.4939787878788","13.7939787878788","17855"
"","PEtOH(20:1_26:2)-H",0,0,0,0,0,0,"13.1475986111111","13.4475986111111","9490","","PEtOH(20:1_26:2)-H",0,0,0,0,0,0,"13.1475986111111","13.4475986111111","9490","","PEtOH(20:1_26:2)-H",0,0,0,0,0,0,"13.1475986111111","13.4475986111111","9490","","PEtOH(20:1_26:2)-H",0,0,0,0,0,0,"13.1475986111111","13.4475986111111","9490","","PEtOH(20:1_26:2)-H",0,0,0,0,0,0,"13.1475986111111","13.4475986111111","9490","","PEtOH(20:1_26:2)-H","865.6693","573.3928","491.3146","391.3574","309.2792","181.0271","13.1475986111111","13.4475986111111","9490"
"","PEtOH(20:1_26:4)-H",0,0,0,0,0,0,"12.1984151515151","12.4984151515151","9062","","PEtOH(20:1_26:4)-H",0,0,0,0,0,0,"12.1984151515151","12.4984151515151","9062","","PEtOH(20:1_26:4)-H",0,0,0,0,0,0,"12.1984151515151","12.4984151515151","9062","","PEtOH(20:1_26:4)-H",0,0,0,0,0,0,"12.1984151515151","12.4984151515151","9062","","PEtOH(20:1_26:4)-H",0,0,0,0,0,0,"12.1984151515151","12.4984151515151","9062","","PEtOH(20:1_26:4)-H","861.6378","569.3614","491.3145","387.3261","309.2792","181.0271","12.1984151515151","12.4984151515151","9062"
"","PEtOH(27:0_20:1)-H",0,0,0,0,0,0,"14.1392625","14.4392625","3239","","PEtOH(27:0_20:1)-H",0,0,0,0,0,0,"14.1392625","14.4392625","3239","","PEtOH(27:0_20:1)-H",0,0,0,0,0,0,"14.1392625","14.4392625","3239","","PEtOH(27:0_20:1)-H",0,0,0,0,0,0,"14.1392625","14.4392625","3239","","PEtOH(27:0_20:1)-H",0,0,0,0,0,0,"14.1392625","14.4392625","3239","","PEtOH(27:0_20:1)-H","883.7161","491.3146","591.4397","309.2792","409.4043","181.0271","14.1392625","14.4392625","3239"
"","PEtOH(20:2_20:3)-H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PEtOH(20:2_20:3)-H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PEtOH(20:2_20:3)-H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PEtOH(20:2_20:3)-H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PEtOH(20:2_20:3)-H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PEtOH(20:2_20:3)-H","777.544","487.2832","489.2989","305.2479","307.2635","181.0271","6.414625","6.714625","3530"
"","PEtOH(22:0_20:2)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PEtOH(22:0_20:2)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PEtOH(22:0_20:2)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PEtOH(22:0_20:2)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PEtOH(22:0_20:2)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PEtOH(22:0_20:2)-H","811.6222","489.2989","521.3615","307.2635","339.3261","181.0271","12.0062194444444","12.3062194444444","4054"
"","PEtOH(20:2_22:4)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PEtOH(20:2_22:4)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PEtOH(20:2_22:4)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PEtOH(20:2_22:4)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PEtOH(20:2_22:4)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PEtOH(20:2_22:4)-H","803.5596","513.2988","489.2988","331.2635","307.2635","181.0271","7.23601666666667","7.53601666666667","15198"
"","PEtOH(20:2_22:4)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PEtOH(20:2_22:4)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PEtOH(20:2_22:4)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PEtOH(20:2_22:4)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PEtOH(20:2_22:4)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PEtOH(20:2_22:4)-H","803.5596","513.2988","489.2988","331.2635","307.2635","181.0271","6.71725","7.01725","15234"
"","PEtOH(20:2_22:5)-H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PEtOH(20:2_22:5)-H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PEtOH(20:2_22:5)-H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PEtOH(20:2_22:5)-H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PEtOH(20:2_22:5)-H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PEtOH(20:2_22:5)-H","801.544","511.2832","489.2989","329.2479","307.2635","181.0271","5.5199875","5.8199875","5694"
"","PEtOH(20:2_22:6)-H",0,0,0,0,0,0,"5.37886212121212","5.67886212121212","10322","","PEtOH(20:2_22:6)-H",0,0,0,0,0,0,"5.37886212121212","5.67886212121212","10322","","PEtOH(20:2_22:6)-H",0,0,0,0,0,0,"5.37886212121212","5.67886212121212","10322","","PEtOH(20:2_22:6)-H",0,0,0,0,0,0,"5.37886212121212","5.67886212121212","10322","","PEtOH(20:2_22:6)-H",0,0,0,0,0,0,"5.37886212121212","5.67886212121212","10322","","PEtOH(20:2_22:6)-H","799.5283","509.2675","489.2988","327.2323","307.2635","181.0271","5.37886212121212","5.67886212121212","10322"
"","PEtOH(24:0_20:2)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PEtOH(24:0_20:2)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PEtOH(24:0_20:2)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PEtOH(24:0_20:2)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PEtOH(24:0_20:2)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PEtOH(24:0_20:2)-H","839.6535","489.2989","549.3927","307.2635","367.3574","181.0271","12.6835222222222","12.9835222222222","1944"
"","PEtOH(24:1_20:2)-H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PEtOH(24:1_20:2)-H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PEtOH(24:1_20:2)-H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PEtOH(24:1_20:2)-H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PEtOH(24:1_20:2)-H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PEtOH(24:1_20:2)-H","837.6378","489.2988","547.377","307.2635","365.3417","181.0271","12.1038722222222","12.4038722222222","2763"
"","PEtOH(24:1_20:2)-H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PEtOH(24:1_20:2)-H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PEtOH(24:1_20:2)-H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PEtOH(24:1_20:2)-H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PEtOH(24:1_20:2)-H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PEtOH(24:1_20:2)-H","837.6378","489.2988","547.377","307.2635","365.3417","181.0271","12.4755893939394","12.7755893939394","12069"
"","PEtOH(20:2_24:2)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PEtOH(20:2_24:2)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PEtOH(20:2_24:2)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PEtOH(20:2_24:2)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PEtOH(20:2_24:2)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PEtOH(20:2_24:2)-H","835.6222","545.3615","489.2989","363.3261","307.2635","181.0271","11.5389708333333","11.8389708333333","6880"
"","PEtOH(26:0_20:2)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PEtOH(26:0_20:2)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PEtOH(26:0_20:2)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PEtOH(26:0_20:2)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PEtOH(26:0_20:2)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PEtOH(26:0_20:2)-H","867.6848","489.2989","577.424","307.2635","395.3887","181.0271","13.3318611111111","13.6318611111111","1446"
"","PEtOH(26:0_20:2)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PEtOH(26:0_20:2)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PEtOH(26:0_20:2)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PEtOH(26:0_20:2)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PEtOH(26:0_20:2)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PEtOH(26:0_20:2)-H","867.6848","489.2989","577.424","307.2635","395.3887","181.0271","13.4939787878788","13.7939787878788","17855"
"","PEtOH(26:1_20:2)-H",0,0,0,0,0,0,"13.1475986111111","13.4475986111111","9490","","PEtOH(26:1_20:2)-H",0,0,0,0,0,0,"13.1475986111111","13.4475986111111","9490","","PEtOH(26:1_20:2)-H",0,0,0,0,0,0,"13.1475986111111","13.4475986111111","9490","","PEtOH(26:1_20:2)-H",0,0,0,0,0,0,"13.1475986111111","13.4475986111111","9490","","PEtOH(26:1_20:2)-H",0,0,0,0,0,0,"13.1475986111111","13.4475986111111","9490","","PEtOH(26:1_20:2)-H","865.6693","489.299","575.4084","307.2635","393.373","181.0271","13.1475986111111","13.4475986111111","9490"
"","PEtOH(20:2_26:2)-H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PEtOH(20:2_26:2)-H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PEtOH(20:2_26:2)-H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PEtOH(20:2_26:2)-H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PEtOH(20:2_26:2)-H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PEtOH(20:2_26:2)-H","863.6535","573.3927","489.2989","391.3574","307.2635","181.0271","12.2591625","12.5591625","3435"
"","PEtOH(27:0_20:2)-H",0,0,0,0,0,0,"13.6642986111111","13.9642986111111","3329","","PEtOH(27:0_20:2)-H",0,0,0,0,0,0,"13.6642986111111","13.9642986111111","3329","","PEtOH(27:0_20:2)-H",0,0,0,0,0,0,"13.6642986111111","13.9642986111111","3329","","PEtOH(27:0_20:2)-H",0,0,0,0,0,0,"13.6642986111111","13.9642986111111","3329","","PEtOH(27:0_20:2)-H",0,0,0,0,0,0,"13.6642986111111","13.9642986111111","3329","","PEtOH(27:0_20:2)-H","881.7005","489.299","591.4397","307.2635","409.4043","181.0271","13.6642986111111","13.9642986111111","3329"
"","PEtOH(20:3_22:3)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PEtOH(20:3_22:3)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PEtOH(20:3_22:3)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PEtOH(20:3_22:3)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PEtOH(20:3_22:3)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PEtOH(20:3_22:3)-H","803.5596","515.3145","487.2832","333.2792","305.2479","181.0271","7.23601666666667","7.53601666666667","15198"
"","PEtOH(20:3_22:3)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PEtOH(20:3_22:3)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PEtOH(20:3_22:3)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PEtOH(20:3_22:3)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PEtOH(20:3_22:3)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PEtOH(20:3_22:3)-H","803.5596","515.3145","487.2832","333.2792","305.2479","181.0271","6.71725","7.01725","15234"
"","PEtOH(20:3_22:4)-H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PEtOH(20:3_22:4)-H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PEtOH(20:3_22:4)-H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PEtOH(20:3_22:4)-H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PEtOH(20:3_22:4)-H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PEtOH(20:3_22:4)-H","801.544","513.2989","487.2832","331.2635","305.2479","181.0271","5.5199875","5.8199875","5694"
"","PEtOH(20:3_22:5)-H",0,0,0,0,0,0,"5.37886212121212","5.67886212121212","10322","","PEtOH(20:3_22:5)-H",0,0,0,0,0,0,"5.37886212121212","5.67886212121212","10322","","PEtOH(20:3_22:5)-H",0,0,0,0,0,0,"5.37886212121212","5.67886212121212","10322","","PEtOH(20:3_22:5)-H",0,0,0,0,0,0,"5.37886212121212","5.67886212121212","10322","","PEtOH(20:3_22:5)-H",0,0,0,0,0,0,"5.37886212121212","5.67886212121212","10322","","PEtOH(20:3_22:5)-H","799.5283","511.2832","487.2832","329.2479","305.2479","181.0271","5.37886212121212","5.67886212121212","10322"
"","PEtOH(24:0_20:3)-H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PEtOH(24:0_20:3)-H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PEtOH(24:0_20:3)-H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PEtOH(24:0_20:3)-H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PEtOH(24:0_20:3)-H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PEtOH(24:0_20:3)-H","837.6378","487.2832","549.3926","305.2479","367.3574","181.0271","12.1038722222222","12.4038722222222","2763"
"","PEtOH(24:0_20:3)-H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PEtOH(24:0_20:3)-H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PEtOH(24:0_20:3)-H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PEtOH(24:0_20:3)-H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PEtOH(24:0_20:3)-H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PEtOH(24:0_20:3)-H","837.6378","487.2832","549.3926","305.2479","367.3574","181.0271","12.4755893939394","12.7755893939394","12069"
"","PEtOH(24:1_20:3)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PEtOH(24:1_20:3)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PEtOH(24:1_20:3)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PEtOH(24:1_20:3)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PEtOH(24:1_20:3)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PEtOH(24:1_20:3)-H","835.6222","487.2832","547.3771","305.2479","365.3417","181.0271","11.5389708333333","11.8389708333333","6880"
"","PEtOH(26:0_20:3)-H",0,0,0,0,0,0,"13.1475986111111","13.4475986111111","9490","","PEtOH(26:0_20:3)-H",0,0,0,0,0,0,"13.1475986111111","13.4475986111111","9490","","PEtOH(26:0_20:3)-H",0,0,0,0,0,0,"13.1475986111111","13.4475986111111","9490","","PEtOH(26:0_20:3)-H",0,0,0,0,0,0,"13.1475986111111","13.4475986111111","9490","","PEtOH(26:0_20:3)-H",0,0,0,0,0,0,"13.1475986111111","13.4475986111111","9490","","PEtOH(26:0_20:3)-H","865.6693","487.2833","577.4241","305.2479","395.3887","181.0271","13.1475986111111","13.4475986111111","9490"
"","PEtOH(26:1_20:3)-H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PEtOH(26:1_20:3)-H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PEtOH(26:1_20:3)-H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PEtOH(26:1_20:3)-H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PEtOH(26:1_20:3)-H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PEtOH(26:1_20:3)-H","863.6535","487.2832","575.4084","305.2479","393.373","181.0271","12.2591625","12.5591625","3435"
"","PEtOH(26:2_20:3)-H",0,0,0,0,0,0,"12.1984151515151","12.4984151515151","9062","","PEtOH(26:2_20:3)-H",0,0,0,0,0,0,"12.1984151515151","12.4984151515151","9062","","PEtOH(26:2_20:3)-H",0,0,0,0,0,0,"12.1984151515151","12.4984151515151","9062","","PEtOH(26:2_20:3)-H",0,0,0,0,0,0,"12.1984151515151","12.4984151515151","9062","","PEtOH(26:2_20:3)-H",0,0,0,0,0,0,"12.1984151515151","12.4984151515151","9062","","PEtOH(26:2_20:3)-H","861.6378","487.2832","573.3926","305.2479","391.3574","181.0271","12.1984151515151","12.4984151515151","9062"
"","PEtOH(27:0_20:3)-H",0,0,0,0,0,0,"13.1228736111111","13.4228736111111","5060","","PEtOH(27:0_20:3)-H",0,0,0,0,0,0,"13.1228736111111","13.4228736111111","5060","","PEtOH(27:0_20:3)-H",0,0,0,0,0,0,"13.1228736111111","13.4228736111111","5060","","PEtOH(27:0_20:3)-H",0,0,0,0,0,0,"13.1228736111111","13.4228736111111","5060","","PEtOH(27:0_20:3)-H",0,0,0,0,0,0,"13.1228736111111","13.4228736111111","5060","","PEtOH(27:0_20:3)-H","879.6848","487.2833","591.4396","305.2479","409.4043","181.0271","13.1228736111111","13.4228736111111","5060"
"","PEtOH(22:2_20:4)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PEtOH(22:2_20:4)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PEtOH(22:2_20:4)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PEtOH(22:2_20:4)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PEtOH(22:2_20:4)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PEtOH(22:2_20:4)-H","803.5596","485.2675","517.3301","303.2323","335.2948","181.0271","7.23601666666667","7.53601666666667","15198"
"","PEtOH(22:2_20:4)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PEtOH(22:2_20:4)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PEtOH(22:2_20:4)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PEtOH(22:2_20:4)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PEtOH(22:2_20:4)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PEtOH(22:2_20:4)-H","803.5596","485.2675","517.3301","303.2323","335.2948","181.0271","6.71725","7.01725","15234"
"","PEtOH(22:3_20:4)-H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PEtOH(22:3_20:4)-H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PEtOH(22:3_20:4)-H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PEtOH(22:3_20:4)-H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PEtOH(22:3_20:4)-H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PEtOH(22:3_20:4)-H","801.544","485.2676","515.3145","303.2323","333.2792","181.0271","5.5199875","5.8199875","5694"
"","PEtOH(20:4_22:4)-H",0,0,0,0,0,0,"5.37886212121212","5.67886212121212","10322","","PEtOH(20:4_22:4)-H",0,0,0,0,0,0,"5.37886212121212","5.67886212121212","10322","","PEtOH(20:4_22:4)-H",0,0,0,0,0,0,"5.37886212121212","5.67886212121212","10322","","PEtOH(20:4_22:4)-H",0,0,0,0,0,0,"5.37886212121212","5.67886212121212","10322","","PEtOH(20:4_22:4)-H",0,0,0,0,0,0,"5.37886212121212","5.67886212121212","10322","","PEtOH(20:4_22:4)-H","799.5283","513.2988","485.2675","331.2635","303.2323","181.0271","5.37886212121212","5.67886212121212","10322"
"","PEtOH(24:0_20:4)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PEtOH(24:0_20:4)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PEtOH(24:0_20:4)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PEtOH(24:0_20:4)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PEtOH(24:0_20:4)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PEtOH(24:0_20:4)-H","835.6222","485.2676","549.3927","303.2323","367.3574","181.0271","11.5389708333333","11.8389708333333","6880"
"","PEtOH(20:4_24:4)-H",0,0,0,0,0,0,"7.040325","7.340325","18367","","PEtOH(20:4_24:4)-H",0,0,0,0,0,0,"7.040325","7.340325","18367","","PEtOH(20:4_24:4)-H",0,0,0,0,0,0,"7.040325","7.340325","18367","","PEtOH(20:4_24:4)-H",0,0,0,0,0,0,"7.040325","7.340325","18367","","PEtOH(20:4_24:4)-H",0,0,0,0,0,0,"7.040325","7.340325","18367","","PEtOH(20:4_24:4)-H","827.5596","541.3301","485.2675","359.2948","303.2323","181.0271","7.040325","7.340325","18367"
"","PEtOH(26:0_20:4)-H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PEtOH(26:0_20:4)-H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PEtOH(26:0_20:4)-H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PEtOH(26:0_20:4)-H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PEtOH(26:0_20:4)-H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PEtOH(26:0_20:4)-H","863.6535","485.2676","577.424","303.2323","395.3887","181.0271","12.2591625","12.5591625","3435"
"","PEtOH(26:1_20:4)-H",0,0,0,0,0,0,"12.1984151515151","12.4984151515151","9062","","PEtOH(26:1_20:4)-H",0,0,0,0,0,0,"12.1984151515151","12.4984151515151","9062","","PEtOH(26:1_20:4)-H",0,0,0,0,0,0,"12.1984151515151","12.4984151515151","9062","","PEtOH(26:1_20:4)-H",0,0,0,0,0,0,"12.1984151515151","12.4984151515151","9062","","PEtOH(26:1_20:4)-H",0,0,0,0,0,0,"12.1984151515151","12.4984151515151","9062","","PEtOH(26:1_20:4)-H","861.6378","485.2675","575.4083","303.2323","393.373","181.0271","12.1984151515151","12.4984151515151","9062"
"","PEtOH(21:2_20:5)-H",0,0,0,0,0,0,"5.90351666666667","6.20351666666667","11923","","PEtOH(21:2_20:5)-H",0,0,0,0,0,0,"5.90351666666667","6.20351666666667","11923","","PEtOH(21:2_20:5)-H",0,0,0,0,0,0,"5.90351666666667","6.20351666666667","11923","","PEtOH(21:2_20:5)-H",0,0,0,0,0,0,"5.90351666666667","6.20351666666667","11923","","PEtOH(21:2_20:5)-H",0,0,0,0,0,0,"5.90351666666667","6.20351666666667","11923","","PEtOH(21:2_20:5)-H","787.5283","483.2519","503.3145","301.2166","321.2792","181.0271","5.90351666666667","6.20351666666667","11923"
