"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","MGDG","[M+NH4-CO]+","M-sn1","M-sn2","sn1","sn2","M-sn1-C6H12O6","M-sn2-C6H12O6","RT_min","RT_max","Comment","RT at Max Intensity","MGDG","[M+NH4-CO]+","M-sn1","M-sn2","sn1","sn2","M-sn1-C6H12O6","M-sn2-C6H12O6","RT_min","RT_max","Comment","Number of Scans","MGDG","[M+NH4-CO]+","M-sn1","M-sn2","sn1","sn2","M-sn1-C6H12O6","M-sn2-C6H12O6","RT_min","RT_max","Comment","Max Intensity","MGDG","[M+NH4-CO]+","M-sn1","M-sn2","sn1","sn2","M-sn1-C6H12O6","M-sn2-C6H12O6","RT_min","RT_max","Comment","Average m/z","MGDG","[M+NH4-CO]+","M-sn1","M-sn2","sn1","sn2","M-sn1-C6H12O6","M-sn2-C6H12O6","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","MGDG","[M+NH4-CO]+","M-sn1","M-sn2","sn1","sn2","M-sn1-C6H12O6","M-sn2-C6H12O6","RT_min","RT_max","Comment"
"","MGDG(22:2_14:0)+NH4-CO",0,0,0,0,0,0,0,"5.07296666666667","5.37296666666667","5335","","MGDG(22:2_14:0)+NH4-CO",0,0,0,0,0,0,0,"5.07296666666667","5.37296666666667","5335","","MGDG(22:2_14:0)+NH4-CO",0,0,0,0,0,0,0,"5.07296666666667","5.37296666666667","5335","","MGDG(22:2_14:0)+NH4-CO",0,0,0,0,0,0,0,"5.07296666666667","5.37296666666667","5335","","MGDG(22:2_14:0)+NH4-CO",0,0,0,0,0,0,0,"5.07296666666667","5.37296666666667","5335","","MGDG(22:2_14:0)+NH4-CO","772.6297","436.32706","544.4209","335.29427","227.20043","256.26367","364.35751","5.07296666666667","5.37296666666667","5335"
"","MGDG(22:2_18:0)+NH4-CO",0,0,0,0,0,0,0,"8.73256944444444","9.03256944444444","7818","","MGDG(22:2_18:0)+NH4-CO",0,0,0,0,0,0,0,"8.73256944444444","9.03256944444444","7818","","MGDG(22:2_18:0)+NH4-CO",0,0,0,0,0,0,0,"8.73256944444444","9.03256944444444","7818","","MGDG(22:2_18:0)+NH4-CO",0,0,0,0,0,0,0,"8.73256944444444","9.03256944444444","7818","","MGDG(22:2_18:0)+NH4-CO",0,0,0,0,0,0,0,"8.73256944444444","9.03256944444444","7818","","MGDG(22:2_18:0)+NH4-CO","828.6923","492.38966","544.42094","335.29427","283.26299","312.32627","364.35755","8.73256944444444","9.03256944444444","7818"
"","MGDG(22:2_22:1)+NH4-CO",0,0,0,0,0,0,0,"5.64739393939394","5.94739393939394","14147","","MGDG(22:2_22:1)+NH4-CO",0,0,0,0,0,0,0,"5.64739393939394","5.94739393939394","14147","","MGDG(22:2_22:1)+NH4-CO",0,0,0,0,0,0,0,"5.64739393939394","5.94739393939394","14147","","MGDG(22:2_22:1)+NH4-CO",0,0,0,0,0,0,0,"5.64739393939394","5.94739393939394","14147","","MGDG(22:2_22:1)+NH4-CO",0,0,0,0,0,0,0,"5.64739393939394","5.94739393939394","14147","","MGDG(22:2_22:1)+NH4-CO","882.7393","546.43666","544.42102","335.29427","337.30991","366.37327","364.35763","5.64739393939394","5.94739393939394","14147"
"","MGDG(22:2_22:5)+NH4-CO",0,0,0,0,0,0,0,"10.472946969697","10.772946969697","16438","","MGDG(22:2_22:5)+NH4-CO",0,0,0,0,0,0,0,"10.472946969697","10.772946969697","16438","","MGDG(22:2_22:5)+NH4-CO",0,0,0,0,0,0,0,"10.472946969697","10.772946969697","16438","","MGDG(22:2_22:5)+NH4-CO",0,0,0,0,0,0,0,"10.472946969697","10.772946969697","16438","","MGDG(22:2_22:5)+NH4-CO",0,0,0,0,0,0,0,"10.472946969697","10.772946969697","16438","","MGDG(22:2_22:5)+NH4-CO","874.67666","538.37402","544.42094","335.29427","329.24735","358.31063","364.35755","10.472946969697","10.772946969697","16438"
"","MGDG(22:4_14:1)+NH4-CO",0,0,0,0,0,0,0,"13.1011986111111","13.4011986111111","13383","","MGDG(22:4_14:1)+NH4-CO",0,0,0,0,0,0,0,"13.1011986111111","13.4011986111111","13383","","MGDG(22:4_14:1)+NH4-CO",0,0,0,0,0,0,0,"13.1011986111111","13.4011986111111","13383","","MGDG(22:4_14:1)+NH4-CO",0,0,0,0,0,0,0,"13.1011986111111","13.4011986111111","13383","","MGDG(22:4_14:1)+NH4-CO",0,0,0,0,0,0,0,"13.1011986111111","13.4011986111111","13383","","MGDG(22:4_14:1)+NH4-CO","766.5827","434.31134","540.38954","331.26299","225.18479","254.24795","360.32615","13.1011986111111","13.4011986111111","13383"
"","MGDG(22:4_14:1)+NH4-CO",0,0,0,0,0,0,0,"14.7114236111111","15.0114236111111","15355","","MGDG(22:4_14:1)+NH4-CO",0,0,0,0,0,0,0,"14.7114236111111","15.0114236111111","15355","","MGDG(22:4_14:1)+NH4-CO",0,0,0,0,0,0,0,"14.7114236111111","15.0114236111111","15355","","MGDG(22:4_14:1)+NH4-CO",0,0,0,0,0,0,0,"14.7114236111111","15.0114236111111","15355","","MGDG(22:4_14:1)+NH4-CO",0,0,0,0,0,0,0,"14.7114236111111","15.0114236111111","15355","","MGDG(22:4_14:1)+NH4-CO","766.5827","434.31134","540.38954","331.26299","225.18479","254.24795","360.32615","14.7114236111111","15.0114236111111","15355"
"","MGDG(22:4_14:1)+NH4-CO",0,0,0,0,0,0,0,"9.76161666666667","10.0616166666667","16736","","MGDG(22:4_14:1)+NH4-CO",0,0,0,0,0,0,0,"9.76161666666667","10.0616166666667","16736","","MGDG(22:4_14:1)+NH4-CO",0,0,0,0,0,0,0,"9.76161666666667","10.0616166666667","16736","","MGDG(22:4_14:1)+NH4-CO",0,0,0,0,0,0,0,"9.76161666666667","10.0616166666667","16736","","MGDG(22:4_14:1)+NH4-CO",0,0,0,0,0,0,0,"9.76161666666667","10.0616166666667","16736","","MGDG(22:4_14:1)+NH4-CO","766.5827","434.31134","540.38954","331.26299","225.18479","254.24795","360.32615","9.76161666666667","10.0616166666667","16736"
"","MGDG(22:4_14:1)+NH4-CO",0,0,0,0,0,0,0,"9.8756944444444","10.1756944444444","17365","","MGDG(22:4_14:1)+NH4-CO",0,0,0,0,0,0,0,"9.8756944444444","10.1756944444444","17365","","MGDG(22:4_14:1)+NH4-CO",0,0,0,0,0,0,0,"9.8756944444444","10.1756944444444","17365","","MGDG(22:4_14:1)+NH4-CO",0,0,0,0,0,0,0,"9.8756944444444","10.1756944444444","17365","","MGDG(22:4_14:1)+NH4-CO",0,0,0,0,0,0,0,"9.8756944444444","10.1756944444444","17365","","MGDG(22:4_14:1)+NH4-CO","766.5827","434.31134","540.38954","331.26299","225.18479","254.24795","360.32615","9.8756944444444","10.1756944444444","17365"
"","MGDG(22:4_14:1)+NH4-CO",0,0,0,0,0,0,0,"11.9500777777778","12.2500777777778","17391","","MGDG(22:4_14:1)+NH4-CO",0,0,0,0,0,0,0,"11.9500777777778","12.2500777777778","17391","","MGDG(22:4_14:1)+NH4-CO",0,0,0,0,0,0,0,"11.9500777777778","12.2500777777778","17391","","MGDG(22:4_14:1)+NH4-CO",0,0,0,0,0,0,0,"11.9500777777778","12.2500777777778","17391","","MGDG(22:4_14:1)+NH4-CO",0,0,0,0,0,0,0,"11.9500777777778","12.2500777777778","17391","","MGDG(22:4_14:1)+NH4-CO","766.5827","434.31134","540.38954","331.26299","225.18479","254.24795","360.32615","11.9500777777778","12.2500777777778","17391"
"","MGDG(22:4_14:1)+NH4-CO",0,0,0,0,0,0,0,"10.2665041666667","10.5665041666667","17419","","MGDG(22:4_14:1)+NH4-CO",0,0,0,0,0,0,0,"10.2665041666667","10.5665041666667","17419","","MGDG(22:4_14:1)+NH4-CO",0,0,0,0,0,0,0,"10.2665041666667","10.5665041666667","17419","","MGDG(22:4_14:1)+NH4-CO",0,0,0,0,0,0,0,"10.2665041666667","10.5665041666667","17419","","MGDG(22:4_14:1)+NH4-CO",0,0,0,0,0,0,0,"10.2665041666667","10.5665041666667","17419","","MGDG(22:4_14:1)+NH4-CO","766.5827","434.31134","540.38954","331.26299","225.18479","254.24795","360.32615","10.2665041666667","10.5665041666667","17419"
"","MGDG(22:4_14:1)+NH4-CO",0,0,0,0,0,0,0,"11.8282958333333","12.1282958333333","17458","","MGDG(22:4_14:1)+NH4-CO",0,0,0,0,0,0,0,"11.8282958333333","12.1282958333333","17458","","MGDG(22:4_14:1)+NH4-CO",0,0,0,0,0,0,0,"11.8282958333333","12.1282958333333","17458","","MGDG(22:4_14:1)+NH4-CO",0,0,0,0,0,0,0,"11.8282958333333","12.1282958333333","17458","","MGDG(22:4_14:1)+NH4-CO",0,0,0,0,0,0,0,"11.8282958333333","12.1282958333333","17458","","MGDG(22:4_14:1)+NH4-CO","766.5827","434.31134","540.38954","331.26299","225.18479","254.24795","360.32615","11.8282958333333","12.1282958333333","17458"
"","MGDG(22:4_25:0)+NH4-CO",0,0,0,0,0,0,0,"9.24179545454545","9.54179545454545","11101","","MGDG(22:4_25:0)+NH4-CO",0,0,0,0,0,0,0,"9.24179545454545","9.54179545454545","11101","","MGDG(22:4_25:0)+NH4-CO",0,0,0,0,0,0,0,"9.24179545454545","9.54179545454545","11101","","MGDG(22:4_25:0)+NH4-CO",0,0,0,0,0,0,0,"9.24179545454545","9.54179545454545","11101","","MGDG(22:4_25:0)+NH4-CO",0,0,0,0,0,0,0,"9.24179545454545","9.54179545454545","11101","","MGDG(22:4_25:0)+NH4-CO","922.7705","590.49914","540.38966","331.26299","381.37247","410.43575","360.32627","9.24179545454545","9.54179545454545","11101"
"","MGDG(22:5_3:0)+NH4-CO",0,0,0,0,0,0,0,"0.464094444444444","0.764094444444444","10470","","MGDG(22:5_3:0)+NH4-CO",0,0,0,0,0,0,0,"0.464094444444444","0.764094444444444","10470","","MGDG(22:5_3:0)+NH4-CO",0,0,0,0,0,0,0,"0.464094444444444","0.764094444444444","10470","","MGDG(22:5_3:0)+NH4-CO",0,0,0,0,0,0,0,"0.464094444444444","0.764094444444444","10470","","MGDG(22:5_3:0)+NH4-CO",0,0,0,0,0,0,0,"0.464094444444444","0.764094444444444","10470","","MGDG(22:5_3:0)+NH4-CO","612.4106","282.15488","538.37384","329.24735","73.02839","102.09149","358.31045","0.464094444444444","0.764094444444444","10470"
"","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"8.60180972222222","8.90180972222222","11813","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"8.60180972222222","8.90180972222222","11813","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"8.60180972222222","8.90180972222222","11813","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"8.60180972222222","8.90180972222222","11813","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"8.60180972222222","8.90180972222222","11813","","MGDG(22:5_8:0)+NH4-CO","682.48885","352.23313","538.37389","329.24735","143.10659","172.16974","358.3105","8.60180972222222","8.90180972222222","11813"
"","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"12.5669541666667","12.8669541666667","12249","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"12.5669541666667","12.8669541666667","12249","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"12.5669541666667","12.8669541666667","12249","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"12.5669541666667","12.8669541666667","12249","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"12.5669541666667","12.8669541666667","12249","","MGDG(22:5_8:0)+NH4-CO","682.48885","352.23313","538.37389","329.24735","143.10659","172.16974","358.3105","12.5669541666667","12.8669541666667","12249"
"","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"15.2129181818182","15.5129181818182","12324","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"15.2129181818182","15.5129181818182","12324","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"15.2129181818182","15.5129181818182","12324","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"15.2129181818182","15.5129181818182","12324","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"15.2129181818182","15.5129181818182","12324","","MGDG(22:5_8:0)+NH4-CO","682.48885","352.23313","538.37389","329.24735","143.10659","172.16974","358.3105","15.2129181818182","15.5129181818182","12324"
"","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"13.0036388888889","13.3036388888889","14588","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"13.0036388888889","13.3036388888889","14588","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"13.0036388888889","13.3036388888889","14588","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"13.0036388888889","13.3036388888889","14588","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"13.0036388888889","13.3036388888889","14588","","MGDG(22:5_8:0)+NH4-CO","682.48885","352.23313","538.37389","329.24735","143.10659","172.16974","358.3105","13.0036388888889","13.3036388888889","14588"
"","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"10.3497555555556","10.6497555555556","14651","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"10.3497555555556","10.6497555555556","14651","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"10.3497555555556","10.6497555555556","14651","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"10.3497555555556","10.6497555555556","14651","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"10.3497555555556","10.6497555555556","14651","","MGDG(22:5_8:0)+NH4-CO","682.48885","352.23313","538.37389","329.24735","143.10659","172.16974","358.3105","10.3497555555556","10.6497555555556","14651"
"","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"9.9681236111111","10.2681236111111","14770","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"9.9681236111111","10.2681236111111","14770","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"9.9681236111111","10.2681236111111","14770","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"9.9681236111111","10.2681236111111","14770","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"9.9681236111111","10.2681236111111","14770","","MGDG(22:5_8:0)+NH4-CO","682.48885","352.23313","538.37389","329.24735","143.10659","172.16974","358.3105","9.9681236111111","10.2681236111111","14770"
"","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"17.3743472222222","17.6743472222222","14992","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"17.3743472222222","17.6743472222222","14992","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"17.3743472222222","17.6743472222222","14992","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"17.3743472222222","17.6743472222222","14992","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"17.3743472222222","17.6743472222222","14992","","MGDG(22:5_8:0)+NH4-CO","682.48885","352.23313","538.37389","329.24735","143.10659","172.16974","358.3105","17.3743472222222","17.6743472222222","14992"
"","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"15.5360222222222","15.8360222222222","15006","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"15.5360222222222","15.8360222222222","15006","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"15.5360222222222","15.8360222222222","15006","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"15.5360222222222","15.8360222222222","15006","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"15.5360222222222","15.8360222222222","15006","","MGDG(22:5_8:0)+NH4-CO","682.48885","352.23313","538.37389","329.24735","143.10659","172.16974","358.3105","15.5360222222222","15.8360222222222","15006"
"","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"12.7135597222222","13.0135597222222","15613","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"12.7135597222222","13.0135597222222","15613","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"12.7135597222222","13.0135597222222","15613","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"12.7135597222222","13.0135597222222","15613","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"12.7135597222222","13.0135597222222","15613","","MGDG(22:5_8:0)+NH4-CO","682.48885","352.23313","538.37389","329.24735","143.10659","172.16974","358.3105","12.7135597222222","13.0135597222222","15613"
"","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"15.3339742424242","15.6339742424242","15670","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"15.3339742424242","15.6339742424242","15670","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"15.3339742424242","15.6339742424242","15670","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"15.3339742424242","15.6339742424242","15670","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"15.3339742424242","15.6339742424242","15670","","MGDG(22:5_8:0)+NH4-CO","682.48885","352.23313","538.37389","329.24735","143.10659","172.16974","358.3105","15.3339742424242","15.6339742424242","15670"
"","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"13.1972625","13.4972625","16111","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"13.1972625","13.4972625","16111","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"13.1972625","13.4972625","16111","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"13.1972625","13.4972625","16111","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"13.1972625","13.4972625","16111","","MGDG(22:5_8:0)+NH4-CO","682.48885","352.23313","538.37389","329.24735","143.10659","172.16974","358.3105","13.1972625","13.4972625","16111"
"","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"9.62216666666667","9.92216666666667","16251","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"9.62216666666667","9.92216666666667","16251","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"9.62216666666667","9.92216666666667","16251","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"9.62216666666667","9.92216666666667","16251","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"9.62216666666667","9.92216666666667","16251","","MGDG(22:5_8:0)+NH4-CO","682.48885","352.23313","538.37389","329.24735","143.10659","172.16974","358.3105","9.62216666666667","9.92216666666667","16251"
"","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"7.72212833333333","8.02212833333333","16618","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"7.72212833333333","8.02212833333333","16618","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"7.72212833333333","8.02212833333333","16618","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"7.72212833333333","8.02212833333333","16618","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"7.72212833333333","8.02212833333333","16618","","MGDG(22:5_8:0)+NH4-CO","682.48885","352.23313","538.37389","329.24735","143.10659","172.16974","358.3105","7.72212833333333","8.02212833333333","16618"
"","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"14.8106944444444","15.1106944444444","16817","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"14.8106944444444","15.1106944444444","16817","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"14.8106944444444","15.1106944444444","16817","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"14.8106944444444","15.1106944444444","16817","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"14.8106944444444","15.1106944444444","16817","","MGDG(22:5_8:0)+NH4-CO","682.48885","352.23313","538.37389","329.24735","143.10659","172.16974","358.3105","14.8106944444444","15.1106944444444","16817"
"","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"15.0247444444444","15.3247444444444","16858","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"15.0247444444444","15.3247444444444","16858","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"15.0247444444444","15.3247444444444","16858","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"15.0247444444444","15.3247444444444","16858","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"15.0247444444444","15.3247444444444","16858","","MGDG(22:5_8:0)+NH4-CO","682.48885","352.23313","538.37389","329.24735","143.10659","172.16974","358.3105","15.0247444444444","15.3247444444444","16858"
"","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"9.78107777777778","10.0810777777778","16876","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"9.78107777777778","10.0810777777778","16876","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"9.78107777777778","10.0810777777778","16876","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"9.78107777777778","10.0810777777778","16876","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"9.78107777777778","10.0810777777778","16876","","MGDG(22:5_8:0)+NH4-CO","682.48885","352.23313","538.37389","329.24735","143.10659","172.16974","358.3105","9.78107777777778","10.0810777777778","16876"
"","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"16.5243319444444","16.8243319444444","16968","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"16.5243319444444","16.8243319444444","16968","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"16.5243319444444","16.8243319444444","16968","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"16.5243319444444","16.8243319444444","16968","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"16.5243319444444","16.8243319444444","16968","","MGDG(22:5_8:0)+NH4-CO","682.48885","352.23313","538.37389","329.24735","143.10659","172.16974","358.3105","16.5243319444444","16.8243319444444","16968"
"","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"8.67364722222222","8.97364722222222","18468","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"8.67364722222222","8.97364722222222","18468","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"8.67364722222222","8.97364722222222","18468","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"8.67364722222222","8.97364722222222","18468","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"8.67364722222222","8.97364722222222","18468","","MGDG(22:5_8:0)+NH4-CO","682.48885","352.23313","538.37389","329.24735","143.10659","172.16974","358.3105","8.67364722222222","8.97364722222222","18468"
"","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"9.16690555555556","9.46690555555556","18488","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"9.16690555555556","9.46690555555556","18488","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"9.16690555555556","9.46690555555556","18488","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"9.16690555555556","9.46690555555556","18488","","MGDG(22:5_8:0)+NH4-CO",0,0,0,0,0,0,0,"9.16690555555556","9.46690555555556","18488","","MGDG(22:5_8:0)+NH4-CO","682.48885","352.23313","538.37389","329.24735","143.10659","172.16974","358.3105","9.16690555555556","9.46690555555556","18488"
"","MGDG(22:5_13:0)+NH4-CO",0,0,0,0,0,0,0,"13.0599930555556","13.3599930555556","9547","","MGDG(22:5_13:0)+NH4-CO",0,0,0,0,0,0,0,"13.0599930555556","13.3599930555556","9547","","MGDG(22:5_13:0)+NH4-CO",0,0,0,0,0,0,0,"13.0599930555556","13.3599930555556","9547","","MGDG(22:5_13:0)+NH4-CO",0,0,0,0,0,0,0,"13.0599930555556","13.3599930555556","9547","","MGDG(22:5_13:0)+NH4-CO",0,0,0,0,0,0,0,"13.0599930555556","13.3599930555556","9547","","MGDG(22:5_13:0)+NH4-CO","752.5671","422.31138","538.37394","329.24735","213.18479","242.24799","358.31055","13.0599930555556","13.3599930555556","9547"
"","MGDG(22:5_13:0)+NH4-CO",0,0,0,0,0,0,0,"9.70059722222222","10.0005972222222","9562","","MGDG(22:5_13:0)+NH4-CO",0,0,0,0,0,0,0,"9.70059722222222","10.0005972222222","9562","","MGDG(22:5_13:0)+NH4-CO",0,0,0,0,0,0,0,"9.70059722222222","10.0005972222222","9562","","MGDG(22:5_13:0)+NH4-CO",0,0,0,0,0,0,0,"9.70059722222222","10.0005972222222","9562","","MGDG(22:5_13:0)+NH4-CO",0,0,0,0,0,0,0,"9.70059722222222","10.0005972222222","9562","","MGDG(22:5_13:0)+NH4-CO","752.5671","422.31138","538.37394","329.24735","213.18479","242.24799","358.31055","9.70059722222222","10.0005972222222","9562"
"","MGDG(22:5_13:0)+NH4-CO",0,0,0,0,0,0,0,"12.3554805555556","12.6554805555556","9667","","MGDG(22:5_13:0)+NH4-CO",0,0,0,0,0,0,0,"12.3554805555556","12.6554805555556","9667","","MGDG(22:5_13:0)+NH4-CO",0,0,0,0,0,0,0,"12.3554805555556","12.6554805555556","9667","","MGDG(22:5_13:0)+NH4-CO",0,0,0,0,0,0,0,"12.3554805555556","12.6554805555556","9667","","MGDG(22:5_13:0)+NH4-CO",0,0,0,0,0,0,0,"12.3554805555556","12.6554805555556","9667","","MGDG(22:5_13:0)+NH4-CO","752.5671","422.31138","538.37394","329.24735","213.18479","242.24799","358.31055","12.3554805555556","12.6554805555556","9667"
"","MGDG(22:5_13:0)+NH4-CO",0,0,0,0,0,0,0,"10.2554484848485","10.5554484848485","9696","","MGDG(22:5_13:0)+NH4-CO",0,0,0,0,0,0,0,"10.2554484848485","10.5554484848485","9696","","MGDG(22:5_13:0)+NH4-CO",0,0,0,0,0,0,0,"10.2554484848485","10.5554484848485","9696","","MGDG(22:5_13:0)+NH4-CO",0,0,0,0,0,0,0,"10.2554484848485","10.5554484848485","9696","","MGDG(22:5_13:0)+NH4-CO",0,0,0,0,0,0,0,"10.2554484848485","10.5554484848485","9696","","MGDG(22:5_13:0)+NH4-CO","752.5671","422.31138","538.37394","329.24735","213.18479","242.24799","358.31055","10.2554484848485","10.5554484848485","9696"
"","MGDG(22:5_13:0)+NH4-CO",0,0,0,0,0,0,0,"10.6805013888889","10.9805013888889","9711","","MGDG(22:5_13:0)+NH4-CO",0,0,0,0,0,0,0,"10.6805013888889","10.9805013888889","9711","","MGDG(22:5_13:0)+NH4-CO",0,0,0,0,0,0,0,"10.6805013888889","10.9805013888889","9711","","MGDG(22:5_13:0)+NH4-CO",0,0,0,0,0,0,0,"10.6805013888889","10.9805013888889","9711","","MGDG(22:5_13:0)+NH4-CO",0,0,0,0,0,0,0,"10.6805013888889","10.9805013888889","9711","","MGDG(22:5_13:0)+NH4-CO","752.5671","422.31138","538.37394","329.24735","213.18479","242.24799","358.31055","10.6805013888889","10.9805013888889","9711"
