OxTG,[M+NH4]+,NL_R1COOH,NL_R2COOH,NL_R3COOH
OxTG(16:1_18:1_10:2(COOH))+NH4,790.6192604,519.3680864,491.3367864,575.5034764
OxTG(16:1_18:1_11:1(COOH))+NH4,806.6505604,535.3993864,507.3680864,575.5034764
OxTG(16:1_18:1_11:2(COOH))+NH4,804.6349104,533.3837364,505.3524364,575.5034764
OxTG(16:1_18:1_12:1(COOH))+NH4,820.6662104,549.4150364,521.3837364,575.5034764
OxTG(16:1_18:1_12:2(COOH))+NH4,818.6505604,547.3993864,519.3680864,575.5034764
OxTG(16:1_18:1_12:3(COOH))+NH4,816.6349104,545.3837364,517.3524364,575.5034764
OxTG(16:1_18:1_13:1(COOH))+NH4,834.6818604,563.4306864,535.3993864,575.5034764
OxTG(16:1_18:1_13:2(COOH))+NH4,832.6662104,561.4150364,533.3837364,575.5034764
OxTG(16:1_18:1_13:3(COOH))+NH4,830.6505604,559.3993864,531.3680864,575.5034764
OxTG(16:1_18:1_14:1(COOH))+NH4,848.6975104,577.4463364,549.4150364,575.5034764
OxTG(16:1_18:1_14:2(COOH))+NH4,846.6818604,575.4306864,547.3993864,575.5034764
OxTG(16:1_18:1_14:3(COOH))+NH4,844.6662104,573.4150364,545.3837364,575.5034764
OxTG(16:1_18:1_15:1(COOH))+NH4,862.7131604,591.4619864,563.4306864,575.5034764
OxTG(16:1_18:1_15:2(COOH))+NH4,860.6975104,589.4463364,561.4150364,575.5034764
OxTG(16:1_18:1_15:3(COOH))+NH4,858.6818604,587.4306864,559.3993864,575.5034764
OxTG(16:1_18:1_15:4(COOH))+NH4,856.6662104,585.4150364,557.3837364,575.5034764
OxTG(16:1_18:1_16:1(COOH))+NH4,876.7288104,605.4776364,577.4463364,575.5034764
OxTG(16:1_18:1_16:2(COOH))+NH4,874.7131604,603.4619864,575.4306864,575.5034764
OxTG(16:1_18:1_16:3(COOH))+NH4,872.6975104,601.4463364,573.4150364,575.5034764
OxTG(16:1_18:1_16:4(COOH))+NH4,870.6818604,599.4306864,571.3993864,575.5034764
OxTG(16:1_18:1_17:4(COOH))+NH4,884.6975104,613.4463364,585.4150364,575.5034764
OxTG(16:1_18:1_18:4(COOH))+NH4,898.7131604,627.4619864,599.4306864,575.5034764
OxTG(16:1_18:1_18:5(COOH))+NH4,896.6975104,625.4463364,597.4150364,575.5034764
OxTG(16:1_18:1_19:4(COOH))+NH4,912.7288104,641.4776364,613.4463364,575.5034764
OxTG(16:1_18:1_19:5(COOH))+NH4,910.7131604,639.4619864,611.4306864,575.5034764
OxTG(16:1_18:2_3:0(COOH))+NH4,694.5253004,423.2741264,397.2585264,573.4877764
OxTG(16:1_18:2_4:0(COOH))+NH4,708.5409504,437.2897764,411.2741764,573.4877764
OxTG(16:1_18:2_5:0(COOH))+NH4,722.5566004,451.3054264,425.2898264,573.4877764
OxTG(16:1_18:2_6:0(COOH))+NH4,736.5722504,465.3210764,439.3054764,573.4877764
OxTG(16:1_18:2_7:0(COOH))+NH4,750.5879004,479.3367264,453.3211264,573.4877764
OxTG(16:1_18:2_8:0(COOH))+NH4,764.6035504,493.3523764,467.3367764,573.4877764
OxTG(16:1_18:2_9:0(COOH))+NH4,778.6192004,507.3680264,481.3524264,573.4877764
OxTG(16:1_18:2_10:0(COOH))+NH4,792.6348504,521.3836764,495.3680764,573.4877764
OxTG(16:1_18:2_11:0(COOH))+NH4,806.6505004,535.3993264,509.3837264,573.4877764
OxTG(16:1_18:2_12:0(COOH))+NH4,820.6661504,549.4149764,523.3993764,573.4877764
OxTG(16:1_18:2_13:0(COOH))+NH4,834.6818004,563.4306264,537.4150264,573.4877764
OxTG(16:1_18:2_14:0(COOH))+NH4,848.6974504,577.4462764,551.4306764,573.4877764
OxTG(16:1_18:2_15:0(COOH))+NH4,862.7131004,591.4619264,565.4463264,573.4877764
OxTG(16:1_18:2_6:1(COOH))+NH4,734.5566104,463.3054364,437.2898364,573.4877764
OxTG(16:1_18:2_7:1(COOH))+NH4,748.5722604,477.3210864,451.3054864,573.4877764
OxTG(16:1_18:2_8:1(COOH))+NH4,762.5879104,491.3367364,465.3211364,573.4877764
OxTG(16:1_18:2_9:1(COOH))+NH4,776.6035604,505.3523864,479.3367864,573.4877764
OxTG(16:1_18:2_9:2(COOH))+NH4,774.5879104,503.3367364,477.3211364,573.4877764
OxTG(16:1_18:2_10:1(COOH))+NH4,790.6192104,519.3680364,493.3524364,573.4877764
OxTG(16:1_18:2_10:2(COOH))+NH4,788.6035604,517.3523864,491.3367864,573.4877764
OxTG(16:1_18:2_11:1(COOH))+NH4,804.6348604,533.3836864,507.3680864,573.4877764
OxTG(16:1_18:2_11:2(COOH))+NH4,802.6192104,531.3680364,505.3524364,573.4877764
OxTG(16:1_18:2_12:1(COOH))+NH4,818.6505104,547.3993364,521.3837364,573.4877764
OxTG(16:1_18:2_12:2(COOH))+NH4,816.6348604,545.3836864,519.3680864,573.4877764
OxTG(16:1_18:2_12:3(COOH))+NH4,814.6192104,543.3680364,517.3524364,573.4877764
OxTG(16:1_18:2_13:1(COOH))+NH4,832.6661604,561.4149864,535.3993864,573.4877764
OxTG(16:1_18:2_13:2(COOH))+NH4,830.6505104,559.3993364,533.3837364,573.4877764
OxTG(16:1_18:2_13:3(COOH))+NH4,828.6348604,557.3836864,531.3680864,573.4877764
OxTG(16:1_18:2_14:1(COOH))+NH4,846.6818104,575.4306364,549.4150364,573.4877764
OxTG(16:1_18:2_14:2(COOH))+NH4,844.6661604,573.4149864,547.3993864,573.4877764
OxTG(16:1_18:2_14:3(COOH))+NH4,842.6505104,571.3993364,545.3837364,573.4877764
OxTG(16:1_18:2_15:1(COOH))+NH4,860.6974604,589.4462864,563.4306864,573.4877764
OxTG(16:1_18:2_15:2(COOH))+NH4,858.6818104,587.4306364,561.4150364,573.4877764
OxTG(16:1_18:2_15:3(COOH))+NH4,856.6661604,585.4149864,559.3993864,573.4877764
OxTG(16:1_18:2_15:4(COOH))+NH4,854.6505104,583.3993364,557.3837364,573.4877764
OxTG(16:1_18:2_16:1(COOH))+NH4,874.7131104,603.4619364,577.4463364,573.4877764
OxTG(16:1_18:2_16:2(COOH))+NH4,872.6974604,601.4462864,575.4306864,573.4877764
OxTG(16:1_18:2_16:3(COOH))+NH4,870.6818104,599.4306364,573.4150364,573.4877764
OxTG(16:1_18:2_16:4(COOH))+NH4,868.6661604,597.4149864,571.3993864,573.4877764
OxTG(16:1_18:2_17:4(COOH))+NH4,882.6818104,611.4306364,585.4150364,573.4877764
OxTG(16:1_18:2_18:4(COOH))+NH4,896.6974604,625.4462864,599.4306864,573.4877764
OxTG(16:1_18:2_18:5(COOH))+NH4,894.6818104,623.4306364,597.4150364,573.4877764
OxTG(16:1_18:2_19:4(COOH))+NH4,910.7131104,639.4619364,613.4463364,573.4877764
OxTG(16:1_18:2_19:5(COOH))+NH4,908.6974604,637.4462864,611.4306864,573.4877764
OxTG(16:1_18:3_3:0(COOH))+NH4,692.5097004,421.2585264,397.2585264,571.4721764
OxTG(16:1_18:3_4:0(COOH))+NH4,706.5253504,435.2741764,411.2741764,571.4721764
OxTG(16:1_18:3_5:0(COOH))+NH4,720.5410004,449.2898264,425.2898264,571.4721764
OxTG(16:1_18:3_6:0(COOH))+NH4,734.5566504,463.3054764,439.3054764,571.4721764
OxTG(16:1_18:3_7:0(COOH))+NH4,748.5723004,477.3211264,453.3211264,571.4721764
OxTG(16:1_18:3_8:0(COOH))+NH4,762.5879504,491.3367764,467.3367764,571.4721764
OxTG(16:1_18:3_9:0(COOH))+NH4,776.6036004,505.3524264,481.3524264,571.4721764
OxTG(16:1_18:3_10:0(COOH))+NH4,790.6192504,519.3680764,495.3680764,571.4721764
OxTG(16:1_18:3_11:0(COOH))+NH4,804.6349004,533.3837264,509.3837264,571.4721764
OxTG(16:1_18:3_12:0(COOH))+NH4,818.6505504,547.3993764,523.3993764,571.4721764
OxTG(16:1_18:3_13:0(COOH))+NH4,832.6662004,561.4150264,537.4150264,571.4721764
OxTG(16:1_18:3_14:0(COOH))+NH4,846.6818504,575.4306764,551.4306764,571.4721764
OxTG(16:1_18:3_15:0(COOH))+NH4,860.6975004,589.4463264,565.4463264,571.4721764
OxTG(16:1_18:3_6:1(COOH))+NH4,732.5410104,461.2898364,437.2898364,571.4721764
OxTG(16:1_18:3_7:1(COOH))+NH4,746.5566604,475.3054864,451.3054864,571.4721764
OxTG(16:1_18:3_8:1(COOH))+NH4,760.5723104,489.3211364,465.3211364,571.4721764
OxTG(16:1_18:3_9:1(COOH))+NH4,774.5879604,503.3367864,479.3367864,571.4721764
OxTG(16:1_18:3_9:2(COOH))+NH4,772.5723104,501.3211364,477.3211364,571.4721764
OxTG(16:1_18:3_10:1(COOH))+NH4,788.6036104,517.3524364,493.3524364,571.4721764
OxTG(16:1_18:3_10:2(COOH))+NH4,786.5879604,515.3367864,491.3367864,571.4721764
OxTG(16:1_18:3_11:1(COOH))+NH4,802.6192604,531.3680864,507.3680864,571.4721764
OxTG(16:1_18:3_11:2(COOH))+NH4,800.6036104,529.3524364,505.3524364,571.4721764
OxTG(16:1_18:3_12:1(COOH))+NH4,816.6349104,545.3837364,521.3837364,571.4721764
OxTG(16:1_18:3_12:2(COOH))+NH4,814.6192604,543.3680864,519.3680864,571.4721764
OxTG(16:1_18:3_12:3(COOH))+NH4,812.6036104,541.3524364,517.3524364,571.4721764
OxTG(16:1_18:3_13:1(COOH))+NH4,830.6505604,559.3993864,535.3993864,571.4721764
OxTG(16:1_18:3_13:2(COOH))+NH4,828.6349104,557.3837364,533.3837364,571.4721764
OxTG(16:1_18:3_13:3(COOH))+NH4,826.6192604,555.3680864,531.3680864,571.4721764
OxTG(16:1_18:3_14:1(COOH))+NH4,844.6662104,573.4150364,549.4150364,571.4721764
OxTG(16:1_18:3_14:2(COOH))+NH4,842.6505604,571.3993864,547.3993864,571.4721764
OxTG(16:1_18:3_14:3(COOH))+NH4,840.6349104,569.3837364,545.3837364,571.4721764
OxTG(16:1_18:3_15:1(COOH))+NH4,858.6818604,587.4306864,563.4306864,571.4721764
OxTG(16:1_18:3_15:2(COOH))+NH4,856.6662104,585.4150364,561.4150364,571.4721764
OxTG(16:1_18:3_15:3(COOH))+NH4,854.6505604,583.3993864,559.3993864,571.4721764
OxTG(16:1_18:3_15:4(COOH))+NH4,852.6349104,581.3837364,557.3837364,571.4721764
OxTG(16:1_18:3_16:1(COOH))+NH4,872.6975104,601.4463364,577.4463364,571.4721764
OxTG(16:1_18:3_16:2(COOH))+NH4,870.6818604,599.4306864,575.4306864,571.4721764
OxTG(16:1_18:3_16:3(COOH))+NH4,868.6662104,597.4150364,573.4150364,571.4721764
OxTG(16:1_18:3_16:4(COOH))+NH4,866.6505604,595.3993864,571.3993864,571.4721764
OxTG(16:1_18:3_17:4(COOH))+NH4,880.6662104,609.4150364,585.4150364,571.4721764
OxTG(16:1_18:3_18:4(COOH))+NH4,894.6818604,623.4306864,599.4306864,571.4721764
OxTG(16:1_18:3_18:5(COOH))+NH4,892.6662104,621.4150364,597.4150364,571.4721764
OxTG(16:1_18:3_19:4(COOH))+NH4,908.6975104,637.4463364,613.4463364,571.4721764
OxTG(16:1_18:3_19:5(COOH))+NH4,906.6818604,635.4306864,611.4306864,571.4721764
OxTG(16:1_18:4_3:0(COOH))+NH4,690.4940004,419.2428264,397.2585264,569.4564764
OxTG(16:1_18:4_4:0(COOH))+NH4,704.5096504,433.2584764,411.2741764,569.4564764
OxTG(16:1_18:4_5:0(COOH))+NH4,718.5253004,447.2741264,425.2898264,569.4564764
OxTG(16:1_18:4_6:0(COOH))+NH4,732.5409504,461.2897764,439.3054764,569.4564764
OxTG(16:1_18:4_7:0(COOH))+NH4,746.5566004,475.3054264,453.3211264,569.4564764
OxTG(16:1_18:4_8:0(COOH))+NH4,760.5722504,489.3210764,467.3367764,569.4564764
OxTG(16:1_18:4_9:0(COOH))+NH4,774.5879004,503.3367264,481.3524264,569.4564764
OxTG(16:1_18:4_10:0(COOH))+NH4,788.6035504,517.3523764,495.3680764,569.4564764
OxTG(16:1_18:4_11:0(COOH))+NH4,802.6192004,531.3680264,509.3837264,569.4564764
OxTG(16:1_18:4_12:0(COOH))+NH4,816.6348504,545.3836764,523.3993764,569.4564764
OxTG(16:1_18:4_13:0(COOH))+NH4,830.6505004,559.3993264,537.4150264,569.4564764
OxTG(16:1_18:4_14:0(COOH))+NH4,844.6661504,573.4149764,551.4306764,569.4564764
OxTG(16:1_18:4_15:0(COOH))+NH4,858.6818004,587.4306264,565.4463264,569.4564764
OxTG(16:1_18:4_6:1(COOH))+NH4,730.5253104,459.2741364,437.2898364,569.4564764
OxTG(16:1_18:4_7:1(COOH))+NH4,744.5409604,473.2897864,451.3054864,569.4564764
OxTG(16:1_18:4_8:1(COOH))+NH4,758.5566104,487.3054364,465.3211364,569.4564764
OxTG(16:1_18:4_9:1(COOH))+NH4,772.5722604,501.3210864,479.3367864,569.4564764
OxTG(16:1_18:4_9:2(COOH))+NH4,770.5566104,499.3054364,477.3211364,569.4564764
OxTG(16:1_18:4_10:1(COOH))+NH4,786.5879104,515.3367364,493.3524364,569.4564764
OxTG(16:1_18:4_10:2(COOH))+NH4,784.5722604,513.3210864,491.3367864,569.4564764
OxTG(16:1_18:4_11:1(COOH))+NH4,800.6035604,529.3523864,507.3680864,569.4564764
OxTG(16:1_18:4_11:2(COOH))+NH4,798.5879104,527.3367364,505.3524364,569.4564764
OxTG(16:1_18:4_12:1(COOH))+NH4,814.6192104,543.3680364,521.3837364,569.4564764
OxTG(16:1_18:4_12:2(COOH))+NH4,812.6035604,541.3523864,519.3680864,569.4564764
OxTG(16:1_18:4_12:3(COOH))+NH4,810.5879104,539.3367364,517.3524364,569.4564764
OxTG(16:1_18:4_13:1(COOH))+NH4,828.6348604,557.3836864,535.3993864,569.4564764
OxTG(16:1_18:4_13:2(COOH))+NH4,826.6192104,555.3680364,533.3837364,569.4564764
OxTG(16:1_18:4_13:3(COOH))+NH4,824.6035604,553.3523864,531.3680864,569.4564764
OxTG(16:1_18:4_14:1(COOH))+NH4,842.6505104,571.3993364,549.4150364,569.4564764
OxTG(16:1_18:4_14:2(COOH))+NH4,840.6348604,569.3836864,547.3993864,569.4564764
OxTG(16:1_18:4_14:3(COOH))+NH4,838.6192104,567.3680364,545.3837364,569.4564764
OxTG(16:1_18:4_15:1(COOH))+NH4,856.6661604,585.4149864,563.4306864,569.4564764
OxTG(16:1_18:4_15:2(COOH))+NH4,854.6505104,583.3993364,561.4150364,569.4564764
OxTG(16:1_18:4_15:3(COOH))+NH4,852.6348604,581.3836864,559.3993864,569.4564764
OxTG(16:1_18:4_15:4(COOH))+NH4,850.6192104,579.3680364,557.3837364,569.4564764
OxTG(16:1_18:4_16:1(COOH))+NH4,870.6818104,599.4306364,577.4463364,569.4564764
OxTG(16:1_18:4_16:2(COOH))+NH4,868.6661604,597.4149864,575.4306864,569.4564764
OxTG(16:1_18:4_16:3(COOH))+NH4,866.6505104,595.3993364,573.4150364,569.4564764
OxTG(16:1_18:4_16:4(COOH))+NH4,864.6348604,593.3836864,571.3993864,569.4564764
OxTG(16:1_18:4_17:4(COOH))+NH4,878.6505104,607.3993364,585.4150364,569.4564764
OxTG(16:1_18:4_18:4(COOH))+NH4,892.6661604,621.4149864,599.4306864,569.4564764
OxTG(16:1_18:4_18:5(COOH))+NH4,890.6505104,619.3993364,597.4150364,569.4564764
OxTG(16:1_18:4_19:4(COOH))+NH4,906.6818104,635.4306364,613.4463364,569.4564764
OxTG(16:1_18:4_19:5(COOH))+NH4,904.6661604,633.4149864,611.4306864,569.4564764
OxTG(16:1_20:4_3:0(COOH))+NH4,718.5253004,447.2741264,397.2585264,597.4877764
OxTG(16:1_20:4_4:0(COOH))+NH4,732.5409504,461.2897764,411.2741764,597.4877764
OxTG(16:1_20:4_5:0(COOH))+NH4,746.5566004,475.3054264,425.2898264,597.4877764
OxTG(16:1_20:4_6:0(COOH))+NH4,760.5722504,489.3210764,439.3054764,597.4877764
OxTG(16:1_20:4_7:0(COOH))+NH4,774.5879004,503.3367264,453.3211264,597.4877764
OxTG(16:1_20:4_8:0(COOH))+NH4,788.6035504,517.3523764,467.3367764,597.4877764
OxTG(16:1_20:4_9:0(COOH))+NH4,802.6192004,531.3680264,481.3524264,597.4877764
OxTG(16:1_20:4_10:0(COOH))+NH4,816.6348504,545.3836764,495.3680764,597.4877764
OxTG(16:1_20:4_11:0(COOH))+NH4,830.6505004,559.3993264,509.3837264,597.4877764
OxTG(16:1_20:4_12:0(COOH))+NH4,844.6661504,573.4149764,523.3993764,597.4877764
OxTG(16:1_20:4_13:0(COOH))+NH4,858.6818004,587.4306264,537.4150264,597.4877764
OxTG(16:1_20:4_14:0(COOH))+NH4,872.6974504,601.4462764,551.4306764,597.4877764
OxTG(16:1_20:4_15:0(COOH))+NH4,886.7131004,615.4619264,565.4463264,597.4877764
OxTG(16:1_20:4_6:1(COOH))+NH4,758.5566104,487.3054364,437.2898364,597.4877764
OxTG(16:1_20:4_7:1(COOH))+NH4,772.5722604,501.3210864,451.3054864,597.4877764
OxTG(16:1_20:4_8:1(COOH))+NH4,786.5879104,515.3367364,465.3211364,597.4877764
OxTG(16:1_20:4_9:1(COOH))+NH4,800.6035604,529.3523864,479.3367864,597.4877764
OxTG(16:1_20:4_9:2(COOH))+NH4,798.5879104,527.3367364,477.3211364,597.4877764
OxTG(16:1_20:4_10:1(COOH))+NH4,814.6192104,543.3680364,493.3524364,597.4877764
OxTG(16:1_20:4_10:2(COOH))+NH4,812.6035604,541.3523864,491.3367864,597.4877764
OxTG(16:1_20:4_11:1(COOH))+NH4,828.6348604,557.3836864,507.3680864,597.4877764
OxTG(16:1_20:4_11:2(COOH))+NH4,826.6192104,555.3680364,505.3524364,597.4877764
OxTG(16:1_20:4_12:1(COOH))+NH4,842.6505104,571.3993364,521.3837364,597.4877764
OxTG(16:1_20:4_12:2(COOH))+NH4,840.6348604,569.3836864,519.3680864,597.4877764
OxTG(16:1_20:4_12:3(COOH))+NH4,838.6192104,567.3680364,517.3524364,597.4877764
OxTG(16:1_20:4_13:1(COOH))+NH4,856.6661604,585.4149864,535.3993864,597.4877764
OxTG(16:1_20:4_13:2(COOH))+NH4,854.6505104,583.3993364,533.3837364,597.4877764
OxTG(16:1_20:4_13:3(COOH))+NH4,852.6348604,581.3836864,531.3680864,597.4877764
OxTG(16:1_20:4_14:1(COOH))+NH4,870.6818104,599.4306364,549.4150364,597.4877764
OxTG(16:1_20:4_14:2(COOH))+NH4,868.6661604,597.4149864,547.3993864,597.4877764
OxTG(16:1_20:4_14:3(COOH))+NH4,866.6505104,595.3993364,545.3837364,597.4877764
OxTG(16:1_20:4_15:1(COOH))+NH4,884.6974604,613.4462864,563.4306864,597.4877764
OxTG(16:1_20:4_15:2(COOH))+NH4,882.6818104,611.4306364,561.4150364,597.4877764
OxTG(16:1_20:4_15:3(COOH))+NH4,880.6661604,609.4149864,559.3993864,597.4877764
OxTG(16:1_20:4_15:4(COOH))+NH4,878.6505104,607.3993364,557.3837364,597.4877764
OxTG(16:1_20:4_16:1(COOH))+NH4,898.7131104,627.4619364,577.4463364,597.4877764
OxTG(16:1_20:4_16:2(COOH))+NH4,896.6974604,625.4462864,575.4306864,597.4877764
OxTG(16:1_20:4_16:3(COOH))+NH4,894.6818104,623.4306364,573.4150364,597.4877764
OxTG(16:1_20:4_16:4(COOH))+NH4,892.6661604,621.4149864,571.3993864,597.4877764
OxTG(16:1_20:4_17:4(COOH))+NH4,906.6818104,635.4306364,585.4150364,597.4877764
OxTG(16:1_20:4_18:4(COOH))+NH4,920.6974604,649.4462864,599.4306864,597.4877764
OxTG(16:1_20:4_18:5(COOH))+NH4,918.6818104,647.4306364,597.4150364,597.4877764
OxTG(16:1_20:4_19:4(COOH))+NH4,934.7131104,663.4619364,613.4463364,597.4877764
OxTG(16:1_20:4_19:5(COOH))+NH4,932.6974604,661.4462864,611.4306864,597.4877764
OxTG(16:1_20:5_3:0(COOH))+NH4,716.5097004,445.2585264,397.2585264,595.4721764
OxTG(16:1_20:5_4:0(COOH))+NH4,730.5253504,459.2741764,411.2741764,595.4721764
OxTG(16:1_20:5_5:0(COOH))+NH4,744.5410004,473.2898264,425.2898264,595.4721764
OxTG(16:1_20:5_6:0(COOH))+NH4,758.5566504,487.3054764,439.3054764,595.4721764
OxTG(16:1_20:5_7:0(COOH))+NH4,772.5723004,501.3211264,453.3211264,595.4721764
OxTG(16:1_20:5_8:0(COOH))+NH4,786.5879504,515.3367764,467.3367764,595.4721764
OxTG(16:1_20:5_9:0(COOH))+NH4,800.6036004,529.3524264,481.3524264,595.4721764
OxTG(16:1_20:5_10:0(COOH))+NH4,814.6192504,543.3680764,495.3680764,595.4721764
OxTG(16:1_20:5_11:0(COOH))+NH4,828.6349004,557.3837264,509.3837264,595.4721764
OxTG(16:1_20:5_12:0(COOH))+NH4,842.6505504,571.3993764,523.3993764,595.4721764
OxTG(16:1_20:5_13:0(COOH))+NH4,856.6662004,585.4150264,537.4150264,595.4721764
OxTG(16:1_20:5_14:0(COOH))+NH4,870.6818504,599.4306764,551.4306764,595.4721764
OxTG(16:1_20:5_15:0(COOH))+NH4,884.6975004,613.4463264,565.4463264,595.4721764
OxTG(16:1_20:5_6:1(COOH))+NH4,756.5410104,485.2898364,437.2898364,595.4721764
OxTG(16:1_20:5_7:1(COOH))+NH4,770.5566604,499.3054864,451.3054864,595.4721764
OxTG(16:1_20:5_8:1(COOH))+NH4,784.5723104,513.3211364,465.3211364,595.4721764
OxTG(16:1_20:5_9:1(COOH))+NH4,798.5879604,527.3367864,479.3367864,595.4721764
OxTG(16:1_20:5_9:2(COOH))+NH4,796.5723104,525.3211364,477.3211364,595.4721764
OxTG(16:1_20:5_10:1(COOH))+NH4,812.6036104,541.3524364,493.3524364,595.4721764
OxTG(16:1_20:5_10:2(COOH))+NH4,810.5879604,539.3367864,491.3367864,595.4721764
OxTG(16:1_20:5_11:1(COOH))+NH4,826.6192604,555.3680864,507.3680864,595.4721764
OxTG(16:1_20:5_11:2(COOH))+NH4,824.6036104,553.3524364,505.3524364,595.4721764
OxTG(16:1_20:5_12:1(COOH))+NH4,840.6349104,569.3837364,521.3837364,595.4721764
OxTG(16:1_20:5_12:2(COOH))+NH4,838.6192604,567.3680864,519.3680864,595.4721764
OxTG(16:1_20:5_12:3(COOH))+NH4,836.6036104,565.3524364,517.3524364,595.4721764
OxTG(16:1_20:5_13:1(COOH))+NH4,854.6505604,583.3993864,535.3993864,595.4721764
OxTG(16:1_20:5_13:2(COOH))+NH4,852.6349104,581.3837364,533.3837364,595.4721764
OxTG(16:1_20:5_13:3(COOH))+NH4,850.6192604,579.3680864,531.3680864,595.4721764
OxTG(16:1_20:5_14:1(COOH))+NH4,868.6662104,597.4150364,549.4150364,595.4721764
OxTG(16:1_20:5_14:2(COOH))+NH4,866.6505604,595.3993864,547.3993864,595.4721764
OxTG(16:1_20:5_14:3(COOH))+NH4,864.6349104,593.3837364,545.3837364,595.4721764
OxTG(16:1_20:5_15:1(COOH))+NH4,882.6818604,611.4306864,563.4306864,595.4721764
OxTG(16:1_20:5_15:2(COOH))+NH4,880.6662104,609.4150364,561.4150364,595.4721764
OxTG(16:1_20:5_15:3(COOH))+NH4,878.6505604,607.3993864,559.3993864,595.4721764
OxTG(16:1_20:5_15:4(COOH))+NH4,876.6349104,605.3837364,557.3837364,595.4721764
OxTG(16:1_20:5_16:1(COOH))+NH4,896.6975104,625.4463364,577.4463364,595.4721764
OxTG(16:1_20:5_16:2(COOH))+NH4,894.6818604,623.4306864,575.4306864,595.4721764
OxTG(16:1_20:5_16:3(COOH))+NH4,892.6662104,621.4150364,573.4150364,595.4721764
OxTG(16:1_20:5_16:4(COOH))+NH4,890.6505604,619.3993864,571.3993864,595.4721764
OxTG(16:1_20:5_17:4(COOH))+NH4,904.6662104,633.4150364,585.4150364,595.4721764
OxTG(16:1_20:5_18:4(COOH))+NH4,918.6818604,647.4306864,599.4306864,595.4721764
OxTG(16:1_20:5_18:5(COOH))+NH4,916.6662104,645.4150364,597.4150364,595.4721764
OxTG(16:1_20:5_19:4(COOH))+NH4,932.6975104,661.4463364,613.4463364,595.4721764
OxTG(16:1_20:5_19:5(COOH))+NH4,930.6818604,659.4306864,611.4306864,595.4721764
OxTG(16:1_22:5_3:0(COOH))+NH4,744.5410004,473.2898264,397.2585264,623.5034764
OxTG(16:1_22:5_4:0(COOH))+NH4,758.5566504,487.3054764,411.2741764,623.5034764
OxTG(16:1_22:5_5:0(COOH))+NH4,772.5723004,501.3211264,425.2898264,623.5034764
OxTG(16:1_22:5_6:0(COOH))+NH4,786.5879504,515.3367764,439.3054764,623.5034764
OxTG(16:1_22:5_7:0(COOH))+NH4,800.6036004,529.3524264,453.3211264,623.5034764
OxTG(16:1_22:5_8:0(COOH))+NH4,814.6192504,543.3680764,467.3367764,623.5034764
OxTG(16:1_22:5_9:0(COOH))+NH4,828.6349004,557.3837264,481.3524264,623.5034764
OxTG(16:1_22:5_10:0(COOH))+NH4,842.6505504,571.3993764,495.3680764,623.5034764
OxTG(16:1_22:5_11:0(COOH))+NH4,856.6662004,585.4150264,509.3837264,623.5034764
OxTG(16:1_22:5_12:0(COOH))+NH4,870.6818504,599.4306764,523.3993764,623.5034764
OxTG(16:1_22:5_13:0(COOH))+NH4,884.6975004,613.4463264,537.4150264,623.5034764
OxTG(16:1_22:5_14:0(COOH))+NH4,898.7131504,627.4619764,551.4306764,623.5034764
OxTG(16:1_22:5_15:0(COOH))+NH4,912.7288004,641.4776264,565.4463264,623.5034764
OxTG(16:1_22:5_6:1(COOH))+NH4,784.5723104,513.3211364,437.2898364,623.5034764
OxTG(16:1_22:5_7:1(COOH))+NH4,798.5879604,527.3367864,451.3054864,623.5034764
OxTG(16:1_22:5_8:1(COOH))+NH4,812.6036104,541.3524364,465.3211364,623.5034764
OxTG(16:1_22:5_9:1(COOH))+NH4,826.6192604,555.3680864,479.3367864,623.5034764
OxTG(16:1_22:5_9:2(COOH))+NH4,824.6036104,553.3524364,477.3211364,623.5034764
OxTG(16:1_22:5_10:1(COOH))+NH4,840.6349104,569.3837364,493.3524364,623.5034764
OxTG(16:1_22:5_10:2(COOH))+NH4,838.6192604,567.3680864,491.3367864,623.5034764
OxTG(16:1_22:5_11:1(COOH))+NH4,854.6505604,583.3993864,507.3680864,623.5034764
OxTG(16:1_22:5_11:2(COOH))+NH4,852.6349104,581.3837364,505.3524364,623.5034764
OxTG(16:1_22:5_12:1(COOH))+NH4,868.6662104,597.4150364,521.3837364,623.5034764
OxTG(16:1_22:5_12:2(COOH))+NH4,866.6505604,595.3993864,519.3680864,623.5034764
OxTG(16:1_22:5_12:3(COOH))+NH4,864.6349104,593.3837364,517.3524364,623.5034764
OxTG(16:1_22:5_13:1(COOH))+NH4,882.6818604,611.4306864,535.3993864,623.5034764
OxTG(16:1_22:5_13:2(COOH))+NH4,880.6662104,609.4150364,533.3837364,623.5034764
OxTG(16:1_22:5_13:3(COOH))+NH4,878.6505604,607.3993864,531.3680864,623.5034764
OxTG(16:1_22:5_14:1(COOH))+NH4,896.6975104,625.4463364,549.4150364,623.5034764
OxTG(16:1_22:5_14:2(COOH))+NH4,894.6818604,623.4306864,547.3993864,623.5034764
OxTG(16:1_22:5_14:3(COOH))+NH4,892.6662104,621.4150364,545.3837364,623.5034764
OxTG(16:1_22:5_15:1(COOH))+NH4,910.7131604,639.4619864,563.4306864,623.5034764
OxTG(16:1_22:5_15:2(COOH))+NH4,908.6975104,637.4463364,561.4150364,623.5034764
OxTG(16:1_22:5_15:3(COOH))+NH4,906.6818604,635.4306864,559.3993864,623.5034764
