"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","MSDIAL_LDGTS","[M+H]+","1","2","3","4","5","RT_min","RT_max","Comment","RT at Max Intensity","MSDIAL_LDGTS","[M+H]+","1","2","3","4","5","RT_min","RT_max","Comment","Number of Scans","MSDIAL_LDGTS","[M+H]+","1","2","3","4","5","RT_min","RT_max","Comment","Max Intensity","MSDIAL_LDGTS","[M+H]+","1","2","3","4","5","RT_min","RT_max","Comment","Average m/z","MSDIAL_LDGTS","[M+H]+","1","2","3","4","5","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","MSDIAL_LDGTS","[M+H]+","1","2","3","4","5","RT_min","RT_max","Comment"
"","MSDIAL_LDGTS 21:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;MVMOPZRVHYHLNM-UHFFFAOYNA-N;C31H61NO6",0,0,0,0,0,0,"5.77142777777778","6.07142777777778","3963","","MSDIAL_LDGTS 21:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;MVMOPZRVHYHLNM-UHFFFAOYNA-N;C31H61NO6",0,0,0,0,0,0,"5.77142777777778","6.07142777777778","3963","","MSDIAL_LDGTS 21:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;MVMOPZRVHYHLNM-UHFFFAOYNA-N;C31H61NO6",0,0,0,0,0,0,"5.77142777777778","6.07142777777778","3963","","MSDIAL_LDGTS 21:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;MVMOPZRVHYHLNM-UHFFFAOYNA-N;C31H61NO6",0,0,0,0,0,0,"5.77142777777778","6.07142777777778","3963","","MSDIAL_LDGTS 21:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;MVMOPZRVHYHLNM-UHFFFAOYNA-N;C31H61NO6",0,0,0,0,0,0,"5.77142777777778","6.07142777777778","3963","","MSDIAL_LDGTS 21:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;MVMOPZRVHYHLNM-UHFFFAOYNA-N;C31H61NO6","544.45717","236.1492","218.1387","544.4572","526.4466","144.1019","5.77142777777778","6.07142777777778","3963"
"","MSDIAL_LDGTS 21:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;MVMOPZRVHYHLNM-UHFFFAOYNA-N;C31H61NO6",0,0,0,0,0,0,"5.10293472222222","5.40293472222222","7457","","MSDIAL_LDGTS 21:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;MVMOPZRVHYHLNM-UHFFFAOYNA-N;C31H61NO6",0,0,0,0,0,0,"5.10293472222222","5.40293472222222","7457","","MSDIAL_LDGTS 21:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;MVMOPZRVHYHLNM-UHFFFAOYNA-N;C31H61NO6",0,0,0,0,0,0,"5.10293472222222","5.40293472222222","7457","","MSDIAL_LDGTS 21:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;MVMOPZRVHYHLNM-UHFFFAOYNA-N;C31H61NO6",0,0,0,0,0,0,"5.10293472222222","5.40293472222222","7457","","MSDIAL_LDGTS 21:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;MVMOPZRVHYHLNM-UHFFFAOYNA-N;C31H61NO6",0,0,0,0,0,0,"5.10293472222222","5.40293472222222","7457","","MSDIAL_LDGTS 21:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;MVMOPZRVHYHLNM-UHFFFAOYNA-N;C31H61NO6","544.45717","236.1492","218.1387","544.4572","526.4466","144.1019","5.10293472222222","5.40293472222222","7457"
"","MSDIAL_LDGTS 21:2;[M+H]+;CCCCCC\C=C/C\C=C/CCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;WVTJRLJUDUXOMC-XVTLYKPTNA-N;C31H57NO6",1,0,0,1,0,0,"2.16229027777778","2.46229027777778","1473","","MSDIAL_LDGTS 21:2;[M+H]+;CCCCCC\C=C/C\C=C/CCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;WVTJRLJUDUXOMC-XVTLYKPTNA-N;C31H57NO6",2.269827,0,0,2.269827,0,0,"2.16229027777778","2.46229027777778","1473","","MSDIAL_LDGTS 21:2;[M+H]+;CCCCCC\C=C/C\C=C/CCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;WVTJRLJUDUXOMC-XVTLYKPTNA-N;C31H57NO6",1,0,0,1,0,0,"2.16229027777778","2.46229027777778","1473","","MSDIAL_LDGTS 21:2;[M+H]+;CCCCCC\C=C/C\C=C/CCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;WVTJRLJUDUXOMC-XVTLYKPTNA-N;C31H57NO6",210747.5,0,0,210747.5,0,0,"2.16229027777778","2.46229027777778","1473","","MSDIAL_LDGTS 21:2;[M+H]+;CCCCCC\C=C/C\C=C/CCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;WVTJRLJUDUXOMC-XVTLYKPTNA-N;C31H57NO6",540.4264,0,0,540.4264,0,0,"2.16229027777778","2.46229027777778","1473","","MSDIAL_LDGTS 21:2;[M+H]+;CCCCCC\C=C/C\C=C/CCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;WVTJRLJUDUXOMC-XVTLYKPTNA-N;C31H57NO6","540.42586","236.1492","218.1387","540.4258","522.4153","144.1019","2.16229027777778","2.46229027777778","1473"
"","MSDIAL_LDGTS 22:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;CAXXTOXGDPBZRN-UHFFFAOYNA-N;C32H63NO6",0,0,0,0,0,0,"1.80604305555556","2.10604305555556","2885","","MSDIAL_LDGTS 22:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;CAXXTOXGDPBZRN-UHFFFAOYNA-N;C32H63NO6",0,0,0,0,0,0,"1.80604305555556","2.10604305555556","2885","","MSDIAL_LDGTS 22:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;CAXXTOXGDPBZRN-UHFFFAOYNA-N;C32H63NO6",0,0,0,0,0,0,"1.80604305555556","2.10604305555556","2885","","MSDIAL_LDGTS 22:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;CAXXTOXGDPBZRN-UHFFFAOYNA-N;C32H63NO6",0,0,0,0,0,0,"1.80604305555556","2.10604305555556","2885","","MSDIAL_LDGTS 22:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;CAXXTOXGDPBZRN-UHFFFAOYNA-N;C32H63NO6",0,0,0,0,0,0,"1.80604305555556","2.10604305555556","2885","","MSDIAL_LDGTS 22:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;CAXXTOXGDPBZRN-UHFFFAOYNA-N;C32H63NO6","558.47282","236.1492","218.1387","558.4728","540.4623","144.1019","1.80604305555556","2.10604305555556","2885"
"","MSDIAL_LDGTS 22:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;CAXXTOXGDPBZRN-UHFFFAOYNA-N;C32H63NO6",0,0,0,0,0,0,"3.23049583333333","3.53049583333333","10803","","MSDIAL_LDGTS 22:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;CAXXTOXGDPBZRN-UHFFFAOYNA-N;C32H63NO6",0,0,0,0,0,0,"3.23049583333333","3.53049583333333","10803","","MSDIAL_LDGTS 22:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;CAXXTOXGDPBZRN-UHFFFAOYNA-N;C32H63NO6",0,0,0,0,0,0,"3.23049583333333","3.53049583333333","10803","","MSDIAL_LDGTS 22:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;CAXXTOXGDPBZRN-UHFFFAOYNA-N;C32H63NO6",0,0,0,0,0,0,"3.23049583333333","3.53049583333333","10803","","MSDIAL_LDGTS 22:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;CAXXTOXGDPBZRN-UHFFFAOYNA-N;C32H63NO6",0,0,0,0,0,0,"3.23049583333333","3.53049583333333","10803","","MSDIAL_LDGTS 22:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;CAXXTOXGDPBZRN-UHFFFAOYNA-N;C32H63NO6","558.47282","236.1492","218.1387","558.4728","540.4623","144.1019","3.23049583333333","3.53049583333333","10803"
"","MSDIAL_LDGTS 22:1;[M+H]+;CCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;DCUWLHNJSQZQRA-SEYXRHQNNA-N;C32H61NO6",0,0,0,0,0,0,"1.60136388888889","1.90136388888889","6451","","MSDIAL_LDGTS 22:1;[M+H]+;CCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;DCUWLHNJSQZQRA-SEYXRHQNNA-N;C32H61NO6",0,0,0,0,0,0,"1.60136388888889","1.90136388888889","6451","","MSDIAL_LDGTS 22:1;[M+H]+;CCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;DCUWLHNJSQZQRA-SEYXRHQNNA-N;C32H61NO6",0,0,0,0,0,0,"1.60136388888889","1.90136388888889","6451","","MSDIAL_LDGTS 22:1;[M+H]+;CCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;DCUWLHNJSQZQRA-SEYXRHQNNA-N;C32H61NO6",0,0,0,0,0,0,"1.60136388888889","1.90136388888889","6451","","MSDIAL_LDGTS 22:1;[M+H]+;CCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;DCUWLHNJSQZQRA-SEYXRHQNNA-N;C32H61NO6",0,0,0,0,0,0,"1.60136388888889","1.90136388888889","6451","","MSDIAL_LDGTS 22:1;[M+H]+;CCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;DCUWLHNJSQZQRA-SEYXRHQNNA-N;C32H61NO6","556.45717","236.1492","218.1387","556.4572","538.4466","144.1019","1.60136388888889","1.90136388888889","6451"
"","MSDIAL_LDGTS 22:1;[M+H]+;CCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;DCUWLHNJSQZQRA-SEYXRHQNNA-N;C32H61NO6",0,0,0,0,0,0,"1.39292916666667","1.69292916666667","14954","","MSDIAL_LDGTS 22:1;[M+H]+;CCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;DCUWLHNJSQZQRA-SEYXRHQNNA-N;C32H61NO6",0,0,0,0,0,0,"1.39292916666667","1.69292916666667","14954","","MSDIAL_LDGTS 22:1;[M+H]+;CCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;DCUWLHNJSQZQRA-SEYXRHQNNA-N;C32H61NO6",0,0,0,0,0,0,"1.39292916666667","1.69292916666667","14954","","MSDIAL_LDGTS 22:1;[M+H]+;CCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;DCUWLHNJSQZQRA-SEYXRHQNNA-N;C32H61NO6",0,0,0,0,0,0,"1.39292916666667","1.69292916666667","14954","","MSDIAL_LDGTS 22:1;[M+H]+;CCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;DCUWLHNJSQZQRA-SEYXRHQNNA-N;C32H61NO6",0,0,0,0,0,0,"1.39292916666667","1.69292916666667","14954","","MSDIAL_LDGTS 22:1;[M+H]+;CCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;DCUWLHNJSQZQRA-SEYXRHQNNA-N;C32H61NO6","556.45717","236.1492","218.1387","556.4572","538.4466","144.1019","1.39292916666667","1.69292916666667","14954"
"","MSDIAL_LDGTS 22:2;[M+H]+;CCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;OIEGSIWGNRUWCO-UTJQPWESNA-N;C32H59NO6",0,0,0,0,0,0,"2.62898055555556","2.92898055555556","5892","","MSDIAL_LDGTS 22:2;[M+H]+;CCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;OIEGSIWGNRUWCO-UTJQPWESNA-N;C32H59NO6",0,0,0,0,0,0,"2.62898055555556","2.92898055555556","5892","","MSDIAL_LDGTS 22:2;[M+H]+;CCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;OIEGSIWGNRUWCO-UTJQPWESNA-N;C32H59NO6",0,0,0,0,0,0,"2.62898055555556","2.92898055555556","5892","","MSDIAL_LDGTS 22:2;[M+H]+;CCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;OIEGSIWGNRUWCO-UTJQPWESNA-N;C32H59NO6",0,0,0,0,0,0,"2.62898055555556","2.92898055555556","5892","","MSDIAL_LDGTS 22:2;[M+H]+;CCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;OIEGSIWGNRUWCO-UTJQPWESNA-N;C32H59NO6",0,0,0,0,0,0,"2.62898055555556","2.92898055555556","5892","","MSDIAL_LDGTS 22:2;[M+H]+;CCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;OIEGSIWGNRUWCO-UTJQPWESNA-N;C32H59NO6","554.44152","236.1492","218.1387","554.4415","536.4310","144.1019","2.62898055555556","2.92898055555556","5892"
"","MSDIAL_LDGTS 22:3;[M+H]+;CCCCC\C=C/C\C=C/C\C=C/CCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;YWXMLIZYHBQSMH-YOILPLPUNA-N;C32H57NO6",0,0,0,0,0,0,"2.63896805555556","2.93896805555556","11230","","MSDIAL_LDGTS 22:3;[M+H]+;CCCCC\C=C/C\C=C/C\C=C/CCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;YWXMLIZYHBQSMH-YOILPLPUNA-N;C32H57NO6",0,0,0,0,0,0,"2.63896805555556","2.93896805555556","11230","","MSDIAL_LDGTS 22:3;[M+H]+;CCCCC\C=C/C\C=C/C\C=C/CCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;YWXMLIZYHBQSMH-YOILPLPUNA-N;C32H57NO6",0,0,0,0,0,0,"2.63896805555556","2.93896805555556","11230","","MSDIAL_LDGTS 22:3;[M+H]+;CCCCC\C=C/C\C=C/C\C=C/CCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;YWXMLIZYHBQSMH-YOILPLPUNA-N;C32H57NO6",0,0,0,0,0,0,"2.63896805555556","2.93896805555556","11230","","MSDIAL_LDGTS 22:3;[M+H]+;CCCCC\C=C/C\C=C/C\C=C/CCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;YWXMLIZYHBQSMH-YOILPLPUNA-N;C32H57NO6",0,0,0,0,0,0,"2.63896805555556","2.93896805555556","11230","","MSDIAL_LDGTS 22:3;[M+H]+;CCCCC\C=C/C\C=C/C\C=C/CCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;YWXMLIZYHBQSMH-YOILPLPUNA-N;C32H57NO6","552.42586","236.1492","218.1387","552.4258","534.4153","144.1019","2.63896805555556","2.93896805555556","11230"
"","MSDIAL_LDGTS 22:4;[M+H]+;CC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;SCGJFBYWZKPBIF-DOFZRALJNA-N;C32H55NO6",0,0,0,0,0,0,"1.83975138888889","2.13975138888889","6356","","MSDIAL_LDGTS 22:4;[M+H]+;CC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;SCGJFBYWZKPBIF-DOFZRALJNA-N;C32H55NO6",0,0,0,0,0,0,"1.83975138888889","2.13975138888889","6356","","MSDIAL_LDGTS 22:4;[M+H]+;CC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;SCGJFBYWZKPBIF-DOFZRALJNA-N;C32H55NO6",0,0,0,0,0,0,"1.83975138888889","2.13975138888889","6356","","MSDIAL_LDGTS 22:4;[M+H]+;CC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;SCGJFBYWZKPBIF-DOFZRALJNA-N;C32H55NO6",0,0,0,0,0,0,"1.83975138888889","2.13975138888889","6356","","MSDIAL_LDGTS 22:4;[M+H]+;CC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;SCGJFBYWZKPBIF-DOFZRALJNA-N;C32H55NO6",0,0,0,0,0,0,"1.83975138888889","2.13975138888889","6356","","MSDIAL_LDGTS 22:4;[M+H]+;CC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;SCGJFBYWZKPBIF-DOFZRALJNA-N;C32H55NO6","550.41021","236.1492","218.1387","550.4102","532.3997","144.1019","1.83975138888889","2.13975138888889","6356"
"","MSDIAL_LDGTS 24:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;APHNMNBSFFKRJV-UHFFFAOYNA-N;C34H67NO6",0,0,0,0,0,0,"1.7475","2.0475","7446","","MSDIAL_LDGTS 24:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;APHNMNBSFFKRJV-UHFFFAOYNA-N;C34H67NO6",0,0,0,0,0,0,"1.7475","2.0475","7446","","MSDIAL_LDGTS 24:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;APHNMNBSFFKRJV-UHFFFAOYNA-N;C34H67NO6",0,0,0,0,0,0,"1.7475","2.0475","7446","","MSDIAL_LDGTS 24:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;APHNMNBSFFKRJV-UHFFFAOYNA-N;C34H67NO6",0,0,0,0,0,0,"1.7475","2.0475","7446","","MSDIAL_LDGTS 24:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;APHNMNBSFFKRJV-UHFFFAOYNA-N;C34H67NO6",0,0,0,0,0,0,"1.7475","2.0475","7446","","MSDIAL_LDGTS 24:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;APHNMNBSFFKRJV-UHFFFAOYNA-N;C34H67NO6","586.50412","236.1492","218.1387","586.5042","568.4935","144.1019","1.7475","2.0475","7446"
"","MSDIAL_LDGTS 24:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;APHNMNBSFFKRJV-UHFFFAOYNA-N;C34H67NO6",0,0,0,0,0,0,"4.49488611111111","4.79488611111111","8076","","MSDIAL_LDGTS 24:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;APHNMNBSFFKRJV-UHFFFAOYNA-N;C34H67NO6",0,0,0,0,0,0,"4.49488611111111","4.79488611111111","8076","","MSDIAL_LDGTS 24:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;APHNMNBSFFKRJV-UHFFFAOYNA-N;C34H67NO6",0,0,0,0,0,0,"4.49488611111111","4.79488611111111","8076","","MSDIAL_LDGTS 24:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;APHNMNBSFFKRJV-UHFFFAOYNA-N;C34H67NO6",0,0,0,0,0,0,"4.49488611111111","4.79488611111111","8076","","MSDIAL_LDGTS 24:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;APHNMNBSFFKRJV-UHFFFAOYNA-N;C34H67NO6",0,0,0,0,0,0,"4.49488611111111","4.79488611111111","8076","","MSDIAL_LDGTS 24:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;APHNMNBSFFKRJV-UHFFFAOYNA-N;C34H67NO6","586.50412","236.1492","218.1387","586.5042","568.4935","144.1019","4.49488611111111","4.79488611111111","8076"
"","MSDIAL_LDGTS 24:1;[M+H]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;CYANBTDLNKJSHE-PFONDFGANA-N;C34H65NO6",0,0,0,0,0,0,"1.77935","2.07935","13866","","MSDIAL_LDGTS 24:1;[M+H]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;CYANBTDLNKJSHE-PFONDFGANA-N;C34H65NO6",0,0,0,0,0,0,"1.77935","2.07935","13866","","MSDIAL_LDGTS 24:1;[M+H]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;CYANBTDLNKJSHE-PFONDFGANA-N;C34H65NO6",0,0,0,0,0,0,"1.77935","2.07935","13866","","MSDIAL_LDGTS 24:1;[M+H]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;CYANBTDLNKJSHE-PFONDFGANA-N;C34H65NO6",0,0,0,0,0,0,"1.77935","2.07935","13866","","MSDIAL_LDGTS 24:1;[M+H]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;CYANBTDLNKJSHE-PFONDFGANA-N;C34H65NO6",0,0,0,0,0,0,"1.77935","2.07935","13866","","MSDIAL_LDGTS 24:1;[M+H]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;CYANBTDLNKJSHE-PFONDFGANA-N;C34H65NO6","584.48847","236.1492","218.1387","584.4885","566.4779","144.1019","1.77935","2.07935","13866"
"","MSDIAL_LDGTS 24:1;[M+H]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;CYANBTDLNKJSHE-PFONDFGANA-N;C34H65NO6",0,0,0,0,0,0,"1.73525555555556","2.03525555555556","14529","","MSDIAL_LDGTS 24:1;[M+H]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;CYANBTDLNKJSHE-PFONDFGANA-N;C34H65NO6",0,0,0,0,0,0,"1.73525555555556","2.03525555555556","14529","","MSDIAL_LDGTS 24:1;[M+H]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;CYANBTDLNKJSHE-PFONDFGANA-N;C34H65NO6",0,0,0,0,0,0,"1.73525555555556","2.03525555555556","14529","","MSDIAL_LDGTS 24:1;[M+H]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;CYANBTDLNKJSHE-PFONDFGANA-N;C34H65NO6",0,0,0,0,0,0,"1.73525555555556","2.03525555555556","14529","","MSDIAL_LDGTS 24:1;[M+H]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;CYANBTDLNKJSHE-PFONDFGANA-N;C34H65NO6",0,0,0,0,0,0,"1.73525555555556","2.03525555555556","14529","","MSDIAL_LDGTS 24:1;[M+H]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;CYANBTDLNKJSHE-PFONDFGANA-N;C34H65NO6","584.48847","236.1492","218.1387","584.4885","566.4779","144.1019","1.73525555555556","2.03525555555556","14529"
