"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PMeOH","[M+NH4]+","[M-CH5O4P+H]+","[C4H9O5P+H]+","RT_min","RT_max","Comment","RT at Max Intensity","PMeOH","[M+NH4]+","[M-CH5O4P+H]+","[C4H9O5P+H]+","RT_min","RT_max","Comment","Number of Scans","PMeOH","[M+NH4]+","[M-CH5O4P+H]+","[C4H9O5P+H]+","RT_min","RT_max","Comment","Max Intensity","PMeOH","[M+NH4]+","[M-CH5O4P+H]+","[C4H9O5P+H]+","RT_min","RT_max","Comment","Average m/z","PMeOH","[M+NH4]+","[M-CH5O4P+H]+","[C4H9O5P+H]+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PMeOH","[M+NH4]+","[M-CH5O4P+H]+","[C4H9O5P+H]+","RT_min","RT_max","Comment"
"","PMeOH(41:8)+NH4",0,0,0,"10.8591736111111","11.1591736111111","8050","","PMeOH(41:8)+NH4",0,0,0,"10.8591736111111","11.1591736111111","8050","","PMeOH(41:8)+NH4",0,0,0,"10.8591736111111","11.1591736111111","8050","","PMeOH(41:8)+NH4",0,0,0,"10.8591736111111","11.1591736111111","8050","","PMeOH(41:8)+NH4",0,0,0,"10.8591736111111","11.1591736111111","8050","","PMeOH(41:8)+NH4","790.53812","661.519","169.026","10.8591736111111","11.1591736111111","8050"
"","PMeOH(41:8)+NH4",0,0,0,"6.23224444444445","6.53224444444445","12777","","PMeOH(41:8)+NH4",0,0,0,"6.23224444444445","6.53224444444445","12777","","PMeOH(41:8)+NH4",0,0,0,"6.23224444444445","6.53224444444445","12777","","PMeOH(41:8)+NH4",0,0,0,"6.23224444444445","6.53224444444445","12777","","PMeOH(41:8)+NH4",0,0,0,"6.23224444444445","6.53224444444445","12777","","PMeOH(41:8)+NH4","790.53812","661.519","169.026","6.23224444444445","6.53224444444445","12777"
"","PMeOH(41:8)+NH4",0,0,0,"12.4749939393939","12.7749939393939","14920","","PMeOH(41:8)+NH4",0,0,0,"12.4749939393939","12.7749939393939","14920","","PMeOH(41:8)+NH4",0,0,0,"12.4749939393939","12.7749939393939","14920","","PMeOH(41:8)+NH4",0,0,0,"12.4749939393939","12.7749939393939","14920","","PMeOH(41:8)+NH4",0,0,0,"12.4749939393939","12.7749939393939","14920","","PMeOH(41:8)+NH4","790.53812","661.519","169.026","12.4749939393939","12.7749939393939","14920"
"","PMeOH(42:1)+NH4",1,0,0,"10.3399527777778","10.6399527777778","15","","PMeOH(42:1)+NH4",10.52189,0,0,"10.3399527777778","10.6399527777778","15","","PMeOH(42:1)+NH4",2,0,0,"10.3399527777778","10.6399527777778","15","","PMeOH(42:1)+NH4",18384810,0,0,"10.3399527777778","10.6399527777778","15","","PMeOH(42:1)+NH4",818.66305,0,0,"10.3399527777778","10.6399527777778","15","","PMeOH(42:1)+NH4","818.66332","689.6442","169.026","10.3399527777778","10.6399527777778","15"
"","PMeOH(42:10)+NH4",0,0,0,"4.534075","4.834075","4544","","PMeOH(42:10)+NH4",0,0,0,"4.534075","4.834075","4544","","PMeOH(42:10)+NH4",0,0,0,"4.534075","4.834075","4544","","PMeOH(42:10)+NH4",0,0,0,"4.534075","4.834075","4544","","PMeOH(42:10)+NH4",0,0,0,"4.534075","4.834075","4544","","PMeOH(42:10)+NH4","800.52252","671.5034","169.026","4.534075","4.834075","4544"
"","PMeOH(42:2)+NH4",1,0,0,"9.42664444444445","9.72664444444445","541","","PMeOH(42:2)+NH4",9.62942,0,0,"9.42664444444445","9.72664444444445","541","","PMeOH(42:2)+NH4",3,0,0,"9.42664444444445","9.72664444444445","541","","PMeOH(42:2)+NH4",315466.3,0,0,"9.42664444444445","9.72664444444445","541","","PMeOH(42:2)+NH4",816.6479,0,0,"9.42664444444445","9.72664444444445","541","","PMeOH(42:2)+NH4","816.64762","687.6285","169.026","9.42664444444445","9.72664444444445","541"
"","PMeOH(42:3)+NH4",1,0,0,"8.58068888888889","8.88068888888889","139","","PMeOH(42:3)+NH4",8.717202,0,0,"8.58068888888889","8.88068888888889","139","","PMeOH(42:3)+NH4",4,0,0,"8.58068888888889","8.88068888888889","139","","PMeOH(42:3)+NH4",2320095,0,0,"8.58068888888889","8.88068888888889","139","","PMeOH(42:3)+NH4",814.632875,0,0,"8.58068888888889","8.88068888888889","139","","PMeOH(42:3)+NH4","814.63202","685.6129","169.026","8.58068888888889","8.88068888888889","139"
"","PMeOH(42:4)+NH4",1,0,0,"7.85714861111111","8.15714861111111","17","","PMeOH(42:4)+NH4",8.078541,0,0,"7.85714861111111","8.15714861111111","17","","PMeOH(42:4)+NH4",2,0,0,"7.85714861111111","8.15714861111111","17","","PMeOH(42:4)+NH4",10496790,0,0,"7.85714861111111","8.15714861111111","17","","PMeOH(42:4)+NH4",812.61555,0,0,"7.85714861111111","8.15714861111111","17","","PMeOH(42:4)+NH4","812.61652","683.5974","169.026","7.85714861111111","8.15714861111111","17"
"","PMeOH(42:4)+NH4",1,0,0,"8.22076666666667","8.52076666666667","229","","PMeOH(42:4)+NH4",8.332244,0,0,"8.22076666666667","8.52076666666667","229","","PMeOH(42:4)+NH4",2,0,0,"8.22076666666667","8.52076666666667","229","","PMeOH(42:4)+NH4",782220.7,0,0,"8.22076666666667","8.52076666666667","229","","PMeOH(42:4)+NH4",812.61685,0,0,"8.22076666666667","8.52076666666667","229","","PMeOH(42:4)+NH4","812.61652","683.5974","169.026","8.22076666666667","8.52076666666667","229"
"","PMeOH(42:4)+NH4",0,0,0,"4.97424166666667","5.27424166666667","15543","","PMeOH(42:4)+NH4",0,0,0,"4.97424166666667","5.27424166666667","15543","","PMeOH(42:4)+NH4",0,0,0,"4.97424166666667","5.27424166666667","15543","","PMeOH(42:4)+NH4",0,0,0,"4.97424166666667","5.27424166666667","15543","","PMeOH(42:4)+NH4",0,0,0,"4.97424166666667","5.27424166666667","15543","","PMeOH(42:4)+NH4","812.61652","683.5974","169.026","4.97424166666667","5.27424166666667","15543"
"","PMeOH(42:4)+NH4",0,0,0,"10.4650847222222","10.7650847222222","15857","","PMeOH(42:4)+NH4",0,0,0,"10.4650847222222","10.7650847222222","15857","","PMeOH(42:4)+NH4",0,0,0,"10.4650847222222","10.7650847222222","15857","","PMeOH(42:4)+NH4",0,0,0,"10.4650847222222","10.7650847222222","15857","","PMeOH(42:4)+NH4",0,0,0,"10.4650847222222","10.7650847222222","15857","","PMeOH(42:4)+NH4","812.61652","683.5974","169.026","10.4650847222222","10.7650847222222","15857"
"","PMeOH(42:4)+NH4",0,0,0,"4.86641818181818","5.16641818181818","18246","","PMeOH(42:4)+NH4",0,0,0,"4.86641818181818","5.16641818181818","18246","","PMeOH(42:4)+NH4",0,0,0,"4.86641818181818","5.16641818181818","18246","","PMeOH(42:4)+NH4",0,0,0,"4.86641818181818","5.16641818181818","18246","","PMeOH(42:4)+NH4",0,0,0,"4.86641818181818","5.16641818181818","18246","","PMeOH(42:4)+NH4","812.61652","683.5974","169.026","4.86641818181818","5.16641818181818","18246"
"","PMeOH(42:5)+NH4",1,0,0,"7.39842916666667","7.69842916666667","8","","PMeOH(42:5)+NH4",7.571537,0,0,"7.39842916666667","7.69842916666667","8","","PMeOH(42:5)+NH4",3,0,0,"7.39842916666667","7.69842916666667","8","","PMeOH(42:5)+NH4",33430910,0,0,"7.39842916666667","7.69842916666667","8","","PMeOH(42:5)+NH4",810.600533333333,0,0,"7.39842916666667","7.69842916666667","8","","PMeOH(42:5)+NH4","810.60072","681.5816","169.026","7.39842916666667","7.69842916666667","8"
"","PMeOH(42:5)+NH4",1,0,0,"7.05206388888889","7.35206388888889","76","","PMeOH(42:5)+NH4",7.19568,0,0,"7.05206388888889","7.35206388888889","76","","PMeOH(42:5)+NH4",3,0,0,"7.05206388888889","7.35206388888889","76","","PMeOH(42:5)+NH4",4170409,0,0,"7.05206388888889","7.35206388888889","76","","PMeOH(42:5)+NH4",810.600633333333,0,0,"7.05206388888889","7.35206388888889","76","","PMeOH(42:5)+NH4","810.60072","681.5816","169.026","7.05206388888889","7.35206388888889","76"
"","PMeOH(42:5)+NH4",0,0,0,"15.3534347222222","15.6534347222222","8976","","PMeOH(42:5)+NH4",0,0,0,"15.3534347222222","15.6534347222222","8976","","PMeOH(42:5)+NH4",0,0,0,"15.3534347222222","15.6534347222222","8976","","PMeOH(42:5)+NH4",0,0,0,"15.3534347222222","15.6534347222222","8976","","PMeOH(42:5)+NH4",0,0,0,"15.3534347222222","15.6534347222222","8976","","PMeOH(42:5)+NH4","810.60072","681.5816","169.026","15.3534347222222","15.6534347222222","8976"
"","PMeOH(42:5)+NH4",0,0,0,"14.7122333333333","15.0122333333333","14784","","PMeOH(42:5)+NH4",0,0,0,"14.7122333333333","15.0122333333333","14784","","PMeOH(42:5)+NH4",0,0,0,"14.7122333333333","15.0122333333333","14784","","PMeOH(42:5)+NH4",0,0,0,"14.7122333333333","15.0122333333333","14784","","PMeOH(42:5)+NH4",0,0,0,"14.7122333333333","15.0122333333333","14784","","PMeOH(42:5)+NH4","810.60072","681.5816","169.026","14.7122333333333","15.0122333333333","14784"
"","PMeOH(42:5)+NH4",0,0,0,"10.5604984848485","10.8604984848485","16781","","PMeOH(42:5)+NH4",0,0,0,"10.5604984848485","10.8604984848485","16781","","PMeOH(42:5)+NH4",0,0,0,"10.5604984848485","10.8604984848485","16781","","PMeOH(42:5)+NH4",0,0,0,"10.5604984848485","10.8604984848485","16781","","PMeOH(42:5)+NH4",0,0,0,"10.5604984848485","10.8604984848485","16781","","PMeOH(42:5)+NH4","810.60072","681.5816","169.026","10.5604984848485","10.8604984848485","16781"
"","PMeOH(42:5)+NH4",0,0,0,"11.1171194444444","11.4171194444444","16921","","PMeOH(42:5)+NH4",0,0,0,"11.1171194444444","11.4171194444444","16921","","PMeOH(42:5)+NH4",0,0,0,"11.1171194444444","11.4171194444444","16921","","PMeOH(42:5)+NH4",0,0,0,"11.1171194444444","11.4171194444444","16921","","PMeOH(42:5)+NH4",0,0,0,"11.1171194444444","11.4171194444444","16921","","PMeOH(42:5)+NH4","810.60072","681.5816","169.026","11.1171194444444","11.4171194444444","16921"
"","PMeOH(42:5)+NH4",0,0,0,"15.6284722222222","15.9284722222222","19077","","PMeOH(42:5)+NH4",0,0,0,"15.6284722222222","15.9284722222222","19077","","PMeOH(42:5)+NH4",0,0,0,"15.6284722222222","15.9284722222222","19077","","PMeOH(42:5)+NH4",0,0,0,"15.6284722222222","15.9284722222222","19077","","PMeOH(42:5)+NH4",0,0,0,"15.6284722222222","15.9284722222222","19077","","PMeOH(42:5)+NH4","810.60072","681.5816","169.026","15.6284722222222","15.9284722222222","19077"
"","PMeOH(42:6)+NH4",1,0,0,"6.26063472222222","6.56063472222222","34","","PMeOH(42:6)+NH4",6.438905,0,0,"6.26063472222222","6.56063472222222","34","","PMeOH(42:6)+NH4",2,0,0,"6.26063472222222","6.56063472222222","34","","PMeOH(42:6)+NH4",11209160,0,0,"6.26063472222222","6.56063472222222","34","","PMeOH(42:6)+NH4",808.58495,0,0,"6.26063472222222","6.56063472222222","34","","PMeOH(42:6)+NH4","808.58512","679.566","169.026","6.26063472222222","6.56063472222222","34"
"","PMeOH(42:6)+NH4",1,0,0,"6.61006388888889","6.91006388888889","65","","PMeOH(42:6)+NH4",6.811037,0,0,"6.61006388888889","6.91006388888889","65","","PMeOH(42:6)+NH4",2,0,0,"6.61006388888889","6.91006388888889","65","","PMeOH(42:6)+NH4",4845771,0,0,"6.61006388888889","6.91006388888889","65","","PMeOH(42:6)+NH4",808.58485,0,0,"6.61006388888889","6.91006388888889","65","","PMeOH(42:6)+NH4","808.58512","679.566","169.026","6.61006388888889","6.91006388888889","65"
"","PMeOH(42:7)+NH4",1,0,0,"5.86516388888889","6.16516388888889","13","","PMeOH(42:7)+NH4",6.056068,0,0,"5.86516388888889","6.16516388888889","13","","PMeOH(42:7)+NH4",2,0,0,"5.86516388888889","6.16516388888889","13","","PMeOH(42:7)+NH4",16064930,0,0,"5.86516388888889","6.16516388888889","13","","PMeOH(42:7)+NH4",806.5694,0,0,"5.86516388888889","6.16516388888889","13","","PMeOH(42:7)+NH4","806.56952","677.5504","169.026","5.86516388888889","6.16516388888889","13"
"","PMeOH(42:7)+NH4",1,0,0,"5.313375","5.613375","92","","PMeOH(42:7)+NH4",5.529741,0,0,"5.313375","5.613375","92","","PMeOH(42:7)+NH4",2,0,0,"5.313375","5.613375","92","","PMeOH(42:7)+NH4",1828219,0,0,"5.313375","5.613375","92","","PMeOH(42:7)+NH4",806.5703,0,0,"5.313375","5.613375","92","","PMeOH(42:7)+NH4","806.56952","677.5504","169.026","5.313375","5.613375","92"
"","PMeOH(42:7)+NH4",0,0,0,"8.63938333333334","8.93938333333334","12009","","PMeOH(42:7)+NH4",0,0,0,"8.63938333333334","8.93938333333334","12009","","PMeOH(42:7)+NH4",0,0,0,"8.63938333333334","8.93938333333334","12009","","PMeOH(42:7)+NH4",0,0,0,"8.63938333333334","8.93938333333334","12009","","PMeOH(42:7)+NH4",0,0,0,"8.63938333333334","8.93938333333334","12009","","PMeOH(42:7)+NH4","806.56952","677.5504","169.026","8.63938333333334","8.93938333333334","12009"
"","PMeOH(42:8)+NH4",1,0,0,"4.889025","5.189025","321","","PMeOH(42:8)+NH4",4.996492,0,0,"4.889025","5.189025","321","","PMeOH(42:8)+NH4",2,0,0,"4.889025","5.189025","321","","PMeOH(42:8)+NH4",471947.6,0,0,"4.889025","5.189025","321","","PMeOH(42:8)+NH4",804.55515,0,0,"4.889025","5.189025","321","","PMeOH(42:8)+NH4","804.55382","675.5347","169.026","4.889025","5.189025","321"
"","PMeOH(42:8)+NH4",1,0,0,"4.40415","4.70415","937","","PMeOH(42:8)+NH4",4.588625,0,0,"4.40415","4.70415","937","","PMeOH(42:8)+NH4",2,0,0,"4.40415","4.70415","937","","PMeOH(42:8)+NH4",130550.8,0,0,"4.40415","4.70415","937","","PMeOH(42:8)+NH4",804.5546,0,0,"4.40415","4.70415","937","","PMeOH(42:8)+NH4","804.55382","675.5347","169.026","4.40415","4.70415","937"
"","PMeOH(42:8)+NH4",0,0,0,"6.53550277777778","6.83550277777778","4233","","PMeOH(42:8)+NH4",0,0,0,"6.53550277777778","6.83550277777778","4233","","PMeOH(42:8)+NH4",0,0,0,"6.53550277777778","6.83550277777778","4233","","PMeOH(42:8)+NH4",0,0,0,"6.53550277777778","6.83550277777778","4233","","PMeOH(42:8)+NH4",0,0,0,"6.53550277777778","6.83550277777778","4233","","PMeOH(42:8)+NH4","804.55382","675.5347","169.026","6.53550277777778","6.83550277777778","4233"
"","PMeOH(42:8)+NH4",0,0,0,"6.72160277777778","7.02160277777778","9697","","PMeOH(42:8)+NH4",0,0,0,"6.72160277777778","7.02160277777778","9697","","PMeOH(42:8)+NH4",0,0,0,"6.72160277777778","7.02160277777778","9697","","PMeOH(42:8)+NH4",0,0,0,"6.72160277777778","7.02160277777778","9697","","PMeOH(42:8)+NH4",0,0,0,"6.72160277777778","7.02160277777778","9697","","PMeOH(42:8)+NH4","804.55382","675.5347","169.026","6.72160277777778","7.02160277777778","9697"
"","PMeOH(42:8)+NH4",1,0,0,"4.70712272727273","5.00712272727273","12665","","PMeOH(42:8)+NH4",4.996492,0,0,"4.70712272727273","5.00712272727273","12665","","PMeOH(42:8)+NH4",3,0,0,"4.70712272727273","5.00712272727273","12665","","PMeOH(42:8)+NH4",471947.6,0,0,"4.70712272727273","5.00712272727273","12665","","PMeOH(42:8)+NH4",804.555366666667,0,0,"4.70712272727273","5.00712272727273","12665","","PMeOH(42:8)+NH4","804.55382","675.5347","169.026","4.70712272727273","5.00712272727273","12665"
"","PMeOH(43:1)+NH4",0,0,0,"10.7749597222222","11.0749597222222","4185","","PMeOH(43:1)+NH4",0,0,0,"10.7749597222222","11.0749597222222","4185","","PMeOH(43:1)+NH4",0,0,0,"10.7749597222222","11.0749597222222","4185","","PMeOH(43:1)+NH4",0,0,0,"10.7749597222222","11.0749597222222","4185","","PMeOH(43:1)+NH4",0,0,0,"10.7749597222222","11.0749597222222","4185","","PMeOH(43:1)+NH4","832.67902","703.6599","169.026","10.7749597222222","11.0749597222222","4185"
"","PMeOH(43:2)+NH4",0,0,0,"9.53628194444445","9.83628194444445","7871","","PMeOH(43:2)+NH4",0,0,0,"9.53628194444445","9.83628194444445","7871","","PMeOH(43:2)+NH4",0,0,0,"9.53628194444445","9.83628194444445","7871","","PMeOH(43:2)+NH4",0,0,0,"9.53628194444445","9.83628194444445","7871","","PMeOH(43:2)+NH4",0,0,0,"9.53628194444445","9.83628194444445","7871","","PMeOH(43:2)+NH4","830.66332","701.6442","169.026","9.53628194444445","9.83628194444445","7871"
"","PMeOH(43:2)+NH4",0,0,0,"9.9175333333333","10.2175333333333","13286","","PMeOH(43:2)+NH4",0,0,0,"9.9175333333333","10.2175333333333","13286","","PMeOH(43:2)+NH4",0,0,0,"9.9175333333333","10.2175333333333","13286","","PMeOH(43:2)+NH4",0,0,0,"9.9175333333333","10.2175333333333","13286","","PMeOH(43:2)+NH4",0,0,0,"9.9175333333333","10.2175333333333","13286","","PMeOH(43:2)+NH4","830.66332","701.6442","169.026","9.9175333333333","10.2175333333333","13286"
"","PMeOH(43:3)+NH4",0,0,0,"9.11351111111111","9.41351111111111","4432","","PMeOH(43:3)+NH4",0,0,0,"9.11351111111111","9.41351111111111","4432","","PMeOH(43:3)+NH4",0,0,0,"9.11351111111111","9.41351111111111","4432","","PMeOH(43:3)+NH4",0,0,0,"9.11351111111111","9.41351111111111","4432","","PMeOH(43:3)+NH4",0,0,0,"9.11351111111111","9.41351111111111","4432","","PMeOH(43:3)+NH4","828.64762","699.6285","169.026","9.11351111111111","9.41351111111111","4432"
"","PMeOH(43:3)+NH4",0,0,0,"8.6258125","8.9258125","10651","","PMeOH(43:3)+NH4",0,0,0,"8.6258125","8.9258125","10651","","PMeOH(43:3)+NH4",0,0,0,"8.6258125","8.9258125","10651","","PMeOH(43:3)+NH4",0,0,0,"8.6258125","8.9258125","10651","","PMeOH(43:3)+NH4",0,0,0,"8.6258125","8.9258125","10651","","PMeOH(43:3)+NH4","828.64762","699.6285","169.026","8.6258125","8.9258125","10651"
"","PMeOH(43:4)+NH4",0,0,0,"8.20431388888889","8.50431388888889","2519","","PMeOH(43:4)+NH4",0,0,0,"8.20431388888889","8.50431388888889","2519","","PMeOH(43:4)+NH4",0,0,0,"8.20431388888889","8.50431388888889","2519","","PMeOH(43:4)+NH4",0,0,0,"8.20431388888889","8.50431388888889","2519","","PMeOH(43:4)+NH4",0,0,0,"8.20431388888889","8.50431388888889","2519","","PMeOH(43:4)+NH4","826.63202","697.6129","169.026","8.20431388888889","8.50431388888889","2519"
"","PMeOH(43:5)+NH4",0,0,0,"7.70540555555556","8.00540555555556","1326","","PMeOH(43:5)+NH4",0,0,0,"7.70540555555556","8.00540555555556","1326","","PMeOH(43:5)+NH4",0,0,0,"7.70540555555556","8.00540555555556","1326","","PMeOH(43:5)+NH4",0,0,0,"7.70540555555556","8.00540555555556","1326","","PMeOH(43:5)+NH4",0,0,0,"7.70540555555556","8.00540555555556","1326","","PMeOH(43:5)+NH4","824.61652","695.5974","169.026","7.70540555555556","8.00540555555556","1326"
"","PMeOH(43:5)+NH4",0,0,0,"5.72048611111111","6.02048611111111","11625","","PMeOH(43:5)+NH4",0,0,0,"5.72048611111111","6.02048611111111","11625","","PMeOH(43:5)+NH4",0,0,0,"5.72048611111111","6.02048611111111","11625","","PMeOH(43:5)+NH4",0,0,0,"5.72048611111111","6.02048611111111","11625","","PMeOH(43:5)+NH4",0,0,0,"5.72048611111111","6.02048611111111","11625","","PMeOH(43:5)+NH4","824.61652","695.5974","169.026","5.72048611111111","6.02048611111111","11625"
"","PMeOH(43:6)+NH4",1,0,0,"6.82585694444444","7.12585694444444","616","","PMeOH(43:6)+NH4",6.990346,0,0,"6.82585694444444","7.12585694444444","616","","PMeOH(43:6)+NH4",1,0,0,"6.82585694444444","7.12585694444444","616","","PMeOH(43:6)+NH4",340063.4,0,0,"6.82585694444444","7.12585694444444","616","","PMeOH(43:6)+NH4",822.6011,0,0,"6.82585694444444","7.12585694444444","616","","PMeOH(43:6)+NH4","822.60072","693.5816","169.026","6.82585694444444","7.12585694444444","616"
"","PMeOH(43:6)+NH4",0,0,0,"5.75316805555555","6.05316805555555","9370","","PMeOH(43:6)+NH4",0,0,0,"5.75316805555555","6.05316805555555","9370","","PMeOH(43:6)+NH4",0,0,0,"5.75316805555555","6.05316805555555","9370","","PMeOH(43:6)+NH4",0,0,0,"5.75316805555555","6.05316805555555","9370","","PMeOH(43:6)+NH4",0,0,0,"5.75316805555555","6.05316805555555","9370","","PMeOH(43:6)+NH4","822.60072","693.5816","169.026","5.75316805555555","6.05316805555555","9370"
"","PMeOH(43:6)+NH4",1,0,0,"8.13475694444444","8.43475694444444","11317","","PMeOH(43:6)+NH4",8.290424,0,0,"8.13475694444444","8.43475694444444","11317","","PMeOH(43:6)+NH4",1,0,0,"8.13475694444444","8.43475694444444","11317","","PMeOH(43:6)+NH4",79580.3,0,0,"8.13475694444444","8.43475694444444","11317","","PMeOH(43:6)+NH4",822.598,0,0,"8.13475694444444","8.43475694444444","11317","","PMeOH(43:6)+NH4","822.60072","693.5816","169.026","8.13475694444444","8.43475694444444","11317"
"","PMeOH(43:7)+NH4",1,0,0,"6.47828333333333","6.77828333333333","515","","PMeOH(43:7)+NH4",6.607728,0,0,"6.47828333333333","6.77828333333333","515","","PMeOH(43:7)+NH4",1,0,0,"6.47828333333333","6.77828333333333","515","","PMeOH(43:7)+NH4",295264.7,0,0,"6.47828333333333","6.77828333333333","515","","PMeOH(43:7)+NH4",820.5861,0,0,"6.47828333333333","6.77828333333333","515","","PMeOH(43:7)+NH4","820.58512","691.566","169.026","6.47828333333333","6.77828333333333","515"
"","PMeOH(43:7)+NH4",1,0,0,"6.27630277777778","6.57630277777778","604","","PMeOH(43:7)+NH4",6.392905,0,0,"6.27630277777778","6.57630277777778","604","","PMeOH(43:7)+NH4",1,0,0,"6.27630277777778","6.57630277777778","604","","PMeOH(43:7)+NH4",219460.8,0,0,"6.27630277777778","6.57630277777778","604","","PMeOH(43:7)+NH4",820.5861,0,0,"6.27630277777778","6.57630277777778","604","","PMeOH(43:7)+NH4","820.58512","691.566","169.026","6.27630277777778","6.57630277777778","604"
"","PMeOH(43:7)+NH4",0,0,0,"5.73879166666667","6.03879166666667","4692","","PMeOH(43:7)+NH4",0,0,0,"5.73879166666667","6.03879166666667","4692","","PMeOH(43:7)+NH4",0,0,0,"5.73879166666667","6.03879166666667","4692","","PMeOH(43:7)+NH4",0,0,0,"5.73879166666667","6.03879166666667","4692","","PMeOH(43:7)+NH4",0,0,0,"5.73879166666667","6.03879166666667","4692","","PMeOH(43:7)+NH4","820.58512","691.566","169.026","5.73879166666667","6.03879166666667","4692"
"","PMeOH(43:7)+NH4",0,0,0,"6.01684305555556","6.31684305555556","9448","","PMeOH(43:7)+NH4",0,0,0,"6.01684305555556","6.31684305555556","9448","","PMeOH(43:7)+NH4",0,0,0,"6.01684305555556","6.31684305555556","9448","","PMeOH(43:7)+NH4",0,0,0,"6.01684305555556","6.31684305555556","9448","","PMeOH(43:7)+NH4",0,0,0,"6.01684305555556","6.31684305555556","9448","","PMeOH(43:7)+NH4","820.58512","691.566","169.026","6.01684305555556","6.31684305555556","9448"
"","PMeOH(43:8)+NH4",1,0,0,"6.80782777777778","7.10782777777778","2172","","PMeOH(43:8)+NH4",6.816227,0,0,"6.80782777777778","7.10782777777778","2172","","PMeOH(43:8)+NH4",1,0,0,"6.80782777777778","7.10782777777778","2172","","PMeOH(43:8)+NH4",10506.07,0,0,"6.80782777777778","7.10782777777778","2172","","PMeOH(43:8)+NH4",818.5704,0,0,"6.80782777777778","7.10782777777778","2172","","PMeOH(43:8)+NH4","818.56952","689.5504","169.026","6.80782777777778","7.10782777777778","2172"
"","PMeOH(44:1)+NH4",1,0,0,"11.1885458333333","11.4885458333333","1099","","PMeOH(44:1)+NH4",11.38827,0,0,"11.1885458333333","11.4885458333333","1099","","PMeOH(44:1)+NH4",1,0,0,"11.1885458333333","11.4885458333333","1099","","PMeOH(44:1)+NH4",116794.9,0,0,"11.1885458333333","11.4885458333333","1099","","PMeOH(44:1)+NH4",846.6967,0,0,"11.1885458333333","11.4885458333333","1099","","PMeOH(44:1)+NH4","846.69462","717.6755","169.026","11.1885458333333","11.4885458333333","1099"
"","PMeOH(44:10)+NH4",0,0,0,"4.10959305555556","4.40959305555556","2693","","PMeOH(44:10)+NH4",0,0,0,"4.10959305555556","4.40959305555556","2693","","PMeOH(44:10)+NH4",0,0,0,"4.10959305555556","4.40959305555556","2693","","PMeOH(44:10)+NH4",0,0,0,"4.10959305555556","4.40959305555556","2693","","PMeOH(44:10)+NH4",0,0,0,"4.10959305555556","4.40959305555556","2693","","PMeOH(44:10)+NH4","828.55382","699.5347","169.026","4.10959305555556","4.40959305555556","2693"
"","PMeOH(44:10)+NH4",1,0,0,"6.02765","6.32765","17806","","PMeOH(44:10)+NH4",6.091696,0,0,"6.02765","6.32765","17806","","PMeOH(44:10)+NH4",1,0,0,"6.02765","6.32765","17806","","PMeOH(44:10)+NH4",130408.8,0,0,"6.02765","6.32765","17806","","PMeOH(44:10)+NH4",828.5528,0,0,"6.02765","6.32765","17806","","PMeOH(44:10)+NH4","828.55382","699.5347","169.026","6.02765","6.32765","17806"
"","PMeOH(44:11)+NH4",0,0,0,"4.91275138888889","5.21275138888889","2080","","PMeOH(44:11)+NH4",0,0,0,"4.91275138888889","5.21275138888889","2080","","PMeOH(44:11)+NH4",0,0,0,"4.91275138888889","5.21275138888889","2080","","PMeOH(44:11)+NH4",0,0,0,"4.91275138888889","5.21275138888889","2080","","PMeOH(44:11)+NH4",0,0,0,"4.91275138888889","5.21275138888889","2080","","PMeOH(44:11)+NH4","826.53812","697.519","169.026","4.91275138888889","5.21275138888889","2080"
"","PMeOH(44:11)+NH4",0,0,0,"4.44220151515151","4.74220151515151","10607","","PMeOH(44:11)+NH4",0,0,0,"4.44220151515151","4.74220151515151","10607","","PMeOH(44:11)+NH4",0,0,0,"4.44220151515151","4.74220151515151","10607","","PMeOH(44:11)+NH4",0,0,0,"4.44220151515151","4.74220151515151","10607","","PMeOH(44:11)+NH4",0,0,0,"4.44220151515151","4.74220151515151","10607","","PMeOH(44:11)+NH4","826.53812","697.519","169.026","4.44220151515151","4.74220151515151","10607"
"","PMeOH(44:11)+NH4",0,0,0,"4.45006060606061","4.75006060606061","13578","","PMeOH(44:11)+NH4",0,0,0,"4.45006060606061","4.75006060606061","13578","","PMeOH(44:11)+NH4",0,0,0,"4.45006060606061","4.75006060606061","13578","","PMeOH(44:11)+NH4",0,0,0,"4.45006060606061","4.75006060606061","13578","","PMeOH(44:11)+NH4",0,0,0,"4.45006060606061","4.75006060606061","13578","","PMeOH(44:11)+NH4","826.53812","697.519","169.026","4.45006060606061","4.75006060606061","13578"
"","PMeOH(44:2)+NH4",0,0,0,"10.3872708333333","10.6872708333333","2452","","PMeOH(44:2)+NH4",0,0,0,"10.3872708333333","10.6872708333333","2452","","PMeOH(44:2)+NH4",0,0,0,"10.3872708333333","10.6872708333333","2452","","PMeOH(44:2)+NH4",0,0,0,"10.3872708333333","10.6872708333333","2452","","PMeOH(44:2)+NH4",0,0,0,"10.3872708333333","10.6872708333333","2452","","PMeOH(44:2)+NH4","844.67902","715.6599","169.026","10.3872708333333","10.6872708333333","2452"
