"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PEtOH","[M+NH4]+","[M-C2H7O4P+H]+","[C5H11O5P+H]+","RT_min","RT_max","Comment","RT at Max Intensity","PEtOH","[M+NH4]+","[M-C2H7O4P+H]+","[C5H11O5P+H]+","RT_min","RT_max","Comment","Number of Scans","PEtOH","[M+NH4]+","[M-C2H7O4P+H]+","[C5H11O5P+H]+","RT_min","RT_max","Comment","Max Intensity","PEtOH","[M+NH4]+","[M-C2H7O4P+H]+","[C5H11O5P+H]+","RT_min","RT_max","Comment","Average m/z","PEtOH","[M+NH4]+","[M-C2H7O4P+H]+","[C5H11O5P+H]+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PEtOH","[M+NH4]+","[M-C2H7O4P+H]+","[C5H11O5P+H]+","RT_min","RT_max","Comment"
"","PEtOH(43:7)+NH4",1,0,0,"6.29934305555555","6.59934305555555","449","","PEtOH(43:7)+NH4",6.504905,0,0,"6.29934305555555","6.59934305555555","449","","PEtOH(43:7)+NH4",1,0,0,"6.29934305555555","6.59934305555555","449","","PEtOH(43:7)+NH4",300692.7,0,0,"6.29934305555555","6.59934305555555","449","","PEtOH(43:7)+NH4",834.6021,0,0,"6.29934305555555","6.59934305555555","449","","PEtOH(43:7)+NH4","834.60077","691.566","183.0417","6.29934305555555","6.59934305555555","449"
"","PEtOH(43:7)+NH4",0,0,0,"8.60164027777778","8.90164027777778","17953","","PEtOH(43:7)+NH4",0,0,0,"8.60164027777778","8.90164027777778","17953","","PEtOH(43:7)+NH4",0,0,0,"8.60164027777778","8.90164027777778","17953","","PEtOH(43:7)+NH4",0,0,0,"8.60164027777778","8.90164027777778","17953","","PEtOH(43:7)+NH4",0,0,0,"8.60164027777778","8.90164027777778","17953","","PEtOH(43:7)+NH4","834.60077","691.566","183.0417","8.60164027777778","8.90164027777778","17953"
"","PEtOH(43:7)+NH4",0,0,0,"9.00598194444444","9.30598194444444","18116","","PEtOH(43:7)+NH4",0,0,0,"9.00598194444444","9.30598194444444","18116","","PEtOH(43:7)+NH4",0,0,0,"9.00598194444444","9.30598194444444","18116","","PEtOH(43:7)+NH4",0,0,0,"9.00598194444444","9.30598194444444","18116","","PEtOH(43:7)+NH4",0,0,0,"9.00598194444444","9.30598194444444","18116","","PEtOH(43:7)+NH4","834.60077","691.566","183.0417","9.00598194444444","9.30598194444444","18116"
"","PEtOH(43:8)+NH4",1,0,0,"5.93929027777778","6.23929027777778","187","","PEtOH(43:8)+NH4",6.12205,0,0,"5.93929027777778","6.23929027777778","187","","PEtOH(43:8)+NH4",2,0,0,"5.93929027777778","6.23929027777778","187","","PEtOH(43:8)+NH4",1204126,0,0,"5.93929027777778","6.23929027777778","187","","PEtOH(43:8)+NH4",832.586,0,0,"5.93929027777778","6.23929027777778","187","","PEtOH(43:8)+NH4","832.58517","689.5504","183.0417","5.93929027777778","6.23929027777778","187"
"","PEtOH(43:8)+NH4",1,0,0,"5.62994583333333","5.92994583333333","434","","PEtOH(43:8)+NH4",5.828395,0,0,"5.62994583333333","5.92994583333333","434","","PEtOH(43:8)+NH4",2,0,0,"5.62994583333333","5.92994583333333","434","","PEtOH(43:8)+NH4",293572.9,0,0,"5.62994583333333","5.92994583333333","434","","PEtOH(43:8)+NH4",832.5871,0,0,"5.62994583333333","5.92994583333333","434","","PEtOH(43:8)+NH4","832.58517","689.5504","183.0417","5.62994583333333","5.92994583333333","434"
"","PEtOH(43:8)+NH4",1,0,0,"5.35502222222222","5.65502222222222","918","","PEtOH(43:8)+NH4",5.561036,0,0,"5.35502222222222","5.65502222222222","918","","PEtOH(43:8)+NH4",1,0,0,"5.35502222222222","5.65502222222222","918","","PEtOH(43:8)+NH4",95118.21,0,0,"5.35502222222222","5.65502222222222","918","","PEtOH(43:8)+NH4",832.5862,0,0,"5.35502222222222","5.65502222222222","918","","PEtOH(43:8)+NH4","832.58517","689.5504","183.0417","5.35502222222222","5.65502222222222","918"
"","PEtOH(44:5)+NH4",0,0,0,"8.49291111111111","8.79291111111111","17998","","PEtOH(44:5)+NH4",0,0,0,"8.49291111111111","8.79291111111111","17998","","PEtOH(44:5)+NH4",0,0,0,"8.49291111111111","8.79291111111111","17998","","PEtOH(44:5)+NH4",0,0,0,"8.49291111111111","8.79291111111111","17998","","PEtOH(44:5)+NH4",0,0,0,"8.49291111111111","8.79291111111111","17998","","PEtOH(44:5)+NH4","852.64767","709.6129","183.0417","8.49291111111111","8.79291111111111","17998"
"","PEtOH(44:7)+NH4",0,0,0,"7.63632222222222","7.93632222222222","11412","","PEtOH(44:7)+NH4",0,0,0,"7.63632222222222","7.93632222222222","11412","","PEtOH(44:7)+NH4",0,0,0,"7.63632222222222","7.93632222222222","11412","","PEtOH(44:7)+NH4",0,0,0,"7.63632222222222","7.93632222222222","11412","","PEtOH(44:7)+NH4",0,0,0,"7.63632222222222","7.93632222222222","11412","","PEtOH(44:7)+NH4","848.61647","705.5817","183.0417","7.63632222222222","7.93632222222222","11412"
"","PEtOH(44:7)+NH4",0,0,0,"6.85322638888889","7.15322638888889","11716","","PEtOH(44:7)+NH4",0,0,0,"6.85322638888889","7.15322638888889","11716","","PEtOH(44:7)+NH4",0,0,0,"6.85322638888889","7.15322638888889","11716","","PEtOH(44:7)+NH4",0,0,0,"6.85322638888889","7.15322638888889","11716","","PEtOH(44:7)+NH4",0,0,0,"6.85322638888889","7.15322638888889","11716","","PEtOH(44:7)+NH4","848.61647","705.5817","183.0417","6.85322638888889","7.15322638888889","11716"
"","PEtOH(44:8)+NH4",0,0,0,"4.88822575757576","5.18822575757576","2621","","PEtOH(44:8)+NH4",0,0,0,"4.88822575757576","5.18822575757576","2621","","PEtOH(44:8)+NH4",0,0,0,"4.88822575757576","5.18822575757576","2621","","PEtOH(44:8)+NH4",0,0,0,"4.88822575757576","5.18822575757576","2621","","PEtOH(44:8)+NH4",0,0,0,"4.88822575757576","5.18822575757576","2621","","PEtOH(44:8)+NH4","846.60077","703.566","183.0417","4.88822575757576","5.18822575757576","2621"
"","PEtOH(44:8)+NH4",0,0,0,"6.4968625","6.7968625","18810","","PEtOH(44:8)+NH4",0,0,0,"6.4968625","6.7968625","18810","","PEtOH(44:8)+NH4",0,0,0,"6.4968625","6.7968625","18810","","PEtOH(44:8)+NH4",0,0,0,"6.4968625","6.7968625","18810","","PEtOH(44:8)+NH4",0,0,0,"6.4968625","6.7968625","18810","","PEtOH(44:8)+NH4","846.60077","703.566","183.0417","6.4968625","6.7968625","18810"
"","PEtOH(45:1)+NH4",0,0,0,"11.9533833333333","12.2533833333333","4015","","PEtOH(45:1)+NH4",0,0,0,"11.9533833333333","12.2533833333333","4015","","PEtOH(45:1)+NH4",0,0,0,"11.9533833333333","12.2533833333333","4015","","PEtOH(45:1)+NH4",0,0,0,"11.9533833333333","12.2533833333333","4015","","PEtOH(45:1)+NH4",0,0,0,"11.9533833333333","12.2533833333333","4015","","PEtOH(45:1)+NH4","874.72597","731.6912","183.0417","11.9533833333333","12.2533833333333","4015"
"","PEtOH(45:2)+NH4",0,0,0,"11.2354263888889","11.5354263888889","3340","","PEtOH(45:2)+NH4",0,0,0,"11.2354263888889","11.5354263888889","3340","","PEtOH(45:2)+NH4",0,0,0,"11.2354263888889","11.5354263888889","3340","","PEtOH(45:2)+NH4",0,0,0,"11.2354263888889","11.5354263888889","3340","","PEtOH(45:2)+NH4",0,0,0,"11.2354263888889","11.5354263888889","3340","","PEtOH(45:2)+NH4","872.71037","729.6756","183.0417","11.2354263888889","11.5354263888889","3340"
"","PEtOH(45:3)+NH4",0,0,0,"10.5612680555556","10.8612680555556","2131","","PEtOH(45:3)+NH4",0,0,0,"10.5612680555556","10.8612680555556","2131","","PEtOH(45:3)+NH4",0,0,0,"10.5612680555556","10.8612680555556","2131","","PEtOH(45:3)+NH4",0,0,0,"10.5612680555556","10.8612680555556","2131","","PEtOH(45:3)+NH4",0,0,0,"10.5612680555556","10.8612680555556","2131","","PEtOH(45:3)+NH4","870.69467","727.6599","183.0417","10.5612680555556","10.8612680555556","2131"
"","PEtOH(45:4)+NH4",0,0,0,"9.8999651515152","10.1999651515152","4930","","PEtOH(45:4)+NH4",0,0,0,"9.8999651515152","10.1999651515152","4930","","PEtOH(45:4)+NH4",0,0,0,"9.8999651515152","10.1999651515152","4930","","PEtOH(45:4)+NH4",0,0,0,"9.8999651515152","10.1999651515152","4930","","PEtOH(45:4)+NH4",0,0,0,"9.8999651515152","10.1999651515152","4930","","PEtOH(45:4)+NH4","868.67897","725.6442","183.0417","9.8999651515152","10.1999651515152","4930"
"","PEtOH(45:5)+NH4",0,0,0,"9.00154305555556","9.30154305555556","1909","","PEtOH(45:5)+NH4",0,0,0,"9.00154305555556","9.30154305555556","1909","","PEtOH(45:5)+NH4",0,0,0,"9.00154305555556","9.30154305555556","1909","","PEtOH(45:5)+NH4",0,0,0,"9.00154305555556","9.30154305555556","1909","","PEtOH(45:5)+NH4",0,0,0,"9.00154305555556","9.30154305555556","1909","","PEtOH(45:5)+NH4","866.66337","723.6286","183.0417","9.00154305555556","9.30154305555556","1909"
"","PEtOH(45:5)+NH4",0,0,0,"9.19809166666667","9.49809166666667","13004","","PEtOH(45:5)+NH4",0,0,0,"9.19809166666667","9.49809166666667","13004","","PEtOH(45:5)+NH4",0,0,0,"9.19809166666667","9.49809166666667","13004","","PEtOH(45:5)+NH4",0,0,0,"9.19809166666667","9.49809166666667","13004","","PEtOH(45:5)+NH4",0,0,0,"9.19809166666667","9.49809166666667","13004","","PEtOH(45:5)+NH4","866.66337","723.6286","183.0417","9.19809166666667","9.49809166666667","13004"
"","PEtOH(45:6)+NH4",1,0,0,"8.27571527777778","8.57571527777778","941","","PEtOH(45:6)+NH4",8.496271,0,0,"8.27571527777778","8.57571527777778","941","","PEtOH(45:6)+NH4",1,0,0,"8.27571527777778","8.57571527777778","941","","PEtOH(45:6)+NH4",83293.74,0,0,"8.27571527777778","8.57571527777778","941","","PEtOH(45:6)+NH4",864.6487,0,0,"8.27571527777778","8.57571527777778","941","","PEtOH(45:6)+NH4","864.64767","721.6129","183.0417","8.27571527777778","8.57571527777778","941"
"","PEtOH(45:6)+NH4",1,0,0,"8.47133472222222","8.77133472222222","1415","","PEtOH(45:6)+NH4",8.496271,0,0,"8.47133472222222","8.77133472222222","1415","","PEtOH(45:6)+NH4",1,0,0,"8.47133472222222","8.77133472222222","1415","","PEtOH(45:6)+NH4",83293.74,0,0,"8.47133472222222","8.77133472222222","1415","","PEtOH(45:6)+NH4",864.6487,0,0,"8.47133472222222","8.77133472222222","1415","","PEtOH(45:6)+NH4","864.64767","721.6129","183.0417","8.47133472222222","8.77133472222222","1415"
"","PEtOH(45:6)+NH4",0,0,0,"8.87949305555556","9.17949305555556","6364","","PEtOH(45:6)+NH4",0,0,0,"8.87949305555556","9.17949305555556","6364","","PEtOH(45:6)+NH4",0,0,0,"8.87949305555556","9.17949305555556","6364","","PEtOH(45:6)+NH4",0,0,0,"8.87949305555556","9.17949305555556","6364","","PEtOH(45:6)+NH4",0,0,0,"8.87949305555556","9.17949305555556","6364","","PEtOH(45:6)+NH4","864.64767","721.6129","183.0417","8.87949305555556","9.17949305555556","6364"
"","PEtOH(45:6)+NH4",1,0,0,"8.48149861111111","8.78149861111111","18718","","PEtOH(45:6)+NH4",8.496271,0,0,"8.48149861111111","8.78149861111111","18718","","PEtOH(45:6)+NH4",1,0,0,"8.48149861111111","8.78149861111111","18718","","PEtOH(45:6)+NH4",83293.74,0,0,"8.48149861111111","8.78149861111111","18718","","PEtOH(45:6)+NH4",864.6487,0,0,"8.48149861111111","8.78149861111111","18718","","PEtOH(45:6)+NH4","864.64767","721.6129","183.0417","8.48149861111111","8.78149861111111","18718"
"","PEtOH(46:10)+NH4",0,0,0,"4.68251060606061","4.98251060606061","6017","","PEtOH(46:10)+NH4",0,0,0,"4.68251060606061","4.98251060606061","6017","","PEtOH(46:10)+NH4",0,0,0,"4.68251060606061","4.98251060606061","6017","","PEtOH(46:10)+NH4",0,0,0,"4.68251060606061","4.98251060606061","6017","","PEtOH(46:10)+NH4",0,0,0,"4.68251060606061","4.98251060606061","6017","","PEtOH(46:10)+NH4","870.60077","727.566","183.0417","4.68251060606061","4.98251060606061","6017"
"","PEtOH(46:10)+NH4",0,0,0,"4.68490277777778","4.98490277777778","13159","","PEtOH(46:10)+NH4",0,0,0,"4.68490277777778","4.98490277777778","13159","","PEtOH(46:10)+NH4",0,0,0,"4.68490277777778","4.98490277777778","13159","","PEtOH(46:10)+NH4",0,0,0,"4.68490277777778","4.98490277777778","13159","","PEtOH(46:10)+NH4",0,0,0,"4.68490277777778","4.98490277777778","13159","","PEtOH(46:10)+NH4","870.60077","727.566","183.0417","4.68490277777778","4.98490277777778","13159"
"","PEtOH(46:6)+NH4",0,0,0,"8.62530833333333","8.92530833333333","7745","","PEtOH(46:6)+NH4",0,0,0,"8.62530833333333","8.92530833333333","7745","","PEtOH(46:6)+NH4",0,0,0,"8.62530833333333","8.92530833333333","7745","","PEtOH(46:6)+NH4",0,0,0,"8.62530833333333","8.92530833333333","7745","","PEtOH(46:6)+NH4",0,0,0,"8.62530833333333","8.92530833333333","7745","","PEtOH(46:6)+NH4","878.66337","735.6286","183.0417","8.62530833333333","8.92530833333333","7745"
"","PEtOH(47:2)+NH4",0,0,0,"11.9837363636364","12.2837363636364","6602","","PEtOH(47:2)+NH4",0,0,0,"11.9837363636364","12.2837363636364","6602","","PEtOH(47:2)+NH4",0,0,0,"11.9837363636364","12.2837363636364","6602","","PEtOH(47:2)+NH4",0,0,0,"11.9837363636364","12.2837363636364","6602","","PEtOH(47:2)+NH4",0,0,0,"11.9837363636364","12.2837363636364","6602","","PEtOH(47:2)+NH4","900.74167","757.7069","183.0417","11.9837363636364","12.2837363636364","6602"
"","PEtOH(47:3)+NH4",0,0,0,"11.3909","11.6909","3912","","PEtOH(47:3)+NH4",0,0,0,"11.3909","11.6909","3912","","PEtOH(47:3)+NH4",0,0,0,"11.3909","11.6909","3912","","PEtOH(47:3)+NH4",0,0,0,"11.3909","11.6909","3912","","PEtOH(47:3)+NH4",0,0,0,"11.3909","11.6909","3912","","PEtOH(47:3)+NH4","898.72597","755.6912","183.0417","11.3909","11.6909","3912"
"","PEtOH(47:4)+NH4",0,0,0,"5.72050277777778","6.02050277777778","5930","","PEtOH(47:4)+NH4",0,0,0,"5.72050277777778","6.02050277777778","5930","","PEtOH(47:4)+NH4",0,0,0,"5.72050277777778","6.02050277777778","5930","","PEtOH(47:4)+NH4",0,0,0,"5.72050277777778","6.02050277777778","5930","","PEtOH(47:4)+NH4",0,0,0,"5.72050277777778","6.02050277777778","5930","","PEtOH(47:4)+NH4","896.71037","753.6756","183.0417","5.72050277777778","6.02050277777778","5930"
"","PEtOH(47:4)+NH4",0,0,0,"10.7729402777778","11.0729402777778","7403","","PEtOH(47:4)+NH4",0,0,0,"10.7729402777778","11.0729402777778","7403","","PEtOH(47:4)+NH4",0,0,0,"10.7729402777778","11.0729402777778","7403","","PEtOH(47:4)+NH4",0,0,0,"10.7729402777778","11.0729402777778","7403","","PEtOH(47:4)+NH4",0,0,0,"10.7729402777778","11.0729402777778","7403","","PEtOH(47:4)+NH4","896.71037","753.6756","183.0417","10.7729402777778","11.0729402777778","7403"
"","PEtOH(47:4)+NH4",0,0,0,"9.58537878787879","9.88537878787879","9046","","PEtOH(47:4)+NH4",0,0,0,"9.58537878787879","9.88537878787879","9046","","PEtOH(47:4)+NH4",0,0,0,"9.58537878787879","9.88537878787879","9046","","PEtOH(47:4)+NH4",0,0,0,"9.58537878787879","9.88537878787879","9046","","PEtOH(47:4)+NH4",0,0,0,"9.58537878787879","9.88537878787879","9046","","PEtOH(47:4)+NH4","896.71037","753.6756","183.0417","9.58537878787879","9.88537878787879","9046"
"","PEtOH(47:4)+NH4",0,0,0,"10.4438555555556","10.7438555555556","18380","","PEtOH(47:4)+NH4",0,0,0,"10.4438555555556","10.7438555555556","18380","","PEtOH(47:4)+NH4",0,0,0,"10.4438555555556","10.7438555555556","18380","","PEtOH(47:4)+NH4",0,0,0,"10.4438555555556","10.7438555555556","18380","","PEtOH(47:4)+NH4",0,0,0,"10.4438555555556","10.7438555555556","18380","","PEtOH(47:4)+NH4","896.71037","753.6756","183.0417","10.4438555555556","10.7438555555556","18380"
"","PEtOH(47:5)+NH4",0,0,0,"10.4058041666667","10.7058041666667","1810","","PEtOH(47:5)+NH4",0,0,0,"10.4058041666667","10.7058041666667","1810","","PEtOH(47:5)+NH4",0,0,0,"10.4058041666667","10.7058041666667","1810","","PEtOH(47:5)+NH4",0,0,0,"10.4058041666667","10.7058041666667","1810","","PEtOH(47:5)+NH4",0,0,0,"10.4058041666667","10.7058041666667","1810","","PEtOH(47:5)+NH4","894.69467","751.6599","183.0417","10.4058041666667","10.7058041666667","1810"
"","PEtOH(47:5)+NH4",0,0,0,"9.82671666666667","10.1267166666667","7903","","PEtOH(47:5)+NH4",0,0,0,"9.82671666666667","10.1267166666667","7903","","PEtOH(47:5)+NH4",0,0,0,"9.82671666666667","10.1267166666667","7903","","PEtOH(47:5)+NH4",0,0,0,"9.82671666666667","10.1267166666667","7903","","PEtOH(47:5)+NH4",0,0,0,"9.82671666666667","10.1267166666667","7903","","PEtOH(47:5)+NH4","894.69467","751.6599","183.0417","9.82671666666667","10.1267166666667","7903"
"","PEtOH(47:5)+NH4",0,0,0,"9.78578055555555","10.0857805555555","13914","","PEtOH(47:5)+NH4",0,0,0,"9.78578055555555","10.0857805555555","13914","","PEtOH(47:5)+NH4",0,0,0,"9.78578055555555","10.0857805555555","13914","","PEtOH(47:5)+NH4",0,0,0,"9.78578055555555","10.0857805555555","13914","","PEtOH(47:5)+NH4",0,0,0,"9.78578055555555","10.0857805555555","13914","","PEtOH(47:5)+NH4","894.69467","751.6599","183.0417","9.78578055555555","10.0857805555555","13914"
"","PEtOH(47:6)+NH4",0,0,0,"9.42924444444445","9.72924444444445","2171","","PEtOH(47:6)+NH4",0,0,0,"9.42924444444445","9.72924444444445","2171","","PEtOH(47:6)+NH4",0,0,0,"9.42924444444445","9.72924444444445","2171","","PEtOH(47:6)+NH4",0,0,0,"9.42924444444445","9.72924444444445","2171","","PEtOH(47:6)+NH4",0,0,0,"9.42924444444445","9.72924444444445","2171","","PEtOH(47:6)+NH4","892.67897","749.6442","183.0417","9.42924444444445","9.72924444444445","2171"
"","PEtOH(49:3)+NH4",0,0,0,"12.1364772727273","12.4364772727273","15651","","PEtOH(49:3)+NH4",0,0,0,"12.1364772727273","12.4364772727273","15651","","PEtOH(49:3)+NH4",0,0,0,"12.1364772727273","12.4364772727273","15651","","PEtOH(49:3)+NH4",0,0,0,"12.1364772727273","12.4364772727273","15651","","PEtOH(49:3)+NH4",0,0,0,"12.1364772727273","12.4364772727273","15651","","PEtOH(49:3)+NH4","926.75727","783.7225","183.0417","12.1364772727273","12.4364772727273","15651"
"","PEtOH(49:3)+NH4",0,0,0,"0.1923","0.4923","18854","","PEtOH(49:3)+NH4",0,0,0,"0.1923","0.4923","18854","","PEtOH(49:3)+NH4",0,0,0,"0.1923","0.4923","18854","","PEtOH(49:3)+NH4",0,0,0,"0.1923","0.4923","18854","","PEtOH(49:3)+NH4",0,0,0,"0.1923","0.4923","18854","","PEtOH(49:3)+NH4","926.75727","783.7225","183.0417","0.1923","0.4923","18854"
"","PEtOH(51:4)+NH4",0,0,0,"11.8829597222222","12.1829597222222","8640","","PEtOH(51:4)+NH4",0,0,0,"11.8829597222222","12.1829597222222","8640","","PEtOH(51:4)+NH4",0,0,0,"11.8829597222222","12.1829597222222","8640","","PEtOH(51:4)+NH4",0,0,0,"11.8829597222222","12.1829597222222","8640","","PEtOH(51:4)+NH4",0,0,0,"11.8829597222222","12.1829597222222","8640","","PEtOH(51:4)+NH4","952.77297","809.7382","183.0417","11.8829597222222","12.1829597222222","8640"
"","PEtOH(52:3)+NH4",0,0,0,"12.7438055555556","13.0438055555556","3008","","PEtOH(52:3)+NH4",0,0,0,"12.7438055555556","13.0438055555556","3008","","PEtOH(52:3)+NH4",0,0,0,"12.7438055555556","13.0438055555556","3008","","PEtOH(52:3)+NH4",0,0,0,"12.7438055555556","13.0438055555556","3008","","PEtOH(52:3)+NH4",0,0,0,"12.7438055555556","13.0438055555556","3008","","PEtOH(52:3)+NH4","968.80427","825.7695","183.0417","12.7438055555556","13.0438055555556","3008"
"","PEtOH(52:4)+NH4",0,0,0,"12.2056333333333","12.5056333333333","1374","","PEtOH(52:4)+NH4",0,0,0,"12.2056333333333","12.5056333333333","1374","","PEtOH(52:4)+NH4",0,0,0,"12.2056333333333","12.5056333333333","1374","","PEtOH(52:4)+NH4",0,0,0,"12.2056333333333","12.5056333333333","1374","","PEtOH(52:4)+NH4",0,0,0,"12.2056333333333","12.5056333333333","1374","","PEtOH(52:4)+NH4","966.78857","823.7538","183.0417","12.2056333333333","12.5056333333333","1374"
