"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","MSDIAL_HexCer_HS","[M+H]+","1","2","3","4","5","6","7","8","RT_min","RT_max","Comment","RT at Max Intensity","MSDIAL_HexCer_HS","[M+H]+","1","2","3","4","5","6","7","8","RT_min","RT_max","Comment","Number of Scans","MSDIAL_HexCer_HS","[M+H]+","1","2","3","4","5","6","7","8","RT_min","RT_max","Comment","Max Intensity","MSDIAL_HexCer_HS","[M+H]+","1","2","3","4","5","6","7","8","RT_min","RT_max","Comment","Average m/z","MSDIAL_HexCer_HS","[M+H]+","1","2","3","4","5","6","7","8","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","MSDIAL_HexCer_HS","[M+H]+","1","2","3","4","5","6","7","8","RT_min","RT_max","Comment"
"","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"12.3554805555556","12.6554805555556","9667","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"12.3554805555556","12.6554805555556","9667","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"12.3554805555556","12.6554805555556","9667","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"12.3554805555556","12.6554805555556","9667","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"12.3554805555556","12.6554805555556","9667","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9","752.56711","734.5565","554.4932","302.2842","572.5037"," 752.5671","542.4932","290.2842","320.2948","12.3554805555556","12.6554805555556","9667"
"","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"10.2554484848485","10.5554484848485","9696","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"10.2554484848485","10.5554484848485","9696","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"10.2554484848485","10.5554484848485","9696","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"10.2554484848485","10.5554484848485","9696","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"10.2554484848485","10.5554484848485","9696","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9","752.56711","734.5565","554.4932","302.2842","572.5037"," 752.5671","542.4932","290.2842","320.2948","10.2554484848485","10.5554484848485","9696"
"","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"10.6805013888889","10.9805013888889","9711","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"10.6805013888889","10.9805013888889","9711","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"10.6805013888889","10.9805013888889","9711","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"10.6805013888889","10.9805013888889","9711","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"10.6805013888889","10.9805013888889","9711","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9","752.56711","734.5565","554.4932","302.2842","572.5037"," 752.5671","542.4932","290.2842","320.2948","10.6805013888889","10.9805013888889","9711"
"","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"11.1458208333333","11.4458208333333","9728","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"11.1458208333333","11.4458208333333","9728","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"11.1458208333333","11.4458208333333","9728","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"11.1458208333333","11.4458208333333","9728","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"11.1458208333333","11.4458208333333","9728","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9","752.56711","734.5565","554.4932","302.2842","572.5037"," 752.5671","542.4932","290.2842","320.2948","11.1458208333333","11.4458208333333","9728"
"","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"12.6754166666667","12.9754166666667","11590","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"12.6754166666667","12.9754166666667","11590","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"12.6754166666667","12.9754166666667","11590","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"12.6754166666667","12.9754166666667","11590","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"12.6754166666667","12.9754166666667","11590","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9","752.56711","734.5565","554.4932","302.2842","572.5037"," 752.5671","542.4932","290.2842","320.2948","12.6754166666667","12.9754166666667","11590"
"","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"12.8422208333333","13.1422208333333","11607","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"12.8422208333333","13.1422208333333","11607","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"12.8422208333333","13.1422208333333","11607","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"12.8422208333333","13.1422208333333","11607","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"12.8422208333333","13.1422208333333","11607","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9","752.56711","734.5565","554.4932","302.2842","572.5037"," 752.5671","542.4932","290.2842","320.2948","12.8422208333333","13.1422208333333","11607"
"","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"10.6748111111111","10.9748111111111","11611","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"10.6748111111111","10.9748111111111","11611","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"10.6748111111111","10.9748111111111","11611","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"10.6748111111111","10.9748111111111","11611","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"10.6748111111111","10.9748111111111","11611","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9","752.56711","734.5565","554.4932","302.2842","572.5037"," 752.5671","542.4932","290.2842","320.2948","10.6748111111111","10.9748111111111","11611"
"","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"11.3180833333333","11.6180833333333","11702","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"11.3180833333333","11.6180833333333","11702","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"11.3180833333333","11.6180833333333","11702","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"11.3180833333333","11.6180833333333","11702","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"11.3180833333333","11.6180833333333","11702","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9","752.56711","734.5565","554.4932","302.2842","572.5037"," 752.5671","542.4932","290.2842","320.2948","11.3180833333333","11.6180833333333","11702"
"","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"12.0235638888889","12.3235638888889","13054","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"12.0235638888889","12.3235638888889","13054","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"12.0235638888889","12.3235638888889","13054","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"12.0235638888889","12.3235638888889","13054","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"12.0235638888889","12.3235638888889","13054","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9","752.56711","734.5565","554.4932","302.2842","572.5037"," 752.5671","542.4932","290.2842","320.2948","12.0235638888889","12.3235638888889","13054"
"","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"14.6558361111111","14.9558361111111","14380","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"14.6558361111111","14.9558361111111","14380","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"14.6558361111111","14.9558361111111","14380","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"14.6558361111111","14.9558361111111","14380","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"14.6558361111111","14.9558361111111","14380","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9","752.56711","734.5565","554.4932","302.2842","572.5037"," 752.5671","542.4932","290.2842","320.2948","14.6558361111111","14.9558361111111","14380"
"","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"15.0512375","15.3512375","14383","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"15.0512375","15.3512375","14383","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"15.0512375","15.3512375","14383","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"15.0512375","15.3512375","14383","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"15.0512375","15.3512375","14383","","MSDIAL_HexCer 21:3;2O/16:1;O;[M+H]+;CCCCCCCC\C=C/CCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCC;YFEAKSKQOKSQPR-GGTAVLHVNA-N;C43H77NO9","752.56711","734.5565","554.4932","302.2842","572.5037"," 752.5671","542.4932","290.2842","320.2948","15.0512375","15.3512375","14383"
