"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","MSDIAL_Sph","[M+H]+","1","2","3","4","5","RT_min","RT_max","Comment","RT at Max Intensity","MSDIAL_Sph","[M+H]+","1","2","3","4","5","RT_min","RT_max","Comment","Number of Scans","MSDIAL_Sph","[M+H]+","1","2","3","4","5","RT_min","RT_max","Comment","Max Intensity","MSDIAL_Sph","[M+H]+","1","2","3","4","5","RT_min","RT_max","Comment","Average m/z","MSDIAL_Sph","[M+H]+","1","2","3","4","5","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","MSDIAL_Sph","[M+H]+","1","2","3","4","5","RT_min","RT_max","Comment"
"","MSDIAL_SPB 14:1;2O;[M+H]+;CCCCCCCCC\C=C\C(O)C(N)CO;VDRZDTXJMRRVMF-ZHACJKMWNA-N;C14H29NO2",0,0,0,0,0,0,"0.439566666666667","0.739566666666667","13949","","MSDIAL_SPB 14:1;2O;[M+H]+;CCCCCCCCC\C=C\C(O)C(N)CO;VDRZDTXJMRRVMF-ZHACJKMWNA-N;C14H29NO2",0,0,0,0,0,0,"0.439566666666667","0.739566666666667","13949","","MSDIAL_SPB 14:1;2O;[M+H]+;CCCCCCCCC\C=C\C(O)C(N)CO;VDRZDTXJMRRVMF-ZHACJKMWNA-N;C14H29NO2",0,0,0,0,0,0,"0.439566666666667","0.739566666666667","13949","","MSDIAL_SPB 14:1;2O;[M+H]+;CCCCCCCCC\C=C\C(O)C(N)CO;VDRZDTXJMRRVMF-ZHACJKMWNA-N;C14H29NO2",0,0,0,0,0,0,"0.439566666666667","0.739566666666667","13949","","MSDIAL_SPB 14:1;2O;[M+H]+;CCCCCCCCC\C=C\C(O)C(N)CO;VDRZDTXJMRRVMF-ZHACJKMWNA-N;C14H29NO2",0,0,0,0,0,0,"0.439566666666667","0.739566666666667","13949","","MSDIAL_SPB 14:1;2O;[M+H]+;CCCCCCCCC\C=C\C(O)C(N)CO;VDRZDTXJMRRVMF-ZHACJKMWNA-N;C14H29NO2","244.22711","226.2165","79.05423","196.2060","208.2060","93.06988","0.439566666666667","0.739566666666667","13949"
"","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"14.6375652777778","14.9375652777778","19019","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"14.6375652777778","14.9375652777778","19019","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"14.6375652777778","14.9375652777778","19019","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"14.6375652777778","14.9375652777778","19019","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"14.6375652777778","14.9375652777778","19019","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2","356.35231","338.3417","79.05423","308.3312","320.3312","93.06988","14.6375652777778","14.9375652777778","19019"
"","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"13.7593263888889","14.0593263888889","19222","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"13.7593263888889","14.0593263888889","19222","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"13.7593263888889","14.0593263888889","19222","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"13.7593263888889","14.0593263888889","19222","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"13.7593263888889","14.0593263888889","19222","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2","356.35231","338.3417","79.05423","308.3312","320.3312","93.06988","13.7593263888889","14.0593263888889","19222"
"","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"3.06412638888889","3.36412638888889","2575","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"3.06412638888889","3.36412638888889","2575","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"3.06412638888889","3.36412638888889","2575","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"3.06412638888889","3.36412638888889","2575","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"3.06412638888889","3.36412638888889","2575","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2","370.36796","352.3574","79.05423","322.3468","334.3468","93.06988","3.06412638888889","3.36412638888889","2575"
"","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"1.20047361111111","1.50047361111111","4063","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"1.20047361111111","1.50047361111111","4063","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"1.20047361111111","1.50047361111111","4063","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"1.20047361111111","1.50047361111111","4063","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"1.20047361111111","1.50047361111111","4063","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2","370.36796","352.3574","79.05423","322.3468","334.3468","93.06988","1.20047361111111","1.50047361111111","4063"
"","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"5.12340694444444","5.42340694444444","4522","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"5.12340694444444","5.42340694444444","4522","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"5.12340694444444","5.42340694444444","4522","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"5.12340694444444","5.42340694444444","4522","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"5.12340694444444","5.42340694444444","4522","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2","370.36796","352.3574","79.05423","322.3468","334.3468","93.06988","5.12340694444444","5.42340694444444","4522"
"","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"2.65499166666667","2.95499166666667","5951","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"2.65499166666667","2.95499166666667","5951","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"2.65499166666667","2.95499166666667","5951","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"2.65499166666667","2.95499166666667","5951","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"2.65499166666667","2.95499166666667","5951","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2","370.36796","352.3574","79.05423","322.3468","334.3468","93.06988","2.65499166666667","2.95499166666667","5951"
"","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"4.30530972222222","4.60530972222222","7716","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"4.30530972222222","4.60530972222222","7716","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"4.30530972222222","4.60530972222222","7716","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"4.30530972222222","4.60530972222222","7716","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"4.30530972222222","4.60530972222222","7716","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2","370.36796","352.3574","79.05423","322.3468","334.3468","93.06988","4.30530972222222","4.60530972222222","7716"
"","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"2.00085416666667","2.30085416666667","8217","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"2.00085416666667","2.30085416666667","8217","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"2.00085416666667","2.30085416666667","8217","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"2.00085416666667","2.30085416666667","8217","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"2.00085416666667","2.30085416666667","8217","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2","370.36796","352.3574","79.05423","322.3468","334.3468","93.06988","2.00085416666667","2.30085416666667","8217"
"","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"12.3308","12.6308","8435","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"12.3308","12.6308","8435","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"12.3308","12.6308","8435","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"12.3308","12.6308","8435","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"12.3308","12.6308","8435","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2","370.36796","352.3574","79.05423","322.3468","334.3468","93.06988","12.3308","12.6308","8435"
"","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"0.465237878787879","0.765237878787879","8605","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"0.465237878787879","0.765237878787879","8605","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"0.465237878787879","0.765237878787879","8605","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"0.465237878787879","0.765237878787879","8605","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"0.465237878787879","0.765237878787879","8605","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2","370.36796","352.3574","79.05423","322.3468","334.3468","93.06988","0.465237878787879","0.765237878787879","8605"
"","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"12.3495888888889","12.6495888888889","8837","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"12.3495888888889","12.6495888888889","8837","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"12.3495888888889","12.6495888888889","8837","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"12.3495888888889","12.6495888888889","8837","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"12.3495888888889","12.6495888888889","8837","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2","370.36796","352.3574","79.05423","322.3468","334.3468","93.06988","12.3495888888889","12.6495888888889","8837"
"","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"15.4318222222222","15.7318222222222","8980","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"15.4318222222222","15.7318222222222","8980","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"15.4318222222222","15.7318222222222","8980","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"15.4318222222222","15.7318222222222","8980","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"15.4318222222222","15.7318222222222","8980","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2","370.36796","352.3574","79.05423","322.3468","334.3468","93.06988","15.4318222222222","15.7318222222222","8980"
"","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"15.1582402777778","15.4582402777778","9019","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"15.1582402777778","15.4582402777778","9019","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"15.1582402777778","15.4582402777778","9019","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"15.1582402777778","15.4582402777778","9019","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"15.1582402777778","15.4582402777778","9019","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2","370.36796","352.3574","79.05423","322.3468","334.3468","93.06988","15.1582402777778","15.4582402777778","9019"
"","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"5.38245972222222","5.68245972222222","12417","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"5.38245972222222","5.68245972222222","12417","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"5.38245972222222","5.68245972222222","12417","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"5.38245972222222","5.68245972222222","12417","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"5.38245972222222","5.68245972222222","12417","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2","370.36796","352.3574","79.05423","322.3468","334.3468","93.06988","5.38245972222222","5.68245972222222","12417"
"","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"5.88754166666667","6.18754166666667","15551","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"5.88754166666667","6.18754166666667","15551","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"5.88754166666667","6.18754166666667","15551","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"5.88754166666667","6.18754166666667","15551","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"5.88754166666667","6.18754166666667","15551","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2","370.36796","352.3574","79.05423","322.3468","334.3468","93.06988","5.88754166666667","6.18754166666667","15551"
"","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"14.6615138888889","14.9615138888889","15668","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"14.6615138888889","14.9615138888889","15668","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"14.6615138888889","14.9615138888889","15668","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"14.6615138888889","14.9615138888889","15668","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"14.6615138888889","14.9615138888889","15668","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2","370.36796","352.3574","79.05423","322.3468","334.3468","93.06988","14.6615138888889","14.9615138888889","15668"
"","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"12.5309772727273","12.8309772727273","15798","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"12.5309772727273","12.8309772727273","15798","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"12.5309772727273","12.8309772727273","15798","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"12.5309772727273","12.8309772727273","15798","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2",0,0,0,0,0,0,"12.5309772727273","12.8309772727273","15798","","MSDIAL_SPB 23:1;2O;[M+H]+;CCCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;LREOAILUACEABF-FMQUCBEENA-N;C23H47NO2","370.36796","352.3574","79.05423","322.3468","334.3468","93.06988","12.5309772727273","12.8309772727273","15798"
