"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","MSDIAL_NAOrn","[M+H]+","1","2","3","4","5","6","7","RT_min","RT_max","Comment","RT at Max Intensity","MSDIAL_NAOrn","[M+H]+","1","2","3","4","5","6","7","RT_min","RT_max","Comment","Number of Scans","MSDIAL_NAOrn","[M+H]+","1","2","3","4","5","6","7","RT_min","RT_max","Comment","Max Intensity","MSDIAL_NAOrn","[M+H]+","1","2","3","4","5","6","7","RT_min","RT_max","Comment","Average m/z","MSDIAL_NAOrn","[M+H]+","1","2","3","4","5","6","7","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","MSDIAL_NAOrn","[M+H]+","1","2","3","4","5","6","7","RT_min","RT_max","Comment"
"","MSDIAL_NAOrn 13:0/21:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCCCCCCC;OYRJOEVLQGLHGJ-OLFWJLLRNA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"6.89393194444445","7.19393194444445","16833","","MSDIAL_NAOrn 13:0/21:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCCCCCCC;OYRJOEVLQGLHGJ-OLFWJLLRNA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"6.89393194444445","7.19393194444445","16833","","MSDIAL_NAOrn 13:0/21:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCCCCCCC;OYRJOEVLQGLHGJ-OLFWJLLRNA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"6.89393194444445","7.19393194444445","16833","","MSDIAL_NAOrn 13:0/21:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCCCCCCC;OYRJOEVLQGLHGJ-OLFWJLLRNA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"6.89393194444445","7.19393194444445","16833","","MSDIAL_NAOrn 13:0/21:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCCCCCCC;OYRJOEVLQGLHGJ-OLFWJLLRNA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"6.89393194444445","7.19393194444445","16833","","MSDIAL_NAOrn 13:0/21:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCCCCCCC;OYRJOEVLQGLHGJ-OLFWJLLRNA-N;C39H74N2O5","651.56705","115.0866","70.06513","419.3632","133.0972","437.3738","651.5671","305.2839","6.89393194444445","7.19393194444445","16833"
"","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"6.96892916666667","7.26892916666667","1392","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"6.96892916666667","7.26892916666667","1392","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"6.96892916666667","7.26892916666667","1392","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"6.96892916666667","7.26892916666667","1392","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"6.96892916666667","7.26892916666667","1392","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5","665.58270","115.0866","70.06513","433.3788","133.0972","451.3894","665.5827","319.2995","6.96892916666667","7.26892916666667","1392"
"","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"9.544825","9.844825","4750","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"9.544825","9.844825","4750","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"9.544825","9.844825","4750","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"9.544825","9.844825","4750","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"9.544825","9.844825","4750","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5","665.58270","115.0866","70.06513","433.3788","133.0972","451.3894","665.5827","319.2995","9.544825","9.844825","4750"
"","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"14.7174847222222","15.0174847222222","5050","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"14.7174847222222","15.0174847222222","5050","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"14.7174847222222","15.0174847222222","5050","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"14.7174847222222","15.0174847222222","5050","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"14.7174847222222","15.0174847222222","5050","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5","665.58270","115.0866","70.06513","433.3788","133.0972","451.3894","665.5827","319.2995","14.7174847222222","15.0174847222222","5050"
"","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"14.9908560606061","15.2908560606061","9791","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"14.9908560606061","15.2908560606061","9791","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"14.9908560606061","15.2908560606061","9791","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"14.9908560606061","15.2908560606061","9791","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"14.9908560606061","15.2908560606061","9791","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5","665.58270","115.0866","70.06513","433.3788","133.0972","451.3894","665.5827","319.2995","14.9908560606061","15.2908560606061","9791"
"","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"8.05058055555556","8.35058055555556","11353","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"8.05058055555556","8.35058055555556","11353","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"8.05058055555556","8.35058055555556","11353","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"8.05058055555556","8.35058055555556","11353","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"8.05058055555556","8.35058055555556","11353","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5","665.58270","115.0866","70.06513","433.3788","133.0972","451.3894","665.5827","319.2995","8.05058055555556","8.35058055555556","11353"
"","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"10.3417583333333","10.6417583333333","11861","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"10.3417583333333","10.6417583333333","11861","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"10.3417583333333","10.6417583333333","11861","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"10.3417583333333","10.6417583333333","11861","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"10.3417583333333","10.6417583333333","11861","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5","665.58270","115.0866","70.06513","433.3788","133.0972","451.3894","665.5827","319.2995","10.3417583333333","10.6417583333333","11861"
"","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"12.4636458333333","12.7636458333333","13051","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"12.4636458333333","12.7636458333333","13051","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"12.4636458333333","12.7636458333333","13051","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"12.4636458333333","12.7636458333333","13051","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"12.4636458333333","12.7636458333333","13051","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5","665.58270","115.0866","70.06513","433.3788","133.0972","451.3894","665.5827","319.2995","12.4636458333333","12.7636458333333","13051"
"","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"11.4418722222222","11.7418722222222","13154","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"11.4418722222222","11.7418722222222","13154","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"11.4418722222222","11.7418722222222","13154","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"11.4418722222222","11.7418722222222","13154","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"11.4418722222222","11.7418722222222","13154","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5","665.58270","115.0866","70.06513","433.3788","133.0972","451.3894","665.5827","319.2995","11.4418722222222","11.7418722222222","13154"
"","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"15.2896833333333","15.5896833333333","13222","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"15.2896833333333","15.5896833333333","13222","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"15.2896833333333","15.5896833333333","13222","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"15.2896833333333","15.5896833333333","13222","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"15.2896833333333","15.5896833333333","13222","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5","665.58270","115.0866","70.06513","433.3788","133.0972","451.3894","665.5827","319.2995","15.2896833333333","15.5896833333333","13222"
"","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"10.0116097222222","10.3116097222222","13461","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"10.0116097222222","10.3116097222222","13461","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"10.0116097222222","10.3116097222222","13461","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"10.0116097222222","10.3116097222222","13461","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"10.0116097222222","10.3116097222222","13461","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5","665.58270","115.0866","70.06513","433.3788","133.0972","451.3894","665.5827","319.2995","10.0116097222222","10.3116097222222","13461"
"","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"6.98211212121212","7.28211212121212","14255","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"6.98211212121212","7.28211212121212","14255","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"6.98211212121212","7.28211212121212","14255","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"6.98211212121212","7.28211212121212","14255","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"6.98211212121212","7.28211212121212","14255","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5","665.58270","115.0866","70.06513","433.3788","133.0972","451.3894","665.5827","319.2995","6.98211212121212","7.28211212121212","14255"
"","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"8.28403888888889","8.58403888888889","14306","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"8.28403888888889","8.58403888888889","14306","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"8.28403888888889","8.58403888888889","14306","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"8.28403888888889","8.58403888888889","14306","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"8.28403888888889","8.58403888888889","14306","","MSDIAL_NAOrn 13:0/22:1;[M+H]+;CCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;LANDYWRKAGMYEE-VLGSPTGONA-N;C40H76N2O5","665.58270","115.0866","70.06513","433.3788","133.0972","451.3894","665.5827","319.2995","8.28403888888889","8.58403888888889","14306"
