"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","OxCL","[M-2H]2-","Prec-SN1_monolyso2-","Prec-SN1+SN2_dilyso2-","Prec-SN3_monolyso2-","Prec-SN3+SN4_dilyso2-","SN1+C3H6PO4","SN2+C3H6PO4","SN3+C3H6PO4","SN4+C3H6PO4","SN1_FA","SN2_FA","SN3_FA","SN4_FA","RT_min","RT_max","Comment","RT at Max Intensity","OxCL","[M-2H]2-","Prec-SN1_monolyso2-","Prec-SN1+SN2_dilyso2-","Prec-SN3_monolyso2-","Prec-SN3+SN4_dilyso2-","SN1+C3H6PO4","SN2+C3H6PO4","SN3+C3H6PO4","SN4+C3H6PO4","SN1_FA","SN2_FA","SN3_FA","SN4_FA","RT_min","RT_max","Comment","Number of Scans","OxCL","[M-2H]2-","Prec-SN1_monolyso2-","Prec-SN1+SN2_dilyso2-","Prec-SN3_monolyso2-","Prec-SN3+SN4_dilyso2-","SN1+C3H6PO4","SN2+C3H6PO4","SN3+C3H6PO4","SN4+C3H6PO4","SN1_FA","SN2_FA","SN3_FA","SN4_FA","RT_min","RT_max","Comment","Max Intensity","OxCL","[M-2H]2-","Prec-SN1_monolyso2-","Prec-SN1+SN2_dilyso2-","Prec-SN3_monolyso2-","Prec-SN3+SN4_dilyso2-","SN1+C3H6PO4","SN2+C3H6PO4","SN3+C3H6PO4","SN4+C3H6PO4","SN1_FA","SN2_FA","SN3_FA","SN4_FA","RT_min","RT_max","Comment","Average m/z","OxCL","[M-2H]2-","Prec-SN1_monolyso2-","Prec-SN1+SN2_dilyso2-","Prec-SN3_monolyso2-","Prec-SN3+SN4_dilyso2-","SN1+C3H6PO4","SN2+C3H6PO4","SN3+C3H6PO4","SN4+C3H6PO4","SN1_FA","SN2_FA","SN3_FA","SN4_FA","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","OxCL","[M-2H]2-","Prec-SN1_monolyso2-","Prec-SN1+SN2_dilyso2-","Prec-SN3_monolyso2-","Prec-SN3+SN4_dilyso2-","SN1+C3H6PO4","SN2+C3H6PO4","SN3+C3H6PO4","SN4+C3H6PO4","SN1_FA","SN2_FA","SN3_FA","SN4_FA","RT_min","RT_max","Comment"
"","OxCL(16:1(OOH)_18:1_18:2(OOH)_18:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:1_18:2(OOH)_18:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:1_18:2(OOH)_18:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:1_18:2(OOH)_18:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:1_18:2(OOH)_18:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:1_18:2(OOH)_18:3(OH))-2H","750.45828","616.357015","484.234425","603.349185","465.244795","403.18901","417.24106","429.20467","429.20466","267.19642","281.24847","293.21208","293.21207","4.23709393939394","4.53709393939394","1287"
"","OxCL(16:1(OOH)_18:1(OH)_16:1(OOH)_20:4)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:1(OH)_16:1(OOH)_20:4)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:1(OH)_16:1(OOH)_20:4)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:1(OH)_16:1(OOH)_20:4)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:1(OH)_16:1(OOH)_20:4)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:1(OH)_16:1(OOH)_20:4)-2H","750.45828","616.357015","476.236965","616.357015","473.242255","403.18901","433.23598","403.18901","439.2254","267.19642","297.24339","267.19642","303.23281","4.23709393939394","4.53709393939394","1287"
"","OxCL(16:1(OOH)_18:1(OH)_18:2_18:3(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:1(OH)_18:2_18:3(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:1(OH)_18:2_18:3(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:1(OH)_18:2_18:3(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:1(OH)_18:2_18:3(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:1(OH)_18:2_18:3(OOH))-2H","750.45828","616.357015","476.236965","619.344105","473.242255","403.18901","433.23598","415.2254","427.18901","267.19642","297.24339","279.23281","291.19642","4.23709393939394","4.53709393939394","1287"
"","OxCL(16:1(OOH)_18:1(OH)_18:2(OH)_18:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:1(OH)_18:2(OH)_18:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:1(OH)_18:2(OH)_18:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:1(OH)_18:2(OH)_18:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:1(OH)_18:2(OH)_18:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:1(OH)_18:2(OH)_18:3(OH))-2H","750.45828","616.357015","476.236965","611.346645","473.242255","403.18901","433.23598","431.22032","429.20466","267.19642","297.24339","295.22773","293.21207","4.23709393939394","4.53709393939394","1287"
"","OxCL(16:1(OOH)_18:1(OH)_18:2(OOH)_18:3)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:1(OH)_18:2(OOH)_18:3)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:1(OH)_18:2(OOH)_18:3)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:1(OH)_18:2(OOH)_18:3)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:1(OH)_18:2(OOH)_18:3)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:1(OH)_18:2(OOH)_18:3)-2H","750.45828","616.357015","476.236965","603.349185","473.242255","403.18901","433.23598","429.20467","413.20974","267.19642","297.24339","293.21208","277.21715","4.23709393939394","4.53709393939394","1287"
"","OxCL(16:1(OOH)_18:1(OOH)_18:2_18:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:1(OOH)_18:2_18:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:1(OOH)_18:2_18:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:1(OOH)_18:2_18:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:1(OOH)_18:2_18:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:1(OOH)_18:2_18:3(OH))-2H","750.45828","616.357015","468.239505","619.344105","481.239715","403.18901","431.22033","415.2254","429.20466","267.19642","295.22774","279.23281","293.21207","4.23709393939394","4.53709393939394","1287"
"","OxCL(16:1(OOH)_18:1(OOH)_18:2(OH)_18:3)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:1(OOH)_18:2(OH)_18:3)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:1(OOH)_18:2(OH)_18:3)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:1(OOH)_18:2(OH)_18:3)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:1(OOH)_18:2(OH)_18:3)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:1(OOH)_18:2(OH)_18:3)-2H","750.45828","616.357015","468.239505","611.346645","481.239715","403.18901","431.22033","431.22032","413.20974","267.19642","295.22774","295.22773","277.21715","4.23709393939394","4.53709393939394","1287"
"","OxCL(16:1(OOH)_18:2_16:1(OOH)_18:3(OH))-2H",1,0,0,0,0,0,0,0,0,0,0,0,0,"3.77912272727273","4.07912272727273","310","","OxCL(16:1(OOH)_18:2_16:1(OOH)_18:3(OH))-2H",3.969057,0,0,0,0,0,0,0,0,0,0,0,0,"3.77912272727273","4.07912272727273","310","","OxCL(16:1(OOH)_18:2_16:1(OOH)_18:3(OH))-2H",1,0,0,0,0,0,0,0,0,0,0,0,0,"3.77912272727273","4.07912272727273","310","","OxCL(16:1(OOH)_18:2_16:1(OOH)_18:3(OH))-2H",11127.61,0,0,0,0,0,0,0,0,0,0,0,0,"3.77912272727273","4.07912272727273","310","","OxCL(16:1(OOH)_18:2_16:1(OOH)_18:3(OH))-2H",736.4424,0,0,0,0,0,0,0,0,0,0,0,0,"3.77912272727273","4.07912272727273","310","","OxCL(16:1(OOH)_18:2_16:1(OOH)_18:3(OH))-2H","736.44262","602.341355","471.226595","602.341355","464.236965","403.18901","415.2254","403.18901","429.20466","267.19642","279.23281","267.19642","293.21207","3.77912272727273","4.07912272727273","310"
"","OxCL(16:1(OOH)_18:2_16:1(OOH)_20:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2_16:1(OOH)_20:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2_16:1(OOH)_20:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2_16:1(OOH)_20:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2_16:1(OOH)_20:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2_16:1(OOH)_20:3(OH))-2H","750.45828","616.357015","485.242255","616.357015","464.236965","403.18901","415.2254","403.18901","457.23598","267.19642","279.23281","267.19642","321.24339","4.23709393939394","4.53709393939394","1287"
"","OxCL(16:1(OOH)_18:2_18:1(OH)_18:3(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2_18:1(OH)_18:3(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2_18:1(OH)_18:3(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2_18:1(OH)_18:3(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2_18:1(OH)_18:3(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2_18:1(OH)_18:3(OOH))-2H","750.45828","616.357015","485.242255","610.338815","464.236965","403.18901","415.2254","433.23598","427.18901","267.19642","279.23281","297.24339","291.19642","4.23709393939394","4.53709393939394","1287"
"","OxCL(16:1(OOH)_18:2_18:1(OOH)_18:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2_18:1(OOH)_18:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2_18:1(OOH)_18:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2_18:1(OOH)_18:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2_18:1(OOH)_18:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2_18:1(OOH)_18:3(OH))-2H","750.45828","616.357015","485.242255","602.341355","464.236965","403.18901","415.2254","431.22033","429.20466","267.19642","279.23281","295.22774","293.21207","4.23709393939394","4.53709393939394","1287"
"","OxCL(16:1(OOH)_18:2_18:2(OH)_18:2(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2_18:2(OH)_18:2(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2_18:2(OH)_18:2(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2_18:2(OH)_18:2(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2_18:2(OH)_18:2(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2_18:2(OH)_18:2(OOH))-2H","750.45828","616.357015","485.242255","611.346645","464.236965","403.18901","415.2254","431.22032","429.20467","267.19642","279.23281","295.22773","293.21208","4.23709393939394","4.53709393939394","1287"
"","OxCL(16:1(OOH)_18:2(OH)_16:1(OOH)_18:3)-2H",1,0,0,0,0,0,0,0,0,0,0,0,0,"3.77912272727273","4.07912272727273","310","","OxCL(16:1(OOH)_18:2(OH)_16:1(OOH)_18:3)-2H",3.969057,0,0,0,0,0,0,0,0,0,0,0,0,"3.77912272727273","4.07912272727273","310","","OxCL(16:1(OOH)_18:2(OH)_16:1(OOH)_18:3)-2H",1,0,0,0,0,0,0,0,0,0,0,0,0,"3.77912272727273","4.07912272727273","310","","OxCL(16:1(OOH)_18:2(OH)_16:1(OOH)_18:3)-2H",11127.61,0,0,0,0,0,0,0,0,0,0,0,0,"3.77912272727273","4.07912272727273","310","","OxCL(16:1(OOH)_18:2(OH)_16:1(OOH)_18:3)-2H",736.4424,0,0,0,0,0,0,0,0,0,0,0,0,"3.77912272727273","4.07912272727273","310","","OxCL(16:1(OOH)_18:2(OH)_16:1(OOH)_18:3)-2H","736.44262","602.341355","463.229135","602.341355","472.234425","403.18901","431.22032","403.18901","413.20974","267.19642","295.22773","267.19642","277.21715","3.77912272727273","4.07912272727273","310"
"","OxCL(16:1(OOH)_18:2(OH)_16:1(OOH)_20:3)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2(OH)_16:1(OOH)_20:3)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2(OH)_16:1(OOH)_20:3)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2(OH)_16:1(OOH)_20:3)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2(OH)_16:1(OOH)_20:3)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2(OH)_16:1(OOH)_20:3)-2H","750.45828","616.357015","477.244795","616.357015","472.234425","403.18901","431.22032","403.18901","441.24106","267.19642","295.22773","267.19642","305.24847","4.23709393939394","4.53709393939394","1287"
"","OxCL(16:1(OOH)_18:2(OH)_18:1_18:3(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2(OH)_18:1_18:3(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2(OH)_18:1_18:3(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2(OH)_18:1_18:3(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2(OH)_18:1_18:3(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2(OH)_18:1_18:3(OOH))-2H","750.45828","616.357015","477.244795","618.336275","472.234425","403.18901","431.22032","417.24106","427.18901","267.19642","295.22773","281.24847","291.19642","4.23709393939394","4.53709393939394","1287"
"","OxCL(16:1(OOH)_18:2(OH)_18:1(OH)_18:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2(OH)_18:1(OH)_18:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2(OH)_18:1(OH)_18:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2(OH)_18:1(OH)_18:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2(OH)_18:1(OH)_18:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2(OH)_18:1(OH)_18:3(OH))-2H","750.45828","616.357015","477.244795","610.338815","472.234425","403.18901","431.22032","433.23598","429.20466","267.19642","295.22773","297.24339","293.21207","4.23709393939394","4.53709393939394","1287"
"","OxCL(16:1(OOH)_18:2(OH)_18:1(OOH)_18:3)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2(OH)_18:1(OOH)_18:3)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2(OH)_18:1(OOH)_18:3)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2(OH)_18:1(OOH)_18:3)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2(OH)_18:1(OOH)_18:3)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2(OH)_18:1(OOH)_18:3)-2H","750.45828","616.357015","477.244795","602.341355","472.234425","403.18901","431.22032","431.22033","413.20974","267.19642","295.22773","295.22774","277.21715","4.23709393939394","4.53709393939394","1287"
"","OxCL(16:1(OOH)_18:2(OH)_18:2_18:2(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2(OH)_18:2_18:2(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2(OH)_18:2_18:2(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2(OH)_18:2_18:2(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2(OH)_18:2_18:2(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2(OH)_18:2_18:2(OOH))-2H","750.45828","616.357015","477.244795","619.344105","472.234425","403.18901","431.22032","415.2254","429.20467","267.19642","295.22773","279.23281","293.21208","4.23709393939394","4.53709393939394","1287"
"","OxCL(16:1(OOH)_18:2(OH)_18:2(OH)_18:2(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2(OH)_18:2(OH)_18:2(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2(OH)_18:2(OH)_18:2(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2(OH)_18:2(OH)_18:2(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2(OH)_18:2(OH)_18:2(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2(OH)_18:2(OH)_18:2(OH))-2H","750.45828","616.357015","477.244795","611.346645","472.234425","403.18901","431.22032","431.22032","431.22032","267.19642","295.22773","295.22773","295.22773","4.23709393939394","4.53709393939394","1287"
"","OxCL(16:1(OOH)_18:2(OOH)_18:1_18:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2(OOH)_18:1_18:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2(OOH)_18:1_18:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2(OOH)_18:1_18:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2(OOH)_18:1_18:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2(OOH)_18:1_18:3(OH))-2H","750.45828","616.357015","469.247335","618.336275","480.231885","403.18901","429.20467","417.24106","429.20466","267.19642","293.21208","281.24847","293.21207","4.23709393939394","4.53709393939394","1287"
"","OxCL(16:1(OOH)_18:2(OOH)_18:1(OH)_18:3)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2(OOH)_18:1(OH)_18:3)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2(OOH)_18:1(OH)_18:3)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2(OOH)_18:1(OH)_18:3)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2(OOH)_18:1(OH)_18:3)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2(OOH)_18:1(OH)_18:3)-2H","750.45828","616.357015","469.247335","610.338815","480.231885","403.18901","429.20467","433.23598","413.20974","267.19642","293.21208","297.24339","277.21715","4.23709393939394","4.53709393939394","1287"
"","OxCL(16:1(OOH)_18:2(OOH)_18:2_18:2(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2(OOH)_18:2_18:2(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2(OOH)_18:2_18:2(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2(OOH)_18:2_18:2(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2(OOH)_18:2_18:2(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:2(OOH)_18:2_18:2(OH))-2H","750.45828","616.357015","469.247335","619.344105","480.231885","403.18901","429.20467","415.2254","431.22032","267.19642","293.21208","279.23281","295.22773","4.23709393939394","4.53709393939394","1287"
"","OxCL(16:1(OOH)_18:3_18:1(OH)_18:2(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:3_18:1(OH)_18:2(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:3_18:1(OH)_18:2(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:3_18:1(OH)_18:2(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:3_18:1(OH)_18:2(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:1(OOH)_18:3_18:1(OH)_18:2(OOH))-2H","750.45828","616.357015","486.250085","610.338815","463.229135","403.18901","413.20974","433.23598","429.20467","267.19642","277.21715","297.24339","293.21208","4.23709393939394","4.53709393939394","1287"
