"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Cer-NP","[M+HCO2]-","[M-H]-","[M-H2O-H]-","[M-2H2O-H]-","[FAA+C3H5O-H]-","[FAA+C2H5O-H]-","[FAA+C2H5O-H]-.1","[FAA+C2H3-H]-","[Sph-CH9NO-H]-","[FA+O-H]-","[Sph-C2H9NO-H]-","[FAA-H]-","[Sph-C3H11NO2-H]-","RT_min","RT_max","Comment","RT at Max Intensity","Cer-NP","[M+HCO2]-","[M-H]-","[M-H2O-H]-","[M-2H2O-H]-","[FAA+C3H5O-H]-","[FAA+C2H5O-H]-","[FAA+C2H5O-H]-.1","[FAA+C2H3-H]-","[Sph-CH9NO-H]-","[FA+O-H]-","[Sph-C2H9NO-H]-","[FAA-H]-","[Sph-C3H11NO2-H]-","RT_min","RT_max","Comment","Number of Scans","Cer-NP","[M+HCO2]-","[M-H]-","[M-H2O-H]-","[M-2H2O-H]-","[FAA+C3H5O-H]-","[FAA+C2H5O-H]-","[FAA+C2H5O-H]-.1","[FAA+C2H3-H]-","[Sph-CH9NO-H]-","[FA+O-H]-","[Sph-C2H9NO-H]-","[FAA-H]-","[Sph-C3H11NO2-H]-","RT_min","RT_max","Comment","Max Intensity","Cer-NP","[M+HCO2]-","[M-H]-","[M-H2O-H]-","[M-2H2O-H]-","[FAA+C3H5O-H]-","[FAA+C2H5O-H]-","[FAA+C2H5O-H]-.1","[FAA+C2H3-H]-","[Sph-CH9NO-H]-","[FA+O-H]-","[Sph-C2H9NO-H]-","[FAA-H]-","[Sph-C3H11NO2-H]-","RT_min","RT_max","Comment","Average m/z","Cer-NP","[M+HCO2]-","[M-H]-","[M-H2O-H]-","[M-2H2O-H]-","[FAA+C3H5O-H]-","[FAA+C2H5O-H]-","[FAA+C2H5O-H]-.1","[FAA+C2H3-H]-","[Sph-CH9NO-H]-","[FA+O-H]-","[Sph-C2H9NO-H]-","[FAA-H]-","[Sph-C3H11NO2-H]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Cer-NP","[M+HCO2]-","[M-H]-","[M-H2O-H]-","[M-2H2O-H]-","[FAA+C3H5O-H]-","[FAA+C2H5O-H]-","[FAA+C2H5O-H]-.1","[FAA+C2H3-H]-","[Sph-CH9NO-H]-","[FA+O-H]-","[Sph-C2H9NO-H]-","[FAA-H]-","[Sph-C3H11NO2-H]-","RT_min","RT_max","Comment"
"","Cer-NP(t20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer-NP(t20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer-NP(t20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer-NP(t20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer-NP(t20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer-NP(t20:2/38:2)+HCO2","928.8333","882.8278","864.8173","846.8067","614.5871","602.5871","602.5871","584.5765","291.2319","559.546","279.2319","558.5614","249.2213","4.81551363636364","5.11551363636364","526"
"","Cer-NP(t20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer-NP(t20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer-NP(t20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer-NP(t20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer-NP(t20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer-NP(t20:2/38:2)+HCO2","928.8333","882.8278","864.8173","846.8067","614.5871","602.5871","602.5871","584.5765","291.2319","559.546","279.2319","558.5614","249.2213","1.41722878787879","1.71722878787879","1250"
"","Cer-NP(t20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer-NP(t20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer-NP(t20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer-NP(t20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer-NP(t20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer-NP(t20:2/38:2)+HCO2","928.8333","882.8278","864.8173","846.8067","614.5871","602.5871","602.5871","584.5765","291.2319","559.546","279.2319","558.5614","249.2213","5.53096212121212","5.83096212121212","1907"
"","Cer-NP(t20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,1,0,0,"13.930646969697","14.230646969697","1971","","Cer-NP(t20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,14.05704,0,0,"13.930646969697","14.230646969697","1971","","Cer-NP(t20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,1,0,0,"13.930646969697","14.230646969697","1971","","Cer-NP(t20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,4411.873,0,0,"13.930646969697","14.230646969697","1971","","Cer-NP(t20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,279.233,0,0,"13.930646969697","14.230646969697","1971","","Cer-NP(t20:2/38:2)+HCO2","928.8333","882.8278","864.8173","846.8067","614.5871","602.5871","602.5871","584.5765","291.2319","559.546","279.2319","558.5614","249.2213","13.930646969697","14.230646969697","1971"
"","Cer-NP(t20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer-NP(t20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer-NP(t20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer-NP(t20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer-NP(t20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer-NP(t20:2/38:2)+HCO2","928.8333","882.8278","864.8173","846.8067","614.5871","602.5871","602.5871","584.5765","291.2319","559.546","279.2319","558.5614","249.2213","4.71811212121212","5.01811212121212","2722"
"","Cer-NP(t20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer-NP(t20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer-NP(t20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer-NP(t20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer-NP(t20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer-NP(t20:2/38:2)+HCO2","928.8333","882.8278","864.8173","846.8067","614.5871","602.5871","602.5871","584.5765","291.2319","559.546","279.2319","558.5614","249.2213","8.80238787878788","9.10238787878788","3040"
"","Cer-NP(t20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer-NP(t20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer-NP(t20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer-NP(t20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer-NP(t20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer-NP(t20:2/38:2)+HCO2","928.8333","882.8278","864.8173","846.8067","614.5871","602.5871","602.5871","584.5765","291.2319","559.546","279.2319","558.5614","249.2213","13.1360257575758","13.4360257575758","3415"
"","Cer-NP(t20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer-NP(t20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer-NP(t20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer-NP(t20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer-NP(t20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer-NP(t20:2/38:2)+HCO2","928.8333","882.8278","864.8173","846.8067","614.5871","602.5871","602.5871","584.5765","291.2319","559.546","279.2319","558.5614","249.2213","1.17546833333333","1.47546833333333","3619"
"","Cer-NP(t20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer-NP(t20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer-NP(t20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer-NP(t20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer-NP(t20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer-NP(t20:2/38:2)+HCO2","928.8333","882.8278","864.8173","846.8067","614.5871","602.5871","602.5871","584.5765","291.2319","559.546","279.2319","558.5614","249.2213","5.02597727272727","5.32597727272727","3818"
"","Cer-NP(t20:2/40:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-NP(t20:2/40:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-NP(t20:2/40:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-NP(t20:2/40:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-NP(t20:2/40:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-NP(t20:2/40:0)+HCO2","960.8959","914.8904","896.8799","878.8693","646.6497","634.6497","634.6497","616.6391","291.2319","591.6086","279.2319","590.624","249.2213","15.1107681818182","15.4107681818182","1559"
"","Cer-NP(t21:0/21:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.6707424242424","10.9707424242424","1131","","Cer-NP(t21:0/21:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.6707424242424","10.9707424242424","1131","","Cer-NP(t21:0/21:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.6707424242424","10.9707424242424","1131","","Cer-NP(t21:0/21:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.6707424242424","10.9707424242424","1131","","Cer-NP(t21:0/21:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.6707424242424","10.9707424242424","1131","","Cer-NP(t21:0/21:0)+HCO2","712.6455","666.64","648.6295","630.6189","380.3523","368.3523","368.3523","350.3417","309.2788","325.3112","297.2788","324.3266","267.2682","10.6707424242424","10.9707424242424","1131"
"","Cer-NP(t21:0/21:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t21:0/21:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t21:0/21:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t21:0/21:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t21:0/21:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t21:0/21:1)+HCO2","710.6299","664.6244","646.6138","628.6033","378.3367","366.3367","366.3367","348.3261","309.2788","323.2956","297.2788","322.311","267.2682","10.7806166666667","11.0806166666667","1422"
"","Cer-NP(t21:1/21:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t21:1/21:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t21:1/21:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t21:1/21:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t21:1/21:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t21:1/21:0)+HCO2","710.6299","664.6244","646.6138","628.6033","380.3523","368.3523","368.3523","350.3417","307.2632","325.3112","295.2632","324.3266","265.2526","10.7806166666667","11.0806166666667","1422"
"","Cer-NP(t21:1/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-NP(t21:1/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-NP(t21:1/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-NP(t21:1/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-NP(t21:1/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-NP(t21:1/22:2)+HCO2","720.6142","674.6088","656.5981","638.5876","390.3367","378.3367","378.3367","360.3261","307.2632","335.2956","295.2632","334.311","265.2526","10.9162772727273","11.2162772727273","972"
"","Cer-NP(t21:1/24:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-NP(t21:1/24:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-NP(t21:1/24:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-NP(t21:1/24:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-NP(t21:1/24:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-NP(t21:1/24:2)+HCO2","748.6455","702.64","684.6295","666.6189","418.368","406.368","406.368","388.3574","307.2632","363.3269","295.2632","362.3423","265.2526","11.7283893939394","12.0283893939394","790"
"","Cer-NP(t21:2/22:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-NP(t21:2/22:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-NP(t21:2/22:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-NP(t21:2/22:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-NP(t21:2/22:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-NP(t21:2/22:1)+HCO2","720.6142","674.6088","656.5981","638.5876","392.3523","380.3523","380.3523","362.3417","305.2475","337.3112","293.2475","336.3266","263.2369","10.9162772727273","11.2162772727273","972"
"","Cer-NP(t21:2/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer-NP(t21:2/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer-NP(t21:2/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer-NP(t21:2/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer-NP(t21:2/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer-NP(t21:2/22:2)+HCO2","718.5986","672.5931","654.5825","636.572","390.3367","378.3367","378.3367","360.3261","305.2475","335.2956","293.2475","334.311","263.2369","10.0734984848485","10.3734984848485","908"
"","Cer-NP(t21:2/23:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-NP(t21:2/23:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-NP(t21:2/23:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-NP(t21:2/23:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-NP(t21:2/23:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-NP(t21:2/23:1)+HCO2","734.6299","688.6244","670.6138","652.6033","406.368","394.368","394.368","376.3574","305.2475","351.3269","293.2475","350.3423","263.2369","11.3263590909091","11.6263590909091","1402"
"","Cer-NP(t21:2/24:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-NP(t21:2/24:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-NP(t21:2/24:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-NP(t21:2/24:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-NP(t21:2/24:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-NP(t21:2/24:1)+HCO2","748.6455","702.64","684.6295","666.6189","420.3836","408.3836","408.3836","390.373","305.2475","365.3425","293.2475","364.3579","263.2369","11.7283893939394","12.0283893939394","790"
"","Cer-NP(t21:2/24:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer-NP(t21:2/24:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer-NP(t21:2/24:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer-NP(t21:2/24:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer-NP(t21:2/24:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer-NP(t21:2/24:2)+HCO2","746.6299","700.6244","682.6138","664.6033","418.368","406.368","406.368","388.3574","305.2475","363.3269","293.2475","362.3423","263.2369","10.9594772727273","11.2594772727273","525"
"","Cer-NP(t22:0/20:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.6707424242424","10.9707424242424","1131","","Cer-NP(t22:0/20:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.6707424242424","10.9707424242424","1131","","Cer-NP(t22:0/20:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.6707424242424","10.9707424242424","1131","","Cer-NP(t22:0/20:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.6707424242424","10.9707424242424","1131","","Cer-NP(t22:0/20:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.6707424242424","10.9707424242424","1131","","Cer-NP(t22:0/20:0)+HCO2","712.6455","666.64","648.6295","630.6189","366.3367","354.3367","354.3367","336.3261","323.2945","311.2956","311.2945","310.311","281.2839","10.6707424242424","10.9707424242424","1131"
"","Cer-NP(t22:0/20:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t22:0/20:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t22:0/20:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t22:0/20:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t22:0/20:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t22:0/20:1)+HCO2","710.6299","664.6244","646.6138","628.6033","364.321","352.321","352.321","334.3105","323.2945","309.2799","311.2945","308.2953","281.2839","10.7806166666667","11.0806166666667","1422"
"","Cer-NP(t22:0/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-NP(t22:0/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-NP(t22:0/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-NP(t22:0/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-NP(t22:0/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-NP(t22:0/38:2)+HCO2","960.8959","914.8904","896.8799","878.8693","614.5871","602.5871","602.5871","584.5765","323.2945","559.546","311.2945","558.5614","281.2839","15.1107681818182","15.4107681818182","1559"
"","Cer-NP(t22:1/20:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t22:1/20:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t22:1/20:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t22:1/20:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t22:1/20:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t22:1/20:0)+HCO2","710.6299","664.6244","646.6138","628.6033","366.3367","354.3367","354.3367","336.3261","321.2788","311.2956","309.2788","310.311","279.2682","10.7806166666667","11.0806166666667","1422"
"","Cer-NP(t22:1/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-NP(t22:1/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-NP(t22:1/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-NP(t22:1/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-NP(t22:1/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-NP(t22:1/22:2)+HCO2","734.6299","688.6244","670.6138","652.6033","390.3367","378.3367","378.3367","360.3261","321.2788","335.2956","309.2788","334.311","279.2682","11.3263590909091","11.6263590909091","1402"
"","Cer-NP(t22:1/38:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-NP(t22:1/38:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-NP(t22:1/38:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-NP(t22:1/38:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-NP(t22:1/38:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-NP(t22:1/38:1)+HCO2","960.8959","914.8904","896.8799","878.8693","616.6027","604.6027","604.6027","586.5922","321.2788","561.5616","309.2788","560.577","279.2682","15.1107681818182","15.4107681818182","1559"
"","Cer-NP(t22:2/21:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-NP(t22:2/21:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-NP(t22:2/21:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-NP(t22:2/21:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-NP(t22:2/21:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-NP(t22:2/21:1)+HCO2","720.6142","674.6088","656.5981","638.5876","378.3367","366.3367","366.3367","348.3261","319.2632","323.2956","307.2632","322.311","277.2526","10.9162772727273","11.2162772727273","972"
"","Cer-NP(t22:2/22:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-NP(t22:2/22:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-NP(t22:2/22:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-NP(t22:2/22:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-NP(t22:2/22:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-NP(t22:2/22:1)+HCO2","734.6299","688.6244","670.6138","652.6033","392.3523","380.3523","380.3523","362.3417","319.2632","337.3112","307.2632","336.3266","277.2526","11.3263590909091","11.6263590909091","1402"
