"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","FAHFA","[M-H]-","[HFA-H]-","[HFA-H-H2O]-","[FA-H]-","RT_min","RT_max","Comment","RT at Max Intensity","FAHFA","[M-H]-","[HFA-H]-","[HFA-H-H2O]-","[FA-H]-","RT_min","RT_max","Comment","Number of Scans","FAHFA","[M-H]-","[HFA-H]-","[HFA-H-H2O]-","[FA-H]-","RT_min","RT_max","Comment","Max Intensity","FAHFA","[M-H]-","[HFA-H]-","[HFA-H-H2O]-","[FA-H]-","RT_min","RT_max","Comment","Average m/z","FAHFA","[M-H]-","[HFA-H]-","[HFA-H-H2O]-","[FA-H]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","FAHFA","[M-H]-","[HFA-H]-","[HFA-H-H2O]-","[FA-H]-","RT_min","RT_max","Comment"
"","FAHFA(18:3/10:0)-H",0,0,0,0,"1.81304090909091","2.11304090909091","3509","","FAHFA(18:3/10:0)-H",0,0,0,0,"1.81304090909091","2.11304090909091","3509","","FAHFA(18:3/10:0)-H",0,0,0,0,"1.81304090909091","2.11304090909091","3509","","FAHFA(18:3/10:0)-H",0,0,0,0,"1.81304090909091","2.11304090909091","3509","","FAHFA(18:3/10:0)-H",0,0,0,0,"1.81304090909091","2.11304090909091","3509","","FAHFA(18:3/10:0)-H","447.348","187.134","169.1234","277.2173","1.81304090909091","2.11304090909091","3509"
"","FAHFA(18:3/10:0)-H",0,0,0,0,"1.93801666666667","2.23801666666667","3544","","FAHFA(18:3/10:0)-H",0,0,0,0,"1.93801666666667","2.23801666666667","3544","","FAHFA(18:3/10:0)-H",0,0,0,0,"1.93801666666667","2.23801666666667","3544","","FAHFA(18:3/10:0)-H",0,0,0,0,"1.93801666666667","2.23801666666667","3544","","FAHFA(18:3/10:0)-H",0,0,0,0,"1.93801666666667","2.23801666666667","3544","","FAHFA(18:3/10:0)-H","447.348","187.134","169.1234","277.2173","1.93801666666667","2.23801666666667","3544"
"","FAHFA(18:3/14:1)-H",0,0,0,0,"2.52443636363636","2.82443636363636","1569","","FAHFA(18:3/14:1)-H",0,0,0,0,"2.52443636363636","2.82443636363636","1569","","FAHFA(18:3/14:1)-H",0,0,0,0,"2.52443636363636","2.82443636363636","1569","","FAHFA(18:3/14:1)-H",0,0,0,0,"2.52443636363636","2.82443636363636","1569","","FAHFA(18:3/14:1)-H",0,0,0,0,"2.52443636363636","2.82443636363636","1569","","FAHFA(18:3/14:1)-H","501.3949","241.1809","223.1703","277.2173","2.52443636363636","2.82443636363636","1569"
"","FAHFA(18:3/18:0)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(18:3/18:0)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(18:3/18:0)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(18:3/18:0)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(18:3/18:0)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(18:3/18:0)-H","559.4732","299.2592","281.2486","277.2173","5.08944545454546","5.38944545454546","1869"
"","FAHFA(18:3/18:0)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(18:3/18:0)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(18:3/18:0)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(18:3/18:0)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(18:3/18:0)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(18:3/18:0)-H","559.4732","299.2592","281.2486","277.2173","5.35008787878788","5.65008787878788","2583"
"","FAHFA(18:3/18:0)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(18:3/18:0)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(18:3/18:0)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(18:3/18:0)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(18:3/18:0)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(18:3/18:0)-H","559.4732","299.2592","281.2486","277.2173","5.3546303030303","5.6546303030303","3217"
"","FAHFA(18:3/18:1)-H",1,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(18:3/18:1)-H",4.437345,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(18:3/18:1)-H",1,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(18:3/18:1)-H",69676.9,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(18:3/18:1)-H",557.4578,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(18:3/18:1)-H","557.4575","297.2435","279.2329","277.2173","4.31202575757576","4.61202575757576","474"
"","FAHFA(18:3/18:1)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(18:3/18:1)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(18:3/18:1)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(18:3/18:1)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(18:3/18:1)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(18:3/18:1)-H","557.4575","297.2435","279.2329","277.2173","3.87228787878788","4.17228787878788","1317"
"","FAHFA(18:3/18:1)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(18:3/18:1)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(18:3/18:1)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(18:3/18:1)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(18:3/18:1)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(18:3/18:1)-H","557.4575","297.2435","279.2329","277.2173","5.0820803030303","5.3820803030303","1438"
"","FAHFA(18:3/18:1)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(18:3/18:1)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(18:3/18:1)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(18:3/18:1)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(18:3/18:1)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(18:3/18:1)-H","557.4575","297.2435","279.2329","277.2173","5.34444545454545","5.64444545454545","1868"
"","FAHFA(18:3/18:1)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(18:3/18:1)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(18:3/18:1)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(18:3/18:1)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(18:3/18:1)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(18:3/18:1)-H","557.4575","297.2435","279.2329","277.2173","5.01075666666667","5.31075666666667","3592"
"","FAHFA(18:4/10:0)-H",1,0,0,0,"1.69611212121212","1.99611212121212","638","","FAHFA(18:4/10:0)-H",1.860396,0,0,0,"1.69611212121212","1.99611212121212","638","","FAHFA(18:4/10:0)-H",1,0,0,0,"1.69611212121212","1.99611212121212","638","","FAHFA(18:4/10:0)-H",56801.45,0,0,0,"1.69611212121212","1.99611212121212","638","","FAHFA(18:4/10:0)-H",445.3327,0,0,0,"1.69611212121212","1.99611212121212","638","","FAHFA(18:4/10:0)-H","445.3323","187.134","169.1234","275.2017","1.69611212121212","1.99611212121212","638"
"","FAHFA(18:4/10:0)-H",1,0,0,0,"1.61559393939394","1.91559393939394","2790","","FAHFA(18:4/10:0)-H",1.860396,0,0,0,"1.61559393939394","1.91559393939394","2790","","FAHFA(18:4/10:0)-H",1,0,0,0,"1.61559393939394","1.91559393939394","2790","","FAHFA(18:4/10:0)-H",56801.45,0,0,0,"1.61559393939394","1.91559393939394","2790","","FAHFA(18:4/10:0)-H",445.3327,0,0,0,"1.61559393939394","1.91559393939394","2790","","FAHFA(18:4/10:0)-H","445.3323","187.134","169.1234","275.2017","1.61559393939394","1.91559393939394","2790"
"","FAHFA(18:4/12:0)-H",0,0,0,0,"1.93971363636364","2.23971363636364","1765","","FAHFA(18:4/12:0)-H",0,0,0,0,"1.93971363636364","2.23971363636364","1765","","FAHFA(18:4/12:0)-H",0,0,0,0,"1.93971363636364","2.23971363636364","1765","","FAHFA(18:4/12:0)-H",0,0,0,0,"1.93971363636364","2.23971363636364","1765","","FAHFA(18:4/12:0)-H",0,0,0,0,"1.93971363636364","2.23971363636364","1765","","FAHFA(18:4/12:0)-H","473.3636","215.1653","197.1547","275.2017","1.93971363636364","2.23971363636364","1765"
"","FAHFA(18:4/12:0)-H",0,0,0,0,"2.15844696969697","2.45844696969697","3115","","FAHFA(18:4/12:0)-H",0,0,0,0,"2.15844696969697","2.45844696969697","3115","","FAHFA(18:4/12:0)-H",0,0,0,0,"2.15844696969697","2.45844696969697","3115","","FAHFA(18:4/12:0)-H",0,0,0,0,"2.15844696969697","2.45844696969697","3115","","FAHFA(18:4/12:0)-H",0,0,0,0,"2.15844696969697","2.45844696969697","3115","","FAHFA(18:4/12:0)-H","473.3636","215.1653","197.1547","275.2017","2.15844696969697","2.45844696969697","3115"
"","FAHFA(18:4/14:0)-H",0,0,0,0,"2.52443636363636","2.82443636363636","1569","","FAHFA(18:4/14:0)-H",0,0,0,0,"2.52443636363636","2.82443636363636","1569","","FAHFA(18:4/14:0)-H",0,0,0,0,"2.52443636363636","2.82443636363636","1569","","FAHFA(18:4/14:0)-H",0,0,0,0,"2.52443636363636","2.82443636363636","1569","","FAHFA(18:4/14:0)-H",0,0,0,0,"2.52443636363636","2.82443636363636","1569","","FAHFA(18:4/14:0)-H","501.3949","243.1966","225.186","275.2017","2.52443636363636","2.82443636363636","1569"
"","FAHFA(18:4/18:0)-H",1,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(18:4/18:0)-H",4.437345,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(18:4/18:0)-H",1,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(18:4/18:0)-H",69676.9,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(18:4/18:0)-H",557.4578,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(18:4/18:0)-H","557.4575","299.2592","281.2486","275.2017","4.31202575757576","4.61202575757576","474"
"","FAHFA(18:4/18:0)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(18:4/18:0)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(18:4/18:0)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(18:4/18:0)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(18:4/18:0)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(18:4/18:0)-H","557.4575","299.2592","281.2486","275.2017","3.87228787878788","4.17228787878788","1317"
"","FAHFA(18:4/18:0)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(18:4/18:0)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(18:4/18:0)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(18:4/18:0)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(18:4/18:0)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(18:4/18:0)-H","557.4575","299.2592","281.2486","275.2017","5.0820803030303","5.3820803030303","1438"
"","FAHFA(18:4/18:0)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(18:4/18:0)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(18:4/18:0)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(18:4/18:0)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(18:4/18:0)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(18:4/18:0)-H","557.4575","299.2592","281.2486","275.2017","5.34444545454545","5.64444545454545","1868"
"","FAHFA(18:4/18:0)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(18:4/18:0)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(18:4/18:0)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(18:4/18:0)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(18:4/18:0)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(18:4/18:0)-H","557.4575","299.2592","281.2486","275.2017","5.01075666666667","5.31075666666667","3592"
"","FAHFA(19:0/7:0)-H",0,0,0,0,"2.17962575757576","2.47962575757576","1277","","FAHFA(19:0/7:0)-H",0,0,0,0,"2.17962575757576","2.47962575757576","1277","","FAHFA(19:0/7:0)-H",0,0,0,0,"2.17962575757576","2.47962575757576","1277","","FAHFA(19:0/7:0)-H",0,0,0,0,"2.17962575757576","2.47962575757576","1277","","FAHFA(19:0/7:0)-H",0,0,0,0,"2.17962575757576","2.47962575757576","1277","","FAHFA(19:0/7:0)-H","425.3636","145.087","127.0764","297.2799","2.17962575757576","2.47962575757576","1277"
"","FAHFA(19:0/8:0)-H",0,0,0,0,"1.72563787878788","2.02563787878788","4178","","FAHFA(19:0/8:0)-H",0,0,0,0,"1.72563787878788","2.02563787878788","4178","","FAHFA(19:0/8:0)-H",0,0,0,0,"1.72563787878788","2.02563787878788","4178","","FAHFA(19:0/8:0)-H",0,0,0,0,"1.72563787878788","2.02563787878788","4178","","FAHFA(19:0/8:0)-H",0,0,0,0,"1.72563787878788","2.02563787878788","4178","","FAHFA(19:0/8:0)-H","439.3793","159.1027","141.0921","297.2799","1.72563787878788","2.02563787878788","4178"
"","FAHFA(19:1/17:2)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(19:1/17:2)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(19:1/17:2)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(19:1/17:2)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(19:1/17:2)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(19:1/17:2)-H","559.4732","281.2122","263.2017","295.2643","5.08944545454546","5.38944545454546","1869"
"","FAHFA(19:1/17:2)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(19:1/17:2)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(19:1/17:2)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(19:1/17:2)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(19:1/17:2)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(19:1/17:2)-H","559.4732","281.2122","263.2017","295.2643","5.35008787878788","5.65008787878788","2583"
"","FAHFA(19:1/17:2)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(19:1/17:2)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(19:1/17:2)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(19:1/17:2)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(19:1/17:2)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(19:1/17:2)-H","559.4732","281.2122","263.2017","295.2643","5.3546303030303","5.6546303030303","3217"
"","FAHFA(19:2/9:0)-H",0,0,0,0,"2.09649242424242","2.39649242424242","1686","","FAHFA(19:2/9:0)-H",0,0,0,0,"2.09649242424242","2.39649242424242","1686","","FAHFA(19:2/9:0)-H",0,0,0,0,"2.09649242424242","2.39649242424242","1686","","FAHFA(19:2/9:0)-H",0,0,0,0,"2.09649242424242","2.39649242424242","1686","","FAHFA(19:2/9:0)-H",0,0,0,0,"2.09649242424242","2.39649242424242","1686","","FAHFA(19:2/9:0)-H","449.3636","173.1183","155.1078","293.2486","2.09649242424242","2.39649242424242","1686"
"","FAHFA(19:2/17:1)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(19:2/17:1)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(19:2/17:1)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(19:2/17:1)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(19:2/17:1)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(19:2/17:1)-H","559.4732","283.2279","265.2173","293.2486","5.08944545454546","5.38944545454546","1869"
"","FAHFA(19:2/17:1)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(19:2/17:1)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(19:2/17:1)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(19:2/17:1)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(19:2/17:1)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(19:2/17:1)-H","559.4732","283.2279","265.2173","293.2486","5.35008787878788","5.65008787878788","2583"
"","FAHFA(19:2/17:1)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(19:2/17:1)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(19:2/17:1)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(19:2/17:1)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(19:2/17:1)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(19:2/17:1)-H","559.4732","283.2279","265.2173","293.2486","5.3546303030303","5.6546303030303","3217"
"","FAHFA(19:2/17:2)-H",1,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(19:2/17:2)-H",4.437345,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(19:2/17:2)-H",1,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(19:2/17:2)-H",69676.9,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(19:2/17:2)-H",557.4578,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(19:2/17:2)-H","557.4575","281.2122","263.2017","293.2486","4.31202575757576","4.61202575757576","474"
"","FAHFA(19:2/17:2)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(19:2/17:2)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(19:2/17:2)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(19:2/17:2)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(19:2/17:2)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(19:2/17:2)-H","557.4575","281.2122","263.2017","293.2486","3.87228787878788","4.17228787878788","1317"
"","FAHFA(19:2/17:2)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(19:2/17:2)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(19:2/17:2)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(19:2/17:2)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(19:2/17:2)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(19:2/17:2)-H","557.4575","281.2122","263.2017","293.2486","5.0820803030303","5.3820803030303","1438"
"","FAHFA(19:2/17:2)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(19:2/17:2)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(19:2/17:2)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(19:2/17:2)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(19:2/17:2)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(19:2/17:2)-H","557.4575","281.2122","263.2017","293.2486","5.34444545454545","5.64444545454545","1868"
"","FAHFA(19:2/17:2)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(19:2/17:2)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(19:2/17:2)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(19:2/17:2)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(19:2/17:2)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(19:2/17:2)-H","557.4575","281.2122","263.2017","293.2486","5.01075666666667","5.31075666666667","3592"
"","FAHFA(20:0/6:0)-H",0,0,0,0,"2.17962575757576","2.47962575757576","1277","","FAHFA(20:0/6:0)-H",0,0,0,0,"2.17962575757576","2.47962575757576","1277","","FAHFA(20:0/6:0)-H",0,0,0,0,"2.17962575757576","2.47962575757576","1277","","FAHFA(20:0/6:0)-H",0,0,0,0,"2.17962575757576","2.47962575757576","1277","","FAHFA(20:0/6:0)-H",0,0,0,0,"2.17962575757576","2.47962575757576","1277","","FAHFA(20:0/6:0)-H","425.3636","131.0714","113.0608","311.2956","2.17962575757576","2.47962575757576","1277"
"","FAHFA(20:0/7:0)-H",0,0,0,0,"1.72563787878788","2.02563787878788","4178","","FAHFA(20:0/7:0)-H",0,0,0,0,"1.72563787878788","2.02563787878788","4178","","FAHFA(20:0/7:0)-H",0,0,0,0,"1.72563787878788","2.02563787878788","4178","","FAHFA(20:0/7:0)-H",0,0,0,0,"1.72563787878788","2.02563787878788","4178","","FAHFA(20:0/7:0)-H",0,0,0,0,"1.72563787878788","2.02563787878788","4178","","FAHFA(20:0/7:0)-H","439.3793","145.087","127.0764","311.2956","1.72563787878788","2.02563787878788","4178"
"","FAHFA(20:0/16:3)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(20:0/16:3)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(20:0/16:3)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(20:0/16:3)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(20:0/16:3)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(20:0/16:3)-H","559.4732","265.1809","247.1703","311.2956","5.08944545454546","5.38944545454546","1869"
"","FAHFA(20:0/16:3)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(20:0/16:3)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(20:0/16:3)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(20:0/16:3)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(20:0/16:3)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(20:0/16:3)-H","559.4732","265.1809","247.1703","311.2956","5.35008787878788","5.65008787878788","2583"
"","FAHFA(20:0/16:3)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(20:0/16:3)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(20:0/16:3)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(20:0/16:3)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(20:0/16:3)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(20:0/16:3)-H","559.4732","265.1809","247.1703","311.2956","5.3546303030303","5.6546303030303","3217"
"","FAHFA(20:1/16:2)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(20:1/16:2)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(20:1/16:2)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(20:1/16:2)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(20:1/16:2)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(20:1/16:2)-H","559.4732","267.1966","249.186","309.2799","5.08944545454546","5.38944545454546","1869"
"","FAHFA(20:1/16:2)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(20:1/16:2)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(20:1/16:2)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(20:1/16:2)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(20:1/16:2)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(20:1/16:2)-H","559.4732","267.1966","249.186","309.2799","5.35008787878788","5.65008787878788","2583"
"","FAHFA(20:1/16:2)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(20:1/16:2)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(20:1/16:2)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(20:1/16:2)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(20:1/16:2)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(20:1/16:2)-H","559.4732","267.1966","249.186","309.2799","5.3546303030303","5.6546303030303","3217"
"","FAHFA(20:1/16:3)-H",1,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(20:1/16:3)-H",4.437345,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(20:1/16:3)-H",1,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(20:1/16:3)-H",69676.9,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(20:1/16:3)-H",557.4578,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(20:1/16:3)-H","557.4575","265.1809","247.1703","309.2799","4.31202575757576","4.61202575757576","474"
"","FAHFA(20:1/16:3)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(20:1/16:3)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(20:1/16:3)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(20:1/16:3)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(20:1/16:3)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(20:1/16:3)-H","557.4575","265.1809","247.1703","309.2799","3.87228787878788","4.17228787878788","1317"
"","FAHFA(20:1/16:3)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(20:1/16:3)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(20:1/16:3)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(20:1/16:3)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(20:1/16:3)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(20:1/16:3)-H","557.4575","265.1809","247.1703","309.2799","5.0820803030303","5.3820803030303","1438"
