"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Cer-AS","[M+HCO2]-","[M-H]-","[M-O-H]-","[M-CO-3H]-","[M-CO-O-H]-","[Sph-3H]-","[Sph-O-3H]-","[FA+O-H]-","[FA+N-H]-","[Sph-CO-H]-","[FA-3H]-","[Sph-NCCO-H]-","[Sph-NCCO-3H]-","[FA-CO-3H]-","RT_min","RT_max","Comment","RT at Max Intensity","Cer-AS","[M+HCO2]-","[M-H]-","[M-O-H]-","[M-CO-3H]-","[M-CO-O-H]-","[Sph-3H]-","[Sph-O-3H]-","[FA+O-H]-","[FA+N-H]-","[Sph-CO-H]-","[FA-3H]-","[Sph-NCCO-H]-","[Sph-NCCO-3H]-","[FA-CO-3H]-","RT_min","RT_max","Comment","Number of Scans","Cer-AS","[M+HCO2]-","[M-H]-","[M-O-H]-","[M-CO-3H]-","[M-CO-O-H]-","[Sph-3H]-","[Sph-O-3H]-","[FA+O-H]-","[FA+N-H]-","[Sph-CO-H]-","[FA-3H]-","[Sph-NCCO-H]-","[Sph-NCCO-3H]-","[FA-CO-3H]-","RT_min","RT_max","Comment","Max Intensity","Cer-AS","[M+HCO2]-","[M-H]-","[M-O-H]-","[M-CO-3H]-","[M-CO-O-H]-","[Sph-3H]-","[Sph-O-3H]-","[FA+O-H]-","[FA+N-H]-","[Sph-CO-H]-","[FA-3H]-","[Sph-NCCO-H]-","[Sph-NCCO-3H]-","[FA-CO-3H]-","RT_min","RT_max","Comment","Average m/z","Cer-AS","[M+HCO2]-","[M-H]-","[M-O-H]-","[M-CO-3H]-","[M-CO-O-H]-","[Sph-3H]-","[Sph-O-3H]-","[FA+O-H]-","[FA+N-H]-","[Sph-CO-H]-","[FA-3H]-","[Sph-NCCO-H]-","[Sph-NCCO-3H]-","[FA-CO-3H]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Cer-AS","[M+HCO2]-","[M-H]-","[M-O-H]-","[M-CO-3H]-","[M-CO-O-H]-","[Sph-3H]-","[Sph-O-3H]-","[FA+O-H]-","[FA+N-H]-","[Sph-CO-H]-","[FA-3H]-","[Sph-NCCO-H]-","[Sph-NCCO-3H]-","[FA-CO-3H]-","RT_min","RT_max","Comment"
"","Cer-AS(d15:2/30:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-AS(d15:2/30:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-AS(d15:2/30:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-AS(d15:2/30:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-AS(d15:2/30:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-AS(d15:2/30:1)+HCO2","748.6455","702.64","684.6295","670.6138","654.6189","252.1969","236.202","465.4313","464.4473","224.202","447.4207","195.1754","193.1598","419.4258","11.7283893939394","12.0283893939394","790"
"","Cer-AS(d15:2/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer-AS(d15:2/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer-AS(d15:2/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer-AS(d15:2/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer-AS(d15:2/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer-AS(d15:2/30:2)+HCO2","746.6299","700.6244","682.6138","668.5981","652.6033","252.1969","236.202","463.4157","462.4317","224.202","445.4051","195.1754","193.1598","417.4102","10.9594772727273","11.2594772727273","525"
"","Cer-AS(d15:3/28:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-AS(d15:3/28:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-AS(d15:3/28:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-AS(d15:3/28:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-AS(d15:3/28:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-AS(d15:3/28:0)+HCO2","720.6142","674.6088","656.5981","642.5825","626.5876","250.1813","234.1863","439.4157","438.4317","222.1863","421.4051","193.1598","191.1441","393.4102","10.9162772727273","11.2162772727273","972"
"","Cer-AS(d15:3/28:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer-AS(d15:3/28:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer-AS(d15:3/28:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer-AS(d15:3/28:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer-AS(d15:3/28:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer-AS(d15:3/28:1)+HCO2","718.5986","672.5931","654.5825","640.5669","624.572","250.1813","234.1863","437.4","436.416","222.1863","419.3895","193.1598","191.1441","391.3945","10.0734984848485","10.3734984848485","908"
"","Cer-AS(d15:3/29:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-AS(d15:3/29:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-AS(d15:3/29:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-AS(d15:3/29:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-AS(d15:3/29:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-AS(d15:3/29:0)+HCO2","734.6299","688.6244","670.6138","656.5981","640.6033","250.1813","234.1863","453.4313","452.4473","222.1863","435.4207","193.1598","191.1441","407.4258","11.3263590909091","11.6263590909091","1402"
"","Cer-AS(d15:3/29:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer-AS(d15:3/29:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer-AS(d15:3/29:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer-AS(d15:3/29:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer-AS(d15:3/29:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer-AS(d15:3/29:1)+HCO2","732.6142","686.6088","668.5981","654.5825","638.5876","250.1813","234.1863","451.4157","450.4317","222.1863","433.4051","193.1598","191.1441","405.4102","10.5313909090909","10.8313909090909","1290"
"","Cer-AS(d15:3/30:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-AS(d15:3/30:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-AS(d15:3/30:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-AS(d15:3/30:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-AS(d15:3/30:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-AS(d15:3/30:0)+HCO2","748.6455","702.64","684.6295","670.6138","654.6189","250.1813","234.1863","467.447","466.463","222.1863","449.4364","193.1598","191.1441","421.4415","11.7283893939394","12.0283893939394","790"
"","Cer-AS(d15:3/30:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer-AS(d15:3/30:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer-AS(d15:3/30:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer-AS(d15:3/30:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer-AS(d15:3/30:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer-AS(d15:3/30:1)+HCO2","746.6299","700.6244","682.6138","668.5981","652.6033","250.1813","234.1863","465.4313","464.4473","222.1863","447.4207","193.1598","191.1441","419.4258","10.9594772727273","11.2594772727273","525"
"","Cer-AS(d15:3/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer-AS(d15:3/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer-AS(d15:3/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer-AS(d15:3/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer-AS(d15:3/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer-AS(d15:3/30:2)+HCO2","744.6142","698.6088","680.5981","666.5825","650.5876","250.1813","234.1863","463.4157","462.4317","222.1863","445.4051","193.1598","191.1441","417.4102","10.0174166666667","10.3174166666667","1120"
"","Cer-AS(d16:1/26:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-AS(d16:1/26:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-AS(d16:1/26:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-AS(d16:1/26:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-AS(d16:1/26:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-AS(d16:1/26:0)+HCO2","710.6299","664.6244","646.6138","632.5981","616.6033","268.2282","252.2333","411.3844","410.4004","240.2333","393.3738","211.2067","209.1911","365.3789","10.7806166666667","11.0806166666667","1422"
"","Cer-AS(d16:1/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-AS(d16:1/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-AS(d16:1/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-AS(d16:1/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-AS(d16:1/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-AS(d16:1/28:2)+HCO2","734.6299","688.6244","670.6138","656.5981","640.6033","268.2282","252.2333","435.3844","434.4004","240.2333","417.3738","211.2067","209.1911","389.3789","11.3263590909091","11.6263590909091","1402"
"","Cer-AS(d16:2/27:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-AS(d16:2/27:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-AS(d16:2/27:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-AS(d16:2/27:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-AS(d16:2/27:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-AS(d16:2/27:1)+HCO2","720.6142","674.6088","656.5981","642.5825","626.5876","266.2126","250.2176","423.3844","422.4004","238.2176","405.3738","209.1911","207.1754","377.3789","10.9162772727273","11.2162772727273","972"
"","Cer-AS(d16:2/28:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-AS(d16:2/28:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-AS(d16:2/28:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-AS(d16:2/28:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-AS(d16:2/28:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-AS(d16:2/28:1)+HCO2","734.6299","688.6244","670.6138","656.5981","640.6033","266.2126","250.2176","437.4","436.416","238.2176","419.3895","209.1911","207.1754","391.3945","11.3263590909091","11.6263590909091","1402"
"","Cer-AS(d16:2/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer-AS(d16:2/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer-AS(d16:2/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer-AS(d16:2/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer-AS(d16:2/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer-AS(d16:2/28:2)+HCO2","732.6142","686.6088","668.5981","654.5825","638.5876","266.2126","250.2176","435.3844","434.4004","238.2176","417.3738","209.1911","207.1754","389.3789","10.5313909090909","10.8313909090909","1290"
"","Cer-AS(d16:2/29:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-AS(d16:2/29:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-AS(d16:2/29:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-AS(d16:2/29:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-AS(d16:2/29:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-AS(d16:2/29:1)+HCO2","748.6455","702.64","684.6295","670.6138","654.6189","266.2126","250.2176","451.4157","450.4317","238.2176","433.4051","209.1911","207.1754","405.4102","11.7283893939394","12.0283893939394","790"
"","Cer-AS(d16:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer-AS(d16:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer-AS(d16:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer-AS(d16:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer-AS(d16:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer-AS(d16:2/36:2)+HCO2","844.7394","798.7339","780.7234","766.7077","750.7128","266.2126","250.2176","547.5096","546.5256","238.2176","529.499","209.1911","207.1754","501.5041","12.0117515151515","12.3117515151515","1639"
"","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer-AS(d16:2/42:2)+HCO2","928.8333","882.8278","864.8173","850.8016","834.8067","266.2126","250.2176","631.6035","630.6194","238.2176","613.5929","209.1911","207.1754","585.598","13.6292787878788","13.9292787878788","450"
"","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer-AS(d16:2/42:2)+HCO2","928.8333","882.8278","864.8173","850.8016","834.8067","266.2126","250.2176","631.6035","630.6194","238.2176","613.5929","209.1911","207.1754","585.598","14.1708757575758","14.4708757575758","503"
"","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer-AS(d16:2/42:2)+HCO2","928.8333","882.8278","864.8173","850.8016","834.8067","266.2126","250.2176","631.6035","630.6194","238.2176","613.5929","209.1911","207.1754","585.598","4.81551363636364","5.11551363636364","526"
"","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer-AS(d16:2/42:2)+HCO2","928.8333","882.8278","864.8173","850.8016","834.8067","266.2126","250.2176","631.6035","630.6194","238.2176","613.5929","209.1911","207.1754","585.598","1.41722878787879","1.71722878787879","1250"
"","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer-AS(d16:2/42:2)+HCO2","928.8333","882.8278","864.8173","850.8016","834.8067","266.2126","250.2176","631.6035","630.6194","238.2176","613.5929","209.1911","207.1754","585.598","5.53096212121212","5.83096212121212","1907"
"","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer-AS(d16:2/42:2)+HCO2","928.8333","882.8278","864.8173","850.8016","834.8067","266.2126","250.2176","631.6035","630.6194","238.2176","613.5929","209.1911","207.1754","585.598","13.930646969697","14.230646969697","1971"
"","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer-AS(d16:2/42:2)+HCO2","928.8333","882.8278","864.8173","850.8016","834.8067","266.2126","250.2176","631.6035","630.6194","238.2176","613.5929","209.1911","207.1754","585.598","4.71811212121212","5.01811212121212","2722"
"","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer-AS(d16:2/42:2)+HCO2","928.8333","882.8278","864.8173","850.8016","834.8067","266.2126","250.2176","631.6035","630.6194","238.2176","613.5929","209.1911","207.1754","585.598","8.80238787878788","9.10238787878788","3040"
"","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer-AS(d16:2/42:2)+HCO2","928.8333","882.8278","864.8173","850.8016","834.8067","266.2126","250.2176","631.6035","630.6194","238.2176","613.5929","209.1911","207.1754","585.598","13.1360257575758","13.4360257575758","3415"
"","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer-AS(d16:2/42:2)+HCO2","928.8333","882.8278","864.8173","850.8016","834.8067","266.2126","250.2176","631.6035","630.6194","238.2176","613.5929","209.1911","207.1754","585.598","1.17546833333333","1.47546833333333","3619"
"","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer-AS(d16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer-AS(d16:2/42:2)+HCO2","928.8333","882.8278","864.8173","850.8016","834.8067","266.2126","250.2176","631.6035","630.6194","238.2176","613.5929","209.1911","207.1754","585.598","5.02597727272727","5.32597727272727","3818"
