MLCL,[M-H]-, Glycerol-3-phosphate_NLH2O, Glycerol-3-phosphate,T1_RCOO-,T2_RCOO-,T3_RCOO-,T4_OH-,PA(R1+R2),PA(R1+R2)-NL_T1RCOOH,PA(R1+R2)-NL_T2RCOOH,PA(R1+R2)-NL_T1Ketene,PA(R1+R2)-NL_T2Ketene,PA(R1+R2)+56,PA(R1+R2)+136,PA(R1+R2)+56+18,LPA(R3+R4),LPA(R3+R4)+56,LPA(R3+R4)+136
MLCL(20:0_20:5_22:2)-H,1295.844834,152.995833,171.006398,311.295554,301.217304,335.295554,17.003288,749.512679,437.209849,447.288099,455.220414,465.298664,805.538893,885.505224,879.575672,489.298663,545.324877,625.291208
MLCL(20:0_20:5_22:3)-H,1293.829184,152.995833,171.006398,311.295554,301.217304,333.279904,17.003288,749.512679,437.209849,447.288099,455.220414,465.298664,805.538893,885.505224,879.575672,487.283013,543.309227,623.275558
MLCL(20:0_20:5_22:4)-H,1291.813534,152.995833,171.006398,311.295554,301.217304,331.264254,17.003288,749.512679,437.209849,447.288099,455.220414,465.298664,805.538893,885.505224,879.575672,485.267363,541.293577,621.259908
MLCL(20:0_20:5_22:5)-H,1289.797884,152.995833,171.006398,311.295554,301.217304,329.248604,17.003288,749.512679,437.209849,447.288099,455.220414,465.298664,805.538893,885.505224,879.575672,483.251713,539.277927,619.244258
MLCL(20:0_20:5_22:6)-H,1287.782234,152.995833,171.006398,311.295554,301.217304,327.232954,17.003288,749.512679,437.209849,447.288099,455.220414,465.298664,805.538893,885.505224,879.575672,481.236063,537.262277,617.228608
MLCL(20:0_22:0_12:0)-H,1197.829184,152.995833,171.006398,311.295554,339.326854,199.170354,17.003288,787.622229,475.319399,447.288099,493.329964,465.298664,843.648443,923.614774,917.685222,353.173463,409.199677,489.166008
MLCL(20:0_22:0_14:0)-H,1225.860484,152.995833,171.006398,311.295554,339.326854,227.201654,17.003288,787.622229,475.319399,447.288099,493.329964,465.298664,843.648443,923.614774,917.685222,381.204763,437.230977,517.197308
MLCL(20:0_22:0_14:1)-H,1223.844834,152.995833,171.006398,311.295554,339.326854,225.186004,17.003288,787.622229,475.319399,447.288099,493.329964,465.298664,843.648443,923.614774,917.685222,379.189113,435.215327,515.181658
MLCL(20:0_22:0_16:0)-H,1253.891784,152.995833,171.006398,311.295554,339.326854,255.232954,17.003288,787.622229,475.319399,447.288099,493.329964,465.298664,843.648443,923.614774,917.685222,409.236063,465.262277,545.228608
MLCL(20:0_22:0_16:1)-H,1251.876134,152.995833,171.006398,311.295554,339.326854,253.217304,17.003288,787.622229,475.319399,447.288099,493.329964,465.298664,843.648443,923.614774,917.685222,407.220413,463.246627,543.212958
MLCL(20:0_22:0_16:2)-H,1249.860484,152.995833,171.006398,311.295554,339.326854,251.201654,17.003288,787.622229,475.319399,447.288099,493.329964,465.298664,843.648443,923.614774,917.685222,405.204763,461.230977,541.197308
MLCL(20:0_22:0_16:3)-H,1247.844834,152.995833,171.006398,311.295554,339.326854,249.186004,17.003288,787.622229,475.319399,447.288099,493.329964,465.298664,843.648443,923.614774,917.685222,403.189113,459.215327,539.181658
MLCL(20:0_22:0_16:4)-H,1245.829184,152.995833,171.006398,311.295554,339.326854,247.170354,17.003288,787.622229,475.319399,447.288099,493.329964,465.298664,843.648443,923.614774,917.685222,401.173463,457.199677,537.166008
MLCL(20:0_22:0_18:0)-H,1281.923084,152.995833,171.006398,311.295554,339.326854,283.264254,17.003288,787.622229,475.319399,447.288099,493.329964,465.298664,843.648443,923.614774,917.685222,437.267363,493.293577,573.259908
MLCL(20:0_22:0_18:1)-H,1279.907434,152.995833,171.006398,311.295554,339.326854,281.248604,17.003288,787.622229,475.319399,447.288099,493.329964,465.298664,843.648443,923.614774,917.685222,435.251713,491.277927,571.244258
MLCL(20:0_22:0_18:2)-H,1277.891784,152.995833,171.006398,311.295554,339.326854,279.232954,17.003288,787.622229,475.319399,447.288099,493.329964,465.298664,843.648443,923.614774,917.685222,433.236063,489.262277,569.228608
MLCL(20:0_22:0_18:3)-H,1275.876134,152.995833,171.006398,311.295554,339.326854,277.217304,17.003288,787.622229,475.319399,447.288099,493.329964,465.298664,843.648443,923.614774,917.685222,431.220413,487.246627,567.212958
MLCL(20:0_22:0_18:4)-H,1273.860484,152.995833,171.006398,311.295554,339.326854,275.201654,17.003288,787.622229,475.319399,447.288099,493.329964,465.298664,843.648443,923.614774,917.685222,429.204763,485.230977,565.197308
MLCL(20:0_22:0_18:5)-H,1271.844834,152.995833,171.006398,311.295554,339.326854,273.186004,17.003288,787.622229,475.319399,447.288099,493.329964,465.298664,843.648443,923.614774,917.685222,427.189113,483.215327,563.181658
MLCL(20:0_22:0_20:0)-H,1309.954384,152.995833,171.006398,311.295554,339.326854,311.295554,17.003288,787.622229,475.319399,447.288099,493.329964,465.298664,843.648443,923.614774,917.685222,465.298663,521.324877,601.291208
MLCL(20:0_22:0_20:1)-H,1307.938734,152.995833,171.006398,311.295554,339.326854,309.279904,17.003288,787.622229,475.319399,447.288099,493.329964,465.298664,843.648443,923.614774,917.685222,463.283013,519.309227,599.275558
MLCL(20:0_22:0_20:2)-H,1305.923084,152.995833,171.006398,311.295554,339.326854,307.264254,17.003288,787.622229,475.319399,447.288099,493.329964,465.298664,843.648443,923.614774,917.685222,461.267363,517.293577,597.259908
MLCL(20:0_22:0_20:3)-H,1303.907434,152.995833,171.006398,311.295554,339.326854,305.248604,17.003288,787.622229,475.319399,447.288099,493.329964,465.298664,843.648443,923.614774,917.685222,459.251713,515.277927,595.244258
MLCL(20:0_22:0_20:4)-H,1301.891784,152.995833,171.006398,311.295554,339.326854,303.232954,17.003288,787.622229,475.319399,447.288099,493.329964,465.298664,843.648443,923.614774,917.685222,457.236063,513.262277,593.228608
MLCL(20:0_22:0_20:5)-H,1299.876134,152.995833,171.006398,311.295554,339.326854,301.217304,17.003288,787.622229,475.319399,447.288099,493.329964,465.298664,843.648443,923.614774,917.685222,455.220413,511.246627,591.212958
MLCL(20:0_22:0_22:0)-H,1337.985684,152.995833,171.006398,311.295554,339.326854,339.326854,17.003288,787.622229,475.319399,447.288099,493.329964,465.298664,843.648443,923.614774,917.685222,493.329963,549.356177,629.322508
MLCL(20:0_22:0_22:1)-H,1335.970034,152.995833,171.006398,311.295554,339.326854,337.311204,17.003288,787.622229,475.319399,447.288099,493.329964,465.298664,843.648443,923.614774,917.685222,491.314313,547.340527,627.306858
MLCL(20:0_22:0_22:2)-H,1333.954384,152.995833,171.006398,311.295554,339.326854,335.295554,17.003288,787.622229,475.319399,447.288099,493.329964,465.298664,843.648443,923.614774,917.685222,489.298663,545.324877,625.291208
MLCL(20:0_22:0_22:3)-H,1331.938734,152.995833,171.006398,311.295554,339.326854,333.279904,17.003288,787.622229,475.319399,447.288099,493.329964,465.298664,843.648443,923.614774,917.685222,487.283013,543.309227,623.275558
MLCL(20:0_22:0_22:4)-H,1329.923084,152.995833,171.006398,311.295554,339.326854,331.264254,17.003288,787.622229,475.319399,447.288099,493.329964,465.298664,843.648443,923.614774,917.685222,485.267363,541.293577,621.259908
MLCL(20:0_22:0_22:5)-H,1327.907434,152.995833,171.006398,311.295554,339.326854,329.248604,17.003288,787.622229,475.319399,447.288099,493.329964,465.298664,843.648443,923.614774,917.685222,483.251713,539.277927,619.244258
MLCL(20:0_22:0_22:6)-H,1325.891784,152.995833,171.006398,311.295554,339.326854,327.232954,17.003288,787.622229,475.319399,447.288099,493.329964,465.298664,843.648443,923.614774,917.685222,481.236063,537.262277,617.228608
MLCL(20:0_22:1_12:0)-H,1195.813534,152.995833,171.006398,311.295554,337.311204,199.170354,17.003288,785.606579,473.303749,447.288099,491.314314,465.298664,841.632793,921.599124,915.669572,353.173463,409.199677,489.166008
MLCL(20:0_22:1_14:0)-H,1223.844834,152.995833,171.006398,311.295554,337.311204,227.201654,17.003288,785.606579,473.303749,447.288099,491.314314,465.298664,841.632793,921.599124,915.669572,381.204763,437.230977,517.197308
MLCL(20:0_22:1_14:1)-H,1221.829184,152.995833,171.006398,311.295554,337.311204,225.186004,17.003288,785.606579,473.303749,447.288099,491.314314,465.298664,841.632793,921.599124,915.669572,379.189113,435.215327,515.181658
MLCL(20:0_22:1_16:0)-H,1251.876134,152.995833,171.006398,311.295554,337.311204,255.232954,17.003288,785.606579,473.303749,447.288099,491.314314,465.298664,841.632793,921.599124,915.669572,409.236063,465.262277,545.228608
MLCL(20:0_22:1_16:1)-H,1249.860484,152.995833,171.006398,311.295554,337.311204,253.217304,17.003288,785.606579,473.303749,447.288099,491.314314,465.298664,841.632793,921.599124,915.669572,407.220413,463.246627,543.212958
MLCL(20:0_22:1_16:2)-H,1247.844834,152.995833,171.006398,311.295554,337.311204,251.201654,17.003288,785.606579,473.303749,447.288099,491.314314,465.298664,841.632793,921.599124,915.669572,405.204763,461.230977,541.197308
MLCL(20:0_22:1_16:3)-H,1245.829184,152.995833,171.006398,311.295554,337.311204,249.186004,17.003288,785.606579,473.303749,447.288099,491.314314,465.298664,841.632793,921.599124,915.669572,403.189113,459.215327,539.181658
MLCL(20:0_22:1_16:4)-H,1243.813534,152.995833,171.006398,311.295554,337.311204,247.170354,17.003288,785.606579,473.303749,447.288099,491.314314,465.298664,841.632793,921.599124,915.669572,401.173463,457.199677,537.166008
MLCL(20:0_22:1_18:0)-H,1279.907434,152.995833,171.006398,311.295554,337.311204,283.264254,17.003288,785.606579,473.303749,447.288099,491.314314,465.298664,841.632793,921.599124,915.669572,437.267363,493.293577,573.259908
MLCL(20:0_22:1_18:1)-H,1277.891784,152.995833,171.006398,311.295554,337.311204,281.248604,17.003288,785.606579,473.303749,447.288099,491.314314,465.298664,841.632793,921.599124,915.669572,435.251713,491.277927,571.244258
MLCL(20:0_22:1_18:2)-H,1275.876134,152.995833,171.006398,311.295554,337.311204,279.232954,17.003288,785.606579,473.303749,447.288099,491.314314,465.298664,841.632793,921.599124,915.669572,433.236063,489.262277,569.228608
MLCL(20:0_22:1_18:3)-H,1273.860484,152.995833,171.006398,311.295554,337.311204,277.217304,17.003288,785.606579,473.303749,447.288099,491.314314,465.298664,841.632793,921.599124,915.669572,431.220413,487.246627,567.212958
MLCL(20:0_22:1_18:4)-H,1271.844834,152.995833,171.006398,311.295554,337.311204,275.201654,17.003288,785.606579,473.303749,447.288099,491.314314,465.298664,841.632793,921.599124,915.669572,429.204763,485.230977,565.197308
MLCL(20:0_22:1_18:5)-H,1269.829184,152.995833,171.006398,311.295554,337.311204,273.186004,17.003288,785.606579,473.303749,447.288099,491.314314,465.298664,841.632793,921.599124,915.669572,427.189113,483.215327,563.181658
MLCL(20:0_22:1_20:0)-H,1307.938734,152.995833,171.006398,311.295554,337.311204,311.295554,17.003288,785.606579,473.303749,447.288099,491.314314,465.298664,841.632793,921.599124,915.669572,465.298663,521.324877,601.291208
MLCL(20:0_22:1_20:1)-H,1305.923084,152.995833,171.006398,311.295554,337.311204,309.279904,17.003288,785.606579,473.303749,447.288099,491.314314,465.298664,841.632793,921.599124,915.669572,463.283013,519.309227,599.275558
MLCL(20:0_22:1_20:2)-H,1303.907434,152.995833,171.006398,311.295554,337.311204,307.264254,17.003288,785.606579,473.303749,447.288099,491.314314,465.298664,841.632793,921.599124,915.669572,461.267363,517.293577,597.259908
MLCL(20:0_22:1_20:3)-H,1301.891784,152.995833,171.006398,311.295554,337.311204,305.248604,17.003288,785.606579,473.303749,447.288099,491.314314,465.298664,841.632793,921.599124,915.669572,459.251713,515.277927,595.244258
MLCL(20:0_22:1_20:4)-H,1299.876134,152.995833,171.006398,311.295554,337.311204,303.232954,17.003288,785.606579,473.303749,447.288099,491.314314,465.298664,841.632793,921.599124,915.669572,457.236063,513.262277,593.228608
MLCL(20:0_22:1_20:5)-H,1297.860484,152.995833,171.006398,311.295554,337.311204,301.217304,17.003288,785.606579,473.303749,447.288099,491.314314,465.298664,841.632793,921.599124,915.669572,455.220413,511.246627,591.212958
MLCL(20:0_22:1_22:0)-H,1335.970034,152.995833,171.006398,311.295554,337.311204,339.326854,17.003288,785.606579,473.303749,447.288099,491.314314,465.298664,841.632793,921.599124,915.669572,493.329963,549.356177,629.322508
MLCL(20:0_22:1_22:1)-H,1333.954384,152.995833,171.006398,311.295554,337.311204,337.311204,17.003288,785.606579,473.303749,447.288099,491.314314,465.298664,841.632793,921.599124,915.669572,491.314313,547.340527,627.306858
MLCL(20:0_22:1_22:2)-H,1331.938734,152.995833,171.006398,311.295554,337.311204,335.295554,17.003288,785.606579,473.303749,447.288099,491.314314,465.298664,841.632793,921.599124,915.669572,489.298663,545.324877,625.291208
MLCL(20:0_22:1_22:3)-H,1329.923084,152.995833,171.006398,311.295554,337.311204,333.279904,17.003288,785.606579,473.303749,447.288099,491.314314,465.298664,841.632793,921.599124,915.669572,487.283013,543.309227,623.275558
MLCL(20:0_22:1_22:4)-H,1327.907434,152.995833,171.006398,311.295554,337.311204,331.264254,17.003288,785.606579,473.303749,447.288099,491.314314,465.298664,841.632793,921.599124,915.669572,485.267363,541.293577,621.259908
MLCL(20:0_22:1_22:5)-H,1325.891784,152.995833,171.006398,311.295554,337.311204,329.248604,17.003288,785.606579,473.303749,447.288099,491.314314,465.298664,841.632793,921.599124,915.669572,483.251713,539.277927,619.244258
MLCL(20:0_22:1_22:6)-H,1323.876134,152.995833,171.006398,311.295554,337.311204,327.232954,17.003288,785.606579,473.303749,447.288099,491.314314,465.298664,841.632793,921.599124,915.669572,481.236063,537.262277,617.228608
MLCL(20:0_22:2_12:0)-H,1193.797884,152.995833,171.006398,311.295554,335.295554,199.170354,17.003288,783.590929,471.288099,447.288099,489.298664,465.298664,839.617143,919.583474,913.653922,353.173463,409.199677,489.166008
MLCL(20:0_22:2_14:0)-H,1221.829184,152.995833,171.006398,311.295554,335.295554,227.201654,17.003288,783.590929,471.288099,447.288099,489.298664,465.298664,839.617143,919.583474,913.653922,381.204763,437.230977,517.197308
MLCL(20:0_22:2_14:1)-H,1219.813534,152.995833,171.006398,311.295554,335.295554,225.186004,17.003288,783.590929,471.288099,447.288099,489.298664,465.298664,839.617143,919.583474,913.653922,379.189113,435.215327,515.181658
MLCL(20:0_22:2_16:0)-H,1249.860484,152.995833,171.006398,311.295554,335.295554,255.232954,17.003288,783.590929,471.288099,447.288099,489.298664,465.298664,839.617143,919.583474,913.653922,409.236063,465.262277,545.228608
MLCL(20:0_22:2_16:1)-H,1247.844834,152.995833,171.006398,311.295554,335.295554,253.217304,17.003288,783.590929,471.288099,447.288099,489.298664,465.298664,839.617143,919.583474,913.653922,407.220413,463.246627,543.212958
MLCL(20:0_22:2_16:2)-H,1245.829184,152.995833,171.006398,311.295554,335.295554,251.201654,17.003288,783.590929,471.288099,447.288099,489.298664,465.298664,839.617143,919.583474,913.653922,405.204763,461.230977,541.197308
MLCL(20:0_22:2_16:3)-H,1243.813534,152.995833,171.006398,311.295554,335.295554,249.186004,17.003288,783.590929,471.288099,447.288099,489.298664,465.298664,839.617143,919.583474,913.653922,403.189113,459.215327,539.181658
MLCL(20:0_22:2_16:4)-H,1241.797884,152.995833,171.006398,311.295554,335.295554,247.170354,17.003288,783.590929,471.288099,447.288099,489.298664,465.298664,839.617143,919.583474,913.653922,401.173463,457.199677,537.166008
MLCL(20:0_22:2_18:0)-H,1277.891784,152.995833,171.006398,311.295554,335.295554,283.264254,17.003288,783.590929,471.288099,447.288099,489.298664,465.298664,839.617143,919.583474,913.653922,437.267363,493.293577,573.259908
MLCL(20:0_22:2_18:1)-H,1275.876134,152.995833,171.006398,311.295554,335.295554,281.248604,17.003288,783.590929,471.288099,447.288099,489.298664,465.298664,839.617143,919.583474,913.653922,435.251713,491.277927,571.244258
MLCL(20:0_22:2_18:2)-H,1273.860484,152.995833,171.006398,311.295554,335.295554,279.232954,17.003288,783.590929,471.288099,447.288099,489.298664,465.298664,839.617143,919.583474,913.653922,433.236063,489.262277,569.228608
MLCL(20:0_22:2_18:3)-H,1271.844834,152.995833,171.006398,311.295554,335.295554,277.217304,17.003288,783.590929,471.288099,447.288099,489.298664,465.298664,839.617143,919.583474,913.653922,431.220413,487.246627,567.212958
MLCL(20:0_22:2_18:4)-H,1269.829184,152.995833,171.006398,311.295554,335.295554,275.201654,17.003288,783.590929,471.288099,447.288099,489.298664,465.298664,839.617143,919.583474,913.653922,429.204763,485.230977,565.197308
MLCL(20:0_22:2_18:5)-H,1267.813534,152.995833,171.006398,311.295554,335.295554,273.186004,17.003288,783.590929,471.288099,447.288099,489.298664,465.298664,839.617143,919.583474,913.653922,427.189113,483.215327,563.181658
MLCL(20:0_22:2_20:0)-H,1305.923084,152.995833,171.006398,311.295554,335.295554,311.295554,17.003288,783.590929,471.288099,447.288099,489.298664,465.298664,839.617143,919.583474,913.653922,465.298663,521.324877,601.291208
MLCL(20:0_22:2_20:1)-H,1303.907434,152.995833,171.006398,311.295554,335.295554,309.279904,17.003288,783.590929,471.288099,447.288099,489.298664,465.298664,839.617143,919.583474,913.653922,463.283013,519.309227,599.275558
MLCL(20:0_22:2_20:2)-H,1301.891784,152.995833,171.006398,311.295554,335.295554,307.264254,17.003288,783.590929,471.288099,447.288099,489.298664,465.298664,839.617143,919.583474,913.653922,461.267363,517.293577,597.259908
MLCL(20:0_22:2_20:3)-H,1299.876134,152.995833,171.006398,311.295554,335.295554,305.248604,17.003288,783.590929,471.288099,447.288099,489.298664,465.298664,839.617143,919.583474,913.653922,459.251713,515.277927,595.244258
MLCL(20:0_22:2_20:4)-H,1297.860484,152.995833,171.006398,311.295554,335.295554,303.232954,17.003288,783.590929,471.288099,447.288099,489.298664,465.298664,839.617143,919.583474,913.653922,457.236063,513.262277,593.228608
MLCL(20:0_22:2_20:5)-H,1295.844834,152.995833,171.006398,311.295554,335.295554,301.217304,17.003288,783.590929,471.288099,447.288099,489.298664,465.298664,839.617143,919.583474,913.653922,455.220413,511.246627,591.212958
MLCL(20:0_22:2_22:0)-H,1333.954384,152.995833,171.006398,311.295554,335.295554,339.326854,17.003288,783.590929,471.288099,447.288099,489.298664,465.298664,839.617143,919.583474,913.653922,493.329963,549.356177,629.322508
