"MSDIAL_HBMP","[M+NH4]+","1","2","3","4","5"
"MSDIAL_HBMP 12:0_14:1_16:1;[M+NH4]+;CCCCCCCCCCCC(=O)OC(CO)COP(O)(=O)OCC(COC(=O)CCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCC\C=C/CCCC;JVRJFUCGCPKGHJ-WREXEKCJNA-N;C48H89O11P","890.64808","519.4413","890.6481","257.2112","283.2268","311.2581"
"MSDIAL_HBMP 12:0_14:1_16:2;[M+NH4]+;CCCCCCCCCCCC(=O)OC(CO)COP(O)(=O)OCC(COC(=O)CCCCCCC\C=C/C\C=C/CCC)OC(=O)CCCCCCC\C=C/CCCC;XHUFRDYHGFAYNK-FHPLDBRDNA-N;C48H87O11P","888.63243","517.4257","888.6324","257.2112","283.2268","309.2424"
"MSDIAL_HBMP 12:0_14:1_16:3;[M+NH4]+;CCCCCCCCCCCC(=O)OC(CO)COP(O)(=O)OCC(COC(=O)CCCCC\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCC\C=C/CCCC;OZEFTYQFLLWTDB-HIIIKCLINA-N;C48H85O11P","886.61678","515.41","886.6168","257.2112","283.2268","307.2268"
"MSDIAL_HBMP 12:0_14:1_16:4;[M+NH4]+;CCCCCCCCCCCC(=O)OC(CO)COP(O)(=O)OCC(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCC\C=C/CCCC;WYHYDWWUCCSXMU-PZNOYGOSNA-N;C48H83O11P","884.60113","513.3943","884.6011","257.2112","283.2268","305.2112"
"MSDIAL_HBMP 12:0_14:1_18:0;[M+NH4]+;CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(CO)OC(=O)CCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCC;SZXGDWJEDUPEMX-VKAVYKQENA-N;C50H95O11P","920.69503","549.4883","920.695","257.2112","283.2268","341.3051"
"MSDIAL_HBMP 12:0_14:1_18:1;[M+NH4]+;CCCCCCCCCCCC(=O)OC(CO)COP(O)(=O)OCC(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCC;DDPFGGRMAGRCBH-PKNRWTASNA-N;C50H93O11P","918.67938","547.4726","918.6794","257.2112","283.2268","339.2894"
"MSDIAL_HBMP 12:0_14:1_18:2;[M+NH4]+;CCCCCCCCCCCC(=O)OC(CO)COP(O)(=O)OCC(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCC\C=C/CCCC;URPUWLSRYCETST-DHAKXJLSNA-N;C50H91O11P","916.66373","545.457","916.6638","257.2112","283.2268","337.2737"
"MSDIAL_HBMP 12:0_14:1_18:3;[M+NH4]+;CCCCCCCCCCCC(=O)OC(CO)COP(O)(=O)OCC(COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCC\C=C/CCCC;LRTOBOZWVMOGGP-JMXJSDSQNA-N;C50H89O11P","914.64808","543.4413","914.6481","257.2112","283.2268","335.2581"
"MSDIAL_HBMP 12:0_14:1_18:4;[M+NH4]+;CCCCCCCCCCCC(=O)OC(CO)COP(O)(=O)OCC(COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCC\C=C/CCCC;IRUPYVLQRWOOGD-PQRVRKQZNA-N;C50H87O11P","912.63243","541.4257","912.6324","257.2112","283.2268","333.2424"
"MSDIAL_HBMP 12:0_14:1_18:5;[M+NH4]+;CCCCCCCCCCCC(=O)OC(CO)COP(O)(=O)OCC(COC(=O)C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCC\C=C/CCCC;GPDUQGOUDXEOCY-JLJAMYKVNA-N;C50H85O11P","910.61678","539.41","910.6168","257.2112","283.2268","331.2268"
