DLCL-PGlike,[M-H]-, Glycerol-3-phosphate_NLH2O, Glycerol-3-phosphate,T1_RCOO-,T2_RCOO-,PA(R1+R2),PA(R1+R2)-NL_T1RCOOH,PA(R1+R2)-NL_T2RCOOH,PA(R1+R2)-NL_T1Ketene,PA(R1+R2)-NL_T2Ketene,PA(R1+R2)+56,PA(R1+R2)+136,PA(R1+R2)+56+18
DLCL-PGlike(17:0_18:0)-H,917.552568,152.995833,171.006398,269.248604,283.264254,689.512679,419.256799,405.241149,437.267364,423.251714,745.538893,825.505224,763.549458
DLCL-PGlike(17:0_18:1)-H,915.536918,152.995833,171.006398,269.248604,281.248604,687.497029,417.241149,405.241149,435.251714,423.251714,743.523243,823.489574,761.533808
DLCL-PGlike(17:0_18:2)-H,913.521268,152.995833,171.006398,269.248604,279.232954,685.481379,415.225499,405.241149,433.236064,423.251714,741.507593,821.473924,759.518158
DLCL-PGlike(17:0_18:3)-H,911.505618,152.995833,171.006398,269.248604,277.217304,683.465729,413.209849,405.241149,431.220414,423.251714,739.491943,819.458274,757.502508
DLCL-PGlike(17:0_18:4)-H,909.489968,152.995833,171.006398,269.248604,275.201654,681.450079,411.194199,405.241149,429.204764,423.251714,737.476293,817.442624,755.486858
DLCL-PGlike(17:0_18:4)-H,907.474318,152.995833,171.006398,269.248604,273.186004,679.434429,409.178549,405.241149,427.189114,423.251714,735.460643,815.426974,753.471208
DLCL-PGlike(17:0_19:0)-H,931.568218,152.995833,171.006398,269.248604,297.279904,703.528329,433.272449,405.241149,451.283014,423.251714,759.554543,839.520874,777.565108
DLCL-PGlike(17:0_19:1)-H,929.552558,152.995833,171.006398,269.248604,295.264244,701.512669,431.256789,405.241149,449.267354,423.251714,757.538883,837.505214,775.549448
DLCL-PGlike(17:0_20:0)-H,945.583868,152.995833,171.006398,269.248604,311.295554,717.543979,447.288099,405.241149,465.298664,423.251714,773.570193,853.536524,791.580758
DLCL-PGlike(17:0_20:1)-H,943.568218,152.995833,171.006398,269.248604,309.279904,715.528329,445.272449,405.241149,463.283014,423.251714,771.554543,851.520874,789.565108
DLCL-PGlike(17:0_20:2)-H,941.552568,152.995833,171.006398,269.248604,307.264254,713.512679,443.256799,405.241149,461.267364,423.251714,769.538893,849.505224,787.549458
DLCL-PGlike(17:0_20:3)-H,939.536918,152.995833,171.006398,269.248604,305.248604,711.497029,441.241149,405.241149,459.251714,423.251714,767.523243,847.489574,785.533808
DLCL-PGlike(17:0_20:4)-H,937.521268,152.995833,171.006398,269.248604,303.232954,709.481379,439.225499,405.241149,457.236064,423.251714,765.507593,845.473924,783.518158
DLCL-PGlike(17:0_20:5)-H,935.505618,152.995833,171.006398,269.248604,301.217304,707.465729,437.209849,405.241149,455.220414,423.251714,763.491943,843.458274,781.502508
DLCL-PGlike(17:0_21:0)-H,959.599518,152.995833,171.006398,269.248604,325.311204,731.559629,461.303749,405.241149,479.314314,423.251714,787.585843,867.552174,805.596408
DLCL-PGlike(17:0_22:0)-H,973.615168,152.995833,171.006398,269.248604,339.326854,745.575279,475.319399,405.241149,493.329964,423.251714,801.601493,881.567824,819.612058
DLCL-PGlike(17:0_22:1)-H,971.599518,152.995833,171.006398,269.248604,337.311204,743.559629,473.303749,405.241149,491.314314,423.251714,799.585843,879.552174,817.596408
DLCL-PGlike(17:0_22:2)-H,969.583868,152.995833,171.006398,269.248604,335.295554,741.543979,471.288099,405.241149,489.298664,423.251714,797.570193,877.536524,815.580758
DLCL-PGlike(17:0_22:3)-H,967.568218,152.995833,171.006398,269.248604,333.279904,739.528329,469.272449,405.241149,487.283014,423.251714,795.554543,875.520874,813.565108
DLCL-PGlike(17:0_22:4)-H,965.552568,152.995833,171.006398,269.248604,331.264254,737.512679,467.256799,405.241149,485.267364,423.251714,793.538893,873.505224,811.549458
DLCL-PGlike(17:0_22:5)-H,963.536918,152.995833,171.006398,269.248604,329.248604,735.497029,465.241149,405.241149,483.251714,423.251714,791.523243,871.489574,809.533808
DLCL-PGlike(17:0_22:6)-H,961.521268,152.995833,171.006398,269.248604,327.232954,733.481379,463.225499,405.241149,481.236064,423.251714,789.507593,869.473924,807.518158
DLCL-PGlike(17:0_23:0)-H,987.630818,152.995833,171.006398,269.248604,353.342504,759.590929,489.335049,405.241149,507.345614,423.251714,815.617143,895.583474,833.627708
DLCL-PGlike(17:0_24:0)-H,1001.646468,152.995833,171.006398,269.248604,367.358154,773.606579,503.350699,405.241149,521.361264,423.251714,829.632793,909.599124,847.643358
DLCL-PGlike(17:0_24:1)-H,999.630818,152.995833,171.006398,269.248604,365.342504,771.590929,501.335049,405.241149,519.345614,423.251714,827.617143,907.583474,845.627708
DLCL-PGlike(17:0_25:0)-H,1015.662118,152.995833,171.006398,269.248604,381.373804,787.622229,517.366349,405.241149,535.376914,423.251714,843.648443,923.614774,861.659008
DLCL-PGlike(17:0_26:0)-H,1029.677768,152.995833,171.006398,269.248604,395.389454,801.637879,531.381999,405.241149,549.392564,423.251714,857.664093,937.630424,875.674658
DLCL-PGlike(17:1_8:0)-H,775.380417,152.995833,171.006398,267.232954,143.107753,547.340528,279.100298,403.225499,297.110863,421.236064,603.366742,683.333073,621.377307
DLCL-PGlike(17:1_10:0)-H,803.411718,152.995833,171.006398,267.232954,171.139054,575.371829,307.131599,403.225499,325.142164,421.236064,631.398043,711.364374,649.408608
DLCL-PGlike(17:1_12:0)-H,831.443018,152.995833,171.006398,267.232954,199.170354,603.403129,335.162899,403.225499,353.173464,421.236064,659.429343,739.395674,677.439908
DLCL-PGlike(17:1_13:0)-H,845.458668,152.995833,171.006398,267.232954,213.186004,617.418779,349.178549,403.225499,367.189114,421.236064,673.444993,753.411324,691.455558
DLCL-PGlike(17:1_14:0)-H,859.474318,152.995833,171.006398,267.232954,227.201654,631.434429,363.194199,403.225499,381.204764,421.236064,687.460643,767.426974,705.471208
DLCL-PGlike(17:1_14:1)-H,857.458668,152.995833,171.006398,267.232954,225.186004,629.418779,361.178549,403.225499,379.189114,421.236064,685.444993,765.411324,703.455558
DLCL-PGlike(17:1_15:0)-H,873.489968,152.995833,171.006398,267.232954,241.217304,645.450079,377.209849,403.225499,395.220414,421.236064,701.476293,781.442624,719.486858
DLCL-PGlike(17:1_15:1)-H,871.474318,152.995833,171.006398,267.232954,239.201654,643.434429,375.194199,403.225499,393.204764,421.236064,699.460643,779.426974,717.471208
DLCL-PGlike(17:1_16:0)-H,887.505618,152.995833,171.006398,267.232954,255.232954,659.465729,391.225499,403.225499,409.236064,421.236064,715.491943,795.458274,733.502508
DLCL-PGlike(17:1_16:1)-H,885.489968,152.995833,171.006398,267.232954,253.217304,657.450079,389.209849,403.225499,407.220414,421.236064,713.476293,793.442624,731.486858
DLCL-PGlike(17:1_16:2)-H,883.474318,152.995833,171.006398,267.232954,251.201654,655.434429,387.194199,403.225499,405.204764,421.236064,711.460643,791.426974,729.471208
DLCL-PGlike(17:1_16:3)-H,881.458668,152.995833,171.006398,267.232954,249.186004,653.418779,385.178549,403.225499,403.189114,421.236064,709.444993,789.411324,727.455558
DLCL-PGlike(17:1_16:4)-H,879.443018,152.995833,171.006398,267.232954,247.170354,651.403129,383.162899,403.225499,401.173464,421.236064,707.429343,787.395674,725.439908
DLCL-PGlike(17:1_17:0)-H,901.521268,152.995833,171.006398,267.232954,269.248604,673.481379,405.241149,403.225499,423.251714,421.236064,729.507593,809.473924,747.518158
DLCL-PGlike(17:1_17:1)-H,899.505618,152.995833,171.006398,267.232954,267.232954,671.465729,403.225499,403.225499,421.236064,421.236064,727.491943,807.458274,745.502508
DLCL-PGlike(17:1_17:2)-H,897.489968,152.995833,171.006398,267.232954,265.217304,669.450079,401.209849,403.225499,419.220414,421.236064,725.476293,805.442624,743.486858
DLCL-PGlike(17:1_18:0)-H,915.536918,152.995833,171.006398,267.232954,283.264254,687.497029,419.256799,403.225499,437.267364,421.236064,743.523243,823.489574,761.533808
DLCL-PGlike(17:1_18:1)-H,913.521268,152.995833,171.006398,267.232954,281.248604,685.481379,417.241149,403.225499,435.251714,421.236064,741.507593,821.473924,759.518158
DLCL-PGlike(17:1_18:2)-H,911.505618,152.995833,171.006398,267.232954,279.232954,683.465729,415.225499,403.225499,433.236064,421.236064,739.491943,819.458274,757.502508
DLCL-PGlike(17:1_18:3)-H,909.489968,152.995833,171.006398,267.232954,277.217304,681.450079,413.209849,403.225499,431.220414,421.236064,737.476293,817.442624,755.486858
DLCL-PGlike(17:1_18:4)-H,907.474318,152.995833,171.006398,267.232954,275.201654,679.434429,411.194199,403.225499,429.204764,421.236064,735.460643,815.426974,753.471208
DLCL-PGlike(17:1_18:4)-H,905.458668,152.995833,171.006398,267.232954,273.186004,677.418779,409.178549,403.225499,427.189114,421.236064,733.444993,813.411324,751.455558
DLCL-PGlike(17:1_19:0)-H,929.552568,152.995833,171.006398,267.232954,297.279904,701.512679,433.272449,403.225499,451.283014,421.236064,757.538893,837.505224,775.549458
DLCL-PGlike(17:1_19:1)-H,927.536908,152.995833,171.006398,267.232954,295.264244,699.497019,431.256789,403.225499,449.267354,421.236064,755.523233,835.489564,773.533798
DLCL-PGlike(17:1_20:0)-H,943.568218,152.995833,171.006398,267.232954,311.295554,715.528329,447.288099,403.225499,465.298664,421.236064,771.554543,851.520874,789.565108
DLCL-PGlike(17:1_20:1)-H,941.552568,152.995833,171.006398,267.232954,309.279904,713.512679,445.272449,403.225499,463.283014,421.236064,769.538893,849.505224,787.549458
DLCL-PGlike(17:1_20:2)-H,939.536918,152.995833,171.006398,267.232954,307.264254,711.497029,443.256799,403.225499,461.267364,421.236064,767.523243,847.489574,785.533808
DLCL-PGlike(17:1_20:3)-H,937.521268,152.995833,171.006398,267.232954,305.248604,709.481379,441.241149,403.225499,459.251714,421.236064,765.507593,845.473924,783.518158
DLCL-PGlike(17:1_20:4)-H,935.505618,152.995833,171.006398,267.232954,303.232954,707.465729,439.225499,403.225499,457.236064,421.236064,763.491943,843.458274,781.502508
DLCL-PGlike(17:1_20:5)-H,933.489968,152.995833,171.006398,267.232954,301.217304,705.450079,437.209849,403.225499,455.220414,421.236064,761.476293,841.442624,779.486858
DLCL-PGlike(17:1_21:0)-H,957.583868,152.995833,171.006398,267.232954,325.311204,729.543979,461.303749,403.225499,479.314314,421.236064,785.570193,865.536524,803.580758
DLCL-PGlike(17:1_22:0)-H,971.599518,152.995833,171.006398,267.232954,339.326854,743.559629,475.319399,403.225499,493.329964,421.236064,799.585843,879.552174,817.596408
DLCL-PGlike(17:1_22:1)-H,969.583868,152.995833,171.006398,267.232954,337.311204,741.543979,473.303749,403.225499,491.314314,421.236064,797.570193,877.536524,815.580758
DLCL-PGlike(17:1_22:2)-H,967.568218,152.995833,171.006398,267.232954,335.295554,739.528329,471.288099,403.225499,489.298664,421.236064,795.554543,875.520874,813.565108
DLCL-PGlike(17:1_22:3)-H,965.552568,152.995833,171.006398,267.232954,333.279904,737.512679,469.272449,403.225499,487.283014,421.236064,793.538893,873.505224,811.549458
DLCL-PGlike(17:1_22:4)-H,963.536918,152.995833,171.006398,267.232954,331.264254,735.497029,467.256799,403.225499,485.267364,421.236064,791.523243,871.489574,809.533808
DLCL-PGlike(17:1_22:5)-H,961.521268,152.995833,171.006398,267.232954,329.248604,733.481379,465.241149,403.225499,483.251714,421.236064,789.507593,869.473924,807.518158
DLCL-PGlike(17:1_22:6)-H,959.505618,152.995833,171.006398,267.232954,327.232954,731.465729,463.225499,403.225499,481.236064,421.236064,787.491943,867.458274,805.502508
DLCL-PGlike(17:1_23:0)-H,985.615168,152.995833,171.006398,267.232954,353.342504,757.575279,489.335049,403.225499,507.345614,421.236064,813.601493,893.567824,831.612058
DLCL-PGlike(17:1_24:0)-H,999.630818,152.995833,171.006398,267.232954,367.358154,771.590929,503.350699,403.225499,521.361264,421.236064,827.617143,907.583474,845.627708
DLCL-PGlike(17:1_24:1)-H,997.615168,152.995833,171.006398,267.232954,365.342504,769.575279,501.335049,403.225499,519.345614,421.236064,825.601493,905.567824,843.612058
DLCL-PGlike(17:1_25:0)-H,1013.646468,152.995833,171.006398,267.232954,381.373804,785.606579,517.366349,403.225499,535.376914,421.236064,841.632793,921.599124,859.643358
DLCL-PGlike(17:1_26:0)-H,1027.662118,152.995833,171.006398,267.232954,395.389454,799.622229,531.381999,403.225499,549.392564,421.236064,855.648443,935.614774,873.659008
DLCL-PGlike(17:2_8:0)-H,773.364767,152.995833,171.006398,265.217304,143.107753,545.324878,279.100298,401.209849,297.110863,419.220414,601.351092,681.317423,619.361657
DLCL-PGlike(17:2_10:0)-H,801.396068,152.995833,171.006398,265.217304,171.139054,573.356179,307.131599,401.209849,325.142164,419.220414,629.382393,709.348724,647.392958
DLCL-PGlike(17:2_12:0)-H,829.427368,152.995833,171.006398,265.217304,199.170354,601.387479,335.162899,401.209849,353.173464,419.220414,657.413693,737.380024,675.424258
DLCL-PGlike(17:2_13:0)-H,843.443018,152.995833,171.006398,265.217304,213.186004,615.403129,349.178549,401.209849,367.189114,419.220414,671.429343,751.395674,689.439908
DLCL-PGlike(17:2_14:0)-H,857.458668,152.995833,171.006398,265.217304,227.201654,629.418779,363.194199,401.209849,381.204764,419.220414,685.444993,765.411324,703.455558
DLCL-PGlike(17:2_14:1)-H,855.443018,152.995833,171.006398,265.217304,225.186004,627.403129,361.178549,401.209849,379.189114,419.220414,683.429343,763.395674,701.439908
DLCL-PGlike(17:2_15:0)-H,871.474318,152.995833,171.006398,265.217304,241.217304,643.434429,377.209849,401.209849,395.220414,419.220414,699.460643,779.426974,717.471208
DLCL-PGlike(17:2_15:1)-H,869.458668,152.995833,171.006398,265.217304,239.201654,641.418779,375.194199,401.209849,393.204764,419.220414,697.444993,777.411324,715.455558
DLCL-PGlike(17:2_16:0)-H,885.489968,152.995833,171.006398,265.217304,255.232954,657.450079,391.225499,401.209849,409.236064,419.220414,713.476293,793.442624,731.486858
DLCL-PGlike(17:2_16:1)-H,883.474318,152.995833,171.006398,265.217304,253.217304,655.434429,389.209849,401.209849,407.220414,419.220414,711.460643,791.426974,729.471208
DLCL-PGlike(17:2_16:2)-H,881.458668,152.995833,171.006398,265.217304,251.201654,653.418779,387.194199,401.209849,405.204764,419.220414,709.444993,789.411324,727.455558
DLCL-PGlike(17:2_16:3)-H,879.443018,152.995833,171.006398,265.217304,249.186004,651.403129,385.178549,401.209849,403.189114,419.220414,707.429343,787.395674,725.439908
DLCL-PGlike(17:2_16:4)-H,877.427368,152.995833,171.006398,265.217304,247.170354,649.387479,383.162899,401.209849,401.173464,419.220414,705.413693,785.380024,723.424258
DLCL-PGlike(17:2_17:0)-H,899.505618,152.995833,171.006398,265.217304,269.248604,671.465729,405.241149,401.209849,423.251714,419.220414,727.491943,807.458274,745.502508
DLCL-PGlike(17:2_17:1)-H,897.489968,152.995833,171.006398,265.217304,267.232954,669.450079,403.225499,401.209849,421.236064,419.220414,725.476293,805.442624,743.486858
DLCL-PGlike(17:2_17:2)-H,895.474318,152.995833,171.006398,265.217304,265.217304,667.434429,401.209849,401.209849,419.220414,419.220414,723.460643,803.426974,741.471208
DLCL-PGlike(17:2_18:0)-H,913.521268,152.995833,171.006398,265.217304,283.264254,685.481379,419.256799,401.209849,437.267364,419.220414,741.507593,821.473924,759.518158
DLCL-PGlike(17:2_18:1)-H,911.505618,152.995833,171.006398,265.217304,281.248604,683.465729,417.241149,401.209849,435.251714,419.220414,739.491943,819.458274,757.502508
DLCL-PGlike(17:2_18:2)-H,909.489968,152.995833,171.006398,265.217304,279.232954,681.450079,415.225499,401.209849,433.236064,419.220414,737.476293,817.442624,755.486858
DLCL-PGlike(17:2_18:3)-H,907.474318,152.995833,171.006398,265.217304,277.217304,679.434429,413.209849,401.209849,431.220414,419.220414,735.460643,815.426974,753.471208
DLCL-PGlike(17:2_18:4)-H,905.458668,152.995833,171.006398,265.217304,275.201654,677.418779,411.194199,401.209849,429.204764,419.220414,733.444993,813.411324,751.455558
DLCL-PGlike(17:2_18:4)-H,903.443018,152.995833,171.006398,265.217304,273.186004,675.403129,409.178549,401.209849,427.189114,419.220414,731.429343,811.395674,749.439908
DLCL-PGlike(17:2_19:0)-H,927.536918,152.995833,171.006398,265.217304,297.279904,699.497029,433.272449,401.209849,451.283014,419.220414,755.523243,835.489574,773.533808
DLCL-PGlike(17:2_19:1)-H,925.521258,152.995833,171.006398,265.217304,295.264244,697.481369,431.256789,401.209849,449.267354,419.220414,753.507583,833.473914,771.518148
DLCL-PGlike(17:2_20:0)-H,941.552568,152.995833,171.006398,265.217304,311.295554,713.512679,447.288099,401.209849,465.298664,419.220414,769.538893,849.505224,787.549458
DLCL-PGlike(17:2_20:1)-H,939.536918,152.995833,171.006398,265.217304,309.279904,711.497029,445.272449,401.209849,463.283014,419.220414,767.523243,847.489574,785.533808
DLCL-PGlike(17:2_20:2)-H,937.521268,152.995833,171.006398,265.217304,307.264254,709.481379,443.256799,401.209849,461.267364,419.220414,765.507593,845.473924,783.518158
DLCL-PGlike(17:2_20:3)-H,935.505618,152.995833,171.006398,265.217304,305.248604,707.465729,441.241149,401.209849,459.251714,419.220414,763.491943,843.458274,781.502508
DLCL-PGlike(17:2_20:4)-H,933.489968,152.995833,171.006398,265.217304,303.232954,705.450079,439.225499,401.209849,457.236064,419.220414,761.476293,841.442624,779.486858
DLCL-PGlike(17:2_20:5)-H,931.474318,152.995833,171.006398,265.217304,301.217304,703.434429,437.209849,401.209849,455.220414,419.220414,759.460643,839.426974,777.471208
DLCL-PGlike(17:2_21:0)-H,955.568218,152.995833,171.006398,265.217304,325.311204,727.528329,461.303749,401.209849,479.314314,419.220414,783.554543,863.520874,801.565108
DLCL-PGlike(17:2_22:0)-H,969.583868,152.995833,171.006398,265.217304,339.326854,741.543979,475.319399,401.209849,493.329964,419.220414,797.570193,877.536524,815.580758
DLCL-PGlike(17:2_22:1)-H,967.568218,152.995833,171.006398,265.217304,337.311204,739.528329,473.303749,401.209849,491.314314,419.220414,795.554543,875.520874,813.565108
DLCL-PGlike(17:2_22:2)-H,965.552568,152.995833,171.006398,265.217304,335.295554,737.512679,471.288099,401.209849,489.298664,419.220414,793.538893,873.505224,811.549458
DLCL-PGlike(17:2_22:3)-H,963.536918,152.995833,171.006398,265.217304,333.279904,735.497029,469.272449,401.209849,487.283014,419.220414,791.523243,871.489574,809.533808
DLCL-PGlike(17:2_22:4)-H,961.521268,152.995833,171.006398,265.217304,331.264254,733.481379,467.256799,401.209849,485.267364,419.220414,789.507593,869.473924,807.518158
DLCL-PGlike(17:2_22:5)-H,959.505618,152.995833,171.006398,265.217304,329.248604,731.465729,465.241149,401.209849,483.251714,419.220414,787.491943,867.458274,805.502508
